"rowGrp","colGrp","rowLevels","n","n_se"
"married","diab_foot","Widowed",294,0
"married","diab_foot","Divorced",340,0
"married","diab_foot","Separated",86,0
"married","diab_foot","Never married",341,0
"married","diab_flu","Married",1155,0
"married","diab_flu","Widowed",294,0
"married","diab_flu","Divorced",340,0
"married","diab_flu","Separated",86,0
"married","diab_flu","Never married",341,0
"married","adult_routine","Married",6583,0
"married","adult_routine","Widowed",977,0
"married","adult_routine","Divorced",1584,0
"married","adult_routine","Separated",363,0
"married","adult_routine","Never married",3133,0
"married","adult_illness","Married",2684,0
"married","adult_illness","Widowed",493,0
"married","adult_illness","Divorced",840,0
"married","adult_illness","Separated",263,0
"married","adult_illness","Never married",1627,0
"married","adult_listen","Married",7083,0
"married","adult_listen","Widowed",1028,0
"married","adult_listen","Divorced",1707,0
"married","adult_listen","Separated",400,0
"married","adult_listen","Never married",3606,0
"married","adult_explain","Married",7083,0
"married","adult_explain","Widowed",1028,0
"married","adult_explain","Divorced",1707,0
"married","adult_explain","Separated",400,0
"married","adult_explain","Never married",3606,0
"married","adult_respect","Married",7083,0
"married","adult_respect","Widowed",1028,0
"married","adult_respect","Divorced",1707,0
"married","adult_respect","Separated",400,0
"married","adult_respect","Never married",3606,0
"married","adult_time","Married",7083,0
"married","adult_time","Widowed",1028,0
"married","adult_time","Divorced",1707,0
"married","adult_time","Separated",400,0
"married","adult_time","Never married",3606,0
"married","adult_rating","Married",7083,0
"married","adult_rating","Widowed",1028,0
"married","adult_rating","Divorced",1707,0
"married","adult_rating","Separated",400,0
"married","adult_rating","Never married",3606,0
"married","child_routine","Never married",616,0
"married","child_routine","Inapplicable (age < 16)",5789,0
"married","child_illness","Never married",213,0
"married","child_illness","Inapplicable (age < 16)",1715,0
"married","child_listen","Never married",763,0
"married","child_listen","Inapplicable (age < 16)",6712,0
"married","child_explain","Never married",763,0
"married","child_explain","Inapplicable (age < 16)",6712,0
"married","child_respect","Never married",763,0
"married","child_respect","Inapplicable (age < 16)",6712,0
"married","child_time","Never married",763,0
"married","child_time","Inapplicable (age < 16)",6712,0
"married","child_rating","Never married",763,0
"married","child_rating","Inapplicable (age < 16)",6712,0
"race","usc","Hispanic",11275,0
"race","usc","White",12160,0
"race","usc","Black",7057,0
"race","usc","Amer. Indian, AK Native, or mult. races",981,0
"race","usc","Asian, Hawaiian, or Pacific Islander",2637,0
"race","difficulty","Hispanic",11438,0
"race","difficulty","White",12320,0
"race","difficulty","Black",7223,0
"race","difficulty","Amer. Indian, AK Native, or mult. races",999,0
"race","difficulty","Asian, Hawaiian, or Pacific Islander",2727,0
"race","rsn_MD","Hispanic",306,0
"race","rsn_MD","White",721,0
"race","rsn_MD","Black",316,0
"race","rsn_MD","Amer. Indian, AK Native, or mult. races",47,0
"race","rsn_MD","Asian, Hawaiian, or Pacific Islander",57,0
"race","rsn_DN","Hispanic",543,0
"race","rsn_DN","White",852,0
"race","rsn_DN","Black",527,0
"race","rsn_DN","Amer. Indian, AK Native, or mult. races",66,0
"race","rsn_DN","Asian, Hawaiian, or Pacific Islander",123,0
"race","rsn_PM","Hispanic",209,0
"race","rsn_PM","White",611,0
"race","rsn_PM","Black",308,0
"race","rsn_PM","Amer. Indian, AK Native, or mult. races",38,0
"race","rsn_PM","Asian, Hawaiian, or Pacific Islander",40,0
"race","adult_nosmok","Hispanic",308,0
"race","adult_nosmok","White",952,0
"race","adult_nosmok","Black",625,0
"race","adult_nosmok","Amer. Indian, AK Native, or mult. races",77,0
"race","adult_nosmok","Asian, Hawaiian, or Pacific Islander",77,0
"race","child_dental","Hispanic",3692,0
"race","child_dental","White",2396,0
"race","child_dental","Black",1898,0
"race","child_dental","Amer. Indian, AK Native, or mult. races",435,0
"race","child_dental","Asian, Hawaiian, or Pacific Islander",551,0
"race","diab_a1c","Hispanic",627,0
"race","diab_a1c","White",792,0
"race","diab_a1c","Black",568,0
"race","diab_a1c","Amer. Indian, AK Native, or mult. races",50,0
"race","diab_a1c","Asian, Hawaiian, or Pacific Islander",179,0
"race","diab_chol","Hispanic",627,0
"race","diab_chol","White",792,0
"race","diab_chol","Black",568,0
"race","diab_chol","Amer. Indian, AK Native, or mult. races",50,0
"race","diab_chol","Asian, Hawaiian, or Pacific Islander",179,0
"race","diab_eye","Hispanic",627,0
"race","diab_eye","White",792,0
"race","diab_eye","Black",568,0
"race","diab_eye","Amer. Indian, AK Native, or mult. races",50,0
"race","diab_eye","Asian, Hawaiian, or Pacific Islander",179,0
"race","diab_foot","Hispanic",627,0
"race","diab_foot","White",792,0
"race","diab_foot","Black",568,0
"race","diab_foot","Amer. Indian, AK Native, or mult. races",50,0
"race","diab_foot","Asian, Hawaiian, or Pacific Islander",179,0
"race","diab_flu","Hispanic",627,0
"race","diab_flu","White",792,0
"race","diab_flu","Black",568,0
"race","diab_flu","Amer. Indian, AK Native, or mult. races",50,0
"race","diab_flu","Asian, Hawaiian, or Pacific Islander",179,0
"race","adult_routine","Hispanic",2830,0
"race","adult_routine","White",5955,0
"race","adult_routine","Black",2576,0
"race","adult_routine","Amer. Indian, AK Native, or mult. races",285,0
"race","adult_routine","Asian, Hawaiian, or Pacific Islander",994,0
"race","adult_illness","Hispanic",1405,0
"race","adult_illness","White",2580,0
"race","adult_illness","Black",1468,0
"race","adult_illness","Amer. Indian, AK Native, or mult. races",159,0
"race","adult_illness","Asian, Hawaiian, or Pacific Islander",295,0
"race","adult_listen","Hispanic",3130,0
"race","adult_listen","White",6435,0
"race","adult_listen","Black",2889,0
"race","adult_listen","Amer. Indian, AK Native, or mult. races",316,0
"race","adult_listen","Asian, Hawaiian, or Pacific Islander",1054,0
"race","adult_explain","Hispanic",3130,0
"race","adult_explain","White",6435,0
"race","adult_explain","Black",2889,0
"race","adult_explain","Amer. Indian, AK Native, or mult. races",316,0
"race","adult_explain","Asian, Hawaiian, or Pacific Islander",1054,0
"race","adult_respect","Hispanic",3130,0
"race","adult_respect","White",6435,0
"race","adult_respect","Black",2889,0
"race","adult_respect","Amer. Indian, AK Native, or mult. races",316,0
"race","adult_respect","Asian, Hawaiian, or Pacific Islander",1054,0
"race","adult_time","Hispanic",3130,0
"race","adult_time","White",6435,0
"race","adult_time","Black",2889,0
"race","adult_time","Amer. Indian, AK Native, or mult. races",316,0
"race","adult_time","Asian, Hawaiian, or Pacific Islander",1054,0
"race","adult_rating","Hispanic",3130,0
"race","adult_rating","White",6435,0
"race","adult_rating","Black",2889,0
"race","adult_rating","Amer. Indian, AK Native, or mult. races",316,0
"race","adult_rating","Asian, Hawaiian, or Pacific Islander",1054,0
"race","child_routine","Hispanic",2329,0
"race","child_routine","White",1916,0
"race","child_routine","Black",1394,0
"race","child_routine","Amer. Indian, AK Native, or mult. races",373,0
"race","child_routine","Asian, Hawaiian, or Pacific Islander",393,0
"race","child_illness","Hispanic",667,0
"race","child_illness","White",634,0
"race","child_illness","Black",435,0
"race","child_illness","Amer. Indian, AK Native, or mult. races",110,0
"race","child_illness","Asian, Hawaiian, or Pacific Islander",82,0
"race","child_listen","Hispanic",2884,0
"race","child_listen","White",2107,0
"race","child_listen","Black",1619,0
"race","child_listen","Amer. Indian, AK Native, or mult. races",409,0
"race","child_listen","Asian, Hawaiian, or Pacific Islander",456,0
"race","child_explain","Hispanic",2884,0
"race","child_explain","White",2107,0
"race","child_explain","Black",1619,0
"race","child_explain","Amer. Indian, AK Native, or mult. races",409,0
"race","child_explain","Asian, Hawaiian, or Pacific Islander",456,0
"race","child_respect","Hispanic",2884,0
"race","child_respect","White",2107,0
"race","child_respect","Black",1619,0
"race","child_respect","Amer. Indian, AK Native, or mult. races",409,0
"race","child_respect","Asian, Hawaiian, or Pacific Islander",456,0
"race","child_time","Hispanic",2884,0
"race","child_time","White",2107,0
"race","child_time","Black",1619,0
"race","child_time","Amer. Indian, AK Native, or mult. races",409,0
"race","child_time","Asian, Hawaiian, or Pacific Islander",456,0
"race","child_rating","Hispanic",2884,0
"race","child_rating","White",2107,0
"race","child_rating","Black",1619,0
"race","child_rating","Amer. Indian, AK Native, or mult. races",409,0
"race","child_rating","Asian, Hawaiian, or Pacific Islander",456,0
"sex","usc","Male",16189,0
"sex","usc","Female",17921,0
"sex","difficulty","Male",16463,0
"sex","difficulty","Female",18244,0
"sex","rsn_MD","Male",575,0
"sex","rsn_MD","Female",872,0
"sex","rsn_DN","Male",892,0
"sex","rsn_DN","Female",1219,0
"sex","rsn_PM","Male",451,0
"sex","rsn_PM","Female",755,0
"sex","adult_nosmok","Male",952,0
"sex","adult_nosmok","Female",1087,0
"sex","child_dental","Male",4480,0
"sex","child_dental","Female",4492,0
"sex","diab_a1c","Male",1013,0
"sex","diab_a1c","Female",1203,0
"sex","diab_chol","Male",1013,0
"sex","diab_chol","Female",1203,0
"sex","diab_eye","Male",1013,0
"sex","diab_eye","Female",1203,0
"sex","diab_foot","Male",1013,0
"sex","diab_foot","Female",1203,0
"sex","diab_flu","Male",1013,0
"sex","diab_flu","Female",1203,0
"sex","adult_routine","Male",4891,0
"sex","adult_routine","Female",7749,0
"sex","adult_illness","Male",2287,0
"sex","adult_illness","Female",3620,0
"sex","adult_listen","Male",5465,0
"sex","adult_listen","Female",8359,0
"sex","adult_explain","Male",5465,0
"sex","adult_explain","Female",8359,0
"sex","adult_respect","Male",5465,0
"sex","adult_respect","Female",8359,0
"sex","adult_time","Male",5465,0
"sex","adult_time","Female",8359,0
"sex","adult_rating","Male",5465,0
"sex","adult_rating","Female",8359,0
"sex","child_routine","Male",3254,0
"sex","child_routine","Female",3151,0
"sex","child_illness","Male",970,0
"sex","child_illness","Female",958,0
"sex","child_listen","Male",3787,0
"sex","child_listen","Female",3688,0
"sex","child_explain","Male",3787,0
"sex","child_explain","Female",3688,0
"sex","child_respect","Male",3787,0
"sex","child_respect","Female",3688,0
"sex","child_time","Male",3787,0
"sex","child_time","Female",3688,0
"sex","child_rating","Male",3787,0
"sex","child_rating","Female",3688,0
"education","usc","Less than high school",5496,0
"education","usc","High school",6662,0
"education","usc","Some college",12152,0
"education","usc","Inapplicable (age < 18)",9594,0
"education","usc","Missing",206,0
"education","difficulty","Less than high school",5576,0
"education","difficulty","High school",6802,0
"education","difficulty","Some college",12372,0
"education","difficulty","Inapplicable (age < 18)",9722,0
"education","difficulty","Missing",235,0
"education","rsn_MD","Less than high school",255,0
"education","rsn_MD","High school",348,0
"education","rsn_MD","Some college",694,0
"education","rsn_MD","Inapplicable (age < 18)",143,0
"education","rsn_MD","Missing",7,0
"education","rsn_DN","Less than high school",415,0
"education","rsn_DN","High school",508,0
"education","rsn_DN","Some college",935,0
"education","rsn_DN","Inapplicable (age < 18)",239,0
"education","rsn_DN","Missing",14,0
"education","rsn_PM","Less than high school",231,0
"education","rsn_PM","High school",319,0
"education","rsn_PM","Some college",592,0
"education","rsn_PM","Inapplicable (age < 18)",57,0
"education","rsn_PM","Missing",7,0
"education","adult_nosmok","Less than high school",474,0
"education","adult_nosmok","High school",732,0
"education","adult_nosmok","Some college",823,0
"education","adult_nosmok","Missing",10,0
"education","child_dental","Inapplicable (age < 18)",8972,0
"education","diab_a1c","Less than high school",660,0
"education","diab_a1c","High school",656,0
"education","diab_a1c","Some college",875,0
"education","diab_a1c","Missing",25,0
"education","diab_chol","Less than high school",660,0
"education","diab_chol","High school",656,0
"education","diab_chol","Some college",875,0
"education","diab_chol","Missing",25,0
"education","diab_eye","Less than high school",660,0
"education","diab_eye","High school",656,0
"education","diab_eye","Some college",875,0
"education","diab_eye","Missing",25,0
"education","diab_foot","Less than high school",660,0
"education","diab_foot","High school",656,0
"education","diab_foot","Some college",875,0
"education","diab_foot","Missing",25,0
"education","diab_flu","Less than high school",660,0
"education","diab_flu","High school",656,0
"education","diab_flu","Some college",875,0
"education","diab_flu","Missing",25,0
"education","adult_routine","Less than high school",2286,0
"education","adult_routine","High school",3105,0
"education","adult_routine","Some college",7165,0
"education","adult_routine","Missing",84,0
"education","adult_illness","Less than high school",1206,0
"education","adult_illness","High school",1655,0
"education","adult_illness","Some college",3006,0
"education","adult_illness","Missing",40,0
"education","adult_listen","Less than high school",2539,0
"education","adult_listen","High school",3497,0
"education","adult_listen","Some college",7698,0
"education","adult_listen","Missing",90,0
"education","adult_explain","Less than high school",2539,0
"education","adult_explain","High school",3497,0
"education","adult_explain","Some college",7698,0
"education","adult_explain","Missing",90,0
"education","adult_respect","Less than high school",2539,0
"education","adult_respect","High school",3497,0
"education","adult_respect","Some college",7698,0
"education","adult_respect","Missing",90,0
"education","adult_time","Less than high school",2539,0
"education","adult_time","High school",3497,0
"education","adult_time","Some college",7698,0
"education","adult_time","Missing",90,0
"education","adult_rating","Less than high school",2539,0
"education","adult_rating","High school",3497,0
"education","adult_rating","Some college",7698,0
"education","adult_rating","Missing",90,0
"education","child_routine","Inapplicable (age < 18)",6405,0
"education","child_illness","Inapplicable (age < 18)",1928,0
"education","child_listen","Inapplicable (age < 18)",7475,0
"education","child_explain","Inapplicable (age < 18)",7475,0
"education","child_respect","Inapplicable (age < 18)",7475,0
"education","child_time","Inapplicable (age < 18)",7475,0
"education","child_rating","Inapplicable (age < 18)",7475,0
"employed","usc","Employed",14828,0
"employed","usc","Not employed",10756,0
"employed","usc","Inapplicable (age < 16)",8517,0
"employed","usc","Missing",9,0
"employed","difficulty","Employed",15121,0
"employed","difficulty","Not employed",10942,0
"employed","difficulty","Inapplicable (age < 16)",8627,0
"employed","difficulty","Missing",17,0
"employed","rsn_MD","Employed",662,0
"employed","rsn_MD","Not employed",664,0
"employed","rsn_MD","Inapplicable (age < 16)",121,0
"employed","rsn_DN","Employed",1016,0
"employed","rsn_DN","Not employed",890,0
"employed","rsn_DN","Inapplicable (age < 16)",203,0
"employed","rsn_DN","Missing",2,0
"employed","rsn_PM","Employed",516,0
"employed","rsn_PM","Not employed",645,0
"employed","rsn_PM","Inapplicable (age < 16)",44,0
"employed","rsn_PM","Missing",1,0
"employed","adult_nosmok","Employed",1024,0
"employed","adult_nosmok","Not employed",1014,0
"employed","adult_nosmok","Missing",1,0
"employed","child_dental","Employed",148,0
"employed","child_dental","Not employed",948,0
"employed","child_dental","Inapplicable (age < 16)",7876,0
"employed","diab_a1c","Employed",801,0
"employed","diab_a1c","Not employed",1414,0
"employed","diab_a1c","Missing",1,0
"employed","diab_chol","Employed",801,0
"employed","diab_chol","Not employed",1414,0
"employed","diab_chol","Missing",1,0
"employed","diab_eye","Employed",801,0
"employed","diab_eye","Not employed",1414,0
"employed","diab_eye","Missing",1,0
"employed","diab_foot","Employed",801,0
"employed","diab_foot","Not employed",1414,0
"employed","diab_foot","Missing",1,0
"employed","diab_flu","Employed",801,0
"employed","diab_flu","Not employed",1414,0
"employed","diab_flu","Missing",1,0
"employed","adult_routine","Employed",6952,0
"employed","adult_routine","Not employed",5684,0
"employed","adult_routine","Missing",4,0
"employed","adult_illness","Employed",3038,0
"employed","adult_illness","Not employed",2868,0
"employed","adult_illness","Missing",1,0
"employed","adult_listen","Employed",7722,0
"employed","adult_listen","Not employed",6098,0
"employed","adult_listen","Missing",4,0
"employed","adult_explain","Employed",7722,0
"employed","adult_explain","Not employed",6098,0
"employed","adult_explain","Missing",4,0
"employed","adult_respect","Employed",7722,0
"employed","adult_respect","Not employed",6098,0
"employed","adult_respect","Missing",4,0
"employed","adult_time","Employed",7722,0
"employed","adult_time","Not employed",6098,0
"employed","adult_time","Missing",4,0
"employed","adult_rating","Employed",7722,0
"employed","adult_rating","Not employed",6098,0
"employed","adult_rating","Missing",4,0
"employed","child_routine","Employed",102,0
"employed","child_routine","Not employed",514,0
"employed","child_routine","Inapplicable (age < 16)",5789,0
"employed","child_illness","Employed",31,0
"employed","child_illness","Not employed",182,0
"employed","child_illness","Inapplicable (age < 16)",1715,0
"employed","child_listen","Employed",110,0
"employed","child_listen","Not employed",653,0
"employed","child_listen","Inapplicable (age < 16)",6712,0
"employed","child_explain","Employed",110,0
"employed","child_explain","Not employed",653,0
"employed","child_explain","Inapplicable (age < 16)",6712,0
"employed","child_respect","Employed",110,0
"employed","child_respect","Not employed",653,0
"employed","child_respect","Inapplicable (age < 16)",6712,0
"employed","child_time","Employed",110,0
"employed","child_time","Not employed",653,0
"employed","child_time","Inapplicable (age < 16)",6712,0
"employed","child_rating","Employed",110,0
"employed","child_rating","Not employed",653,0
"employed","child_rating","Inapplicable (age < 16)",6712,0
"insurance","usc","Any private, all ages",16982,0
"insurance","usc","Public only, all ages",11242,0
"insurance","usc","Uninsured, all ages",5886,0
"insurance","difficulty","Any private, all ages",17300,0
"insurance","difficulty","Public only, all ages",11401,0
"insurance","difficulty","Uninsured, all ages",6006,0
"insurance","rsn_MD","Any private, all ages",539,0
"insurance","rsn_MD","Public only, all ages",474,0
"insurance","rsn_MD","Uninsured, all ages",434,0
"insurance","rsn_DN","Any private, all ages",778,0
"insurance","rsn_DN","Public only, all ages",713,0
"insurance","rsn_DN","Uninsured, all ages",620,0
"insurance","rsn_PM","Any private, all ages",511,0
"insurance","rsn_PM","Public only, all ages",428,0
"insurance","rsn_PM","Uninsured, all ages",267,0
"insurance","adult_nosmok","Any private, all ages",963,0
"insurance","adult_nosmok","Public only, all ages",758,0
"insurance","adult_nosmok","Uninsured, all ages",318,0
"insurance","child_dental","Any private, all ages",3456,0
"insurance","child_dental","Public only, all ages",5029,0
"insurance","child_dental","Uninsured, all ages",487,0
"insurance","diab_a1c","Any private, all ages",1038,0
"insurance","diab_a1c","Public only, all ages",944,0
"insurance","diab_a1c","Uninsured, all ages",234,0
"insurance","diab_chol","Any private, all ages",1038,0
"insurance","diab_chol","Public only, all ages",944,0
"insurance","diab_chol","Uninsured, all ages",234,0
"insurance","diab_eye","Any private, all ages",1038,0
"insurance","diab_eye","Public only, all ages",944,0
"insurance","diab_eye","Uninsured, all ages",234,0
"insurance","diab_foot","Any private, all ages",1038,0
"insurance","diab_foot","Public only, all ages",944,0
"insurance","diab_foot","Uninsured, all ages",234,0
"insurance","diab_flu","Any private, all ages",1038,0
"insurance","diab_flu","Public only, all ages",944,0
"insurance","diab_flu","Uninsured, all ages",234,0
