"rowGrp","colGrp","rowLevels","colLevels","n_exp","n_exp_se"
"Condition","event","Disorders of mouth and esophagus","ERT",8,0
"Condition","event","Disorders of teeth and jaws","ERT",44,0
"Condition","event","Disorders of the upper GI","ERT",144,0
"Condition","event","Epilepsy and convulsions","ERT",51,0
"Condition","event","Female genital disorders, and contraception","ERT",64,0
"Condition","event","Gallbladder, pancreatic, and liver disease","ERT",78,0
"Condition","event","Glaucoma","ERT",2,0
"Condition","event","Headache","ERT",91,0
"Condition","event","Heart disease","ERT",299,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","ERT",10,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","ERT",7,0
"Condition","event","Hernias","ERT",18,0
"Condition","event","Hyperlipidemia","ERT",14,0
"Condition","event","Hypertension","ERT",126,0
"Condition","event","Infectious diseases","ERT",150,0
"Condition","event","Influenza","ERT",73,0
"Condition","event","Intestinal infection","ERT",105,0
"Condition","event","Kidney Disease","ERT",98,0
"Condition","event","Male genital disorders","ERT",10,0
"Condition","event","Mental disorders","ERT",132,0
"Condition","event","Non-malignant breast disease","ERT",2,0
"Condition","event","Non-malignant neoplasm","ERT",8,0
"Condition","event","Normal birth/live born","ERT",76,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","ERT",114,0
"Condition","event","Other bone and musculoskeletal disease","ERT",17,0
"Condition","event","Other care and screening","ERT",16,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","ERT",69,0
"Condition","event","Other CNS disorders","ERT",140,0
"Condition","event","Other endocrine, nutritional & immune disorder","ERT",110,0
"Condition","event","Other eye disorders","ERT",54,0
"Condition","event","Other GI","ERT",98,0
"Condition","event","Other stomach and intestinal disorders","ERT",29,0
"Condition","event","Other urinary","ERT",19,0
"Condition","event","Otitis media","ERT",88,0
"Condition","event","Paralysis","ERT",1,0
"Condition","event","Perinatal Conditions","ERT",1,0
"Condition","event","Pneumonia","ERT",114,0
"Condition","event","Poisoning by medical and non-medical substances","ERT",70,0
"Condition","event","Residual Codes","ERT",58,0
"Condition","event","Skin disorders","ERT",136,0
"Condition","event","Symptoms","ERT",190,0
"Condition","event","Systemic lupus and connective tissues disorders","ERT",98,0
"Condition","event","Thyroid disease","ERT",5,0
"Condition","event","Tonsillitis","ERT",10,0
"Condition","event","Trauma-related disorders","ERT",1167,0
"Condition","event","Urinary tract infections","ERT",131,0
"Condition","event","Allergic reactions","HHT",1,0
"Condition","event","Anemia and other deficiencies","HHT",6,0
"Condition","event","Appendicitis","HHT",2,0
"Condition","event","Back problems","HHT",33,0
"Condition","event","Cancer","HHT",46,0
"Condition","event","Cataract","HHT",3,0
"Condition","event","Cerebrovascular disease","HHT",59,0
"Condition","event","Complications of pregnancy and birth","HHT",4,0
"Condition","event","Complications of surgery or device","HHT",4,0
"Condition","event","Congenital anomalies","HHT",10,0
"Condition","event","COPD, asthma","HHT",78,0
"Condition","event","Diabetes mellitus","HHT",91,0
"Condition","event","Disorders of teeth and jaws","HHT",1,0
"Condition","event","Disorders of the upper GI","HHT",10,0
"Condition","event","Epilepsy and convulsions","HHT",12,0
"Condition","event","Female genital disorders, and contraception","HHT",1,0
"Condition","event","Gallbladder, pancreatic, and liver disease","HHT",12,0
"Condition","event","Glaucoma","HHT",5,0
"Condition","event","Headache","HHT",3,0
"Condition","event","Heart disease","HHT",119,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","HHT",1,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","HHT",17,0
"Condition","event","Hernias","HHT",8,0
"Condition","event","Hyperlipidemia","HHT",48,0
"Condition","event","Hypertension","HHT",97,0
"Condition","event","Infectious diseases","HHT",17,0
"Condition","event","Influenza","HHT",2,0
"Condition","event","Intestinal infection","HHT",1,0
"Condition","event","Kidney Disease","HHT",24,0
"Condition","event","Male genital disorders","HHT",4,0
"Condition","event","Mental disorders","HHT",162,0
"Condition","event","Non-malignant neoplasm","HHT",1,0
"Condition","event","Normal birth/live born","HHT",7,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","HHT",149,0
"Condition","event","Other bone and musculoskeletal disease","HHT",16,0
"Condition","event","Other care and screening","HHT",32,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","HHT",23,0
"Condition","event","Other CNS disorders","HHT",28,0
"Condition","event","Other endocrine, nutritional & immune disorder","HHT",18,0
"Condition","event","Other eye disorders","HHT",15,0
"Condition","event","Other GI","HHT",11,0
"Condition","event","Other stomach and intestinal disorders","HHT",1,0
"Condition","event","Other urinary","HHT",3,0
"Condition","event","Paralysis","HHT",15,0
"Condition","event","Perinatal Conditions","HHT",8,0
"Condition","event","Pneumonia","HHT",7,0
"Condition","event","Poisoning by medical and non-medical substances","HHT",1,0
"Condition","event","Residual Codes","HHT",58,0
"Condition","event","Skin disorders","HHT",33,0
"Condition","event","Symptoms","HHT",7,0
"Condition","event","Systemic lupus and connective tissues disorders","HHT",50,0
"Condition","event","Thyroid disease","HHT",14,0
"Condition","event","Trauma-related disorders","HHT",71,0
"Condition","event","Urinary tract infections","HHT",5,0
"Condition","event","Acute Bronchitis and URI","IPT",12,0
"Condition","event","Allergic reactions","IPT",5,0
"Condition","event","Anemia and other deficiencies","IPT",17,0
"Condition","event","Appendicitis","IPT",29,0
"Condition","event","Back problems","IPT",40,0
"Condition","event","Cancer","IPT",114,0
"Condition","event","Cataract","IPT",2,0
"Condition","event","Cerebrovascular disease","IPT",71,0
"Condition","event","Complications of pregnancy and birth","IPT",26,0
"Condition","event","Complications of surgery or device","IPT",15,0
"Condition","event","Congenital anomalies","IPT",10,0
"Condition","event","COPD, asthma","IPT",138,0
"Condition","event","Diabetes mellitus","IPT",64,0
"Condition","event","Disorders of mouth and esophagus","IPT",2,0
"Condition","event","Disorders of teeth and jaws","IPT",8,0
"Condition","event","Disorders of the upper GI","IPT",38,0
"Condition","event","Epilepsy and convulsions","IPT",20,0
"Condition","event","Female genital disorders, and contraception","IPT",44,0
"Condition","event","Gallbladder, pancreatic, and liver disease","IPT",92,0
"Condition","event","Glaucoma","IPT",2,0
"Condition","event","Headache","IPT",7,0
"Condition","event","Heart disease","IPT",277,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","IPT",13,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","IPT",6,0
"Condition","event","Hernias","IPT",19,0
"Condition","event","Hyperlipidemia","IPT",15,0
"Condition","event","Hypertension","IPT",70,0
"Condition","event","Infectious diseases","IPT",66,0
"Condition","event","Influenza","IPT",8,0
"Condition","event","Intestinal infection","IPT",18,0
"Condition","event","Kidney Disease","IPT",58,0
"Condition","event","Male genital disorders","IPT",3,0
"Condition","event","Mental disorders","IPT",97,0
"Condition","event","Non-malignant breast disease","IPT",3,0
"Condition","event","Non-malignant neoplasm","IPT",16,0
"Condition","event","Normal birth/live born","IPT",368,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","IPT",83,0
"Condition","event","Other bone and musculoskeletal disease","IPT",24,0
"Condition","event","Other care and screening","IPT",11,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","IPT",72,0
"Condition","event","Other CNS disorders","IPT",49,0
"Condition","event","Other endocrine, nutritional & immune disorder","IPT",58,0
"Condition","event","Other eye disorders","IPT",4,0
"Condition","event","Other GI","IPT",39,0
"Condition","event","Other stomach and intestinal disorders","IPT",31,0
"Condition","event","Other urinary","IPT",7,0
"Condition","event","Otitis media","IPT",8,0
"Condition","event","Paralysis","IPT",1,0
"Condition","event","Perinatal Conditions","IPT",13,0
"Condition","event","Pneumonia","IPT",100,0
"Condition","event","Poisoning by medical and non-medical substances","IPT",19,0
"Condition","event","Residual Codes","IPT",58,0
"Condition","event","Skin disorders","IPT",57,0
"Condition","event","Symptoms","IPT",43,0
"Condition","event","Systemic lupus and connective tissues disorders","IPT",49,0
"Condition","event","Thyroid disease","IPT",9,0
"Condition","event","Tonsillitis","IPT",4,0
"Condition","event","Trauma-related disorders","IPT",184,0
"Condition","event","Urinary tract infections","IPT",38,0
"Condition","event","Acute Bronchitis and URI","OBV",2146,0
"Condition","event","Allergic reactions","OBV",385,0
"Condition","event","Anemia and other deficiencies","OBV",202,0
"Condition","event","Appendicitis","OBV",23,0
"Condition","event","Back problems","OBV",1456,0
"Condition","event","Cancer","OBV",1117,0
"Condition","event","Cataract","OBV",327,0
"Condition","event","Cerebrovascular disease","OBV",159,0
"Condition","event","Complications of pregnancy and birth","OBV",65,0
"Condition","event","Complications of surgery or device","OBV",35,0
"Condition","event","Congenital anomalies","OBV",127,0
"Condition","event","COPD, asthma","OBV",2649,0
"Condition","event","Diabetes mellitus","OBV",1907,0
"Condition","event","Disorders of mouth and esophagus","OBV",39,0
"Condition","event","Disorders of teeth and jaws","OBV",100,0
"Condition","event","Disorders of the upper GI","OBV",784,0
"Condition","event","Epilepsy and convulsions","OBV",146,0
"Condition","event","Female genital disorders, and contraception","OBV",507,0
"Condition","event","Gallbladder, pancreatic, and liver disease","OBV",213,0
"Condition","event","Glaucoma","OBV",255,0
"Condition","event","Headache","OBV",451,0
"Condition","event","Heart disease","OBV",1457,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","OBV",73,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","OBV",119,0
"Condition","event","Hernias","OBV",116,0
"Condition","event","Hyperlipidemia","OBV",2264,0
"Condition","event","Hypertension","OBV",3062,0
"Condition","event","Infectious diseases","OBV",1055,0
"Condition","event","Influenza","OBV",530,0
"Condition","event","Intestinal infection","OBV",250,0
"Condition","event","Kidney Disease","OBV",357,0
"Condition","event","Male genital disorders","OBV",177,0
"Condition","event","Mental disorders","OBV",2155,0
"Condition","event","Non-malignant breast disease","OBV",114,0
"Condition","event","Non-malignant neoplasm","OBV",265,0
"Condition","event","Normal birth/live born","OBV",572,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","OBV",2673,0
"Condition","event","Other bone and musculoskeletal disease","OBV",341,0
"Condition","event","Other care and screening","OBV",1126,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","OBV",396,0
"Condition","event","Other CNS disorders","OBV",1105,0
"Condition","event","Other endocrine, nutritional & immune disorder","OBV",582,0
"Condition","event","Other eye disorders","OBV",1231,0
"Condition","event","Other GI","OBV",372,0
"Condition","event","Other stomach and intestinal disorders","OBV",110,0
"Condition","event","Other urinary","OBV",213,0
"Condition","event","Otitis media","OBV",738,0
"Condition","event","Paralysis","OBV",24,0
"Condition","event","Perinatal Conditions","OBV",25,0
"Condition","event","Pneumonia","OBV",217,0
"Condition","event","Poisoning by medical and non-medical substances","OBV",85,0
"Condition","event","Residual Codes","OBV",843,0
"Condition","event","Skin disorders","OBV",1464,0
"Condition","event","Symptoms","OBV",494,0
"Condition","event","Systemic lupus and connective tissues disorders","OBV",1112,0
"Condition","event","Thyroid disease","OBV",624,0
"Condition","event","Tonsillitis","OBV",69,0
"Condition","event","Trauma-related disorders","OBV",2133,0
"Condition","event","Urinary tract infections","OBV",438,0
"Condition","event","Acute Bronchitis and URI","OPT",64,0
"Condition","event","Allergic reactions","OPT",18,0
"Condition","event","Anemia and other deficiencies","OPT",28,0
"Condition","event","Appendicitis","OPT",7,0
"Condition","event","Back problems","OPT",175,0
"Condition","event","Cancer","OPT",240,0
"Condition","event","Cataract","OPT",56,0
"Condition","event","Cerebrovascular disease","OPT",26,0
"Condition","event","Complications of pregnancy and birth","OPT",18,0
"Condition","event","Complications of surgery or device","OPT",14,0
"Condition","event","Congenital anomalies","OPT",25,0
"Condition","event","COPD, asthma","OPT",192,0
"Condition","event","Diabetes mellitus","OPT",134,0
"Condition","event","Disorders of mouth and esophagus","OPT",5,0
"Condition","event","Disorders of teeth and jaws","OPT",11,0
"Condition","event","Disorders of the upper GI","OPT",96,0
"Condition","event","Epilepsy and convulsions","OPT",21,0
"Condition","event","Female genital disorders, and contraception","OPT",71,0
"Condition","event","Gallbladder, pancreatic, and liver disease","OPT",90,0
"Condition","event","Glaucoma","OPT",16,0
"Condition","event","Headache","OPT",50,0
"Condition","event","Heart disease","OPT",250,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","OPT",14,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","OPT",10,0
"Condition","event","Hernias","OPT",54,0
"Condition","event","Hyperlipidemia","OPT",133,0
"Condition","event","Hypertension","OPT",144,0
"Condition","event","Infectious diseases","OPT",64,0
"Condition","event","Influenza","OPT",15,0
"Condition","event","Intestinal infection","OPT",5,0
"Condition","event","Kidney Disease","OPT",81,0
"Condition","event","Male genital disorders","OPT",22,0
"Condition","event","Mental disorders","OPT",111,0
"Condition","event","Non-malignant breast disease","OPT",47,0
"Condition","event","Non-malignant neoplasm","OPT",51,0
"Condition","event","Normal birth/live born","OPT",78,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","OPT",266,0
"Condition","event","Other bone and musculoskeletal disease","OPT",72,0
"Condition","event","Other care and screening","OPT",110,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","OPT",76,0
"Condition","event","Other CNS disorders","OPT",148,0
"Condition","event","Other endocrine, nutritional & immune disorder","OPT",66,0
"Condition","event","Other eye disorders","OPT",52,0
"Condition","event","Other GI","OPT",57,0
"Condition","event","Other stomach and intestinal disorders","OPT",28,0
"Condition","event","Other urinary","OPT",24,0
"Condition","event","Otitis media","OPT",32,0
"Condition","event","Paralysis","OPT",5,0
"Condition","event","Perinatal Conditions","OPT",4,0
"Condition","event","Pneumonia","OPT",19,0
"Condition","event","Poisoning by medical and non-medical substances","OPT",9,0
"Condition","event","Residual Codes","OPT",124,0
"Condition","event","Skin disorders","OPT",100,0
"Condition","event","Symptoms","OPT",48,0
"Condition","event","Systemic lupus and connective tissues disorders","OPT",145,0
"Condition","event","Thyroid disease","OPT",70,0
"Condition","event","Tonsillitis","OPT",9,0
"Condition","event","Trauma-related disorders","OPT",344,0
"Condition","event","Urinary tract infections","OPT",31,0
"Condition","event","Acute Bronchitis and URI","RX",1962,0
"Condition","event","Allergic reactions","RX",503,0
"Condition","event","Anemia and other deficiencies","RX",284,0
"Condition","event","Appendicitis","RX",24,0
"Condition","event","Back problems","RX",1027,0
"Condition","event","Cancer","RX",432,0
"Condition","event","Cataract","RX",156,0
"Condition","event","Cerebrovascular disease","RX",182,0
"Condition","event","Complications of pregnancy and birth","RX",108,0
"Condition","event","Complications of surgery or device","RX",58,0
"Condition","event","Congenital anomalies","RX",52,0
"Condition","event","COPD, asthma","RX",3904,0
"Condition","event","Diabetes mellitus","RX",2472,0
"Condition","event","Disorders of mouth and esophagus","RX",71,0
"Condition","event","Disorders of teeth and jaws","RX",667,0
"Condition","event","Disorders of the upper GI","RX",1984,0
"Condition","event","Epilepsy and convulsions","RX",256,0
"Condition","event","Female genital disorders, and contraception","RX",999,0
"Condition","event","Gallbladder, pancreatic, and liver disease","RX",156,0
"Condition","event","Glaucoma","RX",278,0
"Condition","event","Headache","RX",602,0
"Condition","event","Heart disease","RX",1542,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","RX",61,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","RX",207,0
"Condition","event","Hernias","RX",86,0
"Condition","event","Hyperlipidemia","RX",4009,0
"Condition","event","Hypertension","RX",5897,0
"Condition","event","Infectious diseases","RX",1163,0
"Condition","event","Influenza","RX",447,0
"Condition","event","Intestinal infection","RX",195,0
"Condition","event","Kidney Disease","RX",274,0
"Condition","event","Male genital disorders","RX",348,0
"Condition","event","Mental disorders","RX",3473,0
"Condition","event","Non-malignant breast disease","RX",21,0
"Condition","event","Non-malignant neoplasm","RX",52,0
"Condition","event","Normal birth/live born","RX",272,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","RX",2325,0
"Condition","event","Other bone and musculoskeletal disease","RX",372,0
"Condition","event","Other care and screening","RX",1367,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","RX",341,0
"Condition","event","Other CNS disorders","RX",821,0
"Condition","event","Other endocrine, nutritional & immune disorder","RX",1134,0
"Condition","event","Other eye disorders","RX",629,0
"Condition","event","Other GI","RX",627,0
"Condition","event","Other stomach and intestinal disorders","RX",117,0
"Condition","event","Other urinary","RX",338,0
"Condition","event","Otitis media","RX",792,0
"Condition","event","Paralysis","RX",11,0
"Condition","event","Perinatal Conditions","RX",17,0
"Condition","event","Pneumonia","RX",268,0
"Condition","event","Poisoning by medical and non-medical substances","RX",111,0
"Condition","event","Residual Codes","RX",1754,0
"Condition","event","Skin disorders","RX",1492,0
"Condition","event","Symptoms","RX",514,0
"Condition","event","Systemic lupus and connective tissues disorders","RX",875,0
"Condition","event","Thyroid disease","RX",1383,0
"Condition","event","Tonsillitis","RX",56,0
"Condition","event","Trauma-related disorders","RX",1374,0
"Condition","event","Urinary tract infections","RX",611,0
"Condition","sop","Acute Bronchitis and URI","MD",717,0
"Condition","sop","Allergic reactions","MD",194,0
"Condition","sop","Anemia and other deficiencies","MD",109,0
"Condition","sop","Appendicitis","MD",13,0
"Condition","sop","Back problems","MD",313,0
"Condition","sop","Cancer","MD",160,0
"Condition","sop","Cataract","MD",43,0
"Condition","sop","Cerebrovascular disease","MD",77,0
"Condition","sop","Complications of pregnancy and birth","MD",64,0
"Condition","sop","Complications of surgery or device","MD",20,0
"Condition","sop","Congenital anomalies","MD",48,0
"Condition","sop","COPD, asthma","MD",1514,0
"Condition","sop","Diabetes mellitus","MD",565,0
"Condition","sop","Disorders of mouth and esophagus","MD",26,0
"Condition","sop","Disorders of teeth and jaws","MD",127,0
"Condition","sop","Disorders of the upper GI","MD",453,0
"Condition","sop","Epilepsy and convulsions","MD",126,0
"Condition","sop","Female genital disorders, and contraception","MD",219,0
"Condition","sop","Gallbladder, pancreatic, and liver disease","MD",99,0
"Condition","sop","Glaucoma","MD",44,0
"Condition","sop","Headache","MD",212,0
"Condition","sop","Heart disease","MD",413,0
"Condition","sop","Hemorrhagic, coagulation, and disorders of White Blood cells","MD",38,0
"Condition","sop","Hereditary, degenerative and other nervous system disorders","MD",34,0
"Condition","sop","Hernias","MD",33,0
"Condition","sop","Hyperlipidemia","MD",575,0
"Condition","sop","Hypertension","MD",880,0
"Condition","sop","Infectious diseases","MD",461,0
"Condition","sop","Influenza","MD",239,0
"Condition","sop","Intestinal infection","MD",151,0
"Condition","sop","Kidney Disease","MD",125,0
"Condition","sop","Male genital disorders","MD",37,0
"Condition","sop","Mental disorders","MD",1086,0
"Condition","sop","Non-malignant breast disease","MD",23,0
"Condition","sop","Non-malignant neoplasm","MD",39,0
"Condition","sop","Normal birth/live born","MD",335,0
"Condition","sop","Osteoarthritis and other non-traumatic joint disorders","MD",732,0
"Condition","sop","Other bone and musculoskeletal disease","MD",111,0
"Condition","sop","Other care and screening","MD",425,0
"Condition","sop","Other circulatory conditions arteries, veins, and lymphatics","MD",115,0
"Condition","sop","Other CNS disorders","MD",293,0
"Condition","sop","Other endocrine, nutritional & immune disorder","MD",221,0
"Condition","sop","Other eye disorders","MD",301,0
"Condition","sop","Other GI","MD",232,0
"Condition","sop","Other stomach and intestinal disorders","MD",23,0
"Condition","sop","Other urinary","MD",60,0
"Condition","sop","Otitis media","MD",348,0
"Condition","sop","Paralysis","MD",25,0
"Condition","sop","Perinatal Conditions","MD",21,0
"Condition","sop","Pneumonia","MD",106,0
"Condition","sop","Poisoning by medical and non-medical substances","MD",53,0
"Condition","sop","Residual Codes","MD",436,0
"Condition","sop","Skin disorders","MD",438,0
"Condition","sop","Symptoms","MD",343,0
"Condition","sop","Systemic lupus and connective tissues disorders","MD",285,0
"Condition","sop","Thyroid disease","MD",164,0
"Condition","sop","Tonsillitis","MD",40,0
"Condition","sop","Trauma-related disorders","MD",694,0
"Condition","sop","Urinary tract infections","MD",150,0
"Condition","sop","Acute Bronchitis and URI","MR",241,0
"Condition","sop","Allergic reactions","MR",70,0
"Condition","sop","Anemia and other deficiencies","MR",95,0
"Condition","sop","Appendicitis","MR",4,0
"Condition","sop","Back problems","MR",495,0
"Condition","sop","Cancer","MR",696,0
"Condition","sop","Cataract","MR",249,0
"Condition","sop","Cerebrovascular disease","MR",197,0
"Condition","sop","Complications of pregnancy and birth","MR",2,0
"Condition","sop","Complications of surgery or device","MR",26,0
"Condition","sop","Congenital anomalies","MR",28,0
"Condition","sop","COPD, asthma","MR",998,0
"Condition","sop","Diabetes mellitus","MR",1179,0
"Condition","sop","Disorders of mouth and esophagus","MR",14,0
"Condition","sop","Disorders of teeth and jaws","MR",75,0
"Condition","sop","Disorders of the upper GI","MR",748,0
"Condition","sop","Epilepsy and convulsions","MR",83,0
"Condition","sop","Female genital disorders, and contraception","MR",88,0
"Condition","sop","Gallbladder, pancreatic, and liver disease","MR",99,0
"Condition","sop","Glaucoma","MR",234,0
"Condition","sop","Headache","MR",111,0
"Condition","sop","Heart disease","MR",1179,0
"Condition","sop","Hemorrhagic, coagulation, and disorders of White Blood cells","MR",42,0
"Condition","sop","Hereditary, degenerative and other nervous system disorders","MR",118,0
"Condition","sop","Hernias","MR",54,0
"Condition","sop","Hyperlipidemia","MR",1897,0
"Condition","sop","Hypertension","MR",2445,0
"Condition","sop","Infectious diseases","MR",281,0
"Condition","sop","Influenza","MR",57,0
"Condition","sop","Intestinal infection","MR",42,0
"Condition","sop","Kidney Disease","MR",229,0
"Condition","sop","Male genital disorders","MR",193,0
"Condition","sop","Mental disorders","MR",936,0
"Condition","sop","Non-malignant breast disease","MR",30,0
"Condition","sop","Non-malignant neoplasm","MR",65,0
"Condition","sop","Normal birth/live born","MR",18,0
"Condition","sop","Osteoarthritis and other non-traumatic joint disorders","MR",1447,0
"Condition","sop","Other bone and musculoskeletal disease","MR",233,0
"Condition","sop","Other care and screening","MR",616,0
"Condition","sop","Other circulatory conditions arteries, veins, and lymphatics","MR",243,0
"Condition","sop","Other CNS disorders","MR",494,0
"Condition","sop","Other endocrine, nutritional & immune disorder","MR",434,0
"Condition","sop","Other eye disorders","MR",374,0
"Condition","sop","Other GI","MR",271,0
"Condition","sop","Other stomach and intestinal disorders","MR",73,0
"Condition","sop","Other urinary","MR",197,0
"Condition","sop","Otitis media","MR",56,0
"Condition","sop","Paralysis","MR",12,0
"Condition","sop","Perinatal Conditions","MR",5,0
"Condition","sop","Pneumonia","MR",103,0
"Condition","sop","Poisoning by medical and non-medical substances","MR",37,0
"Condition","sop","Residual Codes","MR",738,0
"Condition","sop","Skin disorders","MR",494,0
"Condition","sop","Symptoms","MR",138,0
"Condition","sop","Systemic lupus and connective tissues disorders","MR",504,0
"Condition","sop","Thyroid disease","MR",438,0
"Condition","sop","Tonsillitis","MR",5,0
"Condition","sop","Trauma-related disorders","MR",642,0
"Condition","sop","Urinary tract infections","MR",172,0
"Condition","sop","Acute Bronchitis and URI","OZ",231,0
"Condition","sop","Allergic reactions","OZ",68,0
"Condition","sop","Anemia and other deficiencies","OZ",49,0
"Condition","sop","Appendicitis","OZ",7,0
"Condition","sop","Back problems","OZ",316,0
"Condition","sop","Cancer","OZ",200,0
"Condition","sop","Cataract","OZ",44,0
"Condition","sop","Cerebrovascular disease","OZ",67,0
"Condition","sop","Complications of pregnancy and birth","OZ",23,0
"Condition","sop","Complications of surgery or device","OZ",10,0
"Condition","sop","Congenital anomalies","OZ",22,0
"Condition","sop","COPD, asthma","OZ",605,0
"Condition","sop","Diabetes mellitus","OZ",598,0
"Condition","sop","Disorders of mouth and esophagus","OZ",7,0
"Condition","sop","Disorders of teeth and jaws","OZ",53,0
"Condition","sop","Disorders of the upper GI","OZ",241,0
"Condition","sop","Epilepsy and convulsions","OZ",40,0
"Condition","sop","Female genital disorders, and contraception","OZ",142,0
"Condition","sop","Gallbladder, pancreatic, and liver disease","OZ",70,0
"Condition","sop","Glaucoma","OZ",50,0
"Condition","sop","Headache","OZ",98,0
"Condition","sop","Heart disease","OZ",391,0
"Condition","sop","Hemorrhagic, coagulation, and disorders of White Blood cells","OZ",18,0
"Condition","sop","Hereditary, degenerative and other nervous system disorders","OZ",38,0
"Condition","sop","Hernias","OZ",33,0
