"rowGrp","colGrp","rowLevels","n","n_se"
"region","adult_listen","West",3923,0
"region","adult_explain","Northeast",2774,0
"region","adult_explain","Midwest",3561,0
"region","adult_explain","South",6205,0
"region","adult_explain","West",3923,0
"region","adult_respect","Northeast",2774,0
"region","adult_respect","Midwest",3561,0
"region","adult_respect","South",6205,0
"region","adult_respect","West",3923,0
"region","adult_time","Northeast",2774,0
"region","adult_time","Midwest",3561,0
"region","adult_time","South",6205,0
"region","adult_time","West",3923,0
"region","adult_rating","Northeast",2774,0
"region","adult_rating","Midwest",3561,0
"region","adult_rating","South",6205,0
"region","adult_rating","West",3923,0
"region","child_routine","Northeast",1233,0
"region","child_routine","Midwest",1356,0
"region","child_routine","South",2530,0
"region","child_routine","West",1864,0
"region","child_illness","Northeast",404,0
"region","child_illness","Midwest",565,0
"region","child_illness","South",1047,0
"region","child_illness","West",603,0
"region","child_listen","Northeast",1372,0
"region","child_listen","Midwest",1534,0
"region","child_listen","South",2920,0
"region","child_listen","West",2025,0
"region","child_explain","Northeast",1372,0
"region","child_explain","Midwest",1534,0
"region","child_explain","South",2920,0
"region","child_explain","West",2025,0
"region","child_respect","Northeast",1372,0
"region","child_respect","Midwest",1534,0
"region","child_respect","South",2920,0
"region","child_respect","West",2025,0
"region","child_time","Northeast",1372,0
"region","child_time","Midwest",1534,0
"region","child_time","South",2920,0
"region","child_time","West",2025,0
"region","child_rating","Northeast",1372,0
"region","child_rating","Midwest",1534,0
"region","child_rating","South",2920,0
"region","child_rating","West",2025,0
"married","usc","Married",14576,0
"married","usc","Widowed",1870,0
"married","usc","Divorced",2795,0
"married","usc","Separated",621,0
"married","usc","Never married",7244,0
"married","usc","Inapplicable (age < 16)",9615,0
"married","difficulty","Married",14638,0
"married","difficulty","Widowed",1883,0
"married","difficulty","Divorced",2820,0
"married","difficulty","Separated",631,0
"married","difficulty","Never married",7330,0
"married","difficulty","Inapplicable (age < 16)",9653,0
"married","rsn_MD","Married",690,0
"married","rsn_MD","Widowed",110,0
"married","rsn_MD","Divorced",323,0
"married","rsn_MD","Separated",58,0
"married","rsn_MD","Never married",420,0
"married","rsn_MD","Inapplicable (age < 16)",220,0
"married","rsn_DN","Married",674,0
"married","rsn_DN","Widowed",108,0
"married","rsn_DN","Divorced",310,0
"married","rsn_DN","Separated",77,0
"married","rsn_DN","Never married",523,0
"married","rsn_DN","Inapplicable (age < 16)",309,0
"married","rsn_PM","Married",480,0
"married","rsn_PM","Widowed",132,0
"married","rsn_PM","Divorced",245,0
"married","rsn_PM","Separated",49,0
"married","rsn_PM","Never married",227,0
"married","rsn_PM","Inapplicable (age < 16)",79,0
"married","adult_nosmok","Married",1271,0
"married","adult_nosmok","Widowed",201,0
"married","adult_nosmok","Divorced",512,0
"married","adult_nosmok","Separated",105,0
"married","adult_nosmok","Never married",584,0
"married","child_dental","Married",7,0
"married","child_dental","Widowed",1,0
"married","child_dental","Never married",1249,0
"married","child_dental","Inapplicable (age < 16)",8812,0
"married","diab_a1c","Married",996,0
"married","diab_a1c","Widowed",314,0
"married","diab_a1c","Divorced",241,0
"married","diab_a1c","Separated",56,0
"married","diab_a1c","Never married",168,0
"married","diab_chol","Married",996,0
"married","diab_chol","Widowed",314,0
"married","diab_chol","Divorced",241,0
"married","diab_chol","Separated",56,0
"married","diab_chol","Never married",168,0
"married","diab_eye","Married",996,0
"married","diab_eye","Widowed",314,0
"married","diab_eye","Divorced",241,0
"married","diab_eye","Separated",56,0
"married","diab_eye","Never married",168,0
"married","diab_foot","Married",996,0
"married","diab_foot","Widowed",314,0
"married","diab_foot","Divorced",241,0
"married","diab_foot","Separated",56,0
"married","diab_foot","Never married",168,0
"married","diab_flu","Married",996,0
"married","diab_flu","Widowed",314,0
"married","diab_flu","Divorced",241,0
"married","diab_flu","Separated",56,0
"married","diab_flu","Never married",168,0
"married","adult_routine","Married",8899,0
"married","adult_routine","Widowed",1336,0
"married","adult_routine","Divorced",1692,0
"married","adult_routine","Separated",347,0
"married","adult_routine","Never married",2788,0
"married","adult_illness","Married",3894,0
"married","adult_illness","Widowed",682,0
"married","adult_illness","Divorced",957,0
"married","adult_illness","Separated",242,0
"married","adult_illness","Never married",1465,0
"married","adult_listen","Married",9629,0
"married","adult_listen","Widowed",1448,0
"married","adult_listen","Divorced",1850,0
"married","adult_listen","Separated",383,0
"married","adult_listen","Never married",3153,0
"married","adult_explain","Married",9629,0
"married","adult_explain","Widowed",1448,0
"married","adult_explain","Divorced",1850,0
"married","adult_explain","Separated",383,0
"married","adult_explain","Never married",3153,0
"married","adult_respect","Married",9629,0
"married","adult_respect","Widowed",1448,0
"married","adult_respect","Divorced",1850,0
"married","adult_respect","Separated",383,0
"married","adult_respect","Never married",3153,0
"married","adult_time","Married",9629,0
"married","adult_time","Widowed",1448,0
"married","adult_time","Divorced",1850,0
"married","adult_time","Separated",383,0
"married","adult_time","Never married",3153,0
"married","adult_rating","Married",9629,0
"married","adult_rating","Widowed",1448,0
"married","adult_rating","Divorced",1850,0
"married","adult_rating","Separated",383,0
"married","adult_rating","Never married",3153,0
"married","child_routine","Married",3,0
"married","child_routine","Never married",689,0
"married","child_routine","Inapplicable (age < 16)",6291,0
"married","child_illness","Married",1,0
"married","child_illness","Widowed",1,0
"married","child_illness","Never married",267,0
"married","child_illness","Inapplicable (age < 16)",2350,0
"married","child_listen","Married",4,0
"married","child_listen","Widowed",1,0
"married","child_listen","Never married",782,0
"married","child_listen","Inapplicable (age < 16)",7064,0
"married","child_explain","Married",4,0
"married","child_explain","Widowed",1,0
"married","child_explain","Never married",782,0
"married","child_explain","Inapplicable (age < 16)",7064,0
"married","child_respect","Married",4,0
"married","child_respect","Widowed",1,0
"married","child_respect","Never married",782,0
"married","child_respect","Inapplicable (age < 16)",7064,0
"married","child_time","Married",4,0
"married","child_time","Widowed",1,0
"married","child_time","Never married",782,0
"married","child_time","Inapplicable (age < 16)",7064,0
"married","child_rating","Married",4,0
"married","child_rating","Widowed",1,0
"married","child_rating","Never married",782,0
"married","child_rating","Inapplicable (age < 16)",7064,0
"race","usc","Hispanic",9243,0
"race","usc","White",19913,0
"race","usc","Black",5424,0
"race","usc","Amer. Indian, AK Native, or mult. races",786,0
"race","usc","Asian, Hawaiian, or Pacific Islander",1355,0
"race","difficulty","Hispanic",9301,0
"race","difficulty","White",19990,0
"race","difficulty","Black",5495,0
"race","difficulty","Amer. Indian, AK Native, or mult. races",792,0
"race","difficulty","Asian, Hawaiian, or Pacific Islander",1377,0
"race","rsn_MD","Hispanic",364,0
"race","rsn_MD","White",1143,0
"race","rsn_MD","Black",204,0
"race","rsn_MD","Amer. Indian, AK Native, or mult. races",69,0
"race","rsn_MD","Asian, Hawaiian, or Pacific Islander",41,0
"race","rsn_DN","Hispanic",482,0
"race","rsn_DN","White",1127,0
"race","rsn_DN","Black",297,0
"race","rsn_DN","Amer. Indian, AK Native, or mult. races",51,0
"race","rsn_DN","Asian, Hawaiian, or Pacific Islander",44,0
"race","rsn_PM","Hispanic",209,0
"race","rsn_PM","White",751,0
"race","rsn_PM","Black",186,0
"race","rsn_PM","Amer. Indian, AK Native, or mult. races",45,0
"race","rsn_PM","Asian, Hawaiian, or Pacific Islander",21,0
"race","adult_nosmok","Hispanic",339,0
"race","adult_nosmok","White",1715,0
"race","adult_nosmok","Black",502,0
"race","adult_nosmok","Amer. Indian, AK Native, or mult. races",72,0
"race","adult_nosmok","Asian, Hawaiian, or Pacific Islander",45,0
"race","child_dental","Hispanic",3279,0
"race","child_dental","White",4355,0
"race","child_dental","Black",1805,0
"race","child_dental","Amer. Indian, AK Native, or mult. races",290,0
"race","child_dental","Asian, Hawaiian, or Pacific Islander",340,0
"race","diab_a1c","Hispanic",391,0
"race","diab_a1c","White",931,0
"race","diab_a1c","Black",365,0
"race","diab_a1c","Amer. Indian, AK Native, or mult. races",41,0
"race","diab_a1c","Asian, Hawaiian, or Pacific Islander",47,0
"race","diab_chol","Hispanic",391,0
"race","diab_chol","White",931,0
"race","diab_chol","Black",365,0
"race","diab_chol","Amer. Indian, AK Native, or mult. races",41,0
"race","diab_chol","Asian, Hawaiian, or Pacific Islander",47,0
"race","diab_eye","Hispanic",391,0
"race","diab_eye","White",931,0
"race","diab_eye","Black",365,0
"race","diab_eye","Amer. Indian, AK Native, or mult. races",41,0
"race","diab_eye","Asian, Hawaiian, or Pacific Islander",47,0
"race","diab_foot","Hispanic",391,0
"race","diab_foot","White",931,0
"race","diab_foot","Black",365,0
"race","diab_foot","Amer. Indian, AK Native, or mult. races",41,0
"race","diab_foot","Asian, Hawaiian, or Pacific Islander",47,0
"race","diab_flu","Hispanic",391,0
"race","diab_flu","White",931,0
"race","diab_flu","Black",365,0
"race","diab_flu","Amer. Indian, AK Native, or mult. races",41,0
"race","diab_flu","Asian, Hawaiian, or Pacific Islander",47,0
"race","adult_routine","Hispanic",2403,0
"race","adult_routine","White",10002,0
"race","adult_routine","Black",1872,0
"race","adult_routine","Amer. Indian, AK Native, or mult. races",282,0
"race","adult_routine","Asian, Hawaiian, or Pacific Islander",503,0
"race","adult_illness","Hispanic",1384,0
"race","adult_illness","White",4409,0
"race","adult_illness","Black",1080,0
"race","adult_illness","Amer. Indian, AK Native, or mult. races",183,0
"race","adult_illness","Asian, Hawaiian, or Pacific Islander",184,0
"race","adult_listen","Hispanic",2727,0
"race","adult_listen","White",10669,0
"race","adult_listen","Black",2179,0
"race","adult_listen","Amer. Indian, AK Native, or mult. races",311,0
"race","adult_listen","Asian, Hawaiian, or Pacific Islander",577,0
"race","adult_explain","Hispanic",2727,0
"race","adult_explain","White",10669,0
"race","adult_explain","Black",2179,0
"race","adult_explain","Amer. Indian, AK Native, or mult. races",311,0
"race","adult_explain","Asian, Hawaiian, or Pacific Islander",577,0
"race","adult_respect","Hispanic",2727,0
"race","adult_respect","White",10669,0
"race","adult_respect","Black",2179,0
"race","adult_respect","Amer. Indian, AK Native, or mult. races",311,0
"race","adult_respect","Asian, Hawaiian, or Pacific Islander",577,0
"race","adult_time","Hispanic",2727,0
"race","adult_time","White",10669,0
"race","adult_time","Black",2179,0
"race","adult_time","Amer. Indian, AK Native, or mult. races",311,0
"race","adult_time","Asian, Hawaiian, or Pacific Islander",577,0
"race","adult_rating","Hispanic",2727,0
"race","adult_rating","White",10669,0
"race","adult_rating","Black",2179,0
"race","adult_rating","Amer. Indian, AK Native, or mult. races",311,0
"race","adult_rating","Asian, Hawaiian, or Pacific Islander",577,0
"race","child_routine","Hispanic",2013,0
"race","child_routine","White",3415,0
"race","child_routine","Black",1117,0
"race","child_routine","Amer. Indian, AK Native, or mult. races",225,0
"race","child_routine","Asian, Hawaiian, or Pacific Islander",213,0
"race","child_illness","Hispanic",651,0
"race","child_illness","White",1394,0
"race","child_illness","Black",444,0
"race","child_illness","Amer. Indian, AK Native, or mult. races",78,0
"race","child_illness","Asian, Hawaiian, or Pacific Islander",52,0
"race","child_listen","Hispanic",2263,0
"race","child_listen","White",3788,0
"race","child_listen","Black",1331,0
"race","child_listen","Amer. Indian, AK Native, or mult. races",232,0
"race","child_listen","Asian, Hawaiian, or Pacific Islander",237,0
"race","child_explain","Hispanic",2263,0
"race","child_explain","White",3788,0
"race","child_explain","Black",1331,0
"race","child_explain","Amer. Indian, AK Native, or mult. races",232,0
"race","child_explain","Asian, Hawaiian, or Pacific Islander",237,0
"race","child_respect","Hispanic",2263,0
"race","child_respect","White",3788,0
"race","child_respect","Black",1331,0
"race","child_respect","Amer. Indian, AK Native, or mult. races",232,0
"race","child_respect","Asian, Hawaiian, or Pacific Islander",237,0
"race","child_time","Hispanic",2263,0
"race","child_time","White",3788,0
"race","child_time","Black",1331,0
"race","child_time","Amer. Indian, AK Native, or mult. races",232,0
"race","child_time","Asian, Hawaiian, or Pacific Islander",237,0
"race","child_rating","Hispanic",2263,0
"race","child_rating","White",3788,0
"race","child_rating","Black",1331,0
"race","child_rating","Amer. Indian, AK Native, or mult. races",232,0
"race","child_rating","Asian, Hawaiian, or Pacific Islander",237,0
"sex","usc","Male",17443,0
"sex","usc","Female",19278,0
"sex","difficulty","Male",17558,0
"sex","difficulty","Female",19397,0
"sex","rsn_MD","Male",746,0
"sex","rsn_MD","Female",1075,0
"sex","rsn_DN","Male",845,0
"sex","rsn_DN","Female",1156,0
"sex","rsn_PM","Male",432,0
"sex","rsn_PM","Female",780,0
"sex","adult_nosmok","Male",1154,0
"sex","adult_nosmok","Female",1519,0
"sex","child_dental","Male",5172,0
"sex","child_dental","Female",4897,0
"sex","diab_a1c","Male",789,0
"sex","diab_a1c","Female",986,0
"sex","diab_chol","Male",789,0
"sex","diab_chol","Female",986,0
"sex","diab_eye","Male",789,0
"sex","diab_eye","Female",986,0
"sex","diab_foot","Male",789,0
"sex","diab_foot","Female",986,0
"sex","diab_flu","Male",789,0
"sex","diab_flu","Female",986,0
"sex","adult_routine","Male",5881,0
"sex","adult_routine","Female",9181,0
"sex","adult_illness","Male",2938,0
"sex","adult_illness","Female",4302,0
"sex","adult_listen","Male",6507,0
"sex","adult_listen","Female",9956,0
"sex","adult_explain","Male",6507,0
"sex","adult_explain","Female",9956,0
"sex","adult_respect","Male",6507,0
"sex","adult_respect","Female",9956,0
"sex","adult_time","Male",6507,0
"sex","adult_time","Female",9956,0
"sex","adult_rating","Male",6507,0
"sex","adult_rating","Female",9956,0
"sex","child_routine","Male",3568,0
"sex","child_routine","Female",3415,0
"sex","child_illness","Male",1403,0
"sex","child_illness","Female",1216,0
"sex","child_listen","Male",4034,0
"sex","child_listen","Female",3817,0
"sex","child_explain","Male",4034,0
"sex","child_explain","Female",3817,0
"sex","child_respect","Male",4034,0
"sex","child_respect","Female",3817,0
"sex","child_time","Male",4034,0
"sex","child_time","Female",3817,0
"sex","child_rating","Male",4034,0
"sex","child_rating","Female",3817,0
"education","usc","Less than high school",7331,0
"education","usc","High school",8259,0
"education","usc","Some college",10111,0
"education","usc","Inapplicable (age < 18)",10859,0
"education","usc","Missing",161,0
"education","difficulty","Less than high school",7377,0
"education","difficulty","High school",8330,0
"education","difficulty","Some college",10175,0
"education","difficulty","Inapplicable (age < 18)",10905,0
"education","difficulty","Missing",168,0
"education","rsn_MD","Less than high school",488,0
"education","rsn_MD","High school",455,0
"education","rsn_MD","Some college",612,0
"education","rsn_MD","Inapplicable (age < 18)",259,0
"education","rsn_MD","Missing",7,0
"education","rsn_DN","Less than high school",527,0
"education","rsn_DN","High school",500,0
"education","rsn_DN","Some college",589,0
"education","rsn_DN","Inapplicable (age < 18)",379,0
"education","rsn_DN","Missing",6,0
"education","rsn_PM","Less than high school",379,0
"education","rsn_PM","High school",340,0
"education","rsn_PM","Some college",391,0
"education","rsn_PM","Inapplicable (age < 18)",96,0
"education","rsn_PM","Missing",6,0
"education","adult_nosmok","Less than high school",832,0
"education","adult_nosmok","High school",1027,0
"education","adult_nosmok","Some college",796,0
"education","adult_nosmok","Missing",18,0
"education","child_dental","Inapplicable (age < 18)",10069,0
"education","diab_a1c","Less than high school",698,0
"education","diab_a1c","High school",559,0
"education","diab_a1c","Some college",504,0
"education","diab_a1c","Missing",14,0
"education","diab_chol","Less than high school",698,0
"education","diab_chol","High school",559,0
"education","diab_chol","Some college",504,0
"education","diab_chol","Missing",14,0
"education","diab_eye","Less than high school",698,0
"education","diab_eye","High school",559,0
"education","diab_eye","Some college",504,0
"education","diab_eye","Missing",14,0
"education","diab_foot","Less than high school",698,0
"education","diab_foot","High school",559,0
"education","diab_foot","Some college",504,0
"education","diab_foot","Missing",14,0
"education","diab_flu","Less than high school",698,0
"education","diab_flu","High school",559,0
"education","diab_flu","Some college",504,0
"education","diab_flu","Missing",14,0
"education","adult_routine","Less than high school",3525,0
"education","adult_routine","High school",4696,0
"education","adult_routine","Some college",6762,0
"education","adult_routine","Missing",79,0
"education","adult_illness","Less than high school",2141,0
"education","adult_illness","High school",2376,0
"education","adult_illness","Some college",2687,0
"education","adult_illness","Missing",36,0
"education","adult_listen","Less than high school",4021,0
"education","adult_listen","High school",5175,0
"education","adult_listen","Some college",7186,0
"education","adult_listen","Missing",81,0
"education","adult_explain","Less than high school",4021,0
"education","adult_explain","High school",5175,0
"education","adult_explain","Some college",7186,0
"education","adult_explain","Missing",81,0
"education","adult_respect","Less than high school",4021,0
"education","adult_respect","High school",5175,0
"education","adult_respect","Some college",7186,0
"education","adult_respect","Missing",81,0
"education","adult_time","Less than high school",4021,0
"education","adult_time","High school",5175,0
"education","adult_time","Some college",7186,0
"education","adult_time","Missing",81,0
"education","adult_rating","Less than high school",4021,0
"education","adult_rating","High school",5175,0
"education","adult_rating","Some college",7186,0
"education","adult_rating","Missing",81,0
"education","child_routine","Inapplicable (age < 18)",6983,0
"education","child_illness","Inapplicable (age < 18)",2619,0
"education","child_listen","Inapplicable (age < 18)",7851,0
"education","child_explain","Inapplicable (age < 18)",7851,0
"education","child_respect","Inapplicable (age < 18)",7851,0
"education","child_time","Inapplicable (age < 18)",7851,0
"education","child_rating","Inapplicable (age < 18)",7851,0
"employed","usc","Employed",16259,0
"employed","usc","Not employed",10844,0
"employed","usc","Inapplicable (age < 16)",9615,0
"employed","usc","Missing",3,0
"employed","difficulty","Employed",16378,0
"employed","difficulty","Not employed",10920,0
"employed","difficulty","Inapplicable (age < 16)",9653,0
"employed","difficulty","Missing",4,0
"employed","rsn_MD","Employed",889,0
"employed","rsn_MD","Not employed",712,0
"employed","rsn_MD","Inapplicable (age < 16)",220,0
"employed","rsn_DN","Employed",994,0
"employed","rsn_DN","Not employed",698,0
"employed","rsn_DN","Inapplicable (age < 16)",309,0
"employed","rsn_PM","Employed",556,0
"employed","rsn_PM","Not employed",577,0
"employed","rsn_PM","Inapplicable (age < 16)",79,0
"employed","adult_nosmok","Employed",1539,0
"employed","adult_nosmok","Not employed",1134,0
"employed","child_dental","Employed",277,0
"employed","child_dental","Not employed",978,0
"employed","child_dental","Inapplicable (age < 16)",8812,0
"employed","child_dental","Missing",2,0
"employed","diab_a1c","Employed",633,0
"employed","diab_a1c","Not employed",1142,0
"employed","diab_chol","Employed",633,0
"employed","diab_chol","Not employed",1142,0
"employed","diab_eye","Employed",633,0
"employed","diab_eye","Not employed",1142,0
"employed","diab_foot","Employed",633,0
"employed","diab_foot","Not employed",1142,0
"employed","diab_flu","Employed",633,0
"employed","diab_flu","Not employed",1142,0
"employed","adult_routine","Employed",8735,0
"employed","adult_routine","Not employed",6327,0
"employed","adult_illness","Employed",3917,0
"employed","adult_illness","Not employed",3323,0
"employed","adult_listen","Employed",9556,0
"employed","adult_listen","Not employed",6907,0
"employed","adult_explain","Employed",9556,0
"employed","adult_explain","Not employed",6907,0
"employed","adult_respect","Employed",9556,0
"employed","adult_respect","Not employed",6907,0
"employed","adult_time","Employed",9556,0
"employed","adult_time","Not employed",6907,0
"employed","adult_rating","Employed",9556,0
"employed","adult_rating","Not employed",6907,0
"employed","child_routine","Employed",177,0
"employed","child_routine","Not employed",515,0
"employed","child_routine","Inapplicable (age < 16)",6291,0
"employed","child_illness","Employed",63,0
"employed","child_illness","Not employed",206,0
"employed","child_illness","Inapplicable (age < 16)",2350,0
"employed","child_listen","Employed",194,0
"employed","child_listen","Not employed",593,0
"employed","child_listen","Inapplicable (age < 16)",7064,0
"employed","child_explain","Employed",194,0
"employed","child_explain","Not employed",593,0
"employed","child_explain","Inapplicable (age < 16)",7064,0
"employed","child_respect","Employed",194,0
"employed","child_respect","Not employed",593,0
"employed","child_respect","Inapplicable (age < 16)",7064,0
"employed","child_time","Employed",194,0
"employed","child_time","Not employed",593,0
"employed","child_time","Inapplicable (age < 16)",7064,0
"employed","child_rating","Employed",194,0
"employed","child_rating","Not employed",593,0
"employed","child_rating","Inapplicable (age < 16)",7064,0
"insurance","usc","Any private, all ages",23039,0
"insurance","usc","Public only, all ages",8444,0
"insurance","usc","Uninsured, all ages",5238,0
"insurance","difficulty","Any private, all ages",23190,0
"insurance","difficulty","Public only, all ages",8492,0
"insurance","difficulty","Uninsured, all ages",5273,0
"insurance","rsn_MD","Any private, all ages",917,0
"insurance","rsn_MD","Public only, all ages",437,0
"insurance","rsn_MD","Uninsured, all ages",467,0
"insurance","rsn_DN","Any private, all ages",996,0
"insurance","rsn_DN","Public only, all ages",465,0
"insurance","rsn_DN","Uninsured, all ages",540,0
"insurance","rsn_PM","Any private, all ages",630,0
"insurance","rsn_PM","Public only, all ages",335,0
"insurance","rsn_PM","Uninsured, all ages",247,0
"insurance","adult_nosmok","Any private, all ages",1688,0
"insurance","adult_nosmok","Public only, all ages",671,0
"insurance","adult_nosmok","Uninsured, all ages",314,0
"insurance","child_dental","Any private, all ages",5526,0
"insurance","child_dental","Public only, all ages",3619,0
"insurance","child_dental","Uninsured, all ages",924,0
"insurance","diab_a1c","Any private, all ages",968,0
"insurance","diab_a1c","Public only, all ages",646,0
"insurance","diab_a1c","Uninsured, all ages",161,0
"insurance","diab_chol","Any private, all ages",968,0
"insurance","diab_chol","Public only, all ages",646,0
"insurance","diab_chol","Uninsured, all ages",161,0
"insurance","diab_eye","Any private, all ages",968,0
"insurance","diab_eye","Public only, all ages",646,0
"insurance","diab_eye","Uninsured, all ages",161,0
"insurance","diab_foot","Any private, all ages",968,0
"insurance","diab_foot","Public only, all ages",646,0
"insurance","diab_foot","Uninsured, all ages",161,0
"insurance","diab_flu","Any private, all ages",968,0
"insurance","diab_flu","Public only, all ages",646,0
"insurance","diab_flu","Uninsured, all ages",161,0
"insurance","adult_routine","Any private, all ages",10867,0
"insurance","adult_routine","Public only, all ages",2890,0
