"rowGrp","colGrp","rowLevels","n","n_se"
"agegrps_v3X","insurance","65+",3720,0
"agegrps_v3X","ins_lt65","Under 5",2317,0
"agegrps_v3X","ins_lt65","5-6",1029,0
"agegrps_v3X","ins_lt65","7-12",3005,0
"agegrps_v3X","ins_lt65","13-17",2359,0
"agegrps_v3X","ins_lt65","18",514,0
"agegrps_v3X","ins_lt65","19-24",2496,0
"agegrps_v3X","ins_lt65","25-29",1960,0
"agegrps_v3X","ins_lt65","30-34",2057,0
"agegrps_v3X","ins_lt65","35-44",4076,0
"agegrps_v3X","ins_lt65","45-54",4287,0
"agegrps_v3X","ins_lt65","55-64",3408,0
"agegrps_v3X","ins_ge65","65+",3720,0
