"rowGrp","colGrp","rowLevels","colLevels","medEXP","medEXP_se"
"ind","poverty","Total","Near-poor",1231,134.441245899646
"ind","poverty","Total","Low income",1074,59.9500811886468
"ind","poverty","Total","Middle income",1137,40.3068630970477
"ind","poverty","Total","High income",1560,42.092610196284
"ind","health","Total","Excellent",692,18.6227911777499
"ind","health","Total","Very good",1140,33.9291948854895
"ind","health","Total","Good",1830,68.623709956366
"ind","health","Total","Fair",3959,228.830735430707
"ind","health","Total","Poor",9993,760.728264274659
"ind","health","Total","Missing",16835,6387.10716051128
"ind","mnhlth","Total","Excellent",897,28.3168468593183
"ind","mnhlth","Total","Very good",1248,48.4702784078421
"ind","mnhlth","Total","Good",1858,73.2156310686879
"ind","mnhlth","Total","Fair",4355,297.709552115536
"ind","mnhlth","Total","Poor",6693,547.969252737078
"ind","mnhlth","Total","Missing",16835,6387.10716051128
"ind","agegrps_v2X","Total","Under 18",507,14.2859767938903
"ind","agegrps_v2X","Total","18-64",1341,34.4394083424141
"ind","agegrps_v2X","Total","65+",4524,152.298716892009
"ind","insurance_v2X","Total","<65, Any private",1140,25.000459389308
"ind","insurance_v2X","Total","<65, Public only",661,25.2555661177704
"ind","insurance_v2X","Total","<65, Uninsured",528,31.6332343293285
"ind","insurance_v2X","Total","65+, Medicare only",4118,195.411754002142
"ind","insurance_v2X","Total","65+, Medicare and private",4654,210.46305098142
"ind","insurance_v2X","Total","65+, Medicare and other public",6068,657.920252704341
"ind","insurance_v2X","Total","65+, No medicare",3404,1782.9409252232
"event","sop","TOT","EXP",1257,28.827060316243
"event","sop","TOT","SLF",322,8.16341531079446
"event","sop","TOT","PTR",798,15.8166171646643
"event","sop","TOT","MCR",1894,83.4199002071809
"event","sop","TOT","MCD",355,13.7757633369657
"event","sop","TOT","OTZ",301,11.734909509267
"event","sop","DVT","EXP",240,4.59192111232189
"event","sop","DVT","SLF",150,3.57149419847258
"event","sop","DVT","PTR",196,4.33681438385956
"event","sop","DVT","MCR",170,32.6536612431779
"event","sop","DVT","MCD",107,3.82660092693491
"event","sop","DVT","OTZ",160,11.4798027808047
"event","sop","RX","EXP",340,14.2859767938903
"event","sop","RX","SLF",110,3.57149419847258
"event","sop","RX","PTR",266,11.734909509267
"event","sop","RX","MCR",742,43.1130371101333
"event","sop","RX","MCD",82,6.12256148309585
"event","sop","RX","OTZ",149,15.0512969792773
"event","sop","OBV","EXP",422,8.16341531079446
"event","sop","OBV","SLF",85,2.55106728462327
"event","sop","OBV","PTR",310,7.14298839694516
"event","sop","OBV","MCR",503,17.6023642639006
"event","sop","OBV","MCD",176,6.6327749400205
"event","sop","OBV","OTZ",205,9.69405568156843
"event","sop","OBD","EXP",341,6.37766821155818
"event","sop","OBD","SLF",65,2.55106728462327
"event","sop","OBD","PTR",247,5.86745475463352
"event","sop","OBD","MCR",401,15.5615104362019
"event","sop","OBD","MCD",157,6.88788166848283
"event","sop","OBD","OTZ",171,6.88788166848283
"event","sop","OBO","EXP",231,6.12256148309585
"event","sop","OBO","SLF",75,2.55106728462327
"event","sop","OBO","PTR",177,6.12256148309585
"event","sop","OBO","MCR",202,10.4593758669554
"event","sop","OBO","MCD",129,8.41852203925679
"event","sop","OBO","OTZ",169,11.2246960523424
"event","sop","OPT","EXP",606,27.5515266739313
"event","sop","OPT","SLF",96,6.6327749400205
"event","sop","OPT","PTR",515,36.9904756270374
"event","sop","OPT","MCR",321,25.000459389308
"event","sop","OPT","MCD",250,27.5515266739313
"event","sop","OPT","OTZ",214,22.9596055616094
"event","sop","OPY","EXP",1104,63.0113619301948
"event","sop","OPY","SLF",106,5.86745475463352
"event","sop","OPY","PTR",1043,90.0526751472014
"event","sop","OPY","MCR",569,71.6849906979139
"event","sop","OPY","MCD",355,56.6336937186366
"event","sop","OPY","OTZ",298,48.2151716793798
"event","sop","OPZ","EXP",321,14.796190250815
"event","sop","OPZ","SLF",50,4.08170765539723
"event","sop","OPZ","PTR",257,15.0512969792773
"event","sop","OPZ","MCR",170,18.3676844492875
"event","sop","OPZ","MCD",136,20.6636450054485
"event","sop","OPZ","OTZ",134,19.6432180915992
"event","sop","ERT","EXP",569,19.6432180915992
"event","sop","ERT","SLF",100,0
"event","sop","ERT","PTR",540,23.9800324754587
"event","sop","ERT","MCR",399,24.4902459323834
"event","sop","ERT","MCD",228,10.2042691384931
"event","sop","ERT","OTZ",275,28.5719535877806
"event","sop","IPT","EXP",8250,348.475791079539
"event","sop","IPT","SLF",375,37.5006890839621
"event","sop","IPT","PTR",5621,452.304229563706
"event","sop","IPT","MCR",8139,627.562552017324
"event","sop","IPT","MCD",3496,285.719535877806
"event","sop","IPT","OTZ",1340,109.695893238801
"event","sop","HHT","EXP",2828,312.505742366351
"event","sop","HHT","SLF",600,242.351392039211
"event","sop","HHT","PTR",917,119.645055648831
"event","sop","HHT","MCR",2834,316.587450021748
"event","sop","HHT","MCD",3324,627.0523385604
"event","sop","HHT","OTZ",1278,268.372278342368
"event","sop","OMA","EXP",220,8.16341531079446
"event","sop","OMA","SLF",159,5.10213456924654
"event","sop","OMA","PTR",168,6.12256148309585
"event","sop","OMA","MCR",175,22.1942853762224
"event","sop","OMA","MCD",139,13.7757633369657
"event","sop","OMA","OTZ",170,29.3372737731676
"event","agegrps","TOT","Under 5",470,15.8166171646643
"event","agegrps","TOT","5-17",531,17.8574709923629
"event","agegrps","TOT","18-44",867,27.8066334023936
"event","agegrps","TOT","45-64",2176,69.1339234132906
"event","agegrps","TOT","65+",4524,152.298716892009
"event","agegrps","DVT","Under 5",142,9.18384222464377
"event","agegrps","DVT","5-17",208,7.90830858233214
"event","agegrps","DVT","18-44",230,7.14298839694516
"event","agegrps","DVT","45-64",274,8.16341531079446
"event","agegrps","DVT","65+",285,14.5410835223526
"event","agegrps","RX","Under 5",36,3.82660092693491
"event","agegrps","RX","5-17",71,5.61234802617119
"event","agegrps","RX","18-44",157,5.86745475463352
"event","agegrps","RX","45-64",667,25.5106728462327
"event","agegrps","RX","65+",1410,54.592839890938
"event","agegrps","OBV","Under 5",289,13.265549880041
"event","agegrps","OBV","5-17",218,7.39809512540748
"event","agegrps","OBV","18-44",329,11.734909509267
"event","agegrps","OBV","45-64",593,17.6023642639006
"event","agegrps","OBV","65+",958,35.2047285278011
"event","agegrps","OBD","Under 5",276,13.265549880041
"event","agegrps","OBD","5-17",197,7.90830858233214
"event","agegrps","OBD","18-44",262,6.6327749400205
"event","agegrps","OBD","45-64",429,11.2246960523424
"event","agegrps","OBD","65+",703,27.0413132170067
"event","agegrps","OBO","Under 5",100,8.41852203925679
"event","agegrps","OBO","5-17",133,8.92873549618145
"event","agegrps","OBO","18-44",198,9.94916241003075
"event","agegrps","OBO","45-64",289,14.030870065428
"event","agegrps","OBO","65+",336,22.9596055616094
"event","agegrps","OPT","Under 5",370,79.3381925517837
"event","agegrps","OPT","5-17",476,66.0726426717427
"event","agegrps","OPT","18-44",599,61.2256148309585
"event","agegrps","OPT","45-64",793,64.7971090294311
"event","agegrps","OPT","65+",481,54.8479466194003
"event","agegrps","OPY","Under 5",424,133.931032442722
"event","agegrps","OPY","5-17",526,135.206566085033
"event","agegrps","OPY","18-44",1281,168.370440785136
"event","agegrps","OPY","45-64",1401,117.093988364208
"event","agegrps","OPY","65+",913,101.787584656468
"event","agegrps","OPZ","Under 5",151,49.7458120501538
"event","agegrps","OPZ","5-17",407,78.3177656379344
"event","agegrps","OPZ","18-44",295,31.6332343293285
"event","agegrps","OPZ","45-64",382,36.9904756270374
"event","agegrps","OPZ","65+",262,24.7453526608457
"event","agegrps","ERT","Under 5",351,21.1738584623731
"event","agegrps","ERT","5-17",412,23.9800324754587
"event","agegrps","ERT","18-44",659,37.5006890839621
"event","agegrps","ERT","45-64",775,62.7562552017324
"event","agegrps","ERT","65+",531,35.4598352562635
"event","agegrps","IPT","Under 5",4664,630.623832758872
"event","agegrps","IPT","5-17",5583,990.834533347678
"event","agegrps","IPT","18-44",6527,305.617860697868
"event","agegrps","IPT","45-64",9889,921.95571666285
"event","agegrps","IPT","65+",10677,546.693719094767
"event","agegrps","HHT","Under 5",3198,2699.79450731681
"event","agegrps","HHT","5-17",5812,5098.56307504807
"event","agegrps","HHT","18-44",1135,820.168132006381
"event","agegrps","HHT","45-64",1957,798.994273544008
"event","agegrps","HHT","65+",2870,371.180289912686
"event","agegrps","OMA","Under 5",70,22.4493921046848
"event","agegrps","OMA","5-17",168,10.2042691384931
"event","agegrps","OMA","18-44",180,8.41852203925679
"event","agegrps","OMA","45-64",280,12.500229694654
"event","agegrps","OMA","65+",287,13.265549880041
"event","region","TOT","Northeast",1446,64.0317888440441
"event","region","TOT","Midwest",1346,70.4094570556023
"event","region","TOT","South",1203,43.8783572955202
"event","region","TOT","West",1089,60.4602946455715
"event","region","DVT","Northeast",229,7.65320185386981
"event","region","DVT","Midwest",226,7.39809512540748
"event","region","DVT","South",232,8.92873549618145
"event","region","DVT","West",284,10.7144825954177
"event","region","RX","Northeast",373,29.3372737731676
"event","region","RX","Midwest",343,26.531099760082
"event","region","RX","South",378,31.6332343293285
"event","region","RX","West",248,18.1125777208252
"event","region","OBV","Northeast",470,18.8778979062122
"event","region","OBV","Midwest",431,20.9187517339108
"event","region","OBV","South",396,10.4593758669554
"event","region","OBV","West",415,19.8983248200615
"event","region","OBD","Northeast",367,11.734909509267
"event","region","OBD","Midwest",338,17.3472575354382
"event","region","OBD","South",337,8.41852203925679
"event","region","OBD","West",323,13.5206566085033
"event","region","OBO","Northeast",248,13.5206566085033
"event","region","OBO","Midwest",219,14.030870065428
"event","region","OBO","South",216,10.7144825954177
"event","region","OBO","West",257,12.7553364231164
"event","region","OPT","Northeast",633,54.0826264340133
"event","region","OPT","Midwest",571,56.8888004470989
"event","region","OPT","South",656,63.2664686586571
"event","region","OPT","West",551,80.6137261940953
"event","region","OPY","Northeast",1072,152.553823620472
"event","region","OPY","Midwest",1310,123.726763304229
"event","region","OPY","South",1185,133.165712257335
"event","region","OPY","West",554,113.267387437273
"event","region","OPZ","Northeast",325,42.092610196284
"event","region","OPZ","Midwest",307,23.2147122900718
"event","region","OPZ","South",330,30.3577006870169
"event","region","OPZ","West",334,49.2355985932291
"event","region","ERT","Northeast",560,45.6641043947565
"event","region","ERT","Midwest",549,41.327290010897
"event","region","ERT","South",571,36.2251554416504
"event","region","ERT","West",579,55.1030533478626
"event","region","IPT","Northeast",10106,750.779101864628
"event","region","IPT","Midwest",7996,555.622454590948
"event","region","IPT","South",7679,442.8652806106
"event","region","IPT","West",7820,836.49496262797
"event","region","HHT","Northeast",2828,946.445962595233
"event","region","HHT","Midwest",2530,417.354607764367
"event","region","HHT","South",3198,376.537531210395
"event","region","HHT","West",3397,1606.40706912727
"event","region","OMA","Northeast",220,19.6432180915992
"event","region","OMA","Midwest",250,7.39809512540748
"event","region","OMA","South",198,5.10213456924654
"event","region","OMA","West",243,12.2451229661917
"event","married","TOT","Married",1891,55.6132668047873
"event","married","TOT","Widowed",4474,279.086760937786
"event","married","TOT","Divorced",2212,112.502067251886
"event","married","TOT","Separated",1764,200.258781842927
"event","married","TOT","Never married",861,31.6332343293285
"event","married","TOT","Inapplicable (age < 16)",494,12.7553364231164
"event","married","DVT","Married",259,5.86745475463352
"event","married","DVT","Widowed",275,18.1125777208252
"event","married","DVT","Divorced",255,12.500229694654
"event","married","DVT","Separated",185,24.2351392039211
"event","married","DVT","Never married",242,10.2042691384931
"event","married","DVT","Inapplicable (age < 16)",188,6.88788166848283
"event","married","RX","Married",519,20.1534315485238
"event","married","RX","Widowed",1376,82.9096867502563
"event","married","RX","Divorced",615,38.5211159978114
"event","married","RX","Separated",408,143.62508812429
"event","married","RX","Never married",178,11.2246960523424
"event","married","RX","Inapplicable (age < 16)",50,3.57149419847258
"event","married","OBV","Married",549,15.5615104362019
"event","married","OBV","Widowed",773,42.8579303816709
"event","married","OBV","Divorced",600,37.2455823554997
"event","married","OBV","Separated",510,103.06311829878
"event","married","OBV","Never married",327,13.5206566085033
"event","married","OBV","Inapplicable (age < 16)",239,6.6327749400205
"event","married","OBD","Married",421,10.2042691384931
"event","married","OBD","Widowed",593,35.9700487131881
"event","married","OBD","Divorced",421,29.3372737731676
"event","married","OBD","Separated",400,45.1538909378319
"event","married","OBD","Never married",259,9.18384222464377
"event","married","OBD","Inapplicable (age < 16)",220,6.88788166848283
"event","married","OBO","Married",262,8.16341531079446
"event","married","OBO","Widowed",275,36.4802621701128
"event","married","OBO","Divorced",326,22.4493921046848
"event","married","OBO","Separated",244,69.6441368702153
"event","married","OBO","Never married",197,13.5206566085033
"event","married","OBO","Inapplicable (age < 16)",119,4.84702784078421
"event","married","OPT","Married",729,55.6132668047873
"event","married","OPT","Widowed",372,53.5724129770887
"event","married","OPT","Divorced",707,86.9913944056535
"event","married","OPT","Separated",327,106.889719225715
"event","married","OPT","Never married",548,67.093069585592
"event","married","OPT","Inapplicable (age < 16)",404,54.592839890938
"event","married","OPY","Married",1349,112.757173980349
"event","married","OPY","Widowed",754,198.983248200615
"event","married","OPY","Divorced",1338,185.717698320574
"event","married","OPY","Separated",710,436.997825855966
"event","married","OPY","Never married",798,169.90108115591
"event","married","OPY","Inapplicable (age < 16)",493,103.318225027242
"event","married","OPZ","Married",344,24.7453526608457
"event","married","OPZ","Widowed",216,44.1334640239826
"event","married","OPZ","Divorced",302,48.7253851363045
"event","married","OPZ","Separated",231,43.6232505670579
"event","married","OPZ","Never married",338,41.327290010897
"event","married","OPZ","Inapplicable (age < 16)",239,45.9192111232189
"event","married","ERT","Married",666,34.4394083424141
"event","married","ERT","Widowed",525,40.56196982551
"event","married","ERT","Divorced",706,65.8175359432804
"event","married","ERT","Separated",628,146.176155408913
"event","married","ERT","Never married",602,45.1538909378319
"event","married","ERT","Inapplicable (age < 16)",375,16.0717238931266
"event","married","IPT","Married",8689,443.120387339062
"event","married","IPT","Widowed",10208,1075.52996719717
"event","married","IPT","Divorced",7518,906.139099498185
"event","married","IPT","Separated",8045,2059.73172560483
"event","married","IPT","Never married",6797,509.193030010805
"event","married","IPT","Inapplicable (age < 16)",4664,450.51848246447
"event","married","HHT","Married",2481,284.954215692419
"event","married","HHT","Widowed",2741,967.364714329144
"event","married","HHT","Divorced",5687,1526.04844966164
"event","married","HHT","Separated",3748,3220.72244683688
"event","married","HHT","Never married",3324,1190.32799500522
"event","married","HHT","Inapplicable (age < 16)",3691,2250.04134503772
"event","married","OMA","Married",250,6.37766821155818
"event","married","OMA","Widowed",250,28.827060316243
"event","married","OMA","Divorced",225,15.3064037077396
"event","married","OMA","Separated",250,36.4802621701128
"event","married","OMA","Never married",194,6.88788166848283
"event","married","OMA","Inapplicable (age < 16)",160,11.4798027808047
"event","race","TOT","Hispanic",607,22.9596055616094
"event","race","TOT","White",1602,45.1538909378319
"event","race","TOT","Black",814,41.327290010897
"event","race","TOT","Amer. Indian, AK Native, or mult. races",1163,164.288733129739
"event","race","TOT","Asian, Hawaiian, or Pacific Islander",758,45.6641043947565
"event","race","DVT","Hispanic",154,9.4389489531061
"event","race","DVT","White",258,4.59192111232189
"event","race","DVT","Black",171,7.14298839694516
"event","race","DVT","Amer. Indian, AK Native, or mult. races",255,20.4085382769862
"event","race","DVT","Asian, Hawaiian, or Pacific Islander",237,19.3881113631369
"event","race","RX","Hispanic",119,7.90830858233214
"event","race","RX","White",434,20.1534315485238
"event","race","RX","Black",240,16.0717238931266
"event","race","RX","Amer. Indian, AK Native, or mult. races",321,89.7975684187391
"event","race","RX","Asian, Hawaiian, or Pacific Islander",235,32.1434477862532
"event","race","OBV","Hispanic",267,8.92873549618145
"event","race","OBV","White",500,11.734909509267
"event","race","OBV","Black",279,9.4389489531061
"event","race","OBV","Amer. Indian, AK Native, or mult. races",345,35.4598352562635
"event","race","OBV","Asian, Hawaiian, or Pacific Islander",319,23.2147122900718
"event","race","OBD","Hispanic",235,7.39809512540748
"event","race","OBD","White",391,9.18384222464377
"event","race","OBD","Black",248,6.88788166848283
"event","race","OBD","Amer. Indian, AK Native, or mult. races",299,27.296419945469
"event","race","OBD","Asian, Hawaiian, or Pacific Islander",270,16.8370440785136
"event","race","OBO","Hispanic",163,8.16341531079446
"event","race","OBO","White",250,6.88788166848283
"event","race","OBO","Black",166,15.3064037077396
"event","race","OBO","Amer. Indian, AK Native, or mult. races",202,30.6128074154792
"event","race","OBO","Asian, Hawaiian, or Pacific Islander",159,19.3881113631369
"event","race","OPT","Hispanic",442,50.2560255070784
"event","race","OPT","White",654,37.5006890839621
"event","race","OPT","Black",473,71.4298839694516
"event","race","OPT","Amer. Indian, AK Native, or mult. races",556,181.125777208252
"event","race","OPT","Asian, Hawaiian, or Pacific Islander",430,84.6954338494926
"event","race","OPY","Hispanic",484,101.787584656468
"event","race","OPY","White",1290,86.4811809487288
"event","race","OPY","Black",608,138.012740098119
"event","race","OPY","Amer. Indian, AK Native, or mult. races",1005,1128.33705998887
"event","race","OPY","Asian, Hawaiian, or Pacific Islander",485,124.236976761153
"event","race","OPZ","Hispanic",252,47.1947447655305
"event","race","OPZ","White",326,15.5615104362019
"event","race","OPZ","Black",319,40.0517563685853
"event","race","OPZ","Amer. Indian, AK Native, or mult. races",307,104.848865398016
"event","race","OPZ","Asian, Hawaiian, or Pacific Islander",295,67.3481763140543
"event","race","ERT","Hispanic",460,42.6028236532086
"event","race","ERT","White",619,25.5106728462327
"event","race","ERT","Black",463,31.1230208724039
"event","race","ERT","Amer. Indian, AK Native, or mult. races",435,101.532477928006
"event","race","ERT","Asian, Hawaiian, or Pacific Islander",457,99.7467308287699
"event","race","IPT","Hispanic",6287,407.915658811261
"event","race","IPT","White",8946,457.15125740449
"event","race","IPT","Black",6967,518.121765506986
"event","race","IPT","Amer. Indian, AK Native, or mult. races",9079,2690.10045163524
"event","race","IPT","Asian, Hawaiian, or Pacific Islander",6330,582.663767807955
"event","race","HHT","Hispanic",3941,1377.3212269681
"event","race","HHT","White",2440,324.750865332542
"event","race","HHT","Black",5370,832.923468429498
"event","race","HHT","Amer. Indian, AK Native, or mult. races",9633,2668.16127298748
"event","race","HHT","Asian, Hawaiian, or Pacific Islander",6787,2303.10354455789
"event","race","OMA","Hispanic",210,8.92873549618145
"event","race","OMA","White",225,9.69405568156843
"event","race","OMA","Black",200,12.2451229661917
"event","race","OMA","Amer. Indian, AK Native, or mult. races",195,30.1025939585546
"event","race","OMA","Asian, Hawaiian, or Pacific Islander",193,16.0717238931266
"event","sex","TOT","Male",1046,29.5923805016299
"event","sex","TOT","Female",1485,42.8579303816709
"event","sex","DVT","Male",238,6.12256148309585
"event","sex","DVT","Female",241,5.61234802617119
"event","sex","RX","Male",313,15.5615104362019
"event","sex","RX","Female",362,15.8166171646643
"event","sex","OBV","Male",353,8.92873549618145
"event","sex","OBV","Female",487,10.7144825954177
"event","sex","OBD","Male",297,6.37766821155818
"event","sex","OBD","Female",380,8.67362876771912
"event","sex","OBO","Male",200,9.69405568156843
"event","sex","OBO","Female",254,7.39809512540748
"event","sex","OPT","Male",694,51.7866658778524
"event","sex","OPT","Female",560,31.1230208724039
"event","sex","OPY","Male",1075,105.614185583403
"event","sex","OPY","Female",1136,74.7462714394618
"event","sex","OPZ","Male",338,32.9087679716402
"event","sex","OPZ","Female",313,16.0717238931266
"event","sex","ERT","Male",555,17.6023642639006
"event","sex","ERT","Female",600,31.3781276008662
"event","sex","IPT","Male",10151,602.306985899554
"event","sex","IPT","Female",7437,299.24019248631
"event","sex","HHT","Male",2651,299.750405943234
"event","sex","HHT","Female",3198,479.09043605225
"event","sex","OMA","Male",210,9.18384222464377
"event","sex","OMA","Female",224,9.18384222464377
"event","education","TOT","Less than high school",1630,87.7567145910405
"event","education","TOT","High school",1815,72.7054176117632
"event","education","TOT","Some college",1807,50.2560255070784
"event","education","TOT","Inapplicable (age < 18)",507,14.2859767938903
"event","education","TOT","Missing",868,263.270143773121
"event","education","DVT","Less than high school",219,13.265549880041
"event","education","DVT","High school",256,10.4593758669554
"event","education","DVT","Some college",260,5.61234802617119
"event","education","DVT","Inapplicable (age < 18)",196,7.65320185386981
"event","education","DVT","Missing",243,30.6128074154792
"event","education","RX","Less than high school",551,33.9291948854895
"event","education","RX","High school",574,29.0821670447053
"event","education","RX","Some college",445,17.3472575354382
"event","education","RX","Inapplicable (age < 18)",56,4.33681438385956
"event","education","RX","Missing",452,158.676385103567
"event","education","OBV","Less than high school",409,19.6432180915992
"event","education","OBV","High school",505,19.3881113631369
"event","education","OBV","Some college",575,17.0921508069759
"event","education","OBV","Inapplicable (age < 18)",240,6.37766821155818
"event","education","OBV","Missing",235,31.3781276008662
"event","education","OBD","Less than high school",332,15.8166171646643
"event","education","OBD","High school",406,13.5206566085033
"event","education","OBD","Some college",422,12.500229694654
"event","education","OBD","Inapplicable (age < 18)",221,6.6327749400205
"event","education","OBD","Missing",202,31.3781276008662
"event","education","OBO","Less than high school",179,13.7757633369657
"event","education","OBO","High school",244,9.94916241003075
"event","education","OBO","Some college",290,10.7144825954177
"event","education","OBO","Inapplicable (age < 18)",121,5.61234802617119
"event","education","OBO","Missing",137,14.796190250815
"event","education","OPT","Less than high school",442,63.5215753871194
"event","education","OPT","High school",633,80.358619465633
"event","education","OPT","Some college",675,48.7253851363045
"event","education","OPT","Inapplicable (age < 18)",437,53.827519705551
"event","education","OPT","Missing",1167,878.587572824254
"event","education","OPY","Less than high school",710,172.197041712071
"event","education","OPY","High school",1262,111.481640338037
"event","education","OPY","Some college",1290,134.951459356571
"event","education","OPY","Inapplicable (age < 18)",461,95.154809716448
"event","education","OPY","Missing",1480,1089.30573053414
"event","education","OPZ","Less than high school",226,46.6845313086058
"event","education","OPZ","High school",319,28.827060316243
"event","education","OPZ","Some college",334,23.9800324754587
"event","education","OPZ","Inapplicable (age < 18)",290,64.2868955725064
"event","education","OPZ","Missing",44,33.9291948854895
"event","education","ERT","Less than high school",537,37.2455823554997
"event","education","ERT","High school",648,39.5415429116607
"event","education","ERT","Some college",704,34.1843016139518
"event","education","ERT","Inapplicable (age < 18)",385,16.0717238931266
"event","education","ERT","Missing",267,103.06311829878
"event","education","IPT","Less than high school",7740,746.442287480769
"event","education","IPT","High school",7668,521.438152976996
"event","education","IPT","Some college",9284,434.701865299805
"event","education","IPT","Inapplicable (age < 18)",5248,518.121765506986
"event","education","IPT","Missing",10480,2990.61617776386
"event","education","HHT","Less than high school",4004,764.299758473132
"event","education","HHT","High school",2742,671.440909312845
"event","education","HHT","Some college",2195,300.770832857084
"event","education","HHT","Inapplicable (age < 18)",4508,2555.91431246405
"event","education","HHT","Missing",1846,2587.03733333646
"event","education","OMA","Less than high school",210,16.8370440785136
"event","education","OMA","High school",229,13.0104431515787
"event","education","OMA","Some college",244,7.65320185386981
"event","education","OMA","Inapplicable (age < 18)",163,10.4593758669554
"event","education","OMA","Missing",349,195.15664727368
"event","employed","TOT","Employed",1232,28.5719535877806
"event","employed","TOT","Not employed",3076,105.103972126479
"event","employed","TOT","Inapplicable (age < 16)",494,12.7553364231164
"event","employed","TOT","Missing",49257,19054.6868690366
"event","employed","DVT","Employed",250,5.35724129770887
"event","employed","DVT","Not employed",264,8.16341531079446
"event","employed","DVT","Inapplicable (age < 16)",188,6.88788166848283
"event","employed","DVT","Missing",120,0
"event","employed","RX","Employed",295,10.7144825954177
"event","employed","RX","Not employed",946,37.7557958124244
"event","employed","RX","Inapplicable (age < 16)",50,3.57149419847258
"event","employed","RX","Missing",35,23.4698190185341
"event","employed","OBV","Employed",413,10.7144825954177
"event","employed","OBV","Not employed",703,20.1534315485238
"event","employed","OBV","Inapplicable (age < 16)",239,6.6327749400205
"event","employed","OBV","Missing",1698,0
"event","employed","OBD","Employed",320,7.14298839694516
"event","employed","OBD","Not employed",544,16.8370440785136
"event","employed","OBD","Inapplicable (age < 16)",220,6.88788166848283
"event","employed","OBD","Missing",98,12.500229694654
"event","employed","OBO","Employed",238,8.41852203925679
"event","employed","OBO","Not employed",291,14.2859767938903
"event","employed","OBO","Inapplicable (age < 16)",119,4.84702784078421
"event","employed","OBO","Missing",1600,0
"event","employed","OPT","Employed",667,49.2355985932291
"event","employed","OPT","Not employed",597,47.9600649509175
"event","employed","OPT","Inapplicable (age < 16)",404,54.592839890938
"event","employed","OPY","Employed",1347,116.838881635746
"event","employed","OPY","Not employed",1054,91.3282087895131
"event","employed","OPY","Inapplicable (age < 16)",493,103.318225027242
"event","employed","OPZ","Employed",324,26.2759930316197
"event","employed","OPZ","Not employed",325,19.1330046346745
"event","employed","OPZ","Inapplicable (age < 16)",239,45.9192111232189
"event","employed","ERT","Employed",719,33.1638747001025
"event","employed","ERT","Not employed",571,28.3168468593183
"event","employed","ERT","Inapplicable (age < 16)",375,16.0717238931266
"event","employed","IPT","Employed",8008,473.478088026079
"event","employed","IPT","Not employed",8977,535.979236499349
"event","employed","IPT","Inapplicable (age < 16)",4664,450.51848246447
"event","employed","IPT","Missing",74676,0
