"rowGrp","colGrp","rowLevels","n","n_se"
"agegrps","adult_routine","65+",2554,0
"agegrps","adult_illness","18-44",2265,0
"agegrps","adult_illness","45-64",1901,0
"agegrps","adult_illness","65+",1123,0
"agegrps","adult_listen","18-44",5335,0
"agegrps","adult_listen","45-64",4791,0
"agegrps","adult_listen","65+",2684,0
"agegrps","adult_explain","18-44",5335,0
"agegrps","adult_explain","45-64",4791,0
"agegrps","adult_explain","65+",2684,0
"agegrps","adult_respect","18-44",5335,0
"agegrps","adult_respect","45-64",4791,0
"agegrps","adult_respect","65+",2684,0
"agegrps","adult_time","18-44",5335,0
"agegrps","adult_time","45-64",4791,0
"agegrps","adult_time","65+",2684,0
"agegrps","adult_rating","18-44",5335,0
"agegrps","adult_rating","45-64",4791,0
"agegrps","adult_rating","65+",2684,0
"agegrps","child_routine","Under 5",1564,0
"agegrps","child_routine","5-17",3683,0
"agegrps","child_illness","Under 5",499,0
"agegrps","child_illness","5-17",1064,0
"agegrps","child_listen","Under 5",1792,0
"agegrps","child_listen","5-17",4328,0
"agegrps","child_explain","Under 5",1792,0
"agegrps","child_explain","5-17",4328,0
"agegrps","child_respect","Under 5",1792,0
"agegrps","child_respect","5-17",4328,0
"agegrps","child_time","Under 5",1792,0
"agegrps","child_time","5-17",4328,0
"agegrps","child_rating","Under 5",1792,0
"agegrps","child_rating","5-17",4328,0
"region","usc","Northeast",4275,0
"region","usc","Midwest",5832,0
"region","usc","South",10886,0
"region","usc","West",7701,0
"region","difficulty","Northeast",4338,0
"region","difficulty","Midwest",5882,0
"region","difficulty","South",11004,0
"region","difficulty","West",7825,0
"region","rsn_MD","Northeast",168,0
"region","rsn_MD","Midwest",274,0
"region","rsn_MD","South",491,0
"region","rsn_MD","West",338,0
"region","rsn_DN","Northeast",169,0
"region","rsn_DN","Midwest",327,0
"region","rsn_DN","South",699,0
"region","rsn_DN","West",405,0
"region","rsn_PM","Northeast",105,0
"region","rsn_PM","Midwest",223,0
"region","rsn_PM","South",353,0
"region","rsn_PM","West",198,0
"region","adult_nosmok","Northeast",326,0
"region","adult_nosmok","Midwest",463,0
"region","adult_nosmok","South",718,0
"region","adult_nosmok","West",330,0
"region","child_dental","Northeast",1061,0
"region","child_dental","Midwest",1492,0
"region","child_dental","South",2912,0
"region","child_dental","West",2200,0
"region","diab_a1c","Northeast",290,0
"region","diab_a1c","Midwest",340,0
"region","diab_a1c","South",727,0
"region","diab_a1c","West",390,0
"region","diab_chol","Northeast",290,0
"region","diab_chol","Midwest",340,0
"region","diab_chol","South",727,0
"region","diab_chol","West",390,0
"region","diab_eye","Northeast",290,0
"region","diab_eye","Midwest",340,0
"region","diab_eye","South",727,0
"region","diab_eye","West",390,0
"region","diab_foot","Northeast",290,0
"region","diab_foot","Midwest",340,0
"region","diab_foot","South",727,0
"region","diab_foot","West",390,0
"region","diab_flu","Northeast",290,0
"region","diab_flu","Midwest",340,0
"region","diab_flu","South",727,0
"region","diab_flu","West",390,0
"region","adult_routine","Northeast",1986,0
"region","adult_routine","Midwest",2652,0
"region","adult_routine","South",4351,0
"region","adult_routine","West",2868,0
"region","adult_illness","Northeast",807,0
"region","adult_illness","Midwest",1156,0
"region","adult_illness","South",2068,0
"region","adult_illness","West",1258,0
"region","adult_listen","Northeast",2120,0
"region","adult_listen","Midwest",2844,0
"region","adult_listen","South",4761,0
"region","adult_listen","West",3085,0
"region","adult_explain","Northeast",2120,0
"region","adult_explain","Midwest",2844,0
"region","adult_explain","South",4761,0
"region","adult_explain","West",3085,0
"region","adult_respect","Northeast",2120,0
"region","adult_respect","Midwest",2844,0
"region","adult_respect","South",4761,0
"region","adult_respect","West",3085,0
"region","adult_time","Northeast",2120,0
"region","adult_time","Midwest",2844,0
"region","adult_time","South",4761,0
"region","adult_time","West",3085,0
"region","adult_rating","Northeast",2120,0
"region","adult_rating","Midwest",2844,0
"region","adult_rating","South",4761,0
"region","adult_rating","West",3085,0
"region","child_routine","Northeast",862,0
"region","child_routine","Midwest",1167,0
"region","child_routine","South",1869,0
"region","child_routine","West",1349,0
"region","child_illness","Northeast",221,0
"region","child_illness","Midwest",361,0
"region","child_illness","South",590,0
"region","child_illness","West",391,0
"region","child_listen","Northeast",984,0
"region","child_listen","Midwest",1260,0
"region","child_listen","South",2241,0
"region","child_listen","West",1635,0
"region","child_explain","Northeast",984,0
"region","child_explain","Midwest",1260,0
"region","child_explain","South",2241,0
"region","child_explain","West",1635,0
"region","child_respect","Northeast",984,0
"region","child_respect","Midwest",1260,0
"region","child_respect","South",2241,0
"region","child_respect","West",1635,0
"region","child_time","Northeast",984,0
"region","child_time","Midwest",1260,0
"region","child_time","South",2241,0
"region","child_time","West",1635,0
"region","child_rating","Northeast",984,0
"region","child_rating","Midwest",1260,0
"region","child_rating","South",2241,0
"region","child_rating","West",1635,0
"married","usc","Married",11339,0
"married","usc","Widowed",1342,0
"married","usc","Divorced",2245,0
"married","usc","Separated",489,0
"married","usc","Never married",5992,0
"married","usc","Inapplicable (age < 16)",7286,0
"married","usc","Missing",1,0
"married","difficulty","Married",11460,0
"married","difficulty","Widowed",1358,0
"married","difficulty","Divorced",2274,0
"married","difficulty","Separated",497,0
"married","difficulty","Never married",6118,0
"married","difficulty","Inapplicable (age < 16)",7341,0
"married","difficulty","Missing",1,0
"married","rsn_MD","Married",482,0
"married","rsn_MD","Widowed",52,0
"married","rsn_MD","Divorced",208,0
"married","rsn_MD","Separated",41,0
"married","rsn_MD","Never married",331,0
"married","rsn_MD","Inapplicable (age < 16)",157,0
"married","rsn_DN","Married",558,0
"married","rsn_DN","Widowed",83,0
"married","rsn_DN","Divorced",276,0
"married","rsn_DN","Separated",72,0
"married","rsn_DN","Never married",430,0
"married","rsn_DN","Inapplicable (age < 16)",181,0
"married","rsn_PM","Married",353,0
"married","rsn_PM","Widowed",69,0
"married","rsn_PM","Divorced",169,0
"married","rsn_PM","Separated",40,0
"married","rsn_PM","Never married",186,0
"married","rsn_PM","Inapplicable (age < 16)",62,0
"married","adult_nosmok","Married",902,0
"married","adult_nosmok","Widowed",130,0
"married","adult_nosmok","Divorced",326,0
"married","adult_nosmok","Separated",78,0
"married","adult_nosmok","Never married",401,0
"married","child_dental","Married",6,0
"married","child_dental","Separated",1,0
"married","child_dental","Never married",1020,0
"married","child_dental","Inapplicable (age < 16)",6638,0
"married","diab_a1c","Married",1005,0
"married","diab_a1c","Widowed",281,0
"married","diab_a1c","Divorced",247,0
"married","diab_a1c","Separated",57,0
"married","diab_a1c","Never married",157,0
"married","diab_chol","Married",1005,0
"married","diab_chol","Widowed",281,0
"married","diab_chol","Divorced",247,0
"married","diab_chol","Separated",57,0
"married","diab_chol","Never married",157,0
"married","diab_eye","Married",1005,0
"married","diab_eye","Widowed",281,0
"married","diab_eye","Divorced",247,0
"married","diab_eye","Separated",57,0
"married","diab_eye","Never married",157,0
"married","diab_foot","Married",1005,0
"married","diab_foot","Widowed",281,0
"married","diab_foot","Divorced",247,0
"married","diab_foot","Separated",57,0
"married","diab_foot","Never married",157,0
"married","diab_flu","Married",1005,0
"married","diab_flu","Widowed",281,0
"married","diab_flu","Divorced",247,0
"married","diab_flu","Separated",57,0
"married","diab_flu","Never married",157,0
"married","adult_routine","Married",6972,0
"married","adult_routine","Widowed",959,0
"married","adult_routine","Divorced",1399,0
"married","adult_routine","Separated",280,0
"married","adult_routine","Never married",2247,0
"married","adult_illness","Married",2852,0
"married","adult_illness","Widowed",473,0
"married","adult_illness","Divorced",687,0
"married","adult_illness","Separated",152,0
"married","adult_illness","Never married",1124,0
"married","adult_illness","Missing",1,0
"married","adult_listen","Married",7417,0
"married","adult_listen","Widowed",1020,0
"married","adult_listen","Divorced",1497,0
"married","adult_listen","Separated",298,0
"married","adult_listen","Never married",2578,0
"married","adult_explain","Married",7417,0
"married","adult_explain","Widowed",1020,0
"married","adult_explain","Divorced",1497,0
"married","adult_explain","Separated",298,0
"married","adult_explain","Never married",2578,0
"married","adult_respect","Married",7417,0
"married","adult_respect","Widowed",1020,0
"married","adult_respect","Divorced",1497,0
"married","adult_respect","Separated",298,0
"married","adult_respect","Never married",2578,0
"married","adult_time","Married",7417,0
"married","adult_time","Widowed",1020,0
"married","adult_time","Divorced",1497,0
"married","adult_time","Separated",298,0
"married","adult_time","Never married",2578,0
"married","adult_rating","Married",7417,0
"married","adult_rating","Widowed",1020,0
"married","adult_rating","Divorced",1497,0
"married","adult_rating","Separated",298,0
"married","adult_rating","Never married",2578,0
"married","child_routine","Married",2,0
"married","child_routine","Separated",1,0
"married","child_routine","Never married",559,0
"married","child_routine","Inapplicable (age < 16)",4685,0
"married","child_illness","Married",1,0
"married","child_illness","Separated",1,0
"married","child_illness","Never married",178,0
"married","child_illness","Inapplicable (age < 16)",1383,0
"married","child_listen","Married",3,0
"married","child_listen","Separated",1,0
"married","child_listen","Never married",672,0
"married","child_listen","Inapplicable (age < 16)",5444,0
"married","child_explain","Married",3,0
"married","child_explain","Separated",1,0
"married","child_explain","Never married",672,0
"married","child_explain","Inapplicable (age < 16)",5444,0
"married","child_respect","Married",3,0
"married","child_respect","Separated",1,0
"married","child_respect","Never married",672,0
"married","child_respect","Inapplicable (age < 16)",5444,0
"married","child_time","Married",3,0
"married","child_time","Separated",1,0
"married","child_time","Never married",672,0
"married","child_time","Inapplicable (age < 16)",5444,0
"married","child_rating","Married",3,0
"married","child_rating","Separated",1,0
"married","child_rating","Never married",672,0
"married","child_rating","Inapplicable (age < 16)",5444,0
"race","usc","Hispanic",7484,0
"race","usc","White",14313,0
"race","usc","Black",4802,0
"race","usc","Amer. Indian, AK Native, or mult. races",644,0
"race","usc","Asian, Hawaiian, or Pacific Islander",1451,0
"race","difficulty","Hispanic",7577,0
"race","difficulty","White",14440,0
"race","difficulty","Black",4890,0
"race","difficulty","Amer. Indian, AK Native, or mult. races",662,0
"race","difficulty","Asian, Hawaiian, or Pacific Islander",1480,0
"race","rsn_MD","Hispanic",288,0
"race","rsn_MD","White",734,0
"race","rsn_MD","Black",173,0
"race","rsn_MD","Amer. Indian, AK Native, or mult. races",37,0
"race","rsn_MD","Asian, Hawaiian, or Pacific Islander",39,0
"race","rsn_DN","Hispanic",374,0
"race","rsn_DN","White",846,0
"race","rsn_DN","Black",289,0
"race","rsn_DN","Amer. Indian, AK Native, or mult. races",46,0
"race","rsn_DN","Asian, Hawaiian, or Pacific Islander",45,0
"race","rsn_PM","Hispanic",131,0
"race","rsn_PM","White",550,0
"race","rsn_PM","Black",154,0
"race","rsn_PM","Amer. Indian, AK Native, or mult. races",24,0
"race","rsn_PM","Asian, Hawaiian, or Pacific Islander",20,0
"race","adult_nosmok","Hispanic",214,0
"race","adult_nosmok","White",1137,0
"race","adult_nosmok","Black",387,0
"race","adult_nosmok","Amer. Indian, AK Native, or mult. races",52,0
"race","adult_nosmok","Asian, Hawaiian, or Pacific Islander",47,0
"race","child_dental","Hispanic",2671,0
"race","child_dental","White",2970,0
"race","child_dental","Black",1457,0
"race","child_dental","Amer. Indian, AK Native, or mult. races",266,0
"race","child_dental","Asian, Hawaiian, or Pacific Islander",301,0
"race","diab_a1c","Hispanic",386,0
"race","diab_a1c","White",888,0
"race","diab_a1c","Black",373,0
"race","diab_a1c","Amer. Indian, AK Native, or mult. races",29,0
"race","diab_a1c","Asian, Hawaiian, or Pacific Islander",71,0
"race","diab_chol","Hispanic",386,0
"race","diab_chol","White",888,0
"race","diab_chol","Black",373,0
"race","diab_chol","Amer. Indian, AK Native, or mult. races",29,0
"race","diab_chol","Asian, Hawaiian, or Pacific Islander",71,0
"race","diab_eye","Hispanic",386,0
"race","diab_eye","White",888,0
"race","diab_eye","Black",373,0
"race","diab_eye","Amer. Indian, AK Native, or mult. races",29,0
"race","diab_eye","Asian, Hawaiian, or Pacific Islander",71,0
"race","diab_foot","Hispanic",386,0
"race","diab_foot","White",888,0
"race","diab_foot","Black",373,0
"race","diab_foot","Amer. Indian, AK Native, or mult. races",29,0
"race","diab_foot","Asian, Hawaiian, or Pacific Islander",71,0
"race","diab_flu","Hispanic",386,0
"race","diab_flu","White",888,0
"race","diab_flu","Black",373,0
"race","diab_flu","Amer. Indian, AK Native, or mult. races",29,0
"race","diab_flu","Asian, Hawaiian, or Pacific Islander",71,0
"race","adult_routine","Hispanic",1943,0
"race","adult_routine","White",7441,0
"race","adult_routine","Black",1665,0
"race","adult_routine","Amer. Indian, AK Native, or mult. races",212,0
"race","adult_routine","Asian, Hawaiian, or Pacific Islander",596,0
"race","adult_illness","Hispanic",983,0
"race","adult_illness","White",3081,0
"race","adult_illness","Black",893,0
"race","adult_illness","Amer. Indian, AK Native, or mult. races",114,0
"race","adult_illness","Asian, Hawaiian, or Pacific Islander",218,0
"race","adult_listen","Hispanic",2175,0
"race","adult_listen","White",7787,0
"race","adult_listen","Black",1971,0
"race","adult_listen","Amer. Indian, AK Native, or mult. races",232,0
"race","adult_listen","Asian, Hawaiian, or Pacific Islander",645,0
"race","adult_explain","Hispanic",2175,0
"race","adult_explain","White",7787,0
"race","adult_explain","Black",1971,0
"race","adult_explain","Amer. Indian, AK Native, or mult. races",232,0
"race","adult_explain","Asian, Hawaiian, or Pacific Islander",645,0
"race","adult_respect","Hispanic",2175,0
"race","adult_respect","White",7787,0
"race","adult_respect","Black",1971,0
"race","adult_respect","Amer. Indian, AK Native, or mult. races",232,0
"race","adult_respect","Asian, Hawaiian, or Pacific Islander",645,0
"race","adult_time","Hispanic",2175,0
"race","adult_time","White",7787,0
"race","adult_time","Black",1971,0
"race","adult_time","Amer. Indian, AK Native, or mult. races",232,0
"race","adult_time","Asian, Hawaiian, or Pacific Islander",645,0
"race","adult_rating","Hispanic",2175,0
"race","adult_rating","White",7787,0
"race","adult_rating","Black",1971,0
"race","adult_rating","Amer. Indian, AK Native, or mult. races",232,0
"race","adult_rating","Asian, Hawaiian, or Pacific Islander",645,0
"race","child_routine","Hispanic",1561,0
"race","child_routine","White",2286,0
"race","child_routine","Black",989,0
"race","child_routine","Amer. Indian, AK Native, or mult. races",204,0
"race","child_routine","Asian, Hawaiian, or Pacific Islander",207,0
"race","child_illness","Hispanic",401,0
"race","child_illness","White",733,0
"race","child_illness","Black",308,0
"race","child_illness","Amer. Indian, AK Native, or mult. races",76,0
"race","child_illness","Asian, Hawaiian, or Pacific Islander",45,0
"race","child_listen","Hispanic",1930,0
"race","child_listen","White",2559,0
"race","child_listen","Black",1149,0
"race","child_listen","Amer. Indian, AK Native, or mult. races",239,0
"race","child_listen","Asian, Hawaiian, or Pacific Islander",243,0
"race","child_explain","Hispanic",1930,0
"race","child_explain","White",2559,0
"race","child_explain","Black",1149,0
"race","child_explain","Amer. Indian, AK Native, or mult. races",239,0
"race","child_explain","Asian, Hawaiian, or Pacific Islander",243,0
"race","child_respect","Hispanic",1930,0
"race","child_respect","White",2559,0
"race","child_respect","Black",1149,0
"race","child_respect","Amer. Indian, AK Native, or mult. races",239,0
"race","child_respect","Asian, Hawaiian, or Pacific Islander",243,0
"race","child_time","Hispanic",1930,0
"race","child_time","White",2559,0
"race","child_time","Black",1149,0
"race","child_time","Amer. Indian, AK Native, or mult. races",239,0
"race","child_time","Asian, Hawaiian, or Pacific Islander",243,0
"race","child_rating","Hispanic",1930,0
"race","child_rating","White",2559,0
"race","child_rating","Black",1149,0
"race","child_rating","Amer. Indian, AK Native, or mult. races",239,0
"race","child_rating","Asian, Hawaiian, or Pacific Islander",243,0
"sex","usc","Male",13687,0
"sex","usc","Female",15007,0
"sex","difficulty","Male",13845,0
"sex","difficulty","Female",15204,0
"sex","rsn_MD","Male",553,0
"sex","rsn_MD","Female",718,0
"sex","rsn_DN","Male",691,0
"sex","rsn_DN","Female",909,0
"sex","rsn_PM","Male",346,0
"sex","rsn_PM","Female",533,0
"sex","adult_nosmok","Male",854,0
"sex","adult_nosmok","Female",983,0
"sex","child_dental","Male",3899,0
"sex","child_dental","Female",3766,0
"sex","diab_a1c","Male",789,0
"sex","diab_a1c","Female",958,0
"sex","diab_chol","Male",789,0
"sex","diab_chol","Female",958,0
"sex","diab_eye","Male",789,0
"sex","diab_eye","Female",958,0
"sex","diab_foot","Male",789,0
"sex","diab_foot","Female",958,0
"sex","diab_flu","Male",789,0
"sex","diab_flu","Female",958,0
"sex","adult_routine","Male",4672,0
"sex","adult_routine","Female",7185,0
"sex","adult_illness","Male",2184,0
"sex","adult_illness","Female",3105,0
"sex","adult_listen","Male",5137,0
"sex","adult_listen","Female",7673,0
"sex","adult_explain","Male",5137,0
"sex","adult_explain","Female",7673,0
"sex","adult_respect","Male",5137,0
"sex","adult_respect","Female",7673,0
"sex","adult_time","Male",5137,0
"sex","adult_time","Female",7673,0
"sex","adult_rating","Male",5137,0
"sex","adult_rating","Female",7673,0
"sex","child_routine","Male",2690,0
"sex","child_routine","Female",2557,0
"sex","child_illness","Male",854,0
"sex","child_illness","Female",709,0
"sex","child_listen","Male",3130,0
"sex","child_listen","Female",2990,0
"sex","child_explain","Male",3130,0
"sex","child_explain","Female",2990,0
"sex","child_respect","Male",3130,0
"sex","child_respect","Female",2990,0
"sex","child_time","Male",3130,0
"sex","child_time","Female",2990,0
"sex","child_rating","Male",3130,0
"sex","child_rating","Female",2990,0
"education","usc","Less than high school",5195,0
"education","usc","High school",6221,0
"education","usc","Some college",8818,0
"education","usc","Inapplicable (age < 18)",8295,0
"education","usc","Missing",165,0
"education","difficulty","Less than high school",5246,0
"education","difficulty","High school",6317,0
"education","difficulty","Some college",8940,0
"education","difficulty","Inapplicable (age < 18)",8366,0
"education","difficulty","Missing",180,0
"education","rsn_MD","Less than high school",289,0
"education","rsn_MD","High school",341,0
"education","rsn_MD","Some college",446,0
"education","rsn_MD","Inapplicable (age < 18)",182,0
"education","rsn_MD","Missing",13,0
"education","rsn_DN","Less than high school",422,0
"education","rsn_DN","High school",444,0
"education","rsn_DN","Some college",508,0
"education","rsn_DN","Inapplicable (age < 18)",220,0
"education","rsn_DN","Missing",6,0
"education","rsn_PM","Less than high school",217,0
"education","rsn_PM","High school",254,0
"education","rsn_PM","Some college",334,0
"education","rsn_PM","Inapplicable (age < 18)",70,0
"education","rsn_PM","Missing",4,0
"education","adult_nosmok","Less than high school",519,0
"education","adult_nosmok","High school",667,0
"education","adult_nosmok","Some college",633,0
"education","adult_nosmok","Missing",18,0
"education","child_dental","Inapplicable (age < 18)",7665,0
"education","diab_a1c","Less than high school",586,0
"education","diab_a1c","High school",560,0
"education","diab_a1c","Some college",581,0
"education","diab_a1c","Missing",20,0
"education","diab_chol","Less than high school",586,0
"education","diab_chol","High school",560,0
"education","diab_chol","Some college",581,0
"education","diab_chol","Missing",20,0
"education","diab_eye","Less than high school",586,0
"education","diab_eye","High school",560,0
"education","diab_eye","Some college",581,0
"education","diab_eye","Missing",20,0
"education","diab_foot","Less than high school",586,0
"education","diab_foot","High school",560,0
"education","diab_foot","Some college",581,0
"education","diab_foot","Missing",20,0
"education","diab_flu","Less than high school",586,0
"education","diab_flu","High school",560,0
"education","diab_flu","Some college",581,0
"education","diab_flu","Missing",20,0
"education","adult_routine","Less than high school",2441,0
"education","adult_routine","High school",3360,0
"education","adult_routine","Some college",5975,0
"education","adult_routine","Missing",81,0
"education","adult_illness","Less than high school",1372,0
"education","adult_illness","High school",1647,0
"education","adult_illness","Some college",2217,0
"education","adult_illness","Missing",53,0
"education","adult_listen","Less than high school",2774,0
"education","adult_listen","High school",3758,0
"education","adult_listen","Some college",6184,0
"education","adult_listen","Missing",94,0
"education","adult_explain","Less than high school",2774,0
"education","adult_explain","High school",3758,0
"education","adult_explain","Some college",6184,0
"education","adult_explain","Missing",94,0
"education","adult_respect","Less than high school",2774,0
"education","adult_respect","High school",3758,0
"education","adult_respect","Some college",6184,0
"education","adult_respect","Missing",94,0
"education","adult_time","Less than high school",2774,0
"education","adult_time","High school",3758,0
"education","adult_time","Some college",6184,0
"education","adult_time","Missing",94,0
"education","adult_rating","Less than high school",2774,0
"education","adult_rating","High school",3758,0
"education","adult_rating","Some college",6184,0
"education","adult_rating","Missing",94,0
"education","child_routine","Inapplicable (age < 18)",5247,0
"education","child_illness","Inapplicable (age < 18)",1563,0
"education","child_listen","Inapplicable (age < 18)",6120,0
"education","child_explain","Inapplicable (age < 18)",6120,0
"education","child_respect","Inapplicable (age < 18)",6120,0
"education","child_time","Inapplicable (age < 18)",6120,0
"education","child_rating","Inapplicable (age < 18)",6120,0
"employed","usc","Employed",12793,0
"employed","usc","Not employed",8613,0
"employed","usc","Inapplicable (age < 16)",7286,0
"employed","usc","Missing",2,0
"employed","difficulty","Employed",12957,0
"employed","difficulty","Not employed",8740,0
"employed","difficulty","Inapplicable (age < 16)",7341,0
"employed","difficulty","Missing",11,0
"employed","rsn_MD","Employed",607,0
"employed","rsn_MD","Not employed",507,0
"employed","rsn_MD","Inapplicable (age < 16)",157,0
"employed","rsn_DN","Employed",816,0
"employed","rsn_DN","Not employed",603,0
"employed","rsn_DN","Inapplicable (age < 16)",181,0
"employed","rsn_PM","Employed",396,0
"employed","rsn_PM","Not employed",421,0
"employed","rsn_PM","Inapplicable (age < 16)",62,0
"employed","adult_nosmok","Employed",1015,0
"employed","adult_nosmok","Not employed",822,0
"employed","child_dental","Employed",174,0
"employed","child_dental","Not employed",852,0
"employed","child_dental","Inapplicable (age < 16)",6638,0
"employed","child_dental","Missing",1,0
"employed","diab_a1c","Employed",646,0
"employed","diab_a1c","Not employed",1101,0
"employed","diab_chol","Employed",646,0
"employed","diab_chol","Not employed",1101,0
"employed","diab_eye","Employed",646,0
"employed","diab_eye","Not employed",1101,0
"employed","diab_foot","Employed",646,0
"employed","diab_foot","Not employed",1101,0
"employed","diab_flu","Employed",646,0
"employed","diab_flu","Not employed",1101,0
"employed","adult_routine","Employed",6952,0
"employed","adult_routine","Not employed",4904,0
"employed","adult_routine","Missing",1,0
"employed","adult_illness","Employed",2830,0
"employed","adult_illness","Not employed",2459,0
"employed","adult_listen","Employed",7518,0
"employed","adult_listen","Not employed",5291,0
"employed","adult_listen","Missing",1,0
"employed","adult_explain","Employed",7518,0
"employed","adult_explain","Not employed",5291,0
"employed","adult_explain","Missing",1,0
"employed","adult_respect","Employed",7518,0
"employed","adult_respect","Not employed",5291,0
"employed","adult_respect","Missing",1,0
"employed","adult_time","Employed",7518,0
"employed","adult_time","Not employed",5291,0
"employed","adult_time","Missing",1,0
"employed","adult_rating","Employed",7518,0
"employed","adult_rating","Not employed",5291,0
"employed","adult_rating","Missing",1,0
"employed","child_routine","Employed",114,0
"employed","child_routine","Not employed",448,0
"employed","child_routine","Inapplicable (age < 16)",4685,0
"employed","child_illness","Employed",35,0
"employed","child_illness","Not employed",145,0
"employed","child_illness","Inapplicable (age < 16)",1383,0
"employed","child_listen","Employed",133,0
"employed","child_listen","Not employed",543,0
"employed","child_listen","Inapplicable (age < 16)",5444,0
"employed","child_explain","Employed",133,0
"employed","child_explain","Not employed",543,0
"employed","child_explain","Inapplicable (age < 16)",5444,0
"employed","child_respect","Employed",133,0
"employed","child_respect","Not employed",543,0
"employed","child_respect","Inapplicable (age < 16)",5444,0
"employed","child_time","Employed",133,0
"employed","child_time","Not employed",543,0
"employed","child_time","Inapplicable (age < 16)",5444,0
"employed","child_rating","Employed",133,0
"employed","child_rating","Not employed",543,0
"employed","child_rating","Inapplicable (age < 16)",5444,0
"insurance","usc","Any private, all ages",16451,0
"insurance","usc","Public only, all ages",7787,0
"insurance","usc","Uninsured, all ages",4456,0
"insurance","difficulty","Any private, all ages",16653,0
"insurance","difficulty","Public only, all ages",7861,0
"insurance","difficulty","Uninsured, all ages",4535,0
"insurance","rsn_MD","Any private, all ages",556,0
"insurance","rsn_MD","Public only, all ages",321,0
"insurance","rsn_MD","Uninsured, all ages",394,0
"insurance","rsn_DN","Any private, all ages",667,0
"insurance","rsn_DN","Public only, all ages",435,0
"insurance","rsn_DN","Uninsured, all ages",498,0
"insurance","rsn_PM","Any private, all ages",410,0
"insurance","rsn_PM","Public only, all ages",254,0
"insurance","rsn_PM","Uninsured, all ages",215,0
"insurance","adult_nosmok","Any private, all ages",1067,0
"insurance","adult_nosmok","Public only, all ages",511,0
"insurance","adult_nosmok","Uninsured, all ages",259,0
"insurance","child_dental","Any private, all ages",3648,0
"insurance","child_dental","Public only, all ages",3358,0
"insurance","child_dental","Uninsured, all ages",659,0
"insurance","diab_a1c","Any private, all ages",915,0
"insurance","diab_a1c","Public only, all ages",672,0
"insurance","diab_a1c","Uninsured, all ages",160,0
"insurance","diab_chol","Any private, all ages",915,0
"insurance","diab_chol","Public only, all ages",672,0
"insurance","diab_chol","Uninsured, all ages",160,0
"insurance","diab_eye","Any private, all ages",915,0
"insurance","diab_eye","Public only, all ages",672,0
"insurance","diab_eye","Uninsured, all ages",160,0
"insurance","diab_foot","Any private, all ages",915,0
"insurance","diab_foot","Public only, all ages",672,0
