"rowGrp","colGrp","rowLevels","n","n_se"
"employed","insurance","Missing",6,0
"employed","ins_lt65","Employed",10682,0
"employed","ins_lt65","Not employed",4050,0
"employed","ins_lt65","Inapplicable (age < 16)",6207,0
"employed","ins_lt65","Missing",4,0
"employed","ins_ge65","Employed",386,0
"employed","ins_ge65","Not employed",2508,0
"employed","ins_ge65","Missing",2,0
"poverty","insurance","Negative or poor",3655,0
"poverty","insurance","Near-poor",1272,0
"poverty","insurance","Low income",3776,0
"poverty","insurance","Middle income",7520,0
"poverty","insurance","High income",7616,0
"poverty","ins_lt65","Negative or poor",3194,0
"poverty","ins_lt65","Near-poor",1047,0
"poverty","ins_lt65","Low income",3228,0
"poverty","ins_lt65","Middle income",6714,0
"poverty","ins_lt65","High income",6760,0
"poverty","ins_ge65","Negative or poor",461,0
"poverty","ins_ge65","Near-poor",225,0
"poverty","ins_ge65","Low income",548,0
"poverty","ins_ge65","Middle income",806,0
"poverty","ins_ge65","High income",856,0
"health","insurance","Excellent",7225,0
"health","insurance","Very good",7822,0
"health","insurance","Good",6153,0
"health","insurance","Fair",1875,0
"health","insurance","Poor",707,0
"health","insurance","Missing",57,0
"health","ins_lt65","Excellent",6835,0
"health","ins_lt65","Very good",7087,0
"health","ins_lt65","Good",5200,0
"health","ins_lt65","Fair",1358,0
"health","ins_lt65","Poor",449,0
"health","ins_lt65","Missing",14,0
"health","ins_ge65","Excellent",390,0
"health","ins_ge65","Very good",735,0
"health","ins_ge65","Good",953,0
"health","ins_ge65","Fair",517,0
"health","ins_ge65","Poor",258,0
"health","ins_ge65","Missing",43,0
"mnhlth","insurance","Excellent",9525,0
"mnhlth","insurance","Very good",7513,0
"mnhlth","insurance","Good",5412,0
"mnhlth","insurance","Fair",1005,0
"mnhlth","insurance","Poor",325,0
"mnhlth","insurance","Missing",59,0
"mnhlth","ins_lt65","Excellent",8804,0
"mnhlth","ins_lt65","Very good",6672,0
"mnhlth","ins_lt65","Good",4503,0
"mnhlth","ins_lt65","Fair",737,0
"mnhlth","ins_lt65","Poor",211,0
"mnhlth","ins_lt65","Missing",16,0
"mnhlth","ins_ge65","Excellent",721,0
"mnhlth","ins_ge65","Very good",841,0
"mnhlth","ins_ge65","Good",909,0
"mnhlth","ins_ge65","Fair",268,0
"mnhlth","ins_ge65","Poor",114,0
"mnhlth","ins_ge65","Missing",43,0
"agegrps_v2X","insurance","Under 18",6930,0
"agegrps_v2X","insurance","18-64",14013,0
"agegrps_v2X","insurance","65+",2896,0
"agegrps_v2X","ins_lt65","Under 18",6930,0
"agegrps_v2X","ins_lt65","18-64",14013,0
"agegrps_v2X","ins_ge65","65+",2896,0
"agegrps_v3X","insurance","Under 5",1803,0
"agegrps_v3X","insurance","5-6",837,0
"agegrps_v3X","insurance","7-12",2430,0
"agegrps_v3X","insurance","13-17",1860,0
"agegrps_v3X","insurance","18",347,0
"agegrps_v3X","insurance","19-24",1765,0
"agegrps_v3X","insurance","25-29",1450,0
"agegrps_v3X","insurance","30-34",1559,0
"agegrps_v3X","insurance","35-44",3674,0
"agegrps_v3X","insurance","45-54",3189,0
"agegrps_v3X","insurance","55-64",2029,0
"agegrps_v3X","insurance","65+",2896,0
"agegrps_v3X","ins_lt65","Under 5",1803,0
"agegrps_v3X","ins_lt65","5-6",837,0
"agegrps_v3X","ins_lt65","7-12",2430,0
"agegrps_v3X","ins_lt65","13-17",1860,0
"agegrps_v3X","ins_lt65","18",347,0
"agegrps_v3X","ins_lt65","19-24",1765,0
"agegrps_v3X","ins_lt65","25-29",1450,0
"agegrps_v3X","ins_lt65","30-34",1559,0
"agegrps_v3X","ins_lt65","35-44",3674,0
"agegrps_v3X","ins_lt65","45-54",3189,0
"agegrps_v3X","ins_lt65","55-64",2029,0
"agegrps_v3X","ins_ge65","65+",2896,0
