"rowGrp","colGrp","rowLevels","colLevels","medEXP","medEXP_se"
"event","sop","OBV","SLF",95,2.55106728462327
"event","sop","OBV","PTR",344,7.65320185386981
"event","sop","OBV","MCR",632,29.5923805016299
"event","sop","OBV","MCD",192,6.37766821155818
"event","sop","OBV","OTZ",233,10.2042691384931
"event","sop","OBD","EXP",368,7.39809512540748
"event","sop","OBD","SLF",75,1.27553364231164
"event","sop","OBD","PTR",267,5.61234802617119
"event","sop","OBD","MCR",503,20.6636450054485
"event","sop","OBD","MCD",167,5.10213456924654
"event","sop","OBD","OTZ",194,6.88788166848283
"event","sop","OBO","EXP",272,6.6327749400205
"event","sop","OBO","SLF",80,3.06128074154792
"event","sop","OBO","PTR",198,5.61234802617119
"event","sop","OBO","MCR",248,12.2451229661917
"event","sop","OBO","MCD",148,11.2246960523424
"event","sop","OBO","OTZ",193,13.7757633369657
"event","sop","OPT","EXP",676,28.3168468593183
"event","sop","OPT","SLF",100,5.35724129770887
"event","sop","OPT","PTR",514,38.5211159978114
"event","sop","OPT","MCR",453,31.1230208724039
"event","sop","OPT","MCD",225,19.8983248200615
"event","sop","OPT","OTZ",374,37.5006890839621
"event","sop","OPY","EXP",1054,77.5524454525474
"event","sop","OPY","SLF",100,11.2246960523424
"event","sop","OPY","PTR",901,95.154809716448
"event","sop","OPY","MCR",631,58.1643340894106
"event","sop","OPY","MCD",281,42.8579303816709
"event","sop","OPY","OTZ",451,51.7866658778524
"event","sop","OPZ","EXP",374,18.1125777208252
"event","sop","OPZ","SLF",80,8.67362876771912
"event","sop","OPZ","PTR",287,21.6840719192978
"event","sop","OPZ","MCR",220,18.6227911777499
"event","sop","OPZ","MCD",136,19.8983248200615
"event","sop","OPZ","OTZ",227,33.1638747001025
"event","sop","ERT","EXP",713,24.7453526608457
"event","sop","ERT","SLF",109,6.37766821155818
"event","sop","ERT","PTR",677,35.4598352562635
"event","sop","ERT","MCR",464,31.3781276008662
"event","sop","ERT","MCD",293,13.7757633369657
"event","sop","ERT","OTZ",415,50.0009187786161
"event","sop","IPT","EXP",10310,402.813524242014
"event","sop","IPT","SLF",418,46.4294245801435
"event","sop","IPT","PTR",6791,620.929777077304
"event","sop","IPT","MCR",10076,646.185343195074
"event","sop","IPT","MCD",3953,323.985545147155
"event","sop","IPT","OTZ",1650,264.290570686971
"event","sop","HHT","EXP",2742,257.912902475413
"event","sop","HHT","SLF",400,202.044528942163
"event","sop","HHT","PTR",476,154.59467744817
"event","sop","HHT","MCR",2814,285.974642606269
"event","sop","HHT","MCD",5865,692.359661046755
"event","sop","HHT","OTZ",712,304.597433784018
"event","sop","OMA","EXP",240,6.37766821155818
"event","sop","OMA","SLF",150,2.8061740130856
"event","sop","OMA","PTR",176,9.69405568156843
"event","sop","OMA","MCR",280,34.4394083424141
"event","sop","OMA","MCD",166,10.9695893238801
"event","sop","OMA","OTZ",171,14.030870065428
"event","agegrps","TOT","Under 5",486,26.531099760082
"event","agegrps","TOT","5-17",562,21.4289651908355
"event","agegrps","TOT","18-44",922,28.827060316243
"event","agegrps","TOT","45-64",1977,62.7562552017324
"event","agegrps","TOT","65+",4292,152.043610163547
"event","agegrps","DVT","Under 5",129,8.16341531079446
"event","agegrps","DVT","5-17",200,8.16341531079446
"event","agegrps","DVT","18-44",232,7.14298839694516
"event","agegrps","DVT","45-64",270,10.2042691384931
"event","agegrps","DVT","65+",330,13.5206566085033
"event","agegrps","RX","Under 5",34,2.8061740130856
"event","agegrps","RX","5-17",65,5.35724129770887
"event","agegrps","RX","18-44",127,8.16341531079446
"event","agegrps","RX","45-64",436,22.1942853762224
"event","agegrps","RX","65+",961,59.4398677317222
"event","agegrps","OBV","Under 5",303,15.3064037077396
"event","agegrps","OBV","5-17",243,9.18384222464377
"event","agegrps","OBV","18-44",370,11.4798027808047
"event","agegrps","OBV","45-64",605,19.3881113631369
"event","agegrps","OBV","65+",1006,39.031329454736
"event","agegrps","OBD","Under 5",293,15.5615104362019
"event","agegrps","OBD","5-17",211,6.37766821155818
"event","agegrps","OBD","18-44",300,8.16341531079446
"event","agegrps","OBD","45-64",443,11.2246960523424
"event","agegrps","OBD","65+",740,24.7453526608457
"event","agegrps","OBO","Under 5",109,10.2042691384931
"event","agegrps","OBO","5-17",172,15.0512969792773
"event","agegrps","OBO","18-44",251,11.4798027808047
"event","agegrps","OBO","45-64",330,15.0512969792773
"event","agegrps","OBO","65+",333,18.8778979062122
"event","agegrps","OPT","Under 5",578,89.2873549618145
"event","agegrps","OPT","5-17",424,96.1752366302973
"event","agegrps","OPT","18-44",726,86.4811809487288
"event","agegrps","OPT","45-64",761,69.8992435986776
"event","agegrps","OPT","65+",686,35.2047285278011
"event","agegrps","OPY","Under 5",629,220.667320119913
"event","agegrps","OPY","5-17",425,153.574250534321
"event","agegrps","OPY","18-44",1065,155.870211090482
"event","agegrps","OPY","45-64",1566,161.482559116653
"event","agegrps","OPY","65+",934,76.0218050817735
"event","agegrps","OPZ","Under 5",234,56.3785869901743
"event","agegrps","OPZ","5-17",276,79.0830858233214
"event","agegrps","OPZ","18-44",399,35.7149419847258
"event","agegrps","OPZ","45-64",382,34.6945150708765
"event","agegrps","OPZ","65+",356,30.6128074154792
"event","agegrps","ERT","Under 5",395,34.9496217993388
"event","agegrps","ERT","5-17",451,37.5006890839621
"event","agegrps","ERT","18-44",791,51.5315591493901
"event","agegrps","ERT","45-64",993,53.827519705551
"event","agegrps","ERT","65+",684,54.592839890938
"event","agegrps","IPT","Under 5",6142,1200.27715741525
"event","agegrps","IPT","5-17",6527,1340.33075134107
"event","agegrps","IPT","18-44",8285,537.764983598585
"event","agegrps","IPT","45-64",12404,947.466389509083
"event","agegrps","IPT","65+",12992,612.511255038047
"event","agegrps","HHT","Under 5",2517,1891.61639154815
"event","agegrps","HHT","5-17",2400,1630.38710160273
"event","agegrps","HHT","18-44",615,1849.26867462341
"event","agegrps","HHT","45-64",1624,560.21437570327
"event","agegrps","HHT","65+",2961,395.670535845069
"event","agegrps","OMA","Under 5",200,49.4907053216914
"event","agegrps","OMA","5-17",180,9.18384222464377
"event","agegrps","OMA","18-44",200,7.65320185386981
"event","agegrps","OMA","45-64",287,12.7553364231164
"event","agegrps","OMA","65+",315,17.8574709923629
"event","region","TOT","Northeast",1482,72.4503108833009
"event","region","TOT","Midwest",1440,44.8987842093696
"event","region","TOT","South",1205,45.1538909378319
"event","region","TOT","West",1143,41.5823967393593
"event","region","DVT","Northeast",240,10.2042691384931
"event","region","DVT","Midwest",244,8.16341531079446
"event","region","DVT","South",230,7.39809512540748
"event","region","DVT","West",272,13.0104431515787
"event","region","RX","Northeast",310,33.6740881570272
"event","region","RX","Midwest",269,13.0104431515787
"event","region","RX","South",265,16.3268306215889
"event","region","RX","West",202,11.4798027808047
"event","region","OBV","Northeast",500,22.9596055616094
"event","region","OBV","Midwest",522,16.0717238931266
"event","region","OBV","South",397,16.0717238931266
"event","region","OBV","West",490,17.3472575354382
"event","region","OBD","Northeast",390,15.0512969792773
"event","region","OBD","Midwest",402,13.5206566085033
"event","region","OBD","South",337,10.4593758669554
"event","region","OBD","West",363,14.030870065428
"event","region","OBO","Northeast",351,16.8370440785136
"event","region","OBO","Midwest",259,11.734909509267
"event","region","OBO","South",227,11.2246960523424
"event","region","OBO","West",299,16.3268306215889
"event","region","OPT","Northeast",712,55.358160076325
"event","region","OPT","Midwest",676,32.1434477862532
"event","region","OPT","South",672,46.4294245801435
"event","region","OPT","West",668,98.9814106433829
"event","region","OPY","Northeast",960,143.880194852752
"event","region","OPY","Midwest",1072,168.115334056674
"event","region","OPY","South",981,131.890178615023
"event","region","OPY","West",1205,202.80984912755
"event","region","OPZ","Northeast",412,54.0826264340133
"event","region","OPZ","Midwest",412,27.8066334023936
"event","region","OPZ","South",332,28.827060316243
"event","region","OPZ","West",360,45.4089976662942
"event","region","ERT","Northeast",560,57.3990139040236
"event","region","ERT","Midwest",635,37.7557958124244
"event","region","ERT","South",740,37.2455823554997
"event","region","ERT","West",881,48.7253851363045
"event","region","IPT","Northeast",11875,995.681561188462
"event","region","IPT","Midwest",10347,767.616145943142
"event","region","IPT","South",9664,609.705081024962
"event","region","IPT","West",10227,837.005176084895
"event","region","HHT","Northeast",2873,591.082289847212
"event","region","HHT","Midwest",2553,785.473616935505
"event","region","HHT","South",2576,422.966955790538
"event","region","HHT","West",3200,857.158607633419
"event","region","OMA","Northeast",250,17.8574709923629
"event","region","OMA","Midwest",253,12.7553364231164
"event","region","OMA","South",223,12.7553364231164
"event","region","OMA","West",225,11.734909509267
"event","married","TOT","Married",1855,59.1847610032599
"event","married","TOT","Widowed",4221,303.577006870169
"event","married","TOT","Divorced",2235,130.359538244249
"event","married","TOT","Separated",1632,173.982788811307
"event","married","TOT","Never married",932,34.9496217993388
"event","married","TOT","Inapplicable (age < 16)",515,17.6023642639006
"event","married","DVT","Married",270,7.90830858233214
"event","married","DVT","Widowed",271,13.7757633369657
"event","married","DVT","Divorced",295,16.3268306215889
"event","married","DVT","Separated",255,33.6740881570272
"event","married","DVT","Never married",238,8.16341531079446
"event","married","DVT","Inapplicable (age < 16)",180,8.16341531079446
"event","married","RX","Married",375,17.8574709923629
"event","married","RX","Widowed",876,48.7253851363045
"event","married","RX","Divorced",412,25.5106728462327
"event","married","RX","Separated",329,59.9500811886468
"event","married","RX","Never married",172,10.9695893238801
"event","married","RX","Inapplicable (age < 16)",49,3.06128074154792
"event","married","OBV","Married",622,19.3881113631369
"event","married","OBV","Widowed",804,44.3885707524449
"event","married","OBV","Divorced",623,25.5106728462327
"event","married","OBV","Separated",549,56.8888004470989
"event","married","OBV","Never married",354,14.030870065428
"event","married","OBV","Inapplicable (age < 16)",257,7.90830858233214
"event","married","OBD","Married",463,13.5206566085033
"event","married","OBD","Widowed",605,40.8170765539723
"event","married","OBD","Divorced",462,20.6636450054485
"event","married","OBD","Separated",397,55.6132668047873
"event","married","OBD","Never married",298,11.734909509267
"event","married","OBD","Inapplicable (age < 16)",234,6.6327749400205
"event","married","OBO","Married",319,12.2451229661917
"event","married","OBO","Widowed",329,33.9291948854895
"event","married","OBO","Divorced",319,22.1942853762224
"event","married","OBO","Separated",304,58.1643340894106
"event","married","OBO","Never married",236,17.3472575354382
"event","married","OBO","Inapplicable (age < 16)",137,8.41852203925679
"event","married","OPT","Married",726,47.9600649509175
"event","married","OPT","Widowed",618,82.1443665648693
"event","married","OPT","Divorced",788,95.6650231733726
"event","married","OPT","Separated",616,222.197960490687
"event","married","OPT","Never married",516,76.0218050817735
"event","married","OPT","Inapplicable (age < 16)",497,89.2873549618145
"event","married","OPY","Married",1275,126.532937317314
"event","married","OPY","Widowed",959,177.299176281317
"event","married","OPY","Divorced",1345,184.1870579498
"event","married","OPY","Separated",592,274.239733097002
"event","married","OPY","Never married",726,160.462132202804
"event","married","OPY","Inapplicable (age < 16)",611,155.104890905095
"event","married","OPZ","Married",374,21.1738584623731
"event","married","OPZ","Widowed",332,48.9804918647668
"event","married","OPZ","Divorced",441,73.7258445256125
"event","married","OPZ","Separated",627,334.444921014111
"event","married","OPZ","Never married",387,38.7762227262737
"event","married","OPZ","Inapplicable (age < 16)",259,76.7871252671604
"event","married","ERT","Married",941,58.9296542747975
"event","married","ERT","Widowed",772,111.226533609575
"event","married","ERT","Divorced",753,67.093069585592
"event","married","ERT","Separated",817,145.410835223526
"event","married","ERT","Never married",741,64.5420023009687
"event","married","ERT","Inapplicable (age < 16)",416,22.9596055616094
"event","married","IPT","Married",12253,492.866199389216
"event","married","IPT","Widowed",10711,870.169050784997
"event","married","IPT","Divorced",9021,1106.65298806957
"event","married","IPT","Separated",9364,1235.99209939997
"event","married","IPT","Never married",8452,650.777264307396
"event","married","IPT","Inapplicable (age < 16)",6142,989.558999705366
"event","married","HHT","Married",1990,346.945150708765
"event","married","HHT","Widowed",3742,623.225737633465
"event","married","HHT","Divorced",3326,793.126818789375
"event","married","HHT","Separated",7391,13470.9107964532
"event","married","HHT","Never married",4655,1343.39203208261
"event","married","HHT","Inapplicable (age < 16)",2400,1316.60582559407
"event","married","OMA","Married",269,12.2451229661917
"event","married","OMA","Widowed",315,25.5106728462327
"event","married","OMA","Divorced",250,18.8778979062122
"event","married","OMA","Separated",204,38.266009269349
"event","married","OMA","Never married",209,7.39809512540748
"event","married","OMA","Inapplicable (age < 16)",175,9.4389489531061
"event","race","TOT","Hispanic",616,20.4085382769862
"event","race","TOT","White",1635,50.7662389640031
"event","race","TOT","Black",899,35.9700487131881
"event","race","TOT","Amer. Indian, AK Native, or mult. races",1239,96.6854500872219
"event","race","TOT","Asian, Hawaiian, or Pacific Islander",860,68.3686032279036
"event","race","DVT","Hispanic",174,6.88788166848283
"event","race","DVT","White",260,7.14298839694516
"event","race","DVT","Black",183,7.14298839694516
"event","race","DVT","Amer. Indian, AK Native, or mult. races",262,34.4394083424141
"event","race","DVT","Asian, Hawaiian, or Pacific Islander",271,18.3676844492875
"event","race","RX","Hispanic",105,5.35724129770887
"event","race","RX","White",314,14.030870065428
"event","race","RX","Black",208,13.7757633369657
"event","race","RX","Amer. Indian, AK Native, or mult. races",280,51.0213456924654
"event","race","RX","Asian, Hawaiian, or Pacific Islander",184,21.4289651908355
"event","race","OBV","Hispanic",281,8.92873549618145
"event","race","OBV","White",558,15.8166171646643
"event","race","OBV","Black",313,11.2246960523424
"event","race","OBV","Amer. Indian, AK Native, or mult. races",422,35.9700487131881
"event","race","OBV","Asian, Hawaiian, or Pacific Islander",347,22.1942853762224
"event","race","OBD","Hispanic",248,8.16341531079446
"event","race","OBD","White",425,10.9695893238801
"event","race","OBD","Black",276,9.69405568156843
"event","race","OBD","Amer. Indian, AK Native, or mult. races",340,29.8474872300923
"event","race","OBD","Asian, Hawaiian, or Pacific Islander",307,18.3676844492875
"event","race","OBO","Hispanic",200,15.0512969792773
"event","race","OBO","White",300,10.2042691384931
"event","race","OBO","Black",214,15.5615104362019
"event","race","OBO","Amer. Indian, AK Native, or mult. races",275,61.2256148309585
"event","race","OBO","Asian, Hawaiian, or Pacific Islander",189,12.7553364231164
"event","race","OPT","Hispanic",590,69.6441368702153
"event","race","OPT","White",691,30.1025939585546
"event","race","OPT","Black",726,78.827979094859
"event","race","OPT","Amer. Indian, AK Native, or mult. races",668,331.1285335441
"event","race","OPT","Asian, Hawaiian, or Pacific Islander",473,167.350013871287
"event","race","OPY","Hispanic",719,138.012740098119
"event","race","OPY","White",1092,113.012280708811
"event","race","OPY","Black",878,101.787584656468
"event","race","OPY","Amer. Indian, AK Native, or mult. races",771,518.887085692373
"event","race","OPY","Asian, Hawaiian, or Pacific Islander",928,389.803081090436
"event","race","OPZ","Hispanic",349,53.827519705551
"event","race","OPZ","White",374,19.3881113631369
"event","race","OPZ","Black",413,68.3686032279036
"event","race","OPZ","Amer. Indian, AK Native, or mult. races",576,216.075399007591
"event","race","OPZ","Asian, Hawaiian, or Pacific Islander",230,66.0726426717427
"event","race","ERT","Hispanic",664,53.5724129770887
"event","race","ERT","White",756,37.7557958124244
"event","race","ERT","Black",535,29.5923805016299
"event","race","ERT","Amer. Indian, AK Native, or mult. races",740,172.962361897458
"event","race","ERT","Asian, Hawaiian, or Pacific Islander",977,150.512969792773
"event","race","IPT","Hispanic",8256,531.132208658565
"event","race","IPT","White",10891,560.979695888657
"event","race","IPT","Black",9552,458.171684318339
"event","race","IPT","Amer. Indian, AK Native, or mult. races",9416,2117.13073950885
"event","race","IPT","Asian, Hawaiian, or Pacific Islander",14184,1658.44884173359
"event","race","HHT","Hispanic",3420,844.14816448184
"event","race","HHT","White",2259,357.659633304182
"event","race","HHT","Black",4386,914.557621537442
"event","race","HHT","Amer. Indian, AK Native, or mult. races",5956,3596.49465786189
"event","race","HHT","Asian, Hawaiian, or Pacific Islander",4873,3555.16736785099
"event","race","OMA","Hispanic",200,11.2246960523424
"event","race","OMA","White",250,7.65320185386981
"event","race","OMA","Black",200,8.16341531079446
"event","race","OMA","Amer. Indian, AK Native, or mult. races",235,32.6536612431779
"event","race","OMA","Asian, Hawaiian, or Pacific Islander",210,20.1534315485238
"event","sex","TOT","Male",1078,33.4189814285648
"event","sex","TOT","Female",1489,37.7557958124244
"event","sex","DVT","Male",236,5.35724129770887
"event","sex","DVT","Female",248,5.10213456924654
"event","sex","RX","Male",248,10.9695893238801
"event","sex","RX","Female",261,11.9900162377294
"event","sex","OBV","Male",400,11.4798027808047
"event","sex","OBV","Female",525,13.265549880041
"event","sex","OBD","Male",330,8.67362876771912
"event","sex","OBD","Female",398,8.67362876771912
"event","sex","OBO","Male",237,10.2042691384931
"event","sex","OBO","Female",310,10.2042691384931
"event","sex","OPT","Male",699,56.3785869901743
"event","sex","OPT","Female",663,38.5211159978114
"event","sex","OPY","Male",1061,134.696352628109
"event","sex","OPY","Female",1032,100.512051014157
"event","sex","OPZ","Male",359,18.6227911777499
"event","sex","OPZ","Female",382,23.7249257469964
"event","sex","ERT","Male",691,38.5211159978114
"event","sex","ERT","Female",740,30.6128074154792
"event","sex","IPT","Male",12414,734.197164514577
"event","sex","IPT","Female",9416,371.180289912686
"event","sex","HHT","Male",2413,383.425412878877
"event","sex","HHT","Female",3012,384.445839792727
"event","sex","OMA","Male",240,7.65320185386981
"event","sex","OMA","Female",240,7.65320185386981
"event","education","TOT","Less than high school",1616,93.8792760741363
"event","education","TOT","High school",1754,81.889259836407
"event","education","TOT","Some college",1765,46.4294245801435
"event","education","TOT","Inapplicable (age < 18)",541,18.1125777208252
"event","education","TOT","Missing",1371,329.087679716402
"event","education","DVT","Less than high school",228,13.0104431515787
"event","education","DVT","High school",245,8.16341531079446
"event","education","DVT","Some college",277,6.88788166848283
"event","education","DVT","Inapplicable (age < 18)",190,7.14298839694516
"event","education","DVT","Missing",285,54.8479466194003
"event","education","RX","Less than high school",385,22.1942853762224
"event","education","RX","High school",389,23.9800324754587
"event","education","RX","Some college",328,14.030870065428
"event","education","RX","Inapplicable (age < 18)",52,3.57149419847258
"event","education","RX","Missing",555,103.318225027242
"event","education","OBV","Less than high school",401,14.030870065428
"event","education","OBV","High school",532,22.7044988331471
"event","education","OBV","Some college",635,16.0717238931266
"event","education","OBV","Inapplicable (age < 18)",258,8.16341531079446
"event","education","OBV","Missing",367,47.9600649509175
"event","education","OBD","Less than high school",334,10.2042691384931
"event","education","OBD","High school",414,13.265549880041
"event","education","OBD","Some college",471,12.500229694654
"event","education","OBD","Inapplicable (age < 18)",230,6.6327749400205
"event","education","OBD","Missing",340,43.6232505670579
"event","education","OBO","Less than high school",218,20.6636450054485
"event","education","OBO","High school",307,16.5819373500513
"event","education","OBO","Some college",315,9.94916241003075
"event","education","OBO","Inapplicable (age < 18)",151,10.9695893238801
"event","education","OBO","Missing",287,143.62508812429
"event","education","OPT","Less than high school",474,64.5420023009687
"event","education","OPT","High school",657,45.9192111232189
"event","education","OPT","Some college",788,54.592839890938
"event","education","OPT","Inapplicable (age < 18)",437,75.5115916248488
"event","education","OPT","Missing",401,146.9414755943
"event","education","OPY","Less than high school",744,136.226992998883
"event","education","OPY","High school",1082,176.278749367468
"event","education","OPY","Some college",1275,118.114415278057
"event","education","OPY","Inapplicable (age < 18)",516,112.246960523424
"event","education","OPY","Missing",354,204.595596226786
"event","education","OPZ","Less than high school",328,47.1947447655305
"event","education","OPZ","High school",360,33.1638747001025
"event","education","OPZ","Some college",400,31.3781276008662
"event","education","OPZ","Inapplicable (age < 18)",274,59.6949744601845
"event","education","OPZ","Missing",141,142.604661210441
"event","education","ERT","Less than high school",612,40.8170765539723
"event","education","ERT","High school",723,52.296879334777
"event","education","ERT","Some college",995,32.6536612431779
"event","education","ERT","Inapplicable (age < 18)",426,26.7862064885443
"event","education","ERT","Missing",312,541.336477797058
"event","education","IPT","Less than high school",9009,840.83177701183
"event","education","IPT","High school",11054,810.474076324813
"event","education","IPT","Some college",11303,526.540287546243
"event","education","IPT","Inapplicable (age < 18)",6142,980.885370937647
"event","education","IPT","Missing",8042,3814.10069724025
"event","education","HHT","Less than high school",6073,800.780020643244
"event","education","HHT","High school",2848,494.907053216914
"event","education","HHT","Some college",1559,255.361835190789
"event","education","HHT","Inapplicable (age < 18)",2400,1277.06428268241
"event","education","HHT","Missing",13762,36993.536907779
"event","education","OMA","Less than high school",200,17.6023642639006
"event","education","OMA","High school",250,14.030870065428
"event","education","OMA","Some college",260,9.4389489531061
"event","education","OMA","Inapplicable (age < 18)",181,9.18384222464377
"event","education","OMA","Missing",300,71.4298839694516
"event","employed","TOT","Employed",1214,23.9800324754587
"event","employed","TOT","Not employed",2922,92.3486357033624
"event","employed","TOT","Inapplicable (age < 16)",515,17.6023642639006
"event","employed","TOT","Missing",30452,15004.1022345118
"event","employed","DVT","Employed",254,6.37766821155818
"event","employed","DVT","Not employed",277,7.90830858233214
"event","employed","DVT","Inapplicable (age < 16)",180,8.16341531079446
"event","employed","DVT","Missing",160,0
"event","employed","RX","Employed",210,9.69405568156843
"event","employed","RX","Not employed",650,25.5106728462327
"event","employed","RX","Inapplicable (age < 16)",49,3.06128074154792
"event","employed","RX","Missing",484,134.696352628109
"event","employed","OBV","Employed",461,11.9900162377294
"event","employed","OBV","Not employed",723,22.9596055616094
"event","employed","OBV","Inapplicable (age < 16)",257,7.90830858233214
"event","employed","OBV","Missing",711,219.646893206064
"event","employed","OBD","Employed",347,9.69405568156843
"event","employed","OBD","Not employed",555,18.8778979062122
"event","employed","OBD","Inapplicable (age < 16)",234,6.6327749400205
"event","employed","OBD","Missing",578,204.340489498324
"event","employed","OBO","Employed",285,9.69405568156843
"event","employed","OBO","Not employed",328,15.8166171646643
"event","employed","OBO","Inapplicable (age < 16)",137,8.41852203925679
"event","employed","OBO","Missing",133,0
"event","employed","OPT","Employed",765,70.9196705125269
"event","employed","OPT","Not employed",667,31.1230208724039
"event","employed","OPT","Inapplicable (age < 16)",497,89.2873549618145
"event","employed","OPY","Employed",1439,168.625547513598
"event","employed","OPY","Not employed",903,74.7462714394618
"event","employed","OPY","Inapplicable (age < 16)",611,155.104890905095
"event","employed","OPZ","Employed",376,29.3372737731676
"event","employed","OPZ","Not employed",378,23.4698190185341
"event","employed","OPZ","Inapplicable (age < 16)",259,76.7871252671604
"event","employed","ERT","Employed",978,49.4907053216914
"event","employed","ERT","Not employed",723,37.7557958124244
"event","employed","ERT","Inapplicable (age < 16)",416,22.9596055616094
"event","employed","IPT","Employed",11207,571.18396502715
"event","employed","IPT","Not employed",10320,605.623373369564
"event","employed","IPT","Inapplicable (age < 16)",6142,989.558999705366
