"rowGrp","colGrp","rowLevels","colLevels","n_exp","n_exp_se"
"event","race","OBD","Hispanic",6055,0
"event","race","OBD","White",9682,0
"event","race","OBD","Black",4238,0
"event","race","OBD","Amer. Indian, AK Native, or mult. races",549,0
"event","race","OBD","Asian, Hawaiian, or Pacific Islander",1477,0
"event","race","OBO","Hispanic",1573,0
"event","race","OBO","White",5061,0
"event","race","OBO","Black",1247,0
"event","race","OBO","Amer. Indian, AK Native, or mult. races",224,0
"event","race","OBO","Asian, Hawaiian, or Pacific Islander",593,0
"event","race","OPT","Hispanic",735,0
"event","race","OPT","White",2255,0
"event","race","OPT","Black",706,0
"event","race","OPT","Amer. Indian, AK Native, or mult. races",99,0
"event","race","OPT","Asian, Hawaiian, or Pacific Islander",166,0
"event","race","OPY","Hispanic",519,0
"event","race","OPY","White",1221,0
"event","race","OPY","Black",483,0
"event","race","OPY","Amer. Indian, AK Native, or mult. races",68,0
"event","race","OPY","Asian, Hawaiian, or Pacific Islander",104,0
"event","race","OPZ","Hispanic",276,0
"event","race","OPZ","White",1380,0
"event","race","OPZ","Black",293,0
"event","race","OPZ","Amer. Indian, AK Native, or mult. races",49,0
"event","race","OPZ","Asian, Hawaiian, or Pacific Islander",77,0
"event","race","ERT","Hispanic",1174,0
"event","race","ERT","White",1868,0
"event","race","ERT","Black",1129,0
"event","race","ERT","Amer. Indian, AK Native, or mult. races",134,0
"event","race","ERT","Asian, Hawaiian, or Pacific Islander",155,0
"event","race","IPT","Hispanic",513,0
"event","race","IPT","White",1077,0
"event","race","IPT","Black",518,0
"event","race","IPT","Amer. Indian, AK Native, or mult. races",52,0
"event","race","IPT","Asian, Hawaiian, or Pacific Islander",109,0
"event","race","HHT","Hispanic",135,0
"event","race","HHT","White",335,0
"event","race","HHT","Black",180,0
"event","race","HHT","Amer. Indian, AK Native, or mult. races",12,0
"event","race","HHT","Asian, Hawaiian, or Pacific Islander",27,0
"event","race","OMA","Hispanic",1060,0
"event","race","OMA","White",2495,0
"event","race","OMA","Black",911,0
"event","race","OMA","Amer. Indian, AK Native, or mult. races",124,0
"event","race","OMA","Asian, Hawaiian, or Pacific Islander",338,0
"event","sex","TOT","Male",12864,0
"event","sex","TOT","Female",15989,0
"event","sex","DVT","Male",5656,0
"event","sex","DVT","Female",6920,0
"event","sex","RX","Male",8361,0
"event","sex","RX","Female",11417,0
"event","sex","OBV","Male",10138,0
"event","sex","OBV","Female",13445,0
"event","sex","OBD","Male",9386,0
"event","sex","OBD","Female",12615,0
"event","sex","OBO","Male",3437,0
"event","sex","OBO","Female",5261,0
"event","sex","OPT","Male",1498,0
"event","sex","OPT","Female",2463,0
"event","sex","OPY","Male",1021,0
"event","sex","OPY","Female",1374,0
"event","sex","OPZ","Male",648,0
"event","sex","OPZ","Female",1427,0
"event","sex","ERT","Male",1925,0
"event","sex","ERT","Female",2535,0
"event","sex","IPT","Male",822,0
"event","sex","IPT","Female",1447,0
"event","sex","HHT","Male",292,0
"event","sex","HHT","Female",397,0
"event","sex","OMA","Male",2044,0
"event","sex","OMA","Female",2884,0
"event","education","TOT","Less than high school",3969,0
"event","education","TOT","High school",5822,0
"event","education","TOT","Some college",10440,0
"event","education","TOT","Inapplicable (age < 18)",8459,0
"event","education","TOT","Missing",163,0
"event","education","DVT","Less than high school",1054,0
"event","education","DVT","High school",1928,0
"event","education","DVT","Some college",5195,0
"event","education","DVT","Inapplicable (age < 18)",4356,0
"event","education","DVT","Missing",43,0
"event","education","RX","Less than high school",3089,0
"event","education","RX","High school",4557,0
"event","education","RX","Some college",7845,0
"event","education","RX","Inapplicable (age < 18)",4161,0
"event","education","RX","Missing",126,0
"event","education","OBV","Less than high school",3156,0
"event","education","OBV","High school",4727,0
"event","education","OBV","Some college",8783,0
"event","education","OBV","Inapplicable (age < 18)",6804,0
"event","education","OBV","Missing",113,0
"event","education","OBD","Less than high school",2988,0
"event","education","OBD","High school",4406,0
"event","education","OBD","Some college",8078,0
"event","education","OBD","Inapplicable (age < 18)",6423,0
"event","education","OBD","Missing",106,0
"event","education","OBO","Less than high school",937,0
"event","education","OBO","High school",1930,0
"event","education","OBO","Some college",4315,0
"event","education","OBO","Inapplicable (age < 18)",1487,0
"event","education","OBO","Missing",29,0
"event","education","OPT","Less than high school",552,0
"event","education","OPT","High school",1028,0
"event","education","OPT","Some college",1843,0
"event","education","OPT","Inapplicable (age < 18)",524,0
"event","education","OPT","Missing",14,0
"event","education","OPY","Less than high school",335,0
"event","education","OPY","High school",587,0
"event","education","OPY","Some college",1059,0
"event","education","OPY","Inapplicable (age < 18)",404,0
"event","education","OPY","Missing",10,0
"event","education","OPZ","Less than high school",284,0
"event","education","OPZ","High school",594,0
"event","education","OPZ","Some college",1054,0
"event","education","OPZ","Inapplicable (age < 18)",137,0
"event","education","OPZ","Missing",6,0
"event","education","ERT","Less than high school",834,0
"event","education","ERT","High school",1054,0
"event","education","ERT","Some college",1415,0
"event","education","ERT","Inapplicable (age < 18)",1131,0
"event","education","ERT","Missing",26,0
"event","education","IPT","Less than high school",484,0
"event","education","IPT","High school",630,0
"event","education","IPT","Some college",877,0
"event","education","IPT","Inapplicable (age < 18)",261,0
"event","education","IPT","Missing",17,0
"event","education","HHT","Less than high school",203,0
"event","education","HHT","High school",212,0
"event","education","HHT","Some college",196,0
"event","education","HHT","Inapplicable (age < 18)",66,0
"event","education","HHT","Missing",12,0
"event","education","OMA","Less than high school",573,0
"event","education","OMA","High school",1086,0
"event","education","OMA","Some college",2434,0
"event","education","OMA","Inapplicable (age < 18)",819,0
"event","education","OMA","Missing",16,0
"event","employed","TOT","Employed",11730,0
"event","employed","TOT","Not employed",9510,0
"event","employed","TOT","Inapplicable (age < 16)",7607,0
"event","employed","TOT","Missing",6,0
"event","employed","DVT","Employed",5282,0
"event","employed","DVT","Not employed",3413,0
"event","employed","DVT","Inapplicable (age < 16)",3880,0
"event","employed","DVT","Missing",1,0
"event","employed","RX","Employed",8316,0
"event","employed","RX","Not employed",7759,0
"event","employed","RX","Inapplicable (age < 16)",3700,0
"event","employed","RX","Missing",3,0
"event","employed","OBV","Employed",9334,0
"event","employed","OBV","Not employed",8068,0
"event","employed","OBV","Inapplicable (age < 16)",6179,0
"event","employed","OBV","Missing",2,0
"event","employed","OBD","Employed",8470,0
"event","employed","OBD","Not employed",7677,0
"event","employed","OBD","Inapplicable (age < 16)",5852,0
"event","employed","OBD","Missing",2,0
"event","employed","OBO","Employed",3959,0
"event","employed","OBO","Not employed",3450,0
"event","employed","OBO","Inapplicable (age < 16)",1288,0
"event","employed","OBO","Missing",1,0
"event","employed","OPT","Employed",1573,0
"event","employed","OPT","Not employed",1923,0
"event","employed","OPT","Inapplicable (age < 16)",465,0
"event","employed","OPY","Employed",919,0
"event","employed","OPY","Not employed",1116,0
"event","employed","OPY","Inapplicable (age < 16)",360,0
"event","employed","OPZ","Employed",851,0
"event","employed","OPZ","Not employed",1107,0
"event","employed","OPZ","Inapplicable (age < 16)",117,0
"event","employed","ERT","Employed",1549,0
"event","employed","ERT","Not employed",1880,0
"event","employed","ERT","Inapplicable (age < 16)",1031,0
"event","employed","IPT","Employed",681,0
"event","employed","IPT","Not employed",1356,0
"event","employed","IPT","Inapplicable (age < 16)",229,0
"event","employed","IPT","Missing",3,0
"event","employed","HHT","Employed",66,0
"event","employed","HHT","Not employed",564,0
"event","employed","HHT","Inapplicable (age < 16)",58,0
"event","employed","HHT","Missing",1,0
"event","employed","OMA","Employed",2331,0
"event","employed","OMA","Not employed",1942,0
"event","employed","OMA","Inapplicable (age < 16)",654,0
"event","employed","OMA","Missing",1,0
"event","insurance","TOT","Any private, all ages",16116,0
"event","insurance","TOT","Public only, all ages",9683,0
"event","insurance","TOT","Uninsured, all ages",3054,0
"event","insurance","DVT","Any private, all ages",8242,0
"event","insurance","DVT","Public only, all ages",3556,0
"event","insurance","DVT","Uninsured, all ages",778,0
"event","insurance","RX","Any private, all ages",11123,0
"event","insurance","RX","Public only, all ages",6710,0
"event","insurance","RX","Uninsured, all ages",1945,0
"event","insurance","OBV","Any private, all ages",13498,0
"event","insurance","OBV","Public only, all ages",8084,0
"event","insurance","OBV","Uninsured, all ages",2001,0
"event","insurance","OBD","Any private, all ages",12537,0
"event","insurance","OBD","Public only, all ages",7712,0
"event","insurance","OBD","Uninsured, all ages",1752,0
"event","insurance","OBO","Any private, all ages",5795,0
"event","insurance","OBO","Public only, all ages",2331,0
"event","insurance","OBO","Uninsured, all ages",572,0
"event","insurance","OPT","Any private, all ages",2437,0
"event","insurance","OPT","Public only, all ages",1320,0
"event","insurance","OPT","Uninsured, all ages",204,0
"event","insurance","OPY","Any private, all ages",1396,0
"event","insurance","OPY","Public only, all ages",863,0
"event","insurance","OPY","Uninsured, all ages",136,0
"event","insurance","OPZ","Any private, all ages",1387,0
"event","insurance","OPZ","Public only, all ages",600,0
"event","insurance","OPZ","Uninsured, all ages",88,0
"event","insurance","ERT","Any private, all ages",2024,0
"event","insurance","ERT","Public only, all ages",1933,0
"event","insurance","ERT","Uninsured, all ages",503,0
"event","insurance","IPT","Any private, all ages",1082,0
"event","insurance","IPT","Public only, all ages",1036,0
"event","insurance","IPT","Uninsured, all ages",151,0
"event","insurance","HHT","Any private, all ages",253,0
"event","insurance","HHT","Public only, all ages",428,0
"event","insurance","HHT","Uninsured, all ages",8,0
"event","insurance","OMA","Any private, all ages",3203,0
"event","insurance","OMA","Public only, all ages",1322,0
"event","insurance","OMA","Uninsured, all ages",403,0
"event","poverty","TOT","Negative or poor",6473,0
"event","poverty","TOT","Near-poor",1862,0
"event","poverty","TOT","Low income",4669,0
"event","poverty","TOT","Middle income",7972,0
"event","poverty","TOT","High income",7877,0
"event","poverty","DVT","Negative or poor",2216,0
"event","poverty","DVT","Near-poor",652,0
"event","poverty","DVT","Low income",1657,0
"event","poverty","DVT","Middle income",3484,0
"event","poverty","DVT","High income",4567,0
"event","poverty","RX","Negative or poor",4335,0
"event","poverty","RX","Near-poor",1289,0
"event","poverty","RX","Low income",3135,0
"event","poverty","RX","Middle income",5489,0
"event","poverty","RX","High income",5530,0
"event","poverty","OBV","Negative or poor",5137,0
"event","poverty","OBV","Near-poor",1477,0
"event","poverty","OBV","Low income",3740,0
"event","poverty","OBV","Middle income",6513,0
"event","poverty","OBV","High income",6716,0
"event","poverty","OBD","Negative or poor",4854,0
"event","poverty","OBD","Near-poor",1387,0
"event","poverty","OBD","Low income",3468,0
"event","poverty","OBD","Middle income",6036,0
"event","poverty","OBD","High income",6256,0
"event","poverty","OBO","Negative or poor",1333,0
"event","poverty","OBO","Near-poor",438,0
"event","poverty","OBO","Low income",1227,0
"event","poverty","OBO","Middle income",2540,0
"event","poverty","OBO","High income",3160,0
"event","poverty","OPT","Negative or poor",755,0
"event","poverty","OPT","Near-poor",229,0
"event","poverty","OPT","Low income",592,0
"event","poverty","OPT","Middle income",1117,0
"event","poverty","OPT","High income",1268,0
"event","poverty","OPY","Negative or poor",525,0
"event","poverty","OPY","Near-poor",148,0
"event","poverty","OPY","Low income",380,0
"event","poverty","OPY","Middle income",621,0
"event","poverty","OPY","High income",721,0
"event","poverty","OPZ","Negative or poor",301,0
"event","poverty","OPZ","Near-poor",110,0
"event","poverty","OPZ","Low income",289,0
"event","poverty","OPZ","Middle income",633,0
"event","poverty","OPZ","High income",742,0
"event","poverty","ERT","Negative or poor",1413,0
"event","poverty","ERT","Near-poor",347,0
"event","poverty","ERT","Low income",782,0
"event","poverty","ERT","Middle income",1107,0
"event","poverty","ERT","High income",811,0
"event","poverty","IPT","Negative or poor",636,0
"event","poverty","IPT","Near-poor",183,0
"event","poverty","IPT","Low income",420,0
"event","poverty","IPT","Middle income",559,0
"event","poverty","IPT","High income",471,0
"event","poverty","HHT","Negative or poor",206,0
"event","poverty","HHT","Near-poor",72,0
"event","poverty","HHT","Low income",122,0
"event","poverty","HHT","Middle income",163,0
"event","poverty","HHT","High income",126,0
"event","poverty","OMA","Negative or poor",797,0
"event","poverty","OMA","Near-poor",246,0
"event","poverty","OMA","Low income",715,0
"event","poverty","OMA","Middle income",1474,0
"event","poverty","OMA","High income",1696,0
"event","health","TOT","Excellent",8628,0
"event","health","TOT","Very good",8655,0
"event","health","TOT","Good",7674,0
"event","health","TOT","Fair",2900,0
"event","health","TOT","Poor",962,0
"event","health","TOT","Missing",34,0
"event","health","DVT","Excellent",4474,0
"event","health","DVT","Very good",4063,0
"event","health","DVT","Good",2990,0
"event","health","DVT","Fair",823,0
"event","health","DVT","Poor",225,0
"event","health","DVT","Missing",1,0
"event","health","RX","Excellent",4385,0
"event","health","RX","Very good",5893,0
"event","health","RX","Good",5971,0
"event","health","RX","Fair",2596,0
"event","health","RX","Poor",916,0
"event","health","RX","Missing",17,0
"event","health","OBV","Excellent",6747,0
"event","health","OBV","Very good",7017,0
"event","health","OBV","Good",6387,0
"event","health","OBV","Fair",2549,0
"event","health","OBV","Poor",874,0
"event","health","OBV","Missing",9,0
"event","health","OBD","Excellent",6187,0
"event","health","OBD","Very good",6466,0
"event","health","OBD","Good",6034,0
"event","health","OBD","Fair",2449,0
