"rowGrp","colGrp","rowLevels","n","n_se"
"agegrps","child_routine","5-17",4340,0
"agegrps","child_illness","Under 5",663,0
"agegrps","child_illness","5-17",1420,0
"agegrps","child_listen","Under 5",2265,0
"agegrps","child_listen","5-17",5124,0
"agegrps","child_explain","Under 5",2265,0
"agegrps","child_explain","5-17",5124,0
"agegrps","child_respect","Under 5",2265,0
"agegrps","child_respect","5-17",5124,0
"agegrps","child_time","Under 5",2265,0
"agegrps","child_time","5-17",5124,0
"agegrps","child_rating","Under 5",2265,0
"agegrps","child_rating","5-17",5124,0
"region","usc","Northeast",5005,0
"region","usc","Midwest",6773,0
"region","usc","South",12946,0
"region","usc","West",9328,0
"region","difficulty","Northeast",5136,0
"region","difficulty","Midwest",6839,0
"region","difficulty","South",13081,0
"region","difficulty","West",9488,0
"region","rsn_MD","Northeast",202,0
"region","rsn_MD","Midwest",351,0
"region","rsn_MD","South",619,0
"region","rsn_MD","West",412,0
"region","rsn_DN","Northeast",229,0
"region","rsn_DN","Midwest",485,0
"region","rsn_DN","South",839,0
"region","rsn_DN","West",603,0
"region","rsn_PM","Northeast",131,0
"region","rsn_PM","Midwest",240,0
"region","rsn_PM","South",444,0
"region","rsn_PM","West",266,0
"region","adult_nosmok","Northeast",374,0
"region","adult_nosmok","Midwest",531,0
"region","adult_nosmok","South",818,0
"region","adult_nosmok","West",347,0
"region","child_dental","Northeast",1228,0
"region","child_dental","Midwest",1820,0
"region","child_dental","South",3385,0
"region","child_dental","West",2575,0
"region","diab_a1c","Northeast",304,0
"region","diab_a1c","Midwest",381,0
"region","diab_a1c","South",898,0
"region","diab_a1c","West",466,0
"region","diab_chol","Northeast",304,0
"region","diab_chol","Midwest",381,0
"region","diab_chol","South",898,0
"region","diab_chol","West",466,0
"region","diab_eye","Northeast",304,0
"region","diab_eye","Midwest",381,0
"region","diab_eye","South",898,0
"region","diab_eye","West",466,0
"region","diab_foot","Northeast",304,0
"region","diab_foot","Midwest",381,0
"region","diab_foot","South",898,0
"region","diab_foot","West",466,0
"region","diab_flu","Northeast",304,0
"region","diab_flu","Midwest",381,0
"region","diab_flu","South",898,0
"region","diab_flu","West",466,0
"region","adult_routine","Northeast",2251,0
"region","adult_routine","Midwest",2867,0
"region","adult_routine","South",5189,0
"region","adult_routine","West",3387,0
"region","adult_illness","Northeast",954,0
"region","adult_illness","Midwest",1327,0
"region","adult_illness","South",2572,0
"region","adult_illness","West",1523,0
"region","adult_listen","Northeast",2401,0
"region","adult_listen","Midwest",3100,0
"region","adult_listen","South",5673,0
"region","adult_listen","West",3666,0
"region","adult_explain","Northeast",2401,0
"region","adult_explain","Midwest",3100,0
"region","adult_explain","South",5673,0
"region","adult_explain","West",3666,0
"region","adult_respect","Northeast",2401,0
"region","adult_respect","Midwest",3100,0
"region","adult_respect","South",5673,0
"region","adult_respect","West",3666,0
"region","adult_time","Northeast",2401,0
"region","adult_time","Midwest",3100,0
"region","adult_time","South",5673,0
"region","adult_time","West",3666,0
"region","adult_rating","Northeast",2401,0
"region","adult_rating","Midwest",3100,0
"region","adult_rating","South",5673,0
"region","adult_rating","West",3666,0
"region","child_routine","Northeast",987,0
"region","child_routine","Midwest",1385,0
"region","child_routine","South",2271,0
"region","child_routine","West",1646,0
"region","child_illness","Northeast",314,0
"region","child_illness","Midwest",513,0
"region","child_illness","South",754,0
"region","child_illness","West",502,0
"region","child_listen","Northeast",1157,0
"region","child_listen","Midwest",1523,0
"region","child_listen","South",2705,0
"region","child_listen","West",2004,0
"region","child_explain","Northeast",1157,0
"region","child_explain","Midwest",1523,0
"region","child_explain","South",2705,0
"region","child_explain","West",2004,0
"region","child_respect","Northeast",1157,0
"region","child_respect","Midwest",1523,0
"region","child_respect","South",2705,0
"region","child_respect","West",2004,0
"region","child_time","Northeast",1157,0
"region","child_time","Midwest",1523,0
"region","child_time","South",2705,0
"region","child_time","West",2004,0
"region","child_rating","Northeast",1157,0
"region","child_rating","Midwest",1523,0
"region","child_rating","South",2705,0
"region","child_rating","West",2004,0
"married","usc","Married",12558,0
"married","usc","Widowed",1524,0
"married","usc","Divorced",2644,0
"married","usc","Separated",703,0
"married","usc","Never married",7971,0
"married","usc","Inapplicable (age < 16)",8652,0
"married","difficulty","Married",12698,0
"married","difficulty","Widowed",1554,0
"married","difficulty","Divorced",2705,0
"married","difficulty","Separated",718,0
"married","difficulty","Never married",8140,0
"married","difficulty","Inapplicable (age < 16)",8729,0
"married","rsn_MD","Married",557,0
"married","rsn_MD","Widowed",84,0
"married","rsn_MD","Divorced",277,0
"married","rsn_MD","Separated",74,0
"married","rsn_MD","Never married",446,0
"married","rsn_MD","Inapplicable (age < 16)",146,0
"married","rsn_DN","Married",738,0
"married","rsn_DN","Widowed",101,0
"married","rsn_DN","Divorced",346,0
"married","rsn_DN","Separated",88,0
"married","rsn_DN","Never married",670,0
"married","rsn_DN","Inapplicable (age < 16)",213,0
"married","rsn_PM","Married",414,0
"married","rsn_PM","Widowed",77,0
"married","rsn_PM","Divorced",206,0
"married","rsn_PM","Separated",56,0
"married","rsn_PM","Never married",273,0
"married","rsn_PM","Inapplicable (age < 16)",55,0
"married","adult_nosmok","Married",927,0
"married","adult_nosmok","Widowed",116,0
"married","adult_nosmok","Divorced",400,0
"married","adult_nosmok","Separated",101,0
"married","adult_nosmok","Never married",526,0
"married","child_dental","Married",1,0
"married","child_dental","Never married",1164,0
"married","child_dental","Inapplicable (age < 16)",7843,0
"married","diab_a1c","Married",1088,0
"married","diab_a1c","Widowed",324,0
"married","diab_a1c","Divorced",326,0
"married","diab_a1c","Separated",88,0
"married","diab_a1c","Never married",223,0
"married","diab_chol","Married",1088,0
"married","diab_chol","Widowed",324,0
"married","diab_chol","Divorced",326,0
"married","diab_chol","Separated",88,0
"married","diab_chol","Never married",223,0
"married","diab_eye","Married",1088,0
"married","diab_eye","Widowed",324,0
"married","diab_eye","Divorced",326,0
"married","diab_eye","Separated",88,0
"married","diab_eye","Never married",223,0
"married","diab_foot","Married",1088,0
"married","diab_foot","Widowed",324,0
"married","diab_foot","Divorced",326,0
"married","diab_foot","Separated",88,0
"married","diab_foot","Never married",223,0
"married","diab_flu","Married",1088,0
"married","diab_flu","Widowed",324,0
"married","diab_flu","Divorced",326,0
"married","diab_flu","Separated",88,0
"married","diab_flu","Never married",223,0
"married","adult_routine","Married",7591,0
"married","adult_routine","Widowed",1100,0
"married","adult_routine","Divorced",1690,0
"married","adult_routine","Separated",381,0
"married","adult_routine","Never married",2932,0
"married","adult_illness","Married",3209,0
"married","adult_illness","Widowed",535,0
"married","adult_illness","Divorced",870,0
"married","adult_illness","Separated",215,0
"married","adult_illness","Never married",1547,0
"married","adult_listen","Married",8188,0
"married","adult_listen","Widowed",1145,0
"married","adult_listen","Divorced",1776,0
"married","adult_listen","Separated",406,0
"married","adult_listen","Never married",3325,0
"married","adult_explain","Married",8188,0
"married","adult_explain","Widowed",1145,0
"married","adult_explain","Divorced",1776,0
"married","adult_explain","Separated",406,0
"married","adult_explain","Never married",3325,0
"married","adult_respect","Married",8188,0
"married","adult_respect","Widowed",1145,0
"married","adult_respect","Divorced",1776,0
"married","adult_respect","Separated",406,0
"married","adult_respect","Never married",3325,0
"married","adult_time","Married",8188,0
"married","adult_time","Widowed",1145,0
"married","adult_time","Divorced",1776,0
"married","adult_time","Separated",406,0
"married","adult_time","Never married",3325,0
"married","adult_rating","Married",8188,0
"married","adult_rating","Widowed",1145,0
"married","adult_rating","Divorced",1776,0
"married","adult_rating","Separated",406,0
"married","adult_rating","Never married",3325,0
"married","child_routine","Married",1,0
"married","child_routine","Never married",642,0
"married","child_routine","Inapplicable (age < 16)",5646,0
"married","child_illness","Never married",244,0
"married","child_illness","Inapplicable (age < 16)",1839,0
"married","child_listen","Married",1,0
"married","child_listen","Never married",753,0
"married","child_listen","Inapplicable (age < 16)",6635,0
"married","child_explain","Married",1,0
"married","child_explain","Never married",753,0
"married","child_explain","Inapplicable (age < 16)",6635,0
"married","child_respect","Married",1,0
"married","child_respect","Never married",753,0
"married","child_respect","Inapplicable (age < 16)",6635,0
"married","child_time","Married",1,0
"married","child_time","Never married",753,0
"married","child_time","Inapplicable (age < 16)",6635,0
"married","child_rating","Married",1,0
"married","child_rating","Never married",753,0
"married","child_rating","Inapplicable (age < 16)",6635,0
"race","usc","Hispanic",9870,0
"race","usc","White",14267,0
"race","usc","Black",6780,0
"race","usc","Amer. Indian, AK Native, or mult. races",826,0
"race","usc","Asian, Hawaiian, or Pacific Islander",2309,0
"race","difficulty","Hispanic",10012,0
"race","difficulty","White",14409,0
"race","difficulty","Black",6921,0
"race","difficulty","Amer. Indian, AK Native, or mult. races",835,0
"race","difficulty","Asian, Hawaiian, or Pacific Islander",2367,0
"race","rsn_MD","Hispanic",366,0
"race","rsn_MD","White",842,0
"race","rsn_MD","Black",265,0
"race","rsn_MD","Amer. Indian, AK Native, or mult. races",39,0
"race","rsn_MD","Asian, Hawaiian, or Pacific Islander",72,0
"race","rsn_DN","Hispanic",542,0
"race","rsn_DN","White",1039,0
"race","rsn_DN","Black",430,0
"race","rsn_DN","Amer. Indian, AK Native, or mult. races",47,0
"race","rsn_DN","Asian, Hawaiian, or Pacific Islander",98,0
"race","rsn_PM","Hispanic",186,0
"race","rsn_PM","White",607,0
"race","rsn_PM","Black",233,0
"race","rsn_PM","Amer. Indian, AK Native, or mult. races",29,0
"race","rsn_PM","Asian, Hawaiian, or Pacific Islander",26,0
"race","adult_nosmok","Hispanic",305,0
"race","adult_nosmok","White",1111,0
"race","adult_nosmok","Black",522,0
"race","adult_nosmok","Amer. Indian, AK Native, or mult. races",64,0
"race","adult_nosmok","Asian, Hawaiian, or Pacific Islander",68,0
"race","child_dental","Hispanic",3252,0
"race","child_dental","White",2954,0
"race","child_dental","Black",1956,0
"race","child_dental","Amer. Indian, AK Native, or mult. races",357,0
"race","child_dental","Asian, Hawaiian, or Pacific Islander",489,0
"race","diab_a1c","Hispanic",512,0
"race","diab_a1c","White",847,0
"race","diab_a1c","Black",513,0
"race","diab_a1c","Amer. Indian, AK Native, or mult. races",56,0
"race","diab_a1c","Asian, Hawaiian, or Pacific Islander",121,0
"race","diab_chol","Hispanic",512,0
"race","diab_chol","White",847,0
"race","diab_chol","Black",513,0
"race","diab_chol","Amer. Indian, AK Native, or mult. races",56,0
"race","diab_chol","Asian, Hawaiian, or Pacific Islander",121,0
"race","diab_eye","Hispanic",512,0
"race","diab_eye","White",847,0
"race","diab_eye","Black",513,0
"race","diab_eye","Amer. Indian, AK Native, or mult. races",56,0
"race","diab_eye","Asian, Hawaiian, or Pacific Islander",121,0
"race","diab_foot","Hispanic",512,0
"race","diab_foot","White",847,0
"race","diab_foot","Black",513,0
"race","diab_foot","Amer. Indian, AK Native, or mult. races",56,0
"race","diab_foot","Asian, Hawaiian, or Pacific Islander",121,0
"race","diab_flu","Hispanic",512,0
"race","diab_flu","White",847,0
"race","diab_flu","Black",513,0
"race","diab_flu","Amer. Indian, AK Native, or mult. races",56,0
"race","diab_flu","Asian, Hawaiian, or Pacific Islander",121,0
"race","adult_routine","Hispanic",2711,0
"race","adult_routine","White",7324,0
"race","adult_routine","Black",2519,0
"race","adult_routine","Amer. Indian, AK Native, or mult. races",246,0
"race","adult_routine","Asian, Hawaiian, or Pacific Islander",894,0
"race","adult_illness","Hispanic",1329,0
"race","adult_illness","White",3254,0
"race","adult_illness","Black",1349,0
"race","adult_illness","Amer. Indian, AK Native, or mult. races",137,0
"race","adult_illness","Asian, Hawaiian, or Pacific Islander",307,0
"race","adult_listen","Hispanic",3049,0
"race","adult_listen","White",7799,0
"race","adult_listen","Black",2753,0
"race","adult_listen","Amer. Indian, AK Native, or mult. races",281,0
"race","adult_listen","Asian, Hawaiian, or Pacific Islander",958,0
"race","adult_explain","Hispanic",3049,0
"race","adult_explain","White",7799,0
"race","adult_explain","Black",2753,0
"race","adult_explain","Amer. Indian, AK Native, or mult. races",281,0
"race","adult_explain","Asian, Hawaiian, or Pacific Islander",958,0
"race","adult_respect","Hispanic",3049,0
"race","adult_respect","White",7799,0
"race","adult_respect","Black",2753,0
"race","adult_respect","Amer. Indian, AK Native, or mult. races",281,0
"race","adult_respect","Asian, Hawaiian, or Pacific Islander",958,0
"race","adult_time","Hispanic",3049,0
"race","adult_time","White",7799,0
"race","adult_time","Black",2753,0
"race","adult_time","Amer. Indian, AK Native, or mult. races",281,0
"race","adult_time","Asian, Hawaiian, or Pacific Islander",958,0
"race","adult_rating","Hispanic",3049,0
"race","adult_rating","White",7799,0
"race","adult_rating","Black",2753,0
"race","adult_rating","Amer. Indian, AK Native, or mult. races",281,0
"race","adult_rating","Asian, Hawaiian, or Pacific Islander",958,0
"race","child_routine","Hispanic",2076,0
"race","child_routine","White",2311,0
"race","child_routine","Black",1273,0
"race","child_routine","Amer. Indian, AK Native, or mult. races",295,0
"race","child_routine","Asian, Hawaiian, or Pacific Islander",334,0
"race","child_illness","Hispanic",609,0
"race","child_illness","White",890,0
"race","child_illness","Black",418,0
"race","child_illness","Amer. Indian, AK Native, or mult. races",93,0
"race","child_illness","Asian, Hawaiian, or Pacific Islander",73,0
"race","child_listen","Hispanic",2616,0
"race","child_listen","White",2552,0
"race","child_listen","Black",1503,0
"race","child_listen","Amer. Indian, AK Native, or mult. races",327,0
"race","child_listen","Asian, Hawaiian, or Pacific Islander",391,0
"race","child_explain","Hispanic",2616,0
"race","child_explain","White",2552,0
"race","child_explain","Black",1503,0
"race","child_explain","Amer. Indian, AK Native, or mult. races",327,0
"race","child_explain","Asian, Hawaiian, or Pacific Islander",391,0
"race","child_respect","Hispanic",2616,0
"race","child_respect","White",2552,0
"race","child_respect","Black",1503,0
"race","child_respect","Amer. Indian, AK Native, or mult. races",327,0
"race","child_respect","Asian, Hawaiian, or Pacific Islander",391,0
"race","child_time","Hispanic",2616,0
"race","child_time","White",2552,0
"race","child_time","Black",1503,0
"race","child_time","Amer. Indian, AK Native, or mult. races",327,0
"race","child_time","Asian, Hawaiian, or Pacific Islander",391,0
"race","child_rating","Hispanic",2616,0
"race","child_rating","White",2552,0
"race","child_rating","Black",1503,0
"race","child_rating","Amer. Indian, AK Native, or mult. races",327,0
"race","child_rating","Asian, Hawaiian, or Pacific Islander",391,0
"sex","usc","Male",16205,0
"sex","usc","Female",17847,0
"sex","difficulty","Male",16427,0
"sex","difficulty","Female",18117,0
"sex","rsn_MD","Male",638,0
"sex","rsn_MD","Female",946,0
"sex","rsn_DN","Male",914,0
"sex","rsn_DN","Female",1242,0
"sex","rsn_PM","Male",393,0
"sex","rsn_PM","Female",688,0
"sex","adult_nosmok","Male",965,0
"sex","adult_nosmok","Female",1105,0
"sex","child_dental","Male",4615,0
"sex","child_dental","Female",4393,0
"sex","diab_a1c","Male",877,0
"sex","diab_a1c","Female",1172,0
"sex","diab_chol","Male",877,0
"sex","diab_chol","Female",1172,0
"sex","diab_eye","Male",877,0
"sex","diab_eye","Female",1172,0
"sex","diab_foot","Male",877,0
"sex","diab_foot","Female",1172,0
"sex","diab_flu","Male",877,0
"sex","diab_flu","Female",1172,0
"sex","adult_routine","Male",5241,0
"sex","adult_routine","Female",8453,0
"sex","adult_illness","Male",2458,0
"sex","adult_illness","Female",3918,0
"sex","adult_listen","Male",5826,0
"sex","adult_listen","Female",9014,0
"sex","adult_explain","Male",5826,0
"sex","adult_explain","Female",9014,0
"sex","adult_respect","Male",5826,0
"sex","adult_respect","Female",9014,0
"sex","adult_time","Male",5826,0
"sex","adult_time","Female",9014,0
"sex","adult_rating","Male",5826,0
"sex","adult_rating","Female",9014,0
"sex","child_routine","Male",3218,0
"sex","child_routine","Female",3071,0
"sex","child_illness","Male",1117,0
"sex","child_illness","Female",966,0
"sex","child_listen","Male",3792,0
"sex","child_listen","Female",3597,0
"sex","child_explain","Male",3792,0
"sex","child_explain","Female",3597,0
"sex","child_respect","Male",3792,0
"sex","child_respect","Female",3597,0
"sex","child_time","Male",3792,0
"sex","child_time","Female",3597,0
"sex","child_rating","Male",3792,0
"sex","child_rating","Female",3597,0
"education","usc","Less than high school",5901,0
"education","usc","High school",7447,0
"education","usc","Some college",10691,0
"education","usc","Inapplicable (age < 18)",9802,0
"education","usc","Missing",211,0
"education","difficulty","Less than high school",5974,0
"education","difficulty","High school",7583,0
"education","difficulty","Some college",10863,0
"education","difficulty","Inapplicable (age < 18)",9893,0
"education","difficulty","Missing",231,0
"education","rsn_MD","Less than high school",359,0
"education","rsn_MD","High school",472,0
"education","rsn_MD","Some college",563,0
"education","rsn_MD","Inapplicable (age < 18)",181,0
"education","rsn_MD","Missing",9,0
"education","rsn_DN","Less than high school",524,0
"education","rsn_DN","High school",615,0
"education","rsn_DN","Some college",742,0
"education","rsn_DN","Inapplicable (age < 18)",260,0
"education","rsn_DN","Missing",15,0
"education","rsn_PM","Less than high school",265,0
"education","rsn_PM","High school",347,0
"education","rsn_PM","Some college",399,0
"education","rsn_PM","Inapplicable (age < 18)",65,0
"education","rsn_PM","Missing",5,0
"education","adult_nosmok","Less than high school",569,0
"education","adult_nosmok","High school",780,0
"education","adult_nosmok","Some college",706,0
"education","adult_nosmok","Missing",15,0
"education","child_dental","Inapplicable (age < 18)",9008,0
"education","diab_a1c","Less than high school",670,0
"education","diab_a1c","High school",671,0
"education","diab_a1c","Some college",688,0
"education","diab_a1c","Missing",20,0
"education","diab_chol","Less than high school",670,0
"education","diab_chol","High school",671,0
"education","diab_chol","Some college",688,0
"education","diab_chol","Missing",20,0
"education","diab_eye","Less than high school",670,0
"education","diab_eye","High school",671,0
"education","diab_eye","Some college",688,0
"education","diab_eye","Missing",20,0
"education","diab_foot","Less than high school",670,0
"education","diab_foot","High school",671,0
"education","diab_foot","Some college",688,0
"education","diab_foot","Missing",20,0
"education","diab_flu","Less than high school",670,0
"education","diab_flu","High school",671,0
"education","diab_flu","Some college",688,0
"education","diab_flu","Missing",20,0
"education","adult_routine","Less than high school",2716,0
"education","adult_routine","High school",4006,0
"education","adult_routine","Some college",6892,0
"education","adult_routine","Missing",80,0
"education","adult_illness","Less than high school",1542,0
"education","adult_illness","High school",2063,0
"education","adult_illness","Some college",2728,0
"education","adult_illness","Missing",43,0
"education","adult_listen","Less than high school",3056,0
"education","adult_listen","High school",4410,0
"education","adult_listen","Some college",7280,0
"education","adult_listen","Missing",94,0
"education","adult_explain","Less than high school",3056,0
"education","adult_explain","High school",4410,0
"education","adult_explain","Some college",7280,0
"education","adult_explain","Missing",94,0
"education","adult_respect","Less than high school",3056,0
"education","adult_respect","High school",4410,0
"education","adult_respect","Some college",7280,0
"education","adult_respect","Missing",94,0
"education","adult_time","Less than high school",3056,0
"education","adult_time","High school",4410,0
"education","adult_time","Some college",7280,0
"education","adult_time","Missing",94,0
"education","adult_rating","Less than high school",3056,0
"education","adult_rating","High school",4410,0
"education","adult_rating","Some college",7280,0
"education","adult_rating","Missing",94,0
"education","child_routine","Inapplicable (age < 18)",6289,0
"education","child_illness","Inapplicable (age < 18)",2083,0
"education","child_listen","Inapplicable (age < 18)",7389,0
"education","child_explain","Inapplicable (age < 18)",7389,0
"education","child_respect","Inapplicable (age < 18)",7389,0
"education","child_time","Inapplicable (age < 18)",7389,0
"education","child_rating","Inapplicable (age < 18)",7389,0
"employed","usc","Employed",14454,0
"employed","usc","Not employed",10934,0
"employed","usc","Inapplicable (age < 16)",8652,0
"employed","usc","Missing",12,0
"employed","difficulty","Employed",14710,0
"employed","difficulty","Not employed",11090,0
"employed","difficulty","Inapplicable (age < 16)",8729,0
"employed","difficulty","Missing",15,0
"employed","rsn_MD","Employed",723,0
"employed","rsn_MD","Not employed",715,0
"employed","rsn_MD","Inapplicable (age < 16)",146,0
"employed","rsn_DN","Employed",1014,0
"employed","rsn_DN","Not employed",929,0
"employed","rsn_DN","Inapplicable (age < 16)",213,0
"employed","rsn_PM","Employed",475,0
"employed","rsn_PM","Not employed",551,0
"employed","rsn_PM","Inapplicable (age < 16)",55,0
"employed","adult_nosmok","Employed",1076,0
"employed","adult_nosmok","Not employed",994,0
"employed","child_dental","Employed",131,0
"employed","child_dental","Not employed",1033,0
"employed","child_dental","Inapplicable (age < 16)",7843,0
"employed","child_dental","Missing",1,0
"employed","diab_a1c","Employed",737,0
"employed","diab_a1c","Not employed",1312,0
"employed","diab_chol","Employed",737,0
"employed","diab_chol","Not employed",1312,0
"employed","diab_eye","Employed",737,0
"employed","diab_eye","Not employed",1312,0
"employed","diab_foot","Employed",737,0
"employed","diab_foot","Not employed",1312,0
"employed","diab_flu","Employed",737,0
"employed","diab_flu","Not employed",1312,0
"employed","adult_routine","Employed",7644,0
"employed","adult_routine","Not employed",6046,0
"employed","adult_routine","Missing",4,0
"employed","adult_illness","Employed",3242,0
"employed","adult_illness","Not employed",3134,0
"employed","adult_listen","Employed",8363,0
"employed","adult_listen","Not employed",6473,0
"employed","adult_listen","Missing",4,0
"employed","adult_explain","Employed",8363,0
"employed","adult_explain","Not employed",6473,0
"employed","adult_explain","Missing",4,0
"employed","adult_respect","Employed",8363,0
"employed","adult_respect","Not employed",6473,0
"employed","adult_respect","Missing",4,0
"employed","adult_time","Employed",8363,0
"employed","adult_time","Not employed",6473,0
"employed","adult_time","Missing",4,0
"employed","adult_rating","Employed",8363,0
"employed","adult_rating","Not employed",6473,0
"employed","adult_rating","Missing",4,0
"employed","child_routine","Employed",82,0
"employed","child_routine","Not employed",561,0
"employed","child_routine","Inapplicable (age < 16)",5646,0
"employed","child_illness","Employed",39,0
"employed","child_illness","Not employed",205,0
"employed","child_illness","Inapplicable (age < 16)",1839,0
"employed","child_listen","Employed",89,0
"employed","child_listen","Not employed",665,0
"employed","child_listen","Inapplicable (age < 16)",6635,0
"employed","child_explain","Employed",89,0
"employed","child_explain","Not employed",665,0
"employed","child_explain","Inapplicable (age < 16)",6635,0
"employed","child_respect","Employed",89,0
"employed","child_respect","Not employed",665,0
"employed","child_respect","Inapplicable (age < 16)",6635,0
"employed","child_time","Employed",89,0
"employed","child_time","Not employed",665,0
"employed","child_time","Inapplicable (age < 16)",6635,0
"employed","child_rating","Employed",89,0
"employed","child_rating","Not employed",665,0
"employed","child_rating","Inapplicable (age < 16)",6635,0
"insurance","usc","Any private, all ages",18803,0
"insurance","usc","Public only, all ages",9593,0
"insurance","usc","Uninsured, all ages",5656,0
"insurance","difficulty","Any private, all ages",19073,0
"insurance","difficulty","Public only, all ages",9711,0
"insurance","difficulty","Uninsured, all ages",5760,0
"insurance","rsn_MD","Any private, all ages",606,0
"insurance","rsn_MD","Public only, all ages",426,0
"insurance","rsn_MD","Uninsured, all ages",552,0
"insurance","rsn_DN","Any private, all ages",851,0
"insurance","rsn_DN","Public only, all ages",635,0
"insurance","rsn_DN","Uninsured, all ages",670,0
"insurance","rsn_PM","Any private, all ages",464,0
"insurance","rsn_PM","Public only, all ages",338,0
"insurance","rsn_PM","Uninsured, all ages",279,0
"insurance","adult_nosmok","Any private, all ages",1121,0
"insurance","adult_nosmok","Public only, all ages",620,0
"insurance","adult_nosmok","Uninsured, all ages",329,0
"insurance","child_dental","Any private, all ages",4227,0
"insurance","child_dental","Public only, all ages",4171,0
"insurance","child_dental","Uninsured, all ages",610,0
"insurance","diab_a1c","Any private, all ages",1011,0
"insurance","diab_a1c","Public only, all ages",793,0
"insurance","diab_a1c","Uninsured, all ages",245,0
"insurance","diab_chol","Any private, all ages",1011,0
"insurance","diab_chol","Public only, all ages",793,0
"insurance","diab_chol","Uninsured, all ages",245,0
"insurance","diab_eye","Any private, all ages",1011,0
"insurance","diab_eye","Public only, all ages",793,0
"insurance","diab_eye","Uninsured, all ages",245,0
"insurance","diab_foot","Any private, all ages",1011,0
"insurance","diab_foot","Public only, all ages",793,0
"insurance","diab_foot","Uninsured, all ages",245,0
"insurance","diab_flu","Any private, all ages",1011,0
"insurance","diab_flu","Public only, all ages",793,0
"insurance","diab_flu","Uninsured, all ages",245,0
"insurance","adult_routine","Any private, all ages",9000,0
"insurance","adult_routine","Public only, all ages",3250,0
"insurance","adult_routine","Uninsured, all ages",1444,0
