"rowGrp","colGrp","rowLevels","n","n_se"
"racesex","insurance","Female, Amer. Indian, AK Native, or mult. races",412,0
"racesex","insurance","Female, Asian, Hawaiian, or Pacific Islander",719,0
"racesex","insurance","Female, Black",2956,0
"racesex","insurance","Female, Hispanic",4684,0
"racesex","insurance","Female, White",8298,0
"racesex","insurance","Male, Amer. Indian, AK Native, or mult. races",366,0
"racesex","insurance","Male, Asian, Hawaiian, or Pacific Islander",628,0
"racesex","insurance","Male, Black",2304,0
"racesex","insurance","Male, Hispanic",4306,0
"racesex","insurance","Male, White",7647,0
"racesex","ins_lt65","Female, Amer. Indian, AK Native, or mult. races",378,0
"racesex","ins_lt65","Female, Asian, Hawaiian, or Pacific Islander",646,0
"racesex","ins_lt65","Female, Black",2637,0
"racesex","ins_lt65","Female, Hispanic",4400,0
"racesex","ins_lt65","Female, White",6829,0
"racesex","ins_lt65","Male, Amer. Indian, AK Native, or mult. races",346,0
"racesex","ins_lt65","Male, Asian, Hawaiian, or Pacific Islander",576,0
"racesex","ins_lt65","Male, Black",2107,0
"racesex","ins_lt65","Male, Hispanic",4133,0
"racesex","ins_lt65","Male, White",6565,0
"racesex","ins_ge65","Female, Amer. Indian, AK Native, or mult. races",34,0
"racesex","ins_ge65","Female, Asian, Hawaiian, or Pacific Islander",73,0
"racesex","ins_ge65","Female, Black",319,0
"racesex","ins_ge65","Female, Hispanic",284,0
"racesex","ins_ge65","Female, White",1469,0
"racesex","ins_ge65","Male, Amer. Indian, AK Native, or mult. races",20,0
"racesex","ins_ge65","Male, Asian, Hawaiian, or Pacific Islander",52,0
"racesex","ins_ge65","Male, Black",197,0
"racesex","ins_ge65","Male, Hispanic",173,0
"racesex","ins_ge65","Male, White",1082,0
"education","insurance","Less than high school",6294,0
"education","insurance","High school",7077,0
"education","insurance","Some college",9068,0
"education","insurance","Inapplicable (age < 18)",9691,0
"education","insurance","Missing",190,0
"education","ins_lt65","Less than high school",5010,0
"education","ins_lt65","High school",5886,0
"education","ins_lt65","Some college",7892,0
"education","ins_lt65","Inapplicable (age < 18)",9691,0
"education","ins_lt65","Missing",138,0
"education","ins_ge65","Less than high school",1284,0
"education","ins_ge65","High school",1191,0
"education","ins_ge65","Some college",1176,0
"education","ins_ge65","Missing",52,0
"employed","insurance","Employed",13944,0
"employed","insurance","Not employed",9835,0
"employed","insurance","Inapplicable (age < 16)",8527,0
"employed","insurance","Missing",14,0
"employed","ins_lt65","Employed",13464,0
"employed","ins_lt65","Not employed",6614,0
"employed","ins_lt65","Inapplicable (age < 16)",8527,0
"employed","ins_lt65","Missing",12,0
"employed","ins_ge65","Employed",480,0
"employed","ins_ge65","Not employed",3221,0
"employed","ins_ge65","Missing",2,0
"poverty","insurance","Negative or poor",6662,0
"poverty","insurance","Near-poor",2281,0
"poverty","insurance","Low income",5601,0
"poverty","insurance","Middle income",8927,0
"poverty","insurance","High income",8849,0
"poverty","ins_lt65","Negative or poor",6040,0
"poverty","ins_lt65","Near-poor",1964,0
"poverty","ins_lt65","Low income",4921,0
"poverty","ins_lt65","Middle income",7937,0
"poverty","ins_lt65","High income",7755,0
"poverty","ins_ge65","Negative or poor",622,0
"poverty","ins_ge65","Near-poor",317,0
"poverty","ins_ge65","Low income",680,0
"poverty","ins_ge65","Middle income",990,0
"poverty","ins_ge65","High income",1094,0
"health","insurance","Excellent",9362,0
"health","insurance","Very good",10110,0
"health","insurance","Good",8831,0
"health","insurance","Fair",2911,0
"health","insurance","Poor",1049,0
"health","insurance","Missing",57,0
"health","ins_lt65","Excellent",8891,0
"health","ins_lt65","Very good",9164,0
"health","ins_lt65","Good",7646,0
"health","ins_lt65","Fair",2193,0
"health","ins_lt65","Poor",707,0
"health","ins_lt65","Missing",16,0
"health","ins_ge65","Excellent",471,0
"health","ins_ge65","Very good",946,0
"health","ins_ge65","Good",1185,0
"health","ins_ge65","Fair",718,0
"health","ins_ge65","Poor",342,0
"health","ins_ge65","Missing",41,0
"mnhlth","insurance","Excellent",12150,0
"mnhlth","insurance","Very good",9668,0
"mnhlth","insurance","Good",8221,0
"mnhlth","insurance","Fair",1722,0
"mnhlth","insurance","Poor",501,0
"mnhlth","insurance","Missing",58,0
"mnhlth","ins_lt65","Excellent",11365,0
"mnhlth","ins_lt65","Very good",8579,0
"mnhlth","ins_lt65","Good",6944,0
"mnhlth","ins_lt65","Fair",1352,0
"mnhlth","ins_lt65","Poor",360,0
"mnhlth","ins_lt65","Missing",17,0
"mnhlth","ins_ge65","Excellent",785,0
"mnhlth","ins_ge65","Very good",1089,0
"mnhlth","ins_ge65","Good",1277,0
"mnhlth","ins_ge65","Fair",370,0
"mnhlth","ins_ge65","Poor",141,0
"mnhlth","ins_ge65","Missing",41,0
"agegrps_v2X","insurance","Under 18",9691,0
"agegrps_v2X","insurance","18-64",18926,0
"agegrps_v2X","insurance","65+",3703,0
"agegrps_v2X","ins_lt65","Under 18",9691,0
"agegrps_v2X","ins_lt65","18-64",18926,0
"agegrps_v2X","ins_ge65","65+",3703,0
"agegrps_v3X","insurance","Under 5",2559,0
"agegrps_v3X","insurance","5-6",1112,0
"agegrps_v3X","insurance","7-12",3268,0
"agegrps_v3X","insurance","13-17",2752,0
"agegrps_v3X","insurance","18",485,0
"agegrps_v3X","insurance","19-24",2547,0
"agegrps_v3X","insurance","25-29",1971,0
"agegrps_v3X","insurance","30-34",2150,0
"agegrps_v3X","insurance","35-44",4433,0
"agegrps_v3X","insurance","45-54",4262,0
"agegrps_v3X","insurance","55-64",3078,0
"agegrps_v3X","insurance","65+",3703,0
"agegrps_v3X","ins_lt65","Under 5",2559,0
"agegrps_v3X","ins_lt65","5-6",1112,0
"agegrps_v3X","ins_lt65","7-12",3268,0
"agegrps_v3X","ins_lt65","13-17",2752,0
"agegrps_v3X","ins_lt65","18",485,0
"agegrps_v3X","ins_lt65","19-24",2547,0
"agegrps_v3X","ins_lt65","25-29",1971,0
"agegrps_v3X","ins_lt65","30-34",2150,0
"agegrps_v3X","ins_lt65","35-44",4433,0
"agegrps_v3X","ins_lt65","45-54",4262,0
"agegrps_v3X","ins_lt65","55-64",3078,0
"agegrps_v3X","ins_ge65","65+",3703,0
