"rowGrp","colGrp","rowLevels","n","n_se"
"employed","ins_ge65","Employed",365,0
"employed","ins_ge65","Not employed",2184,0
"poverty","insurance","Negative or poor",4156,0
"poverty","insurance","Near-poor",1191,0
"poverty","insurance","Low income",3281,0
"poverty","insurance","Middle income",6581,0
"poverty","insurance","High income",6362,0
"poverty","ins_lt65","Negative or poor",3705,0
"poverty","ins_lt65","Near-poor",1000,0
"poverty","ins_lt65","Low income",2763,0
"poverty","ins_lt65","Middle income",5897,0
"poverty","ins_lt65","High income",5657,0
"poverty","ins_ge65","Negative or poor",451,0
"poverty","ins_ge65","Near-poor",191,0
"poverty","ins_ge65","Low income",518,0
"poverty","ins_ge65","Middle income",684,0
"poverty","ins_ge65","High income",705,0
"health","insurance","Excellent",7202,0
"health","insurance","Very good",6653,0
"health","insurance","Good",5164,0
"health","insurance","Fair",1783,0
"health","insurance","Poor",630,0
"health","insurance","Missing",139,0
"health","ins_lt65","Excellent",6765,0
"health","ins_lt65","Very good",6010,0
"health","ins_lt65","Good",4424,0
"health","ins_lt65","Fair",1304,0
"health","ins_lt65","Poor",408,0
"health","ins_lt65","Missing",111,0
"health","ins_ge65","Excellent",437,0
"health","ins_ge65","Very good",643,0
"health","ins_ge65","Good",740,0
"health","ins_ge65","Fair",479,0
"health","ins_ge65","Poor",222,0
"health","ins_ge65","Missing",28,0
"mnhlth","insurance","Excellent",9374,0
"mnhlth","insurance","Very good",6181,0
"mnhlth","insurance","Good",4668,0
"mnhlth","insurance","Fair",946,0
"mnhlth","insurance","Poor",261,0
"mnhlth","insurance","Missing",141,0
"mnhlth","ins_lt65","Excellent",8648,0
"mnhlth","ins_lt65","Very good",5447,0
"mnhlth","ins_lt65","Good",3913,0
"mnhlth","ins_lt65","Fair",729,0
"mnhlth","ins_lt65","Poor",173,0
"mnhlth","ins_lt65","Missing",112,0
"mnhlth","ins_ge65","Excellent",726,0
"mnhlth","ins_ge65","Very good",734,0
"mnhlth","ins_ge65","Good",755,0
"mnhlth","ins_ge65","Fair",217,0
"mnhlth","ins_ge65","Poor",88,0
"mnhlth","ins_ge65","Missing",29,0
"agegrps_v2X","insurance","Under 18",6286,0
"agegrps_v2X","insurance","18-64",12736,0
"agegrps_v2X","insurance","65+",2549,0
"agegrps_v2X","ins_lt65","Under 18",6286,0
"agegrps_v2X","ins_lt65","18-64",12736,0
"agegrps_v2X","ins_ge65","65+",2549,0
"agegrps_v3X","insurance","Under 5",1665,0
"agegrps_v3X","insurance","5-6",731,0
"agegrps_v3X","insurance","7-12",2195,0
"agegrps_v3X","insurance","13-17",1695,0
"agegrps_v3X","insurance","18",309,0
"agegrps_v3X","insurance","19-24",1575,0
"agegrps_v3X","insurance","25-29",1425,0
"agegrps_v3X","insurance","30-34",1664,0
"agegrps_v3X","insurance","35-44",3389,0
"agegrps_v3X","insurance","45-54",2651,0
"agegrps_v3X","insurance","55-64",1723,0
"agegrps_v3X","insurance","65+",2549,0
"agegrps_v3X","ins_lt65","Under 5",1665,0
"agegrps_v3X","ins_lt65","5-6",731,0
"agegrps_v3X","ins_lt65","7-12",2195,0
"agegrps_v3X","ins_lt65","13-17",1695,0
"agegrps_v3X","ins_lt65","18",309,0
"agegrps_v3X","ins_lt65","19-24",1575,0
"agegrps_v3X","ins_lt65","25-29",1425,0
"agegrps_v3X","ins_lt65","30-34",1664,0
"agegrps_v3X","ins_lt65","35-44",3389,0
"agegrps_v3X","ins_lt65","45-54",2651,0
"agegrps_v3X","ins_lt65","55-64",1723,0
"agegrps_v3X","ins_ge65","65+",2549,0
