"rowGrp","colGrp","rowLevels","colLevels","n","n_se"
"Condition","event","Gallbladder, pancreatic, and liver disease","HHT",8,0
"Condition","event","Glaucoma","HHT",12,0
"Condition","event","Headache","HHT",7,0
"Condition","event","Heart disease","HHT",158,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","HHT",7,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","HHT",32,0
"Condition","event","Hernias","HHT",8,0
"Condition","event","Hyperlipidemia","HHT",6,0
"Condition","event","Hypertension","HHT",107,0
"Condition","event","Infectious diseases","HHT",21,0
"Condition","event","Influenza","HHT",1,0
"Condition","event","Intestinal infection","HHT",4,0
"Condition","event","Kidney Disease","HHT",17,0
"Condition","event","Male genital disorders","HHT",5,0
"Condition","event","Mental disorders","HHT",173,0
"Condition","event","Non-malignant neoplasm","HHT",1,0
"Condition","event","Normal birth/live born","HHT",18,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","HHT",137,0
"Condition","event","Other bone and musculoskeletal disease","HHT",34,0
"Condition","event","Other care and screening","HHT",25,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","HHT",57,0
"Condition","event","Other CNS disorders","HHT",33,0
"Condition","event","Other endocrine, nutritional & immune disorder","HHT",28,0
"Condition","event","Other eye disorders","HHT",24,0
"Condition","event","Other GI","HHT",21,0
"Condition","event","Other stomach and intestinal disorders","HHT",6,0
"Condition","event","Other urinary","HHT",15,0
"Condition","event","Otitis media","HHT",1,0
"Condition","event","Paralysis","HHT",25,0
"Condition","event","Perinatal Conditions","HHT",4,0
"Condition","event","Pneumonia","HHT",36,0
"Condition","event","Poisoning by medical and non-medical substances","HHT",4,0
"Condition","event","Residual Codes","HHT",67,0
"Condition","event","Skin disorders","HHT",54,0
"Condition","event","Symptoms","HHT",16,0
"Condition","event","Systemic lupus and connective tissues disorders","HHT",41,0
"Condition","event","Thyroid disease","HHT",9,0
"Condition","event","Trauma-related disorders","HHT",104,0
"Condition","event","Urinary tract infections","HHT",12,0
"Condition","event","Acute Bronchitis and URI","IPT",20,0
"Condition","event","Allergic reactions","IPT",1,0
"Condition","event","Anemia and other deficiencies","IPT",14,0
"Condition","event","Appendicitis","IPT",26,0
"Condition","event","Back problems","IPT",60,0
"Condition","event","Cancer","IPT",141,0
"Condition","event","Cataract","IPT",11,0
"Condition","event","Cerebrovascular disease","IPT",105,0
"Condition","event","CNS infection","IPT",3,0
"Condition","event","Coma, brain damage","IPT",5,0
"Condition","event","Complications of pregnancy and birth","IPT",32,0
"Condition","event","Complications of surgery or device","IPT",7,0
"Condition","event","Congenital anomalies","IPT",20,0
"Condition","event","COPD, asthma","IPT",195,0
"Condition","event","Diabetes mellitus","IPT",68,0
"Condition","event","Disorders of mouth and esophagus","IPT",1,0
"Condition","event","Disorders of teeth and jaws","IPT",3,0
"Condition","event","Disorders of the upper GI","IPT",52,0
"Condition","event","Epilepsy and convulsions","IPT",22,0
"Condition","event","Female genital disorders, and contraception","IPT",54,0
"Condition","event","Gallbladder, pancreatic, and liver disease","IPT",100,0
"Condition","event","Glaucoma","IPT",2,0
"Condition","event","Headache","IPT",9,0
"Condition","event","Heart disease","IPT",375,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","IPT",13,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","IPT",11,0
"Condition","event","Hernias","IPT",47,0
"Condition","event","Hyperlipidemia","IPT",1,0
"Condition","event","Hypertension","IPT",51,0
"Condition","event","Infectious diseases","IPT",41,0
"Condition","event","Influenza","IPT",6,0
"Condition","event","Intestinal infection","IPT",30,0
"Condition","event","Kidney Disease","IPT",48,0
"Condition","event","Male genital disorders","IPT",11,0
"Condition","event","Mental disorders","IPT",118,0
"Condition","event","Non-malignant breast disease","IPT",3,0
"Condition","event","Non-malignant neoplasm","IPT",26,0
"Condition","event","Normal birth/live born","IPT",382,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","IPT",48,0
"Condition","event","Other bone and musculoskeletal disease","IPT",14,0
"Condition","event","Other care and screening","IPT",9,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","IPT",90,0
"Condition","event","Other CNS disorders","IPT",40,0
"Condition","event","Other endocrine, nutritional & immune disorder","IPT",50,0
"Condition","event","Other eye disorders","IPT",9,0
"Condition","event","Other GI","IPT",45,0
"Condition","event","Other stomach and intestinal disorders","IPT",37,0
"Condition","event","Other urinary","IPT",13,0
"Condition","event","Otitis media","IPT",9,0
"Condition","event","Paralysis","IPT",4,0
"Condition","event","Perinatal Conditions","IPT",4,0
"Condition","event","Pneumonia","IPT",135,0
"Condition","event","Poisoning by medical and non-medical substances","IPT",18,0
"Condition","event","Residual Codes","IPT",40,0
"Condition","event","Skin disorders","IPT",41,0
"Condition","event","Symptoms","IPT",33,0
"Condition","event","Systemic lupus and connective tissues disorders","IPT",29,0
"Condition","event","Thyroid disease","IPT",4,0
"Condition","event","Tonsillitis","IPT",13,0
"Condition","event","Trauma-related disorders","IPT",224,0
"Condition","event","Urinary tract infections","IPT",37,0
"Condition","event","Acute Bronchitis and URI","OBV",3499,0
"Condition","event","Allergic reactions","OBV",441,0
"Condition","event","Anemia and other deficiencies","OBV",144,0
"Condition","event","Appendicitis","OBV",21,0
"Condition","event","Back problems","OBV",1259,0
"Condition","event","Cancer","OBV",859,0
"Condition","event","Cataract","OBV",407,0
"Condition","event","Cerebrovascular disease","OBV",194,0
"Condition","event","CNS infection","OBV",17,0
"Condition","event","Coma, brain damage","OBV",3,0
"Condition","event","Complications of pregnancy and birth","OBV",61,0
"Condition","event","Complications of surgery or device","OBV",37,0
"Condition","event","Congenital anomalies","OBV",142,0
"Condition","event","COPD, asthma","OBV",3405,0
"Condition","event","Diabetes mellitus","OBV",1063,0
"Condition","event","Disorders of mouth and esophagus","OBV",49,0
"Condition","event","Disorders of teeth and jaws","OBV",141,0
"Condition","event","Disorders of the upper GI","OBV",644,0
"Condition","event","Epilepsy and convulsions","OBV",167,0
"Condition","event","Female genital disorders, and contraception","OBV",716,0
"Condition","event","Gallbladder, pancreatic, and liver disease","OBV",185,0
"Condition","event","Glaucoma","OBV",289,0
"Condition","event","Headache","OBV",544,0
"Condition","event","Heart disease","OBV",1391,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","OBV",66,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","OBV",92,0
"Condition","event","Hernias","OBV",234,0
"Condition","event","Hyperlipidemia","OBV",535,0
"Condition","event","Hypertension","OBV",2041,0
"Condition","event","Infectious diseases","OBV",1409,0
"Condition","event","Influenza","OBV",427,0
"Condition","event","Intestinal infection","OBV",968,0
"Condition","event","Kidney Disease","OBV",202,0
"Condition","event","Male genital disorders","OBV",251,0
"Condition","event","Mental disorders","OBV",1588,0
"Condition","event","Non-malignant breast disease","OBV",202,0
"Condition","event","Non-malignant neoplasm","OBV",305,0
"Condition","event","Normal birth/live born","OBV",682,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","OBV",1526,0
"Condition","event","Other bone and musculoskeletal disease","OBV",337,0
"Condition","event","Other care and screening","OBV",1045,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","OBV",509,0
"Condition","event","Other CNS disorders","OBV",1177,0
"Condition","event","Other endocrine, nutritional & immune disorder","OBV",551,0
"Condition","event","Other eye disorders","OBV",1649,0
"Condition","event","Other GI","OBV",474,0
"Condition","event","Other stomach and intestinal disorders","OBV",124,0
"Condition","event","Other urinary","OBV",233,0
"Condition","event","Otitis media","OBV",1296,0
"Condition","event","Paralysis","OBV",31,0
"Condition","event","Perinatal Conditions","OBV",10,0
"Condition","event","Pneumonia","OBV",302,0
"Condition","event","Poisoning by medical and non-medical substances","OBV",166,0
"Condition","event","Residual Codes","OBV",763,0
"Condition","event","Skin disorders","OBV",1693,0
"Condition","event","Symptoms","OBV",558,0
"Condition","event","Systemic lupus and connective tissues disorders","OBV",1042,0
"Condition","event","Thyroid disease","OBV",457,0
"Condition","event","Tonsillitis","OBV",178,0
"Condition","event","Trauma-related disorders","OBV",2920,0
"Condition","event","Urinary tract infections","OBV",640,0
"Condition","event","Acute Bronchitis and URI","OPT",91,0
"Condition","event","Allergic reactions","OPT",14,0
"Condition","event","Anemia and other deficiencies","OPT",18,0
"Condition","event","Appendicitis","OPT",1,0
"Condition","event","Back problems","OPT",198,0
"Condition","event","Cancer","OPT",256,0
"Condition","event","Cataract","OPT",120,0
"Condition","event","Cerebrovascular disease","OPT",42,0
"Condition","event","CNS infection","OPT",2,0
"Condition","event","Complications of pregnancy and birth","OPT",19,0
"Condition","event","Complications of surgery or device","OPT",7,0
"Condition","event","Congenital anomalies","OPT",40,0
"Condition","event","COPD, asthma","OPT",224,0
"Condition","event","Diabetes mellitus","OPT",137,0
"Condition","event","Disorders of mouth and esophagus","OPT",3,0
"Condition","event","Disorders of teeth and jaws","OPT",16,0
"Condition","event","Disorders of the upper GI","OPT",116,0
"Condition","event","Epilepsy and convulsions","OPT",34,0
"Condition","event","Female genital disorders, and contraception","OPT",99,0
"Condition","event","Gallbladder, pancreatic, and liver disease","OPT",67,0
"Condition","event","Glaucoma","OPT",12,0
"Condition","event","Headache","OPT",60,0
"Condition","event","Heart disease","OPT",287,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","OPT",10,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","OPT",20,0
"Condition","event","Hernias","OPT",82,0
"Condition","event","Hyperlipidemia","OPT",67,0
"Condition","event","Hypertension","OPT",109,0
"Condition","event","Infectious diseases","OPT",69,0
"Condition","event","Influenza","OPT",9,0
"Condition","event","Intestinal infection","OPT",29,0
"Condition","event","Kidney Disease","OPT",74,0
"Condition","event","Male genital disorders","OPT",40,0
"Condition","event","Mental disorders","OPT",126,0
"Condition","event","Non-malignant breast disease","OPT",92,0
"Condition","event","Non-malignant neoplasm","OPT",59,0
"Condition","event","Normal birth/live born","OPT",120,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","OPT",191,0
"Condition","event","Other bone and musculoskeletal disease","OPT",84,0
"Condition","event","Other care and screening","OPT",119,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","OPT",112,0
"Condition","event","Other CNS disorders","OPT",170,0
"Condition","event","Other endocrine, nutritional & immune disorder","OPT",53,0
"Condition","event","Other eye disorders","OPT",68,0
"Condition","event","Other GI","OPT",95,0
"Condition","event","Other stomach and intestinal disorders","OPT",32,0
"Condition","event","Other urinary","OPT",39,0
"Condition","event","Otitis media","OPT",52,0
"Condition","event","Paralysis","OPT",2,0
"Condition","event","Perinatal Conditions","OPT",3,0
"Condition","event","Pneumonia","OPT",42,0
"Condition","event","Poisoning by medical and non-medical substances","OPT",7,0
"Condition","event","Residual Codes","OPT",105,0
"Condition","event","Skin disorders","OPT",102,0
"Condition","event","Symptoms","OPT",64,0
"Condition","event","Systemic lupus and connective tissues disorders","OPT",161,0
"Condition","event","Thyroid disease","OPT",52,0
"Condition","event","Tonsillitis","OPT",23,0
"Condition","event","Trauma-related disorders","OPT",418,0
"Condition","event","Urinary tract infections","OPT",54,0
"Condition","event","Acute Bronchitis and URI","RX",3603,0
"Condition","event","Allergic reactions","RX",518,0
"Condition","event","Anemia and other deficiencies","RX",170,0
"Condition","event","Appendicitis","RX",22,0
"Condition","event","Back problems","RX",814,0
"Condition","event","Cancer","RX",365,0
"Condition","event","Cataract","RX",150,0
"Condition","event","Cerebrovascular disease","RX",158,0
"Condition","event","CNS infection","RX",15,0
"Condition","event","Coma, brain damage","RX",3,0
"Condition","event","Complications of pregnancy and birth","RX",45,0
"Condition","event","Complications of surgery or device","RX",74,0
"Condition","event","Congenital anomalies","RX",76,0
"Condition","event","COPD, asthma","RX",4335,0
"Condition","event","Diabetes mellitus","RX",1236,0
"Condition","event","Disorders of mouth and esophagus","RX",118,0
"Condition","event","Disorders of teeth and jaws","RX",910,0
"Condition","event","Disorders of the upper GI","RX",997,0
"Condition","event","Epilepsy and convulsions","RX",258,0
"Condition","event","Female genital disorders, and contraception","RX",1348,0
"Condition","event","Gallbladder, pancreatic, and liver disease","RX",120,0
"Condition","event","Glaucoma","RX",298,0
"Condition","event","Headache","RX",625,0
"Condition","event","Heart disease","RX",1588,0
"Condition","event","Hemorrhagic, coagulation, and disorders of White Blood cells","RX",64,0
"Condition","event","Hereditary, degenerative and other nervous system disorders","RX",96,0
"Condition","event","Hernias","RX",208,0
"Condition","event","Hyperlipidemia","RX",799,0
"Condition","event","Hypertension","RX",3185,0
"Condition","event","Infectious diseases","RX",1322,0
"Condition","event","Influenza","RX",376,0
"Condition","event","Intestinal infection","RX",835,0
"Condition","event","Kidney Disease","RX",183,0
"Condition","event","Male genital disorders","RX",223,0
"Condition","event","Mental disorders","RX",1946,0
"Condition","event","Non-malignant breast disease","RX",42,0
"Condition","event","Non-malignant neoplasm","RX",57,0
"Condition","event","Normal birth/live born","RX",399,0
"Condition","event","Osteoarthritis and other non-traumatic joint disorders","RX",1430,0
"Condition","event","Other bone and musculoskeletal disease","RX",296,0
"Condition","event","Other care and screening","RX",1499,0
"Condition","event","Other circulatory conditions arteries, veins, and lymphatics","RX",458,0
"Condition","event","Other CNS disorders","RX",798,0
"Condition","event","Other endocrine, nutritional & immune disorder","RX",1186,0
"Condition","event","Other eye disorders","RX",753,0
"Condition","event","Other GI","RX",595,0
"Condition","event","Other stomach and intestinal disorders","RX",117,0
"Condition","event","Other urinary","RX",214,0
"Condition","event","Otitis media","RX",1437,0
"Condition","event","Paralysis","RX",19,0
"Condition","event","Perinatal Conditions","RX",5,0
"Condition","event","Pneumonia","RX",351,0
"Condition","event","Poisoning by medical and non-medical substances","RX",140,0
"Condition","event","Residual Codes","RX",1377,0
"Condition","event","Skin disorders","RX",1679,0
"Condition","event","Symptoms","RX",435,0
"Condition","event","Systemic lupus and connective tissues disorders","RX",861,0
"Condition","event","Thyroid disease","RX",879,0
"Condition","event","Tonsillitis","RX",177,0
"Condition","event","Trauma-related disorders","RX",1829,0
"Condition","event","Urinary tract infections","RX",786,0
"Condition","sop","Acute Bronchitis and URI","MD",792,0
"Condition","sop","Allergic reactions","MD",87,0
"Condition","sop","Anemia and other deficiencies","MD",66,0
"Condition","sop","Appendicitis","MD",9,0
"Condition","sop","Back problems","MD",217,0
"Condition","sop","Cancer","MD",142,0
"Condition","sop","Cataract","MD",81,0
"Condition","sop","Cerebrovascular disease","MD",74,0
"Condition","sop","CNS infection","MD",9,0
"Condition","sop","Coma, brain damage","MD",3,0
"Condition","sop","Complications of pregnancy and birth","MD",29,0
"Condition","sop","Complications of surgery or device","MD",15,0
"Condition","sop","Congenital anomalies","MD",49,0
"Condition","sop","COPD, asthma","MD",1074,0
"Condition","sop","Diabetes mellitus","MD",328,0
"Condition","sop","Disorders of mouth and esophagus","MD",24,0
"Condition","sop","Disorders of teeth and jaws","MD",158,0
"Condition","sop","Disorders of the upper GI","MD",282,0
"Condition","sop","Epilepsy and convulsions","MD",108,0
"Condition","sop","Female genital disorders, and contraception","MD",162,0
"Condition","sop","Gallbladder, pancreatic, and liver disease","MD",73,0
"Condition","sop","Glaucoma","MD",41,0
"Condition","sop","Headache","MD",171,0
"Condition","sop","Heart disease","MD",412,0
"Condition","sop","Hemorrhagic, coagulation, and disorders of White Blood cells","MD",21,0
"Condition","sop","Hereditary, degenerative and other nervous system disorders","MD",26,0
"Condition","sop","Hernias","MD",65,0
"Condition","sop","Hyperlipidemia","MD",94,0
"Condition","sop","Hypertension","MD",519,0
"Condition","sop","Infectious diseases","MD",331,0
"Condition","sop","Influenza","MD",109,0
"Condition","sop","Intestinal infection","MD",260,0
"Condition","sop","Kidney Disease","MD",70,0
"Condition","sop","Male genital disorders","MD",12,0
"Condition","sop","Mental disorders","MD",589,0
"Condition","sop","Non-malignant breast disease","MD",26,0
"Condition","sop","Non-malignant neoplasm","MD",20,0
"Condition","sop","Normal birth/live born","MD",349,0
"Condition","sop","Osteoarthritis and other non-traumatic joint disorders","MD",409,0
"Condition","sop","Other bone and musculoskeletal disease","MD",84,0
"Condition","sop","Other care and screening","MD",260,0
"Condition","sop","Other circulatory conditions arteries, veins, and lymphatics","MD",110,0
"Condition","sop","Other CNS disorders","MD",222,0
"Condition","sop","Other endocrine, nutritional & immune disorder","MD",183,0
"Condition","sop","Other eye disorders","MD",220,0
"Condition","sop","Other GI","MD",177,0
"Condition","sop","Other stomach and intestinal disorders","MD",27,0
"Condition","sop","Other urinary","MD",61,0
"Condition","sop","Otitis media","MD",417,0
"Condition","sop","Paralysis","MD",29,0
"Condition","sop","Perinatal Conditions","MD",7,0
"Condition","sop","Pneumonia","MD",100,0
"Condition","sop","Poisoning by medical and non-medical substances","MD",48,0
"Condition","sop","Residual Codes","MD",328,0
"Condition","sop","Skin disorders","MD",341,0
"Condition","sop","Symptoms","MD",225,0
"Condition","sop","Systemic lupus and connective tissues disorders","MD",237,0
"Condition","sop","Thyroid disease","MD",95,0
"Condition","sop","Tonsillitis","MD",70,0
"Condition","sop","Trauma-related disorders","MD",574,0
"Condition","sop","Urinary tract infections","MD",142,0
"Condition","sop","Acute Bronchitis and URI","MR",273,0
"Condition","sop","Allergic reactions","MR",47,0
"Condition","sop","Anemia and other deficiencies","MR",70,0
"Condition","sop","Appendicitis","MR",5,0
"Condition","sop","Back problems","MR",294,0
"Condition","sop","Cancer","MR",462,0
"Condition","sop","Cataract","MR",304,0
"Condition","sop","Cerebrovascular disease","MR",200,0
"Condition","sop","CNS infection","MR",7,0
"Condition","sop","Coma, brain damage","MR",8,0
"Condition","sop","Complications of pregnancy and birth","MR",5,0
"Condition","sop","Complications of surgery or device","MR",25,0
"Condition","sop","Congenital anomalies","MR",25,0
"Condition","sop","COPD, asthma","MR",676,0
"Condition","sop","Diabetes mellitus","MR",584,0
"Condition","sop","Disorders of mouth and esophagus","MR",12,0
"Condition","sop","Disorders of teeth and jaws","MR",33,0
"Condition","sop","Disorders of the upper GI","MR",235,0
"Condition","sop","Epilepsy and convulsions","MR",55,0
"Condition","sop","Female genital disorders, and contraception","MR",93,0
"Condition","sop","Gallbladder, pancreatic, and liver disease","MR",70,0
"Condition","sop","Glaucoma","MR",207,0
"Condition","sop","Headache","MR",83,0
"Condition","sop","Heart disease","MR",914,0
"Condition","sop","Hemorrhagic, coagulation, and disorders of White Blood cells","MR",32,0
"Condition","sop","Hereditary, degenerative and other nervous system disorders","MR",61,0
"Condition","sop","Hernias","MR",111,0
"Condition","sop","Hyperlipidemia","MR",234,0
"Condition","sop","Hypertension","MR",1061,0
"Condition","sop","Infectious diseases","MR",177,0
"Condition","sop","Influenza","MR",41,0
"Condition","sop","Intestinal infection","MR",93,0
"Condition","sop","Kidney Disease","MR",104,0
"Condition","sop","Male genital disorders","MR",131,0
"Condition","sop","Mental disorders","MR",403,0
"Condition","sop","Non-malignant breast disease","MR",52,0
"Condition","sop","Non-malignant neoplasm","MR",73,0
"Condition","sop","Normal birth/live born","MR",16,0
"Condition","sop","Osteoarthritis and other non-traumatic joint disorders","MR",728,0
"Condition","sop","Other bone and musculoskeletal disease","MR",152,0
"Condition","sop","Other care and screening","MR",413,0
"Condition","sop","Other circulatory conditions arteries, veins, and lymphatics","MR",282,0
"Condition","sop","Other CNS disorders","MR",347,0
"Condition","sop","Other endocrine, nutritional & immune disorder","MR",264,0
"Condition","sop","Other eye disorders","MR",375,0
"Condition","sop","Other GI","MR",200,0
"Condition","sop","Other stomach and intestinal disorders","MR",63,0
"Condition","sop","Other urinary","MR",101,0
"Condition","sop","Otitis media","MR",57,0
"Condition","sop","Paralysis","MR",19,0
"Condition","sop","Perinatal Conditions","MR",1,0
"Condition","sop","Pneumonia","MR",139,0
"Condition","sop","Poisoning by medical and non-medical substances","MR",39,0
"Condition","sop","Residual Codes","MR",355,0
"Condition","sop","Skin disorders","MR",461,0
"Condition","sop","Symptoms","MR",101,0
"Condition","sop","Systemic lupus and connective tissues disorders","MR",331,0
"Condition","sop","Thyroid disease","MR",191,0
"Condition","sop","Tonsillitis","MR",3,0
"Condition","sop","Trauma-related disorders","MR",530,0
"Condition","sop","Urinary tract infections","MR",175,0
"Condition","sop","Acute Bronchitis and URI","OZ",237,0
"Condition","sop","Allergic reactions","OZ",36,0
"Condition","sop","Anemia and other deficiencies","OZ",33,0
"Condition","sop","Appendicitis","OZ",7,0
"Condition","sop","Back problems","OZ",267,0
"Condition","sop","Cancer","OZ",162,0
"Condition","sop","Cataract","OZ",67,0
"Condition","sop","Cerebrovascular disease","OZ",68,0
"Condition","sop","CNS infection","OZ",3,0
"Condition","sop","Coma, brain damage","OZ",3,0
"Condition","sop","Complications of pregnancy and birth","OZ",19,0
