"rowGrp","colGrp","rowLevels","colLevels","medEXP","medEXP_se"
"event","sop","OPZ","MCD",111,16.5819373500513
"event","sop","OPZ","OTZ",150,32.1434477862532
"event","sop","ERT","EXP",302,8.41852203925679
"event","sop","ERT","SLF",58,5.10213456924654
"event","sop","ERT","PTR",265,14.5410835223526
"event","sop","ERT","MCR",205,22.9596055616094
"event","sop","ERT","MCD",142,12.2451229661917
"event","sop","ERT","OTZ",200,19.6432180915992
"event","sop","IPT","EXP",4911,188.778979062122
"event","sop","IPT","SLF",152,20.6636450054485
"event","sop","IPT","PTR",2744,135.206566085033
"event","sop","IPT","MCR",6272,486.998744634582
"event","sop","IPT","MCD",1790,227.044988331471
"event","sop","IPT","OTZ",1552,219.646893206064
"event","sop","HHT","EXP",1210,183.676844492875
"event","sop","HHT","SLF",160,28.3168468593183
"event","sop","HHT","PTR",482,134.441245899646
"event","sop","HHT","MCR",1256,149.492542878924
"event","sop","HHT","MCD",1462,393.629682017371
"event","sop","HHT","OTZ",521,113.777600894198
"event","sop","OMA","EXP",164,4.08170765539723
"event","sop","OMA","SLF",134,5.10213456924654
"event","sop","OMA","PTR",108,5.10213456924654
"event","sop","OMA","MCR",117,19.8983248200615
"event","sop","OMA","MCD",121,13.5206566085033
"event","sop","OMA","OTZ",118,14.796190250815
"event","agegrps","TOT","Under 5",263,14.5410835223526
"event","agegrps","TOT","5-17",304,10.4593758669554
"event","agegrps","TOT","18-44",530,13.7757633369657
"event","agegrps","TOT","45-64",1057,33.6740881570272
"event","agegrps","TOT","65+",2221,83.4199002071809
"event","agegrps","DVT","Under 5",88,9.18384222464377
"event","agegrps","DVT","5-17",133,5.61234802617119
"event","agegrps","DVT","18-44",145,2.8061740130856
"event","agegrps","DVT","45-64",174,5.61234802617119
"event","agegrps","DVT","65+",172,12.2451229661917
"event","agegrps","RX","Under 5",34,2.8061740130856
"event","agegrps","RX","5-17",51,2.29596055616094
"event","agegrps","RX","18-44",94,4.33681438385956
"event","agegrps","RX","45-64",319,15.8166171646643
"event","agegrps","RX","65+",562,22.7044988331471
"event","agegrps","OBV","Under 5",158,7.65320185386981
"event","agegrps","OBV","5-17",115,4.59192111232189
"event","agegrps","OBV","18-44",206,5.35724129770887
"event","agegrps","OBV","45-64",309,10.2042691384931
"event","agegrps","OBV","65+",443,19.3881113631369
"event","agegrps","OBD","Under 5",147,7.65320185386981
"event","agegrps","OBD","5-17",107,4.59192111232189
"event","agegrps","OBD","18-44",174,6.12256148309585
"event","agegrps","OBD","45-64",258,7.90830858233214
"event","agegrps","OBD","65+",385,16.5819373500513
"event","agegrps","OBO","Under 5",54,6.88788166848283
"event","agegrps","OBO","5-17",62,4.59192111232189
"event","agegrps","OBO","18-44",117,5.35724129770887
"event","agegrps","OBO","45-64",145,9.18384222464377
"event","agegrps","OBO","65+",114,9.18384222464377
"event","agegrps","OPT","Under 5",320,116.328668178821
"event","agegrps","OPT","5-17",410,89.0322482333521
"event","agegrps","OPT","18-44",476,60.7154013740338
"event","agegrps","OPT","45-64",597,48.2151716793798
"event","agegrps","OPT","65+",491,55.8683735332496
"event","agegrps","OPY","Under 5",478,209.44262406757
"event","agegrps","OPY","5-17",502,164.288733129739
"event","agegrps","OPY","18-44",1004,144.135301581215
"event","agegrps","OPY","45-64",1298,75.5115916248488
"event","agegrps","OPY","65+",876,83.6750069356433
"event","agegrps","OPZ","Under 5",199,77.2973387240851
"event","agegrps","OPZ","5-17",201,46.4294245801435
"event","agegrps","OPZ","18-44",200,19.6432180915992
"event","agegrps","OPZ","45-64",262,25.2555661177704
"event","agegrps","OPZ","65+",243,35.4598352562635
"event","agegrps","ERT","Under 5",219,13.5206566085033
"event","agegrps","ERT","5-17",247,12.500229694654
"event","agegrps","ERT","18-44",300,15.0512969792773
"event","agegrps","ERT","45-64",460,32.1434477862532
"event","agegrps","ERT","65+",326,30.3577006870169
"event","agegrps","IPT","Under 5",2795,264.545677415433
"event","agegrps","IPT","5-17",2897,151.788503435085
"event","agegrps","IPT","18-44",3548,233.167549814567
"event","agegrps","IPT","45-64",5703,419.90567504899
"event","agegrps","IPT","65+",8842,877.312039181943
"event","agegrps","HHT","Under 5",482,640.317888440441
"event","agegrps","HHT","5-17",897,8631.7912642513
"event","agegrps","HHT","18-44",898,490.06002537613
"event","agegrps","HHT","45-64",1126,297.199338658611
"event","agegrps","HHT","65+",1370,208.167090425259
"event","agegrps","OMA","Under 5",99,29.8474872300923
"event","agegrps","OMA","5-17",131,6.37766821155818
"event","agegrps","OMA","18-44",140,5.35724129770887
"event","agegrps","OMA","45-64",200,6.88788166848283
"event","agegrps","OMA","65+",214,9.18384222464377
"sop","agegrps","EXP","Under 5",263,14.5410835223526
"sop","agegrps","EXP","5-17",304,10.4593758669554
"sop","agegrps","EXP","18-44",530,13.7757633369657
"sop","agegrps","EXP","45-64",1057,33.6740881570272
"sop","agegrps","EXP","65+",2221,83.4199002071809
"sop","agegrps","SLF","Under 5",51,3.06128074154792
"sop","agegrps","SLF","5-17",94,3.31638747001025
"sop","agegrps","SLF","18-44",160,5.10213456924654
"sop","agegrps","SLF","45-64",320,11.2246960523424
"sop","agegrps","SLF","65+",514,29.5923805016299
"sop","agegrps","PTR","Under 5",221,18.8778979062122
"sop","agegrps","PTR","5-17",236,7.90830858233214
"sop","agegrps","PTR","18-44",357,13.5206566085033
"sop","agegrps","PTR","45-64",640,27.8066334023936
"sop","agegrps","PTR","65+",618,51.0213456924654
"sop","agegrps","MCR","Under 5",63,26.531099760082
"sop","agegrps","MCR","5-17",67,15.8166171646643
"sop","agegrps","MCR","18-44",170,63.0113619301948
"sop","agegrps","MCR","45-64",440,90.5628886041261
"sop","agegrps","MCR","65+",659,32.6536612431779
"sop","agegrps","MCD","Under 5",160,12.500229694654
"sop","agegrps","MCD","5-17",157,11.4798027808047
"sop","agegrps","MCD","18-44",433,55.358160076325
"sop","agegrps","MCD","45-64",697,100.256944285695
"sop","agegrps","MCD","65+",737,143.114874667365
"sop","agegrps","OTZ","Under 5",100,12.7553364231164
"sop","agegrps","OTZ","5-17",102,9.69405568156843
"sop","agegrps","OTZ","18-44",217,10.7144825954177
"sop","agegrps","OTZ","45-64",260,32.1434477862532
"sop","agegrps","OTZ","65+",279,34.4394083424141
"ind","region","Total","Northeast",628,35.2047285278011
"ind","region","Total","Midwest",620,28.061740130856
"ind","region","Total","South",632,31.1230208724039
"ind","region","Total","West",624,33.4189814285648
"ind","married","Total","Married",898,30.6128074154792
"ind","married","Total","Widowed",2235,123.726763304229
"ind","married","Total","Divorced",992,67.093069585592
"ind","married","Total","Separated",876,126.788044045777
"ind","married","Total","Never married",476,21.9391786477601
"ind","married","Total","Inapplicable (age < 16)",281,9.69405568156843
"ind","race","Total","Hispanic",336,15.5615104362019
"ind","race","Total","Black",398,23.9800324754587
"ind","race","Total","White and other",707,18.1125777208252
"ind","sex","Total","Male",499,15.5615104362019
"ind","sex","Total","Female",755,24.4902459323834
"ind","education","Total","Less than high school",1115,60.9705081024962
"ind","education","Total","High school",831,40.3068630970477
"ind","education","Total","Some college",823,24.4902459323834
"ind","education","Total","Inapplicable (age < 18)",293,7.90830858233214
"ind","education","Total","Missing",1441,1587.52917122106
"ind","employed","Total","Employed",645,18.1125777208252
"ind","employed","Total","Not employed",1391,52.8070927917017
"ind","employed","Total","Inapplicable (age < 16)",280,9.94916241003075
"ind","employed","Total","Missing",3944,4775.59795681476
"ind","insurance","Total","Any private, all ages",650,14.796190250815
"ind","insurance","Total","Public only, all ages",833,57.3990139040236
"ind","insurance","Total","Uninsured, all ages",274,13.0104431515787
"ind","poverty","Total","Negative or poor",459,24.2351392039211
"ind","poverty","Total","Near-poor",597,80.8688329225577
"ind","poverty","Total","Low income",555,35.2047285278011
"ind","poverty","Total","Middle income",585,26.0208863031574
"ind","poverty","Total","High income",734,19.6432180915992
"ind","health","Total","Excellent",388,14.030870065428
"ind","health","Total","Very good",563,18.1125777208252
"ind","health","Total","Good",862,34.4394083424141
"ind","health","Total","Fair",1754,100.767157742619
"ind","health","Total","Poor",4492,372.966037011922
"ind","health","Total","Missing",4730,1720.6948834784
"ind","mnhlth","Total","Excellent",462,14.2859767938903
"ind","mnhlth","Total","Very good",615,24.4902459323834
"ind","mnhlth","Total","Good",918,39.5415429116607
"ind","mnhlth","Total","Fair",1823,171.686828255146
"ind","mnhlth","Total","Poor",3360,434.956972028268
"ind","mnhlth","Total","Missing",4730,1720.6948834784
"ind","agegrps_v2X","Total","Under 18",293,7.90830858233214
"ind","agegrps_v2X","Total","18-64",697,16.8370440785136
"ind","agegrps_v2X","Total","65+",2221,83.4199002071809
"ind","insurance_v2X","Total","<65, Any private",566,14.030870065428
"ind","insurance_v2X","Total","<65, Public only",397,23.2147122900718
"ind","insurance_v2X","Total","<65, Uninsured",274,13.265549880041
"ind","insurance_v2X","Total","65+, Medicare only",1918,184.1870579498
"ind","insurance_v2X","Total","65+, Medicare and private",2241,115.563347993434
"ind","insurance_v2X","Total","65+, Medicare and other public",3177,421.946528876689
"ind","insurance_v2X","Total","65+, No medicare",1571,1204.10375834218
"event","region","TOT","Northeast",628,35.2047285278011
"event","region","TOT","Midwest",620,28.061740130856
"event","region","TOT","South",632,31.1230208724039
"event","region","TOT","West",624,33.4189814285648
"event","region","DVT","Northeast",134,7.39809512540748
"event","region","DVT","Midwest",140,5.35724129770887
"event","region","DVT","South",141,3.82660092693491
"event","region","DVT","West",190,8.41852203925679
"event","region","RX","Northeast",147,13.7757633369657
"event","region","RX","Midwest",147,8.16341531079446
"event","region","RX","South",165,9.18384222464377
"event","region","RX","West",111,5.35724129770887
"event","region","OBV","Northeast",243,13.7757633369657
"event","region","OBV","Midwest",215,7.90830858233214
"event","region","OBV","South",210,8.67362876771912
"event","region","OBV","West",239,9.69405568156843
"event","region","OBD","Northeast",208,10.2042691384931
"event","region","OBD","Midwest",187,4.33681438385956
"event","region","OBD","South",189,7.90830858233214
"event","region","OBD","West",210,9.69405568156843
"event","region","OBO","Northeast",117,11.4798027808047
"event","region","OBO","Midwest",100,5.61234802617119
"event","region","OBO","South",90,5.35724129770887
"event","region","OBO","West",144,10.4593758669554
"event","region","OPT","Northeast",424,40.56196982551
"event","region","OPT","Midwest",563,77.2973387240851
"event","region","OPT","South",526,47.9600649509175
"event","region","OPT","West",469,78.827979094859
"event","region","OPY","Northeast",819,159.951918745879
"event","region","OPY","Midwest",1103,156.890638004331
"event","region","OPY","South",1076,101.022264471081
"event","region","OPY","West",891,174.493002268232
"event","region","OPZ","Northeast",239,42.3477169247463
"event","region","OPZ","Midwest",229,24.4902459323834
"event","region","OPZ","South",230,21.9391786477601
"event","region","OPZ","West",229,42.8579303816709
"event","region","ERT","Northeast",258,12.500229694654
"event","region","ERT","Midwest",317,19.8983248200615
"event","region","ERT","South",294,14.796190250815
"event","region","ERT","West",326,25.000459389308
"event","region","IPT","Northeast",4949,599.755918614931
"event","region","IPT","Midwest",5008,319.138517306371
"event","region","IPT","South",5142,348.220684351076
"event","region","IPT","West",4165,391.843934918134
"event","region","HHT","Northeast",1882,425.773129803624
"event","region","HHT","Midwest",764,196.177074187529
"event","region","HHT","South",1334,250.00459389308
"event","region","HHT","West",1554,641.848528811215
"event","region","OMA","Northeast",175,8.92873549618145
"event","region","OMA","Midwest",160,8.67362876771912
"event","region","OMA","South",160,6.12256148309585
"event","region","OMA","West",164,7.90830858233214
"event","married","TOT","Married",898,30.6128074154792
"event","married","TOT","Widowed",2235,123.726763304229
"event","married","TOT","Divorced",992,67.093069585592
"event","married","TOT","Separated",876,126.788044045777
"event","married","TOT","Never married",476,21.9391786477601
"event","married","TOT","Inapplicable (age < 16)",281,9.69405568156843
"event","married","DVT","Married",158,4.08170765539723
"event","married","DVT","Widowed",159,15.3064037077396
"event","married","DVT","Divorced",156,11.734909509267
"event","married","DVT","Separated",192,25.000459389308
"event","married","DVT","Never married",150,6.6327749400205
"event","married","DVT","Inapplicable (age < 16)",125,4.84702784078421
"event","married","RX","Married",221,8.92873549618145
"event","married","RX","Widowed",544,39.5415429116607
"event","married","RX","Divorced",259,23.7249257469964
"event","married","RX","Separated",187,39.796649640123
"event","married","RX","Never married",87,5.86745475463352
"event","married","RX","Inapplicable (age < 16)",42,2.29596055616094
"event","married","OBV","Married",295,6.88788166848283
"event","married","OBV","Widowed",401,19.1330046346745
"event","married","OBV","Divorced",292,17.3472575354382
"event","married","OBV","Separated",220,24.7453526608457
"event","married","OBV","Never married",188,8.16341531079446
"event","married","OBV","Inapplicable (age < 16)",125,3.31638747001025
"event","married","OBD","Married",251,7.65320185386981
"event","married","OBD","Widowed",339,20.9187517339108
"event","married","OBD","Divorced",249,14.030870065428
"event","married","OBD","Separated",187,17.0921508069759
"event","married","OBD","Never married",161,8.16341531079446
"event","married","OBD","Inapplicable (age < 16)",120,3.06128074154792
"event","married","OBO","Married",123,5.35724129770887
"event","married","OBO","Widowed",110,11.9900162377294
"event","married","OBO","Divorced",165,14.030870065428
"event","married","OBO","Separated",317,142.349554481978
"event","married","OBO","Never married",99,8.16341531079446
"event","married","OBO","Inapplicable (age < 16)",58,3.82660092693491
"event","married","OPT","Married",568,43.3681438385956
"event","married","OPT","Widowed",462,91.5833155179754
"event","married","OPT","Divorced",545,140.563807382742
"event","married","OPT","Separated",244,115.563347993434
"event","married","OPT","Never married",421,69.1339234132906
"event","married","OPT","Inapplicable (age < 16)",393,85.2056473064172
"event","married","OPY","Married",1109,90.5628886041261
"event","married","OPY","Widowed",1100,165.054053315126
"event","married","OPY","Divorced",1220,158.166171646643
"event","married","OPY","Separated",234,475.263835125315
"event","married","OPY","Never married",714,131.890178615023
"event","married","OPY","Inapplicable (age < 16)",500,148.217009236612
"event","married","OPZ","Married",244,15.8166171646643
"event","married","OPZ","Widowed",220,45.9192111232189
"event","married","OPZ","Divorced",253,45.9192111232189
"event","married","OPZ","Separated",157,88.5220347764275
"event","married","OPZ","Never married",219,49.2355985932291
"event","married","OPZ","Inapplicable (age < 16)",194,54.592839890938
"event","married","ERT","Married",379,21.4289651908355
"event","married","ERT","Widowed",325,36.9904756270374
"event","married","ERT","Divorced",400,38.7762227262737
"event","married","ERT","Separated",353,71.9400974263762
"event","married","ERT","Never married",258,9.18384222464377
"event","married","ERT","Inapplicable (age < 16)",232,8.41852203925679
"event","married","IPT","Married",5067,297.709552115536
"event","married","IPT","Widowed",11340,1592.37619906185
"event","married","IPT","Divorced",4646,631.644259672722
"event","married","IPT","Separated",5413,1206.39971889834
"event","married","IPT","Never married",3062,448.732735365233
"event","married","IPT","Inapplicable (age < 16)",2897,171.431721526684
"event","married","HHT","Married",771,114.287814351123
"event","married","HHT","Widowed",1630,151.533396706622
"event","married","HHT","Divorced",1515,581.133127437181
"event","married","HHT","Separated",1126,2398.00324754587
"event","married","HHT","Never married",3130,955.119591362952
"event","married","HHT","Inapplicable (age < 16)",482,640.317888440441
"event","married","OMA","Married",170,5.10213456924654
"event","married","OMA","Widowed",225,16.3268306215889
"event","married","OMA","Divorced",180,10.2042691384931
"event","married","OMA","Separated",141,21.6840719192978
"event","married","OMA","Never married",150,5.86745475463352
"event","married","OMA","Inapplicable (age < 16)",127,6.37766821155818
"event","race","TOT","Hispanic",336,15.5615104362019
"event","race","TOT","Black",398,23.9800324754587
"event","race","TOT","White and other",707,18.1125777208252
"event","race","DVT","Hispanic",129,7.90830858233214
"event","race","DVT","Black",112,5.10213456924654
"event","race","DVT","White and other",153,2.29596055616094
"event","race","RX","Hispanic",68,4.33681438385956
"event","race","RX","Black",101,9.4389489531061
"event","race","RX","White and other",165,6.37766821155818
"event","race","OBV","Hispanic",134,5.35724129770887
"event","race","OBV","Black",148,7.14298839694516
"event","race","OBV","White and other",252,6.12256148309585
"event","race","OBD","Hispanic",126,4.59192111232189
"event","race","OBD","Black",139,7.65320185386981
"event","race","OBD","White and other",215,4.59192111232189
"event","race","OBO","Hispanic",78,7.65320185386981
"event","race","OBO","Black",70,7.39809512540748
"event","race","OBO","White and other",115,3.82660092693491
"event","race","OPT","Hispanic",640,102.808011570318
"event","race","OPT","Black",404,82.1443665648693
"event","race","OPT","White and other",510,37.5006890839621
"event","race","OPY","Hispanic",841,106.124399040328
"event","race","OPY","Black",458,159.696812017417
"event","race","OPY","White and other",1100,71.6849906979139
"event","race","OPZ","Hispanic",280,63.2664686586571
"event","race","OPZ","Black",199,67.093069585592
"event","race","OPZ","White and other",230,14.030870065428
"event","race","ERT","Hispanic",276,18.1125777208252
"event","race","ERT","Black",279,22.4493921046848
"event","race","ERT","White and other",309,10.7144825954177
"event","race","IPT","Hispanic",3683,356.128992933408
"event","race","IPT","Black",4541,509.703243467729
"event","race","IPT","White and other",5135,231.381802715331
"event","race","HHT","Hispanic",1788,850.525832693398
"event","race","HHT","Black",2294,731.901203958416
"event","race","HHT","White and other",1126,176.53385609593
"event","race","OMA","Hispanic",142,8.92873549618145
"event","race","OMA","Black",152,12.500229694654
"event","race","OMA","White and other",168,4.59192111232189
"event","sex","TOT","Male",499,15.5615104362019
"event","sex","TOT","Female",755,24.4902459323834
"event","sex","DVT","Male",148,3.31638747001025
"event","sex","DVT","Female",150,3.31638747001025
"event","sex","RX","Male",110,4.59192111232189
"event","sex","RX","Female",173,6.6327749400205
"event","sex","OBV","Male",191,5.86745475463352
"event","sex","OBV","Female",257,6.88788166848283
"event","sex","OBD","Male",168,5.10213456924654
"event","sex","OBD","Female",219,5.61234802617119
"event","sex","OBO","Male",95,5.86745475463352
"event","sex","OBO","Female",117,3.82660092693491
"event","sex","OPT","Male",671,61.7358282878831
"event","sex","OPT","Female",424,27.296419945469
"event","sex","OPY","Male",973,87.2465011341158
"event","sex","OPY","Female",1004,84.6954338494926
"event","sex","OPZ","Male",246,37.2455823554997
"event","sex","OPZ","Female",226,15.5615104362019
"event","sex","ERT","Male",307,15.0512969792773
"event","sex","ERT","Female",296,11.2246960523424
"event","sex","IPT","Male",5553,430.365050915946
"event","sex","IPT","Female",4829,202.299635670625
"event","sex","HHT","Male",981,332.659173914874
"event","sex","HHT","Female",1351,164.288733129739
"event","sex","OMA","Male",165,5.86745475463352
"event","sex","OMA","Female",164,4.59192111232189
"event","education","TOT","Less than high school",1115,60.9705081024962
"event","education","TOT","High school",831,40.3068630970477
"event","education","TOT","Some college",823,24.4902459323834
"event","education","TOT","Inapplicable (age < 18)",293,7.90830858233214
"event","education","TOT","Missing",1441,1587.52917122106
"event","education","DVT","Less than high school",134,6.37766821155818
"event","education","DVT","High school",158,4.08170765539723
"event","education","DVT","Some college",163,4.08170765539723
"event","education","DVT","Inapplicable (age < 18)",129,5.10213456924654
"event","education","DVT","Missing",74,198.47303474369
"event","education","RX","Less than high school",305,16.3268306215889
"event","education","RX","High school",232,13.265549880041
"event","education","RX","Some college",182,7.65320185386981
"event","education","RX","Inapplicable (age < 18)",45,2.04085382769862
"event","education","RX","Missing",349,173.982788811307
"event","education","OBV","Less than high school",288,9.94916241003075
"event","education","OBV","High school",268,10.9695893238801
"event","education","OBV","Some college",282,8.16341531079446
"event","education","OBV","Inapplicable (age < 18)",127,3.31638747001025
"event","education","OBV","Missing",301,97.1956635441466
"event","education","OBD","Less than high school",254,11.734909509267
"event","education","OBD","High school",233,9.69405568156843
"event","education","OBD","Some college",235,7.39809512540748
"event","education","OBD","Inapplicable (age < 18)",121,3.06128074154792
"event","education","OBD","Missing",301,75.7666983533111
"event","education","OBO","Less than high school",98,8.92873549618145
"event","education","OBO","High school",117,6.12256148309585
"event","education","OBO","Some college",135,8.16341531079446
"event","education","OBO","Inapplicable (age < 18)",60,4.08170765539723
"event","education","OBO","Missing",128,21.4289651908355
"event","education","OPT","Less than high school",455,49.2355985932291
"event","education","OPT","High school",575,70.4094570556023
"event","education","OPT","Some college",527,54.3377331624757
"event","education","OPT","Inapplicable (age < 18)",407,73.2156310686879
"event","education","OPT","Missing",110,131.124858429636
"event","education","OPY","Less than high school",807,119.134842191907
"event","education","OPY","High school",1071,95.6650231733726
"event","education","OPY","Some college",1182,92.858849160287
"event","education","OPY","Inapplicable (age < 18)",500,135.461672813496
"event","education","OPY","Missing",23,34.9496217993388
"event","education","OPZ","Less than high school",237,30.3577006870169
"event","education","OPZ","High school",229,28.061740130856
"event","education","OPZ","Some college",253,21.6840719192978
"event","education","OPZ","Inapplicable (age < 18)",201,40.3068630970477
"event","education","OPZ","Missing",110,131.124858429636
"event","education","ERT","Less than high school",298,28.061740130856
"event","education","ERT","High school",357,28.3168468593183
"event","education","ERT","Some college",350,19.8983248200615
"event","education","ERT","Inapplicable (age < 18)",241,10.7144825954177
"event","education","ERT","Missing",285,159.186598560492
"event","education","IPT","Less than high school",6328,548.224359465541
"event","education","IPT","High school",5263,423.477169247463
"event","education","IPT","Some college",4471,293.117631003214
"event","education","IPT","Inapplicable (age < 18)",2840,98.4711971864582
"event","education","IPT","Missing",7489,3557.97354186407
"event","education","HHT","Less than high school",1620,266.331424514669
"event","education","HHT","High school",898,260.208863031574
"event","education","HHT","Some college",1210,392.099041646597
"event","education","HHT","Inapplicable (age < 18)",600,635.215753871194
"event","education","HHT","Missing",769,2114.57967222423
"event","education","OMA","Less than high school",164,10.2042691384931
"event","education","OMA","High school",180,8.41852203925679
"event","education","OMA","Some college",170,5.10213456924654
"event","education","OMA","Inapplicable (age < 18)",128,5.10213456924654
"event","education","OMA","Missing",250,44.6436774809072
"event","employed","TOT","Employed",645,18.1125777208252
"event","employed","TOT","Not employed",1391,52.8070927917017
"event","employed","TOT","Inapplicable (age < 16)",280,9.94916241003075
"event","employed","TOT","Missing",3944,4775.59795681476
"event","employed","DVT","Employed",156,4.08170765539723
"event","employed","DVT","Not employed",158,5.35724129770887
"event","employed","DVT","Inapplicable (age < 16)",125,4.84702784078421
"event","employed","RX","Employed",135,5.35724129770887
"event","employed","RX","Not employed",392,16.3268306215889
"event","employed","RX","Inapplicable (age < 16)",42,2.29596055616094
"event","employed","RX","Missing",503,0
"event","employed","OBV","Employed",231,5.86745475463352
"event","employed","OBV","Not employed",353,11.734909509267
"event","employed","OBV","Inapplicable (age < 16)",124,3.31638747001025
"event","employed","OBV","Missing",136,73.9809512540748
"event","employed","OBD","Employed",197,4.33681438385956
"event","employed","OBD","Not employed",308,10.4593758669554
"event","employed","OBD","Inapplicable (age < 16)",120,3.06128074154792
"event","employed","OBD","Missing",39,24.7453526608457
"event","employed","OBO","Employed",120,4.59192111232189
"event","employed","OBO","Not employed",125,8.67362876771912
"event","employed","OBO","Inapplicable (age < 16)",57,4.33681438385956
"event","employed","OPT","Employed",563,45.4089976662942
"event","employed","OPT","Not employed",469,39.796649640123
"event","employed","OPT","Inapplicable (age < 16)",378,64.0317888440441
"event","employed","OPY","Employed",1226,109.185679781876
"event","employed","OPY","Not employed",894,72.9605243402255
"event","employed","OPY","Inapplicable (age < 16)",484,130.614644972711
"event","employed","OPZ","Employed",231,21.4289651908355
"event","employed","OPZ","Not employed",238,20.4085382769862
"event","employed","OPZ","Inapplicable (age < 16)",187,32.6536612431779
"event","employed","ERT","Employed",356,16.5819373500513
"event","employed","ERT","Not employed",306,14.796190250815
"event","employed","ERT","Inapplicable (age < 16)",232,8.16341531079446
"event","employed","ERT","Missing",830,348.986004536463
"event","employed","IPT","Employed",4111,228.320521973783
"event","employed","IPT","Not employed",6663,405.364591526638
"event","employed","IPT","Inapplicable (age < 16)",2840,174.237895539769
"event","employed","IPT","Missing",12790,0
"event","employed","HHT","Employed",765,565.316510272517
"event","employed","HHT","Not employed",1351,199.49346165754
"event","employed","HHT","Inapplicable (age < 16)",482,640.317888440441
"event","employed","HHT","Missing",4883,0
"event","employed","OMA","Employed",165,5.10213456924654
"event","employed","OMA","Not employed",179,7.65320185386981
"event","employed","OMA","Inapplicable (age < 16)",127,6.37766821155818
"event","insurance","TOT","Any private, all ages",650,14.796190250815
"event","insurance","TOT","Public only, all ages",833,57.3990139040236
"event","insurance","TOT","Uninsured, all ages",274,13.0104431515787
