"rowGrp","colGrp","rowLevels","colLevels","meanEVT","meanEVT_se"
"ind","employed","Total","Not employed",178.129612278508,7.05732469132078
"ind","employed","Total","Inapplicable (age < 16)",141.013596793667,9.67428014080479
"ind","insurance","Total","Any private, all ages",155.865287819119,4.26132135038993
"ind","insurance","Total","Public only, all ages",163.852157124749,7.83467752277409
"ind","insurance","Total","Uninsured, all ages",141.6380826338,24.8086843090051
"ind","poverty","Total","Negative or poor",171.043765885789,12.3664342222709
"ind","poverty","Total","Near-poor",141.369733725943,9.97785761630547
"ind","poverty","Total","Low income",162.638409403895,8.48604918154639
"ind","poverty","Total","Middle income",154.296852209565,5.59807815782725
"ind","poverty","Total","High income",155.240359842863,6.49831777597556
"ind","health","Total","Excellent",140.339454012233,5.66644980527229
"ind","health","Total","Very good",136.854342848673,4.78847834280385
"ind","health","Total","Good",140.735979794691,5.92367137370609
"ind","health","Total","Fair",181.121787164507,14.2389408416447
"ind","health","Total","Poor",225.866162826947,17.651630800606
"ind","mnhlth","Total","Excellent",150.213287114531,4.81265773099022
"ind","mnhlth","Total","Very good",150.257349034025,6.77170143318657
"ind","mnhlth","Total","Good",157.132811647997,8.19204735290939
"ind","mnhlth","Total","Fair",173.039724204197,11.3304258945597
"ind","mnhlth","Total","Poor",175.215989139023,21.4632210626765
"ind","agegrps_v2X","Total","Under 18",141.84672101663,8.3206116246441
"ind","agegrps_v2X","Total","18-64",149.91215763834,4.87320781197534
"ind","agegrps_v2X","Total","65+",178.315430219289,7.31665650560105
"ind","insurance_v2X","Total","<65, Any private",147.367063496303,3.91416854082294
"ind","insurance_v2X","Total","<65, Public only",158.298283557218,12.0908806268395
"ind","insurance_v2X","Total","<65, Uninsured",138.260227163902,24.6016522176691
"ind","insurance_v2X","Total","65+, Medicare only",162.831685448327,10.1137405979656
"ind","insurance_v2X","Total","65+, Medicare and private",184.202053127795,10.6419037469142
"ind","insurance_v2X","Total","65+, Medicare and other public",183.023591020931,16.7316998090004
"ind","insurance_v2X","Total","65+, No medicare",313.781006493873,110.412770875709
"ind","event_v2X","Total","Missing",144.849625751887,16.8919965491928
"ind","event_v2X","Total","OBD",109.666933171616,2.46654140764988
"ind","event_v2X","Total","OBO",85.1865381635474,4.00171932339431
"ind","event_v2X","Total","OPY",696.870512200964,48.63658529242
"ind","event_v2X","Total","OPZ",249.496668008572,12.823502320048
"event","sop","DVT","XP",193.265865339917,5.23703465935231
"event","sop","ERT","XP",410.211261140709,15.9202942271706
"event","sop","HHT","XP",913.392488637693,105.262907354208
"event","sop","IPT","XP",8122.56300956597,360.158545886832
"event","sop","OBV","XP",103.055213166652,2.19553385392675
"event","sop","OPT","XP",419.510651583946,19.6052889606964
"event","sop","RX","XP",47.5284146113543,0.552917205887602
"event","sop","DVT","SF",95.347717013275,3.0370306958742
"event","sop","ERT","SF",50.2419801016657,3.57239031987885
"event","sop","HHT","SF",112.867905046765,27.0326668652371
"event","sop","IPT","SF",178.572673851086,15.8450994190414
"event","sop","OBV","SF",18.3575013328018,0.534965512477001
"event","sop","OPT","SF",31.6392377055584,4.18725133785497
"event","sop","RX","SF",21.9220103135413,0.423727644588707
"event","sop","DVT","PR",81.5685937549315,3.61696665282297
"event","sop","ERT","PR",189.208505746352,10.6126371494539
"event","sop","HHT","PR",38.1365655148525,11.4781768029725
"event","sop","IPT","PR",3305.55602415431,249.363859385924
"event","sop","OBV","PR",50.0022706925129,1.93981999005161
"event","sop","OPT","PR",221.77531975563,16.9195799869593
"event","sop","RX","PR",16.1213221889978,0.5079701035104
"event","sop","DVT","MR",0.956818270672759,0.253920729867417
"event","sop","ERT","MR",73.5385283700679,7.96572320131749
"event","sop","HHT","MR",234.164704948921,35.1286463693761
"event","sop","IPT","MR",2912.13416359037,205.526508672273
"event","sop","OBV","MR",17.2651746781534,0.95939991119931
"event","sop","OPT","MR",93.1287313295444,7.54916343544949
"event","sop","RX","MR",2.16986949712628,0.233035452363824
"event","sop","DVT","MD",7.79273723647806,1.63859142043536
"event","sop","ERT","MD",34.6407034457758,3.12036998063066
"event","sop","HHT","MD",440.580172309041,105.249799228513
"event","sop","IPT","MD",799.800159465654,109.895362112308
"event","sop","OBV","MD",5.96184536078426,0.419978817458256
"event","sop","OPT","MD",21.0715920768428,2.85200232336956
"event","sop","RX","MD",5.3123672183616,0.441612019228383
"event","sop","DVT","OZ",7.59999906455998,0.77662824904699
"event","sop","ERT","OZ",62.5815434768475,10.0227907064596
"event","sop","HHT","OZ",87.6431408181138,32.3536405313439
"event","sop","IPT","OZ",926.49998850455,193.546656680694
"event","sop","OBV","OZ",11.4684211023996,1.01176545590105
"event","sop","OPT","OZ",51.89577071637,8.06014358635962
"event","sop","RX","OZ",2.00284539332729,0.170739542107085
"event","agegrps","DVT","Under 5",113.380116808974,13.9275380960888
"event","agegrps","DVT","5-17",210.037834658785,14.3609462115934
"event","agegrps","DVT","18-44",182.24970096952,6.13051731013144
"event","agegrps","DVT","45-64",197.311943295548,7.75068051191915
"event","agegrps","DVT","65+",185.505084105746,9.13212079409781
"event","agegrps","ERT","Under 5",318.743200495408,40.6146025626289
"event","agegrps","ERT","5-17",334.602961230193,40.6823970348459
"event","agegrps","ERT","18-44",391.923776478305,20.9964603297831
"event","agegrps","ERT","45-64",453.886909055958,30.206725997963
"event","agegrps","ERT","65+",493.842333931346,42.6559191881317
"event","agegrps","HHT","Under 5",2248.25097557469,868.49908538846
"event","agegrps","HHT","5-17",1267.54541931738,214.866112776756
"event","agegrps","HHT","18-44",1477.61243671581,493.226844389039
"event","agegrps","HHT","45-64",762.353449435822,131.340192189595
"event","agegrps","HHT","65+",714.971139411549,73.2522174072434
"event","agegrps","IPT","Under 5",6553.48567016321,1847.99299992468
"event","agegrps","IPT","5-17",4554.28156497618,578.69086926
"event","agegrps","IPT","18-44",5851.21939598904,432.727112348565
"event","agegrps","IPT","45-64",9816.91957454096,881.392232681375
"event","agegrps","IPT","65+",9770.66640266523,613.527473302845
"event","agegrps","OBV","Under 5",69.4966603699609,2.5141996281809
"event","agegrps","OBV","5-17",67.9289805860856,2.78356964758771
"event","agegrps","OBV","18-44",101.100660136206,2.79553396217247
"event","agegrps","OBV","45-64",118.471886092587,5.00074324275967
"event","agegrps","OBV","65+",110.80783334897,3.52476404172456
"event","agegrps","OPT","Under 5",408.215022436375,79.9400560636831
"event","agegrps","OPT","5-17",470.187446317948,78.5999157657987
"event","agegrps","OPT","18-44",525.50673063814,56.2271735010917
"event","agegrps","OPT","45-64",426.476391353733,27.8275333983758
"event","agegrps","OPT","65+",351.301053586872,26.5639760662891
"event","agegrps","RX","Under 5",24.2715765893111,1.15475815528398
"event","agegrps","RX","5-17",43.8031643304039,3.17173083735258
"event","agegrps","RX","18-44",48.0374161743577,1.30929824270475
"event","agegrps","RX","45-64",49.4894725752239,1.00926992555499
"event","agegrps","RX","65+",46.8597041446464,0.704480490592804
"event","region","DVT","Northeast",187.765183137643,8.65174903371054
"event","region","DVT","Midwest",180.916510931747,9.75795258428287
"event","region","DVT","South",189.953962035996,10.5107877928683
"event","region","DVT","West",217.549249829512,15.3707922112269
"event","region","ERT","Northeast",354.458307437052,28.7521276530204
"event","region","ERT","Midwest",493.909117080208,40.2389645826673
"event","region","ERT","South",387.722812229603,28.5866042054912
"event","region","ERT","West",399.649131019646,23.7415919101803
"event","region","HHT","Northeast",972.954180696894,109.179178046023
"event","region","HHT","Midwest",623.942264903373,113.885572441425
"event","region","HHT","South",844.881450788245,216.944377612142
"event","region","HHT","West",1452.35337031789,230.055544560514
"event","region","IPT","Northeast",8176.03785711093,875.983741598322
"event","region","IPT","Midwest",9012.35294292988,734.581946220703
"event","region","IPT","South",7998.44568942521,491.35012614942
"event","region","IPT","West",7160.49395713068,753.252970072896
"event","region","OBV","Northeast",93.2410342125697,2.90913484386333
"event","region","OBV","Midwest",104.834276262059,4.40732430002487
"event","region","OBV","South",97.9013044933682,3.91623569519569
"event","region","OBV","West",119.147966117819,4.06848356346216
"event","region","OPT","Northeast",344.767646373315,28.000907423788
"event","region","OPT","Midwest",398.548420927731,26.8323459589639
"event","region","OPT","South",494.992216570279,38.8091304544131
"event","region","OPT","West",454.651094985865,71.7257758752765
"event","region","RX","Northeast",51.2934145148201,1.63662509803235
"event","region","RX","Midwest",47.3110028429351,1.09703480271492
"event","region","RX","South",45.514081449636,0.599077883178693
"event","region","RX","West",48.2879123587982,1.5311548554722
"event","married","DVT","Married",193.884075097018,5.33660408332982
"event","married","DVT","Widowed",194.111265247842,14.3872206188688
"event","married","DVT","Divorced",215.896383333188,12.1382701128457
"event","married","DVT","Separated",191.634590002838,31.6287697594959
"event","married","DVT","Never married",168.404914722352,9.44677449185059
"event","married","DVT","Inapplicable (age < 16)",201.786049316104,14.4679942563225
"event","married","ERT","Married",443.119769248023,22.8405438706656
"event","married","ERT","Widowed",440.1962107816,41.7366989585575
"event","married","ERT","Divorced",436.87028924194,54.2096862690217
"event","married","ERT","Separated",386.644946706275,77.2026268835639
"event","married","ERT","Never married",402.559284345907,32.0684143086289
"event","married","ERT","Inapplicable (age < 16)",334.231107112081,34.5768156948879
"event","married","HHT","Married",536.941086529574,85.6825383156512
"event","married","HHT","Widowed",884.751109140121,99.196770234379
"event","married","HHT","Divorced",793.212601629044,129.469580490912
"event","married","HHT","Separated",807.954719264636,163.537470980768
"event","married","HHT","Never married",1211.57726854855,386.343521666882
"event","married","HHT","Inapplicable (age < 16)",1838.51790017074,528.005104570758
"event","married","IPT","Married",8400.26827621718,418.596214453457
"event","married","IPT","Widowed",8350.14663620859,563.627873916478
"event","married","IPT","Divorced",10037.5275878294,1806.12265252908
"event","married","IPT","Separated",5993.05100705526,1531.15650832636
"event","married","IPT","Never married",7054.20351077091,943.641987763136
"event","married","IPT","Inapplicable (age < 16)",5883.13032316213,1147.22677243671
"event","married","OBV","Married",115.627761411687,3.19251375439083
"event","married","OBV","Widowed",101.738263501824,5.1883444279119
"event","married","OBV","Divorced",110.921137953577,9.00436951146658
"event","married","OBV","Separated",113.412462463729,13.9239294040781
"event","married","OBV","Never married",91.1417043815574,2.85047308691238
"event","married","OBV","Inapplicable (age < 16)",67.5551350984692,2.11121494839343
"event","married","OPT","Married",456.001459829715,29.6268611964077
"event","married","OPT","Widowed",330.659631793849,40.2583051285501
"event","married","OPT","Divorced",428.853263333114,56.8889282227173
"event","married","OPT","Separated",386.548097871179,79.566254943771
"event","married","OPT","Never married",344.659744483921,34.6409576643019
"event","married","OPT","Inapplicable (age < 16)",427.844429087952,59.7961986704338
"event","married","RX","Married",48.4177148169724,0.785367953829009
"event","married","RX","Widowed",45.8922051866099,0.835737063010549
"event","married","RX","Divorced",47.2523042975425,1.37773130147658
"event","married","RX","Separated",50.3557924498155,4.16852124457121
"event","married","RX","Never married",52.2514339282553,2.12782846363414
"event","married","RX","Inapplicable (age < 16)",34.1620807936096,1.58914357930255
"event","race","DVT","Hispanic",161.36797143024,13.9008939891932
"event","race","DVT","Black",166.906539572547,15.6135781055454
"event","race","DVT","White and other",197.625871572286,5.59756825071961
"event","race","ERT","Hispanic",379.224325072262,36.364688038468
"event","race","ERT","Black",372.796407321551,32.7575143989998
"event","race","ERT","White and other",422.03361811848,19.3277724525837
"event","race","HHT","Hispanic",772.375554812403,111.210962974592
"event","race","HHT","Black",1099.47300953599,171.799039952181
"event","race","HHT","White and other",889.545578012316,126.276144744368
"event","race","IPT","Hispanic",6286.21325511366,530.414682849264
"event","race","IPT","Black",9027.7844869071,1304.06003648725
"event","race","IPT","White and other",8178.92197681358,417.192629403433
"event","race","OBV","Hispanic",81.561907016773,4.04175983544032
"event","race","OBV","Black",98.5503127322274,5.86032650489652
"event","race","OBV","White and other",105.606525540478,2.45459326997602
"event","race","OPT","Hispanic",417.145983263212,52.5330891925558
"event","race","OPT","Black",333.695164431961,50.7000633696282
"event","race","OPT","White and other",430.529969167694,21.5667437577147
"event","race","RX","Hispanic",47.2041323912945,1.50986544160195
"event","race","RX","Black",43.252905423885,1.67014030466709
"event","race","RX","White and other",48.0249778685272,0.572698431849335
"event","sex","DVT","Male",188.324526613089,6.40279858711341
"event","sex","DVT","Female",196.992935408448,7.6866210915196
"event","sex","ERT","Male",438.761782908153,26.4165131368399
"event","sex","ERT","Female",387.179633142621,18.4022577816281
"event","sex","HHT","Male",729.533338884489,89.251375156976
"event","sex","HHT","Female",1039.19039080761,161.438606377234
"event","sex","IPT","Male",10205.5995426951,714.794337577749
"event","sex","IPT","Female",6711.27657591745,357.527563697251
"event","sex","OBV","Male",107.694613199845,3.59499765856622
"event","sex","OBV","Female",100.054517559247,2.23353054541457
"event","sex","OPT","Male",454.314909617247,35.3648753019247
"event","sex","OPT","Female",394.731726575179,20.1342447319075
"event","sex","RX","Male",49.6967954349831,0.918992221413866
"event","sex","RX","Female",46.2068636830197,0.668021141904702
"event","education","DVT","Less than high school",186.717632949901,13.6644908965292
"event","education","DVT","High school",182.905065785308,6.74899731414195
"event","education","DVT","Some college",191.509479587441,5.35610107974806
"event","education","DVT","Inapplicable (age < 18)",205.043015692925,13.5971037259765
"event","education","DVT","Missing",168.798615023577,55.2666846557144
"event","education","ERT","Less than high school",378.012618149992,28.5035482069581
"event","education","ERT","High school",429.812566136709,30.8054050737797
"event","education","ERT","Some college",488.234438189046,28.8302680165193
"event","education","ERT","Inapplicable (age < 18)",329.018324138134,31.1871946729356
"event","education","ERT","Missing",417.973052832739,115.690595268093
"event","education","HHT","Less than high school",677.143223164837,88.0378960937203
"event","education","HHT","High school",825.007442577438,186.867522180655
"event","education","HHT","Some college",908.062878033191,121.102911109215
"event","education","HHT","Inapplicable (age < 18)",1717.60969313765,490.129443010236
"event","education","HHT","Missing",2081.43980859739,577.366263862877
"event","education","IPT","Less than high school",7836.49625526255,568.39920977744
"event","education","IPT","High school",8791.09944314465,791.745135638469
"event","education","IPT","Some college",8511.56034725432,551.102066088767
"event","education","IPT","Inapplicable (age < 18)",5539.02089318228,960.231059666288
"event","education","IPT","Missing",9425.423531164,1880.24410784189
"event","education","OBV","Less than high school",105.211608813842,5.47678374453773
"event","education","OBV","High school",105.644958370728,2.86246239078209
"event","education","OBV","Some college",113.612624607603,3.79843672778664
"event","education","OBV","Inapplicable (age < 18)",68.461226702091,2.13560724622884
"event","education","OBV","Missing",169.592101863357,47.5621644437281
"event","education","OPT","Less than high school",346.314791282524,33.6666983758595
"event","education","OPT","High school",425.758113290306,27.8503628778447
"event","education","OPT","Some college",464.036735023577,35.9845147298796
"event","education","OPT","Inapplicable (age < 18)",451.213847140324,58.7982485341287
"event","education","OPT","Missing",234.07196090911,113.367185187215
"event","education","RX","Less than high school",46.4426178119511,1.0375915113256
"event","education","RX","High school",48.4857138118661,1.11882027689237
"event","education","RX","Some college",49.0977874142687,0.80513306608393
"event","education","RX","Inapplicable (age < 18)",38.7242299873689,2.36618390888536
"event","education","RX","Missing",49.8622932532835,5.06457540759513
"event","employed","DVT","Employed",194.143977550685,5.07116114589063
"event","employed","DVT","Not employed",183.607901938803,8.76154768823893
"event","employed","DVT","Inapplicable (age < 16)",201.786049316104,14.4679942563225
"event","employed","ERT","Employed",451.494602285722,23.3604867503236
"event","employed","ERT","Not employed",409.028510511772,24.1622176895232
"event","employed","ERT","Inapplicable (age < 16)",334.231107112081,34.5768156948879
"event","employed","HHT","Employed",915.142299466856,342.093855890801
"event","employed","HHT","Not employed",808.955705303372,82.2848232787737
"event","employed","HHT","Inapplicable (age < 16)",1838.51790017074,528.005104570758
"event","employed","IPT","Employed",6933.51367253087,492.74104935286
"event","employed","IPT","Not employed",9042.28178443436,532.447106850942
"event","employed","IPT","Inapplicable (age < 16)",5883.13032316213,1147.22677243671
"event","employed","OBV","Employed",111.093791395506,3.65208101715014
"event","employed","OBV","Not employed",106.70100570915,2.86927884914251
"event","employed","OBV","Inapplicable (age < 16)",67.5551350984692,2.11121494839343
"event","employed","OPT","Employed",525.452330499444,31.4250922111563
"event","employed","OPT","Not employed",364.77927303827,22.0784501213748
"event","employed","OPT","Inapplicable (age < 16)",427.844429087952,59.7961986704338
"event","employed","RX","Employed",47.1974240299936,0.735836906375117
"event","employed","RX","Not employed",49.2683519716497,0.916025432790371
"event","employed","RX","Inapplicable (age < 16)",34.1620807936096,1.58914357930255
"event","insurance","DVT","Any private, all ages",198.863311727088,5.84709183820411
"event","insurance","DVT","Public only, all ages",155.053486430562,9.87592254149197
"event","insurance","DVT","Uninsured, all ages",184.480927382147,16.7966887407409
"event","insurance","ERT","Any private, all ages",458.157330852042,18.466346674296
"event","insurance","ERT","Public only, all ages",325.094137972288,20.0631677086387
"event","insurance","ERT","Uninsured, all ages",354.363830344827,65.0210638634653
"event","insurance","HHT","Any private, all ages",720.15701369321,132.687957659709
"event","insurance","HHT","Public only, all ages",1010.44315217061,144.06591272866
"event","insurance","HHT","Uninsured, all ages",1041.04426255564,335.910285546495
"event","insurance","IPT","Any private, all ages",8516.68452887127,450.743985699842
"event","insurance","IPT","Public only, all ages",7507.50494689508,496.932988928072
"event","insurance","IPT","Uninsured, all ages",7297.14547860362,2723.7299334261
"event","insurance","OBV","Any private, all ages",108.7118800125,2.55348594915156
"event","insurance","OBV","Public only, all ages",87.939156191632,4.48073724817229
"event","insurance","OBV","Uninsured, all ages",80.1706314187708,6.02804355434217
"event","insurance","OPT","Any private, all ages",492.459843329977,24.1165508981002
"event","insurance","OPT","Public only, all ages",263.4126339254,18.6333683135373
"event","insurance","OPT","Uninsured, all ages",460.73557786172,85.8184931094229
"event","insurance","RX","Any private, all ages",47.2876015477105,0.664081682910176
"event","insurance","RX","Public only, all ages",48.9002122896955,1.1077611144072
"event","insurance","RX","Uninsured, all ages",43.031457205538,1.24289203705478
"event","poverty","DVT","Negative or poor",160.737556555497,14.9742376042172
"event","poverty","DVT","Near-poor",190.823829165656,31.0222302955841
"event","poverty","DVT","Low income",153.637040480277,9.62087465110719
"event","poverty","DVT","Middle income",191.312702959533,8.80400068843763
"event","poverty","DVT","High income",205.748849301157,8.80701461877164
"event","poverty","ERT","Negative or poor",317.134194809412,30.7820654195999
"event","poverty","ERT","Near-poor",336.077554876469,46.0873923723342
"event","poverty","ERT","Low income",400.107482167531,43.0289782361486
"event","poverty","ERT","Middle income",438.568092847095,26.1910599625739
"event","poverty","ERT","High income",464.366197088219,24.7097221653614
"event","poverty","HHT","Negative or poor",675.979976515029,76.5193855732823
"event","poverty","HHT","Near-poor",873.726629868797,153.218713676164
"event","poverty","HHT","Low income",1213.5747776456,290.675816395942
"event","poverty","HHT","Middle income",639.064902702969,133.051185576574
"event","poverty","HHT","High income",1408.81979837508,460.847075420565
"event","poverty","IPT","Negative or poor",7708.86446583865,742.496724622124
"event","poverty","IPT","Near-poor",5791.78053564656,770.654672989573
"event","poverty","IPT","Low income",7566.07536522576,670.571352155048
"event","poverty","IPT","Middle income",7846.6740527387,568.76275730394
"event","poverty","IPT","High income",9616.86630938418,875.227553375322
"event","poverty","OBV","Negative or poor",81.4821172693386,3.39502546295472
"event","poverty","OBV","Near-poor",80.704914580324,3.78359768811457
"event","poverty","OBV","Low income",93.5976296882563,4.61378413713085
"event","poverty","OBV","Middle income",106.682782693282,3.7838179313539
"event","poverty","OBV","High income",111.417125704916,3.4538705809822
"event","poverty","OPT","Negative or poor",284.579575071205,32.4239272410233
"event","poverty","OPT","Near-poor",263.351288780384,35.4376775426669
"event","poverty","OPT","Low income",380.807464789244,49.0880648678912
"event","poverty","OPT","Middle income",393.776322737648,28.1676639891979
"event","poverty","OPT","High income",547.655492818036,35.5666348789093
"event","poverty","RX","Negative or poor",48.4207863525381,1.76684145080669
"event","poverty","RX","Near-poor",45.7893433684039,1.54820214113865
"event","poverty","RX","Low income",46.6096272776512,1.37249962437714
"event","poverty","RX","Middle income",46.5490349510888,0.672906869091536
"event","poverty","RX","High income",48.7436346666741,1.05880352781627
"event","health","DVT","Excellent",189.783024007204,10.1061929605425
"event","health","DVT","Very good",203.182279820538,8.7453709301003
"event","health","DVT","Good",184.423274675416,7.30946518738513
"event","health","DVT","Fair",195.574383751366,14.4378347313727
"event","health","DVT","Poor",172.938034326997,27.9775830347067
"event","health","ERT","Excellent",408.669659629971,35.1367149474232
"event","health","ERT","Very good",430.795340206541,35.2438250815305
"event","health","ERT","Good",410.42698246002,31.8876623783788
"event","health","ERT","Fair",393.484898474396,36.184683292518
"event","health","ERT","Poor",379.740819673253,35.9948392564805
"event","health","HHT","Excellent",832.13360560526,279.050178725812
"event","health","HHT","Very good",1224.20536320614,202.526460655748
"event","health","HHT","Good",861.2868818061,122.071283027482
"event","health","HHT","Fair",936.511434271939,261.105866521819
"event","health","HHT","Poor",806.845107448747,113.176048096127
"event","health","IPT","Excellent",5939.35655701856,737.239041217278
"event","health","IPT","Very good",6478.43116159353,583.405530396869
"event","health","IPT","Good",7633.14765373523,563.955869499378
"event","health","IPT","Fair",9686.37718513358,1026.41139944581
"event","health","IPT","Poor",9864.8857552234,1066.50969423926
"event","health","OBV","Excellent",98.3003463440034,4.70037600981846
"event","health","OBV","Very good",101.648219083872,3.41908601358695
"event","health","OBV","Good",101.952860345565,4.01654665513672
"event","health","OBV","Fair",106.581234106264,3.5849863732358
"event","health","OBV","Poor",116.914788210027,7.92287460655174
"event","health","OPT","Excellent",531.863586421506,48.6913232676994
"event","health","OPT","Very good",442.599988563418,34.3396998493562
"event","health","OPT","Good",425.765026126302,30.7235128727745
"event","health","OPT","Fair",387.282321473504,35.1148798368516
"event","health","OPT","Poor",342.639795068299,60.0236537292271
"event","health","RX","Excellent",42.829886833882,1.32322503820783
"event","health","RX","Very good",45.4512456768633,0.850721510799822
"event","health","RX","Good",48.4356070460423,0.818476262118893
"event","health","RX","Fair",50.6340379714759,1.6391739665822
"event","health","RX","Poor",48.6734712159923,1.52878966834693
"event","mnhlth","DVT","Excellent",191.855554890161,9.49394666921548
"event","mnhlth","DVT","Very good",197.403747482285,7.5854382626377
"event","mnhlth","DVT","Good",191.831825967069,9.64382269067281
"event","mnhlth","DVT","Fair",190.579453873243,21.371651146542
"event","mnhlth","DVT","Poor",156.669340979718,37.2436567776382
"event","mnhlth","ERT","Excellent",405.591973409723,27.0690903497284
"event","mnhlth","ERT","Very good",427.000270261749,32.674840097442
"event","mnhlth","ERT","Good",391.993904769873,26.9801307513046
"event","mnhlth","ERT","Fair",428.014345836638,45.9509015438672
"event","mnhlth","ERT","Poor",378.210895521396,58.5241122720599
"event","mnhlth","HHT","Excellent",865.931799206711,175.424819223614
"event","mnhlth","HHT","Very good",936.350510850049,154.241878487716
"event","mnhlth","HHT","Good",859.290322047069,240.54511279746
"event","mnhlth","HHT","Fair",1009.22582061633,186.53808136119
"event","mnhlth","HHT","Poor",848.077331654809,103.798331908621
"event","mnhlth","IPT","Excellent",6953.36725188684,497.859917802762
"event","mnhlth","IPT","Very good",8407.10139197829,727.129045049693
"event","mnhlth","IPT","Good",8468.79104205441,739.345291814148
"event","mnhlth","IPT","Fair",8612.4218399681,772.594160382699
"event","mnhlth","IPT","Poor",8218.79052600482,1479.78949860079
"event","mnhlth","OBV","Excellent",104.040288971644,3.39317690209364
"event","mnhlth","OBV","Very good",103.470923950109,3.20279191266042
"event","mnhlth","OBV","Good",104.096255752099,4.31534729606694
"event","mnhlth","OBV","Fair",100.872862559045,5.93239621007585
"event","mnhlth","OBV","Poor",82.9998323155624,9.3462649718953
"event","mnhlth","OPT","Excellent",441.385352728921,24.3071935149611
"event","mnhlth","OPT","Very good",446.031168876123,36.7064768575334
"event","mnhlth","OPT","Good",390.678986866786,33.3119842249136
"event","mnhlth","OPT","Fair",399.092427674654,49.0610402916703
"event","mnhlth","OPT","Poor",397.584435458563,143.320208341509
"event","mnhlth","RX","Excellent",46.1340859436925,0.991161599354524
"event","mnhlth","RX","Very good",44.954220085413,0.698647472777736
"event","mnhlth","RX","Good",48.063501579393,0.786474318030873
"event","mnhlth","RX","Fair",52.7741223725865,2.83474281760269
"event","mnhlth","RX","Poor",53.4391126949453,3.50116329423256
"event","agegrps_v2X","DVT","Under 18",205.043015692925,13.5971037259765
"event","agegrps_v2X","DVT","18-64",189.156848892208,4.78818298823011
"event","agegrps_v2X","DVT","65+",185.505084105746,9.13212079409781
"event","agegrps_v2X","ERT","Under 18",329.018324138134,31.1871946729356
"event","agegrps_v2X","ERT","18-64",413.960050092469,17.251057976932
"event","agegrps_v2X","ERT","65+",493.842333931346,42.6559191881317
"event","agegrps_v2X","HHT","Under 18",1717.60969313765,490.129443010236
"event","agegrps_v2X","HHT","18-64",1058.00396902198,212.456836770872
"event","agegrps_v2X","HHT","65+",714.971139411549,73.2522174072434
"event","agegrps_v2X","IPT","Under 18",5539.02089318228,960.231059666288
"event","agegrps_v2X","IPT","18-64",7588.08449771631,499.198952242014
"event","agegrps_v2X","IPT","65+",9770.66640266523,613.527473302845
"event","agegrps_v2X","OBV","Under 18",68.461226702091,2.13560724622884
"event","agegrps_v2X","OBV","18-64",109.373551050349,2.99583692871456
"event","agegrps_v2X","OBV","65+",110.80783334897,3.52476404172456
"event","agegrps_v2X","OPT","Under 18",451.213847140324,58.7982485341287
"event","agegrps_v2X","OPT","18-64",465.695731768502,26.4249807790145
"event","agegrps_v2X","OPT","65+",351.301053586872,26.5639760662891
"event","agegrps_v2X","RX","Under 18",38.7242299873689,2.36618390888536
