"rowGrp","colGrp","rowLevels","colLevels","medEXP","medEXP_se"
"event","agegrps","ERT","45-64",535,27.5515266739313
"event","agegrps","ERT","65+",420,20.9187517339108
"event","agegrps","IPT","Under 5",3448,526.540287546243
"event","agegrps","IPT","5-17",5970,945.425535681384
"event","agegrps","IPT","18-44",5907,233.167549814567
"event","agegrps","IPT","45-64",7884,519.397299149298
"event","agegrps","IPT","65+",10914,475.518941853778
"event","agegrps","HHT","Under 5",1451,653.073224863557
"event","agegrps","HHT","5-17",1061,890.832695790446
"event","agegrps","HHT","18-44",728,580.878020708719
"event","agegrps","HHT","45-64",1430,363.782194787278
"event","agegrps","HHT","65+",2939,299.750405943234
"event","agegrps","OMA","Under 5",169,61.2256148309585
"event","agegrps","OMA","5-17",148,5.61234802617119
"event","agegrps","OMA","18-44",169,5.10213456924654
"event","agegrps","OMA","45-64",260,7.90830858233214
"event","agegrps","OMA","65+",250,6.12256148309585
"sop","agegrps","EXP","Under 5",444,17.3472575354382
"sop","agegrps","EXP","5-17",467,15.3064037077396
"sop","agegrps","EXP","18-44",824,23.2147122900718
"sop","agegrps","EXP","45-64",2025,61.9909350163455
"sop","agegrps","EXP","65+",4085,105.359078854941
"sop","agegrps","SLF","Under 5",88,6.12256148309585
"sop","agegrps","SLF","5-17",130,7.39809512540748
"sop","agegrps","SLF","18-44",242,6.37766821155818
"sop","agegrps","SLF","45-64",558,11.734909509267
"sop","agegrps","SLF","65+",895,30.8679141439416
"sop","agegrps","PTR","Under 5",418,23.7249257469964
"sop","agegrps","PTR","5-17",368,13.0104431515787
"sop","agegrps","PTR","18-44",549,17.3472575354382
"sop","agegrps","PTR","45-64",1245,40.3068630970477
"sop","agegrps","PTR","65+",1159,41.8375034678216
"sop","agegrps","MCR","Under 5",164,65.562429214818
"sop","agegrps","MCR","5-17",57,20.1534315485238
"sop","agegrps","MCR","18-44",660,144.900621766602
"sop","agegrps","MCR","45-64",964,117.34909509267
"sop","agegrps","MCR","65+",1230,57.1439071755613
"sop","agegrps","MCD","Under 5",244,14.796190250815
"sop","agegrps","MCD","5-17",254,13.5206566085033
"sop","agegrps","MCD","18-44",720,83.6750069356433
"sop","agegrps","MCD","45-64",1537,194.391327088293
"sop","agegrps","MCD","65+",1242,130.614644972711
"sop","agegrps","OTZ","Under 5",175,30.1025939585546
"sop","agegrps","OTZ","5-17",153,17.6023642639006
"sop","agegrps","OTZ","18-44",282,19.1330046346745
"sop","agegrps","OTZ","45-64",490,39.796649640123
"sop","agegrps","OTZ","65+",503,39.5415429116607
"ind","region","Total","Northeast",1233,41.8375034678216
"ind","region","Total","Midwest",1338,39.031329454736
"ind","region","Total","South",1116,33.1638747001025
"ind","region","Total","West",1035,43.1130371101333
"ind","married","Total","Married",1705,42.3477169247463
"ind","married","Total","Widowed",4124,161.482559116653
"ind","married","Total","Divorced",1900,104.848865398016
"ind","married","Total","Separated",1568,186.993231962886
"ind","married","Total","Never married",798,29.0821670447053
"ind","married","Total","Inapplicable (age < 16)",450,11.734909509267
"ind","race","Total","Hispanic",559,27.296419945469
"ind","race","Total","White",1402,23.9800324754587
"ind","race","Total","Black",793,32.6536612431779
"ind","race","Total","Amer. Indian, AK Native, or mult. races",1005,111.736747066499
"ind","race","Total","Asian, Hawaiian, or Pacific Islander",664,58.4194408178729
"ind","sex","Total","Male",941,23.2147122900718
"ind","sex","Total","Female",1375,24.7453526608457
"ind","education","Total","Less than high school",1668,78.3177656379344
"ind","education","Total","High school",1736,63.2664686586571
"ind","education","Total","Some college",1544,45.6641043947565
"ind","education","Total","Inapplicable (age < 18)",458,13.0104431515787
"ind","education","Total","Missing",1459,461.232965059887
"ind","employed","Total","Employed",1126,24.2351392039211
"ind","employed","Total","Not employed",2882,80.358619465633
"ind","employed","Total","Inapplicable (age < 16)",450,11.734909509267
"ind","employed","Total","Missing",25,2903.36967662974
"ind","insurance","Total","Any private, all ages",1243,26.531099760082
"ind","insurance","Total","Public only, all ages",1375,75.5115916248488
"ind","insurance","Total","Uninsured, all ages",490,22.4493921046848
"ind","poverty","Total","Negative or poor",890,48.7253851363045
"ind","poverty","Total","Near-poor",985,92.0935289749001
"ind","poverty","Total","Low income",1012,46.4294245801435
"ind","poverty","Total","Middle income",1056,49.2355985932291
"ind","poverty","Total","High income",1367,33.9291948854895
"ind","health","Total","Excellent",622,18.6227911777499
"ind","health","Total","Very good",1052,31.8883410577909
"ind","health","Total","Good",1636,69.1339234132906
"ind","health","Total","Fair",3605,157.400851461256
"ind","health","Total","Poor",9150,538.530303783972
"ind","health","Total","Missing",9704,3760.01807080624
"ind","mnhlth","Total","Excellent",791,25.5106728462327
"ind","mnhlth","Total","Very good",1129,35.2047285278011
"ind","mnhlth","Total","Good",1708,66.327749400205
"ind","mnhlth","Total","Fair",3643,200.513888571389
"ind","mnhlth","Total","Poor",5784,551.540746935551
"ind","mnhlth","Total","Missing",9704,3760.01807080624
"ind","agegrps_v2X","Total","Under 18",458,13.0104431515787
"ind","agegrps_v2X","Total","18-64",1260,27.8066334023936
"ind","agegrps_v2X","Total","65+",4085,105.359078854941
"ind","insurance_v2X","Total","<65, Any private",1032,19.6432180915992
"ind","insurance_v2X","Total","<65, Public only",645,34.4394083424141
"ind","insurance_v2X","Total","<65, Uninsured",490,23.2147122900718
"ind","insurance_v2X","Total","65+, Medicare only",3840,243.37181895306
"ind","insurance_v2X","Total","65+, Medicare and private",4115,148.982329421999
"ind","insurance_v2X","Total","65+, Medicare and other public",4902,585.46994182104
"ind","insurance_v2X","Total","65+, No medicare",3390,1697.99038464525
"event","region","TOT","Northeast",1233,41.8375034678216
"event","region","TOT","Midwest",1338,39.031329454736
"event","region","TOT","South",1116,33.1638747001025
"event","region","TOT","West",1035,43.1130371101333
"event","region","DVT","Northeast",205,6.88788166848283
"event","region","DVT","Midwest",210,4.59192111232189
"event","region","DVT","South",193,4.08170765539723
"event","region","DVT","West",257,7.90830858233214
"event","region","RX","Northeast",383,30.1025939585546
"event","region","RX","Midwest",398,20.4085382769862
"event","region","RX","South",408,16.8370440785136
"event","region","RX","West",283,11.734909509267
"event","region","OBV","Northeast",350,14.2859767938903
"event","region","OBV","Midwest",384,12.2451229661917
"event","region","OBV","South",334,7.90830858233214
"event","region","OBV","West",350,11.4798027808047
"event","region","OBD","Northeast",280,11.4798027808047
"event","region","OBD","Midwest",311,12.500229694654
"event","region","OBD","South",280,5.61234802617119
"event","region","OBD","West",266,7.14298839694516
"event","region","OBO","Northeast",248,17.0921508069759
"event","region","OBO","Midwest",185,9.69405568156843
"event","region","OBO","South",181,6.88788166848283
"event","region","OBO","West",240,11.2246960523424
"event","region","OPT","Northeast",511,42.8579303816709
"event","region","OPT","Midwest",820,70.6645637840646
"event","region","OPT","South",742,52.296879334777
"event","region","OPT","West",591,64.5420023009687
"event","region","OPY","Northeast",1092,82.6545800217939
"event","region","OPY","Midwest",1306,135.461672813496
"event","region","OPY","South",1193,116.328668178821
"event","region","OPY","West",902,174.237895539769
"event","region","OPZ","Northeast",285,27.296419945469
"event","region","OPZ","Midwest",408,26.531099760082
"event","region","OPZ","South",337,29.3372737731676
"event","region","OPZ","West",316,44.8987842093696
"event","region","ERT","Northeast",407,30.1025939585546
"event","region","ERT","Midwest",471,19.3881113631369
"event","region","ERT","South",427,17.6023642639006
"event","region","ERT","West",503,23.9800324754587
"event","region","IPT","Northeast",6653,391.843934918134
"event","region","IPT","Midwest",8576,569.398217927914
"event","region","IPT","South",6687,370.670076455761
"event","region","IPT","West",7561,593.888463860297
"event","region","HHT","Northeast",1890,611.74593485266
"event","region","HHT","Midwest",2250,253.576088091553
"event","region","HHT","South",2626,296.944231930149
"event","region","HHT","West",1971,830.882614601799
"event","region","OMA","Northeast",219,8.67362876771912
"event","region","OMA","Midwest",220,9.69405568156843
"event","region","OMA","South",200,3.82660092693491
"event","region","OMA","West",209,6.88788166848283
"event","married","TOT","Married",1705,42.3477169247463
"event","married","TOT","Widowed",4124,161.482559116653
"event","married","TOT","Divorced",1900,104.848865398016
"event","married","TOT","Separated",1568,186.993231962886
"event","married","TOT","Never married",798,29.0821670447053
"event","married","TOT","Inapplicable (age < 16)",450,11.734909509267
"event","married","DVT","Married",233,3.82660092693491
"event","married","DVT","Widowed",300,29.3372737731676
"event","married","DVT","Divorced",250,10.4593758669554
"event","married","DVT","Separated",212,39.2864361831984
"event","married","DVT","Never married",213,6.6327749400205
"event","married","DVT","Inapplicable (age < 16)",171,6.6327749400205
"event","married","RX","Married",546,16.0717238931266
"event","married","RX","Widowed",1478,70.1543503271399
"event","married","RX","Divorced",695,40.0517563685853
"event","married","RX","Separated",567,86.7362876771912
"event","married","RX","Never married",215,11.4798027808047
"event","married","RX","Inapplicable (age < 16)",73,3.06128074154792
"event","married","OBV","Married",463,10.2042691384931
"event","married","OBV","Widowed",746,34.9496217993388
"event","married","OBV","Divorced",484,27.0413132170067
"event","married","OBV","Separated",397,55.8683735332496
"event","married","OBV","Never married",263,7.65320185386981
"event","married","OBV","Inapplicable (age < 16)",208,5.61234802617119
"event","married","OBD","Married",353,7.90830858233214
"event","married","OBD","Widowed",556,29.5923805016299
"event","married","OBD","Divorced",336,16.3268306215889
"event","married","OBD","Separated",272,43.8783572955202
"event","married","OBD","Never married",214,7.90830858233214
"event","married","OBD","Inapplicable (age < 16)",189,4.33681438385956
"event","married","OBO","Married",230,7.39809512540748
"event","married","OBO","Widowed",262,19.3881113631369
"event","married","OBO","Divorced",248,20.9187517339108
"event","married","OBO","Separated",279,94.1343828025987
"event","married","OBO","Never married",175,10.9695893238801
"event","married","OBO","Inapplicable (age < 16)",116,8.67362876771912
"event","married","OPT","Married",767,41.8375034678216
"event","married","OPT","Widowed",458,70.6645637840646
"event","married","OPT","Divorced",706,103.06311829878
"event","married","OPT","Separated",682,309.18935489634
"event","married","OPT","Never married",582,72.1952041548385
"event","married","OPT","Inapplicable (age < 16)",360,49.4907053216914
"event","married","OPY","Married",1304,83.1647934787186
"event","married","OPY","Widowed",1211,202.299635670625
"event","married","OPY","Divorced",1141,150.512969792773
"event","married","OPY","Separated",748,439.803999869052
"event","married","OPY","Never married",1037,136.482099727345
"event","married","OPY","Inapplicable (age < 16)",700,194.391327088293
"event","married","OPZ","Married",365,21.9391786477601
"event","married","OPZ","Widowed",249,30.8679141439416
"event","married","OPZ","Divorced",375,38.0109025408867
"event","married","OPZ","Separated",303,134.441245899646
"event","married","OPZ","Never married",380,38.266009269349
"event","married","OPZ","Inapplicable (age < 16)",245,31.3781276008662
"event","married","ERT","Married",498,20.4085382769862
"event","married","ERT","Widowed",413,32.1434477862532
"event","married","ERT","Divorced",518,51.0213456924654
"event","married","ERT","Separated",505,53.827519705551
"event","married","ERT","Never married",471,28.3168468593183
"event","married","ERT","Inapplicable (age < 16)",321,18.3676844492875
"event","married","IPT","Married",7887,254.34140827694
"event","married","IPT","Widowed",10491,780.881695823183
"event","married","IPT","Divorced",6358,840.321563554905
"event","married","IPT","Separated",7716,1530.89547750242
"event","married","IPT","Never married",5479,267.096744700056
"event","married","IPT","Inapplicable (age < 16)",4115,486.233424449195
"event","married","HHT","Married",1924,227.555201788396
"event","married","HHT","Widowed",2952,481.641503336873
"event","married","HHT","Divorced",3188,823.739626204854
"event","married","HHT","Separated",3126,7829.73570996574
"event","married","HHT","Never married",3616,1143.89857042507
"event","married","HHT","Inapplicable (age < 16)",1520,583.429087993342
"event","married","OMA","Married",230,5.86745475463352
"event","married","OMA","Widowed",250,13.265549880041
"event","married","OMA","Divorced",210,14.030870065428
"event","married","OMA","Separated",120,32.3985545147155
"event","married","OMA","Never married",169,7.14298839694516
"event","married","OMA","Inapplicable (age < 16)",150,6.6327749400205
"event","race","TOT","Hispanic",559,27.296419945469
"event","race","TOT","White",1402,23.9800324754587
"event","race","TOT","Black",793,32.6536612431779
"event","race","TOT","Amer. Indian, AK Native, or mult. races",1005,111.736747066499
"event","race","TOT","Asian, Hawaiian, or Pacific Islander",664,58.4194408178729
"event","race","DVT","Hispanic",164,8.16341531079446
"event","race","DVT","White",225,3.57149419847258
"event","race","DVT","Black",150,8.67362876771912
"event","race","DVT","Amer. Indian, AK Native, or mult. races",197,19.3881113631369
"event","race","DVT","Asian, Hawaiian, or Pacific Islander",244,16.8370440785136
"event","race","RX","Hispanic",154,7.90830858233214
"event","race","RX","White",444,12.2451229661917
"event","race","RX","Black",288,22.4493921046848
"event","race","RX","Amer. Indian, AK Native, or mult. races",274,37.2455823554997
"event","race","RX","Asian, Hawaiian, or Pacific Islander",210,25.2555661177704
"event","race","OBV","Hispanic",226,8.41852203925679
"event","race","OBV","White",408,8.41852203925679
"event","race","OBV","Black",244,7.65320185386981
"event","race","OBV","Amer. Indian, AK Native, or mult. races",349,45.6641043947565
"event","race","OBV","Asian, Hawaiian, or Pacific Islander",265,23.2147122900718
"event","race","OBD","Hispanic",200,7.39809512540748
"event","race","OBD","White",317,6.37766821155818
"event","race","OBD","Black",223,9.4389489531061
"event","race","OBD","Amer. Indian, AK Native, or mult. races",273,23.7249257469964
"event","race","OBD","Asian, Hawaiian, or Pacific Islander",213,20.1534315485238
"event","race","OBO","Hispanic",175,12.500229694654
"event","race","OBO","White",216,5.86745475463352
"event","race","OBO","Black",177,9.69405568156843
"event","race","OBO","Amer. Indian, AK Native, or mult. races",248,41.5823967393593
"event","race","OBO","Asian, Hawaiian, or Pacific Islander",184,26.7862064885443
"event","race","OPT","Hispanic",392,53.062199520164
"event","race","OPT","White",721,42.8579303816709
"event","race","OPT","Black",534,83.4199002071809
"event","race","OPT","Amer. Indian, AK Native, or mult. races",938,198.47303474369
"event","race","OPT","Asian, Hawaiian, or Pacific Islander",469,169.90108115591
"event","race","OPY","Hispanic",519,101.532477928006
"event","race","OPY","White",1306,72.9605243402255
"event","race","OPY","Black",735,144.645515038139
"event","race","OPY","Amer. Indian, AK Native, or mult. races",1424,272.198879269303
"event","race","OPY","Asian, Hawaiian, or Pacific Islander",711,234.953296913803
"event","race","OPZ","Hispanic",260,44.6436774809072
"event","race","OPZ","White",350,18.1125777208252
"event","race","OPZ","Black",307,36.7353688985751
"event","race","OPZ","Amer. Indian, AK Native, or mult. races",132,89.7975684187391
"event","race","OPZ","Asian, Hawaiian, or Pacific Islander",256,73.4707377971502
"event","race","ERT","Hispanic",348,31.8883410577909
"event","race","ERT","White",471,14.030870065428
"event","race","ERT","Black",400,26.2759930316197
"event","race","ERT","Amer. Indian, AK Native, or mult. races",449,62.5011484732701
"event","race","ERT","Asian, Hawaiian, or Pacific Islander",447,91.8384222464377
"event","race","IPT","Hispanic",5550,501.794934885397
"event","race","IPT","White",8151,263.270143773121
"event","race","IPT","Black",5998,547.714146008616
"event","race","IPT","Amer. Indian, AK Native, or mult. races",5470,1884.21829642275
"event","race","IPT","Asian, Hawaiian, or Pacific Islander",7417,1555.13061670635
"event","race","HHT","Hispanic",2211,908.179953325884
"event","race","HHT","White",2169,213.77943845143
"event","race","HHT","Black",3356,740.574832726135
"event","race","HHT","Amer. Indian, AK Native, or mult. races",3819,2031.41487874551
"event","race","HHT","Asian, Hawaiian, or Pacific Islander",8442,2099.01816178803
"event","race","OMA","Hispanic",175,12.7553364231164
"event","race","OMA","White",220,6.6327749400205
"event","race","OMA","Black",192,11.2246960523424
"event","race","OMA","Amer. Indian, AK Native, or mult. races",190,31.6332343293285
"event","race","OMA","Asian, Hawaiian, or Pacific Islander",200,19.8983248200615
"event","sex","TOT","Male",941,23.2147122900718
"event","sex","TOT","Female",1375,24.7453526608457
"event","sex","DVT","Male",210,5.10213456924654
"event","sex","DVT","Female",217,5.10213456924654
"event","sex","RX","Male",332,10.4593758669554
"event","sex","RX","Female",403,12.2451229661917
"event","sex","OBV","Male",292,6.88788166848283
"event","sex","OBV","Female",408,9.4389489531061
"event","sex","OBD","Male",251,5.35724129770887
"event","sex","OBD","Female",314,6.88788166848283
"event","sex","OBO","Male",188,6.88788166848283
"event","sex","OBO","Female",221,7.14298839694516
"event","sex","OPT","Male",823,48.2151716793798
"event","sex","OPT","Female",562,31.1230208724039
"event","sex","OPY","Male",1280,94.8997029879856
"event","sex","OPY","Female",1097,69.1339234132906
"event","sex","OPZ","Male",390,26.531099760082
"event","sex","OPZ","Female",313,17.8574709923629
"event","sex","ERT","Male",449,15.8166171646643
"event","sex","ERT","Female",444,16.5819373500513
"event","sex","IPT","Male",8656,561.745016074044
"event","sex","IPT","Female",6618,255.616941919252
"event","sex","HHT","Male",2275,303.066793413245
"event","sex","HHT","Female",2317,237.504364198426
"event","sex","OMA","Male",209,5.86745475463352
"event","sex","OMA","Female",201,4.59192111232189
"event","education","TOT","Less than high school",1668,78.3177656379344
"event","education","TOT","High school",1736,63.2664686586571
"event","education","TOT","Some college",1544,45.6641043947565
"event","education","TOT","Inapplicable (age < 18)",458,13.0104431515787
"event","education","TOT","Missing",1459,461.232965059887
"event","education","DVT","Less than high school",225,9.4389489531061
"event","education","DVT","High school",224,8.41852203925679
"event","education","DVT","Some college",234,4.59192111232189
"event","education","DVT","Inapplicable (age < 18)",176,5.35724129770887
"event","education","DVT","Missing",219,63.2664686586571
"event","education","RX","Less than high school",646,41.8375034678216
"event","education","RX","High school",600,29.3372737731676
"event","education","RX","Some college",473,15.0512969792773
"event","education","RX","Inapplicable (age < 18)",76,3.06128074154792
"event","education","RX","Missing",892,188.52387233366
"event","education","OBV","Less than high school",381,15.0512969792773
"event","education","OBV","High school",450,12.2451229661917
"event","education","OBV","Some college",451,13.265549880041
"event","education","OBV","Inapplicable (age < 18)",207,5.10213456924654
"event","education","OBV","Missing",331,116.073561450359
"event","education","OBD","Less than high school",313,13.7757633369657
"event","education","OBD","High school",347,11.734909509267
"event","education","OBD","Some college",336,8.16341531079446
"event","education","OBD","Inapplicable (age < 18)",187,4.33681438385956
"event","education","OBD","Missing",251,68.623709956366
"event","education","OBO","Less than high school",207,14.796190250815
"event","education","OBO","High school",223,9.69405568156843
"event","education","OBO","Some college",229,7.90830858233214
"event","education","OBO","Inapplicable (age < 18)",120,8.67362876771912
"event","education","OBO","Missing",392,244.137139138447
"event","education","OPT","Less than high school",623,53.827519705551
"event","education","OPT","High school",674,65.0522157578934
"event","education","OPT","Some college",779,58.6745475463352
"event","education","OPT","Inapplicable (age < 18)",350,46.1743178516812
"event","education","OPT","Missing",288,38.0109025408867
"event","education","OPY","Less than high school",858,95.6650231733726
"event","education","OPY","High school",1227,100.256944285695
"event","education","OPY","Some college",1339,89.7975684187391
"event","education","OPY","Inapplicable (age < 18)",648,181.380883936714
"event","education","OPY","Missing",154,1471.20050304224
"event","education","OPZ","Less than high school",361,44.8987842093696
"event","education","OPZ","High school",359,21.9391786477601
"event","education","OPZ","Some college",338,29.8474872300923
"event","education","OPZ","Inapplicable (age < 18)",244,28.5719535877806
"event","education","OPZ","Missing",267,72.9605243402255
"event","education","ERT","Less than high school",377,25.2555661177704
"event","education","ERT","High school",514,21.1738584623731
"event","education","ERT","Some college",531,23.4698190185341
"event","education","ERT","Inapplicable (age < 18)",331,16.8370440785136
"event","education","ERT","Missing",427,164.288733129739
"event","education","IPT","Less than high school",6663,516.846231864675
"event","education","IPT","High school",8556,586.745475463352
"event","education","IPT","Some college",7232,358.424953489569
"event","education","IPT","Inapplicable (age < 18)",4425,541.081371068596
"event","education","IPT","Missing",5692,2275.80712461242
"event","education","HHT","Less than high school",3694,503.070468527709
"event","education","HHT","High school",2520,358.169846761107
"event","education","HHT","Some college",1446,300.005512671697
"event","education","HHT","Inapplicable (age < 18)",1165,584.704621635654
"event","education","HHT","Missing",1080,1136.75558202813
"event","education","OMA","Less than high school",200,9.18384222464377
"event","education","OMA","High school",215,7.14298839694516
"event","education","OMA","Some college",230,7.65320185386981
"event","education","OMA","Inapplicable (age < 18)",150,5.35724129770887
"event","education","OMA","Missing",226,76.0218050817735
"event","employed","TOT","Employed",1126,24.2351392039211
"event","employed","TOT","Not employed",2882,80.358619465633
"event","employed","TOT","Inapplicable (age < 16)",450,11.734909509267
"event","employed","TOT","Missing",25,2903.36967662974
"event","employed","DVT","Employed",225,4.84702784078421
"event","employed","DVT","Not employed",240,7.39809512540748
"event","employed","DVT","Inapplicable (age < 16)",171,6.6327749400205
"event","employed","RX","Employed",335,9.4389489531061
