"stat_var","stat_label","row_group","row_var","row_label","rowLevels","col_group","col_var","col_label","colLevels","coef","se","caption"
"totPOP","Number of people","","ind","(none)","Total","Access to Care","rsn_DN","Reasons for difficulty receiving needed dental care","Couldn't afford","11,593","689","Reasons for difficulty among persons with difficulty receiving needed dental care, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Access to Care","rsn_DN","Reasons for difficulty receiving needed dental care","Insurance related","1,911","210","Reasons for difficulty among persons with difficulty receiving needed dental care, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Access to Care","rsn_DN","Reasons for difficulty receiving needed dental care","Other","4,840","363","Reasons for difficulty among persons with difficulty receiving needed dental care, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Access to Care","rsn_PM","Reasons for difficulty receiving needed prescription medicines","Couldn't afford","4,433","338","Reasons for difficulty among persons with difficulty receiving needed prescription medicines, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Access to Care","rsn_PM","Reasons for difficulty receiving needed prescription medicines","Insurance related","2,185","214","Reasons for difficulty among persons with difficulty receiving needed prescription medicines, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Access to Care","rsn_PM","Reasons for difficulty receiving needed prescription medicines","Other","4,523","331","Reasons for difficulty among persons with difficulty receiving needed prescription medicines, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Preventive Care","adult_nosmok","Adults advised to quit smoking","Told to quit","18,027","704","Adults advised to quit smoking, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Preventive Care","adult_nosmok","Adults advised to quit smoking","Not told to quit","9,753","561","Adults advised to quit smoking, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Preventive Care","adult_nosmok","Adults advised to quit smoking","Had no visits in the last 12 months","6,025","405","Adults advised to quit smoking, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Preventive Care","adult_nosmok","Adults advised to quit smoking","Not ascertained","1,511","165","Adults advised to quit smoking, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Preventive Care","child_dental","Children receiving dental care","One or more dental visits","35,953","1,419","Children ages 2-17 receiving dental care, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Preventive Care","child_dental","Children receiving dental care","No dental visits in past year","30,148","1,184","Children ages 2-17 receiving dental care, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_a1c","Hemoglobin A1c measurement","Had measurement","15,583","721","Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_a1c","Hemoglobin A1c measurement","Did not have measurement","1,796","188","Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_a1c","Hemoglobin A1c measurement","Don't know/Non-response","7,210","376","Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_chol","Lipid profile","Don't know/Non-response","391","89","Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_chol","Lipid profile","In the past year","22,084","829","Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_chol","Lipid profile","More than 1 year ago","1,533","167","Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_chol","Lipid profile","Never had cholesterol checked","581","93","Lipid profile among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_eye","Eye exam","Don't know/Non-response","427","87","Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_eye","Eye exam","In the past year","16,737","701","Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_eye","Eye exam","More than 1 year ago","4,974","329","Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_eye","Eye exam","Never had eye exam","2,452","206","Eye exam among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_foot","Foot care","Don't know/Non-response","464","110","Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_foot","Foot care","In the past year","18,056","699","Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_foot","Foot care","More than 1 year ago","1,767","176","Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_foot","Foot care","Never had feet checked","4,303","324","Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_flu","Flu shot","Don't know/Non-response","610","113","Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_flu","Flu shot","In the past year","15,833","657","Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_flu","Flu shot","More than 1 year ago","3,159","276","Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Diabetes Care","diab_flu","Flu shot","Never had flu shot","4,987","325","Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_routine","Ability to schedule a routine appointment","Always","81,765","2,250","Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_routine","Ability to schedule a routine appointment","Usually","38,783","1,280","Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_routine","Ability to schedule a routine appointment","Sometimes/Never","18,439","768","Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_routine","Ability to schedule a routine appointment","Don't know/Non-response","3,510","265","Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_illness","Ability to schedule an appointment for illness or injury","Always","37,343","1,250","Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_illness","Ability to schedule an appointment for illness or injury","Usually","12,632","580","Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_illness","Ability to schedule an appointment for illness or injury","Sometimes/Never","7,095","423","Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_illness","Ability to schedule an appointment for illness or injury","Don't know/Non-response","1,203","135","Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_listen","How often doctor listened carefully","Always","101,036","2,662","How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_listen","How often doctor listened carefully","Usually","40,942","1,408","How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_listen","How often doctor listened carefully","Sometimes/Never","10,025","504","How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_listen","How often doctor listened carefully","Don't know/Non-response","972","110","How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_explain","How often doctor explained things","Always","102,072","2,805","How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_explain","How often doctor explained things","Usually","42,997","1,310","How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_explain","How often doctor explained things","Sometimes/Never","7,287","393","How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_explain","How often doctor explained things","Don't know/Non-response","620","94","How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_respect","How often doctor showed respect","Always","107,724","2,833","How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_respect","How often doctor showed respect","Usually","36,874","1,320","How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_respect","How often doctor showed respect","Sometimes/Never","7,653","435","How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_respect","How often doctor showed respect","Don't know/Non-response","724","105","How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_time","How often doctor spent enough time","Always","87,475","2,421","How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_time","How often doctor spent enough time","Usually","50,652","1,586","How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_time","How often doctor spent enough time","Sometimes/Never","13,969","649","How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_time","How often doctor spent enough time","Don't know/Non-response","880","110","How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_rating","Rating for care","0-6 rating","15,605","636","Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_rating","Rating for care","7-8 rating","52,024","1,652","Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_rating","Rating for care","9-10 rating","83,848","2,342","Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_rating","Rating for care","Don't know/Non-response","1,499","160","Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_routine","Ability to schedule a routine appointment","Always","40,104","1,553","Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_routine","Ability to schedule a routine appointment","Usually","6,754","428","Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_routine","Ability to schedule a routine appointment","Sometimes/Never","2,614","207","Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_routine","Ability to schedule a routine appointment","Don't know/Non-response","117*","38","Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_illness","Ability to schedule an appointment for illness or injury","Always","13,643","647","Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_illness","Ability to schedule an appointment for illness or injury","Usually","1,365","169","Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_illness","Ability to schedule an appointment for illness or injury","Sometimes/Never","527","83","Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_illness","Ability to schedule an appointment for illness or injury","Don't know/Non-response",NA,NA,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_listen","How often doctor listened carefully","Always","47,291","1,741","How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_listen","How often doctor listened carefully","Usually","7,844","445","How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_listen","How often doctor listened carefully","Sometimes/Never","1,484","136","How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_listen","How often doctor listened carefully","Don't know/Non-response","285","83","How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_explain","How often doctor explained things","Always","48,191","1,749","How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_explain","How often doctor explained things","Usually","7,214","467","How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_explain","How often doctor explained things","Sometimes/Never","1,230","124","How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_explain","How often doctor explained things","Don't know/Non-response","269","80","How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_respect","How often doctor showed respect","Always","49,050","1,827","How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_respect","How often doctor showed respect","Usually","6,366","394","How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_respect","How often doctor showed respect","Sometimes/Never","1,237","163","How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_respect","How often doctor showed respect","Don't know/Non-response","251*","82","How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_time","How often doctor spent enough time","Always","45,469","1,742","How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_time","How often doctor spent enough time","Usually","8,721","556","How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_time","How often doctor spent enough time","Sometimes/Never","2,486","198","How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_time","How often doctor spent enough time","Don't know/Non-response","228*","76","How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_rating","Rating for care","0-6 rating","2,399","205","Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_rating","Rating for care","7-8 rating","12,965","656","Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_rating","Rating for care","9-10 rating","41,477","1,562","Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_rating","Rating for care","Don't know/Non-response","64*","21","Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","usc","Usual source of care","No usual source of health care","61,630","1,944","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","usc","Usual source of care","Office-based","187,507","5,186","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","usc","Usual source of care","Hospital (not ER)","59,584","2,646","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","usc","Usual source of care","Emergency room","1,385","206","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","usc","Usual source of care","No usual source of health care","887","132","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","usc","Usual source of care","Office-based","12,660","722","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","usc","Usual source of care","Hospital (not ER)","4,913","374","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","usc","Usual source of care","Emergency room","47*","21","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","usc","Usual source of care","No usual source of health care","4,630","366","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","usc","Usual source of care","Office-based","37,009","1,487","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","usc","Usual source of care","Hospital (not ER)","11,293","677","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","usc","Usual source of care","Emergency room","156*","48","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-44","Access to Care","usc","Usual source of care","No usual source of health care","39,385","1,336","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-44","Access to Care","usc","Usual source of care","Office-based","52,459","1,806","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-44","Access to Care","usc","Usual source of care","Hospital (not ER)","18,081","909","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-44","Access to Care","usc","Usual source of care","Emergency room","574","102","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-64","Access to Care","usc","Usual source of care","No usual source of health care","13,979","625","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-64","Access to Care","usc","Usual source of care","Office-based","51,774","1,718","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-64","Access to Care","usc","Usual source of care","Hospital (not ER)","15,804","864","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-64","Access to Care","usc","Usual source of care","Emergency room","474","120","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 18","Access to Care","usc","Usual source of care","No usual source of health care","5,518","422","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 18","Access to Care","usc","Usual source of care","Office-based","49,670","1,919","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 18","Access to Care","usc","Usual source of care","Hospital (not ER)","16,206","948","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 18","Access to Care","usc","Usual source of care","Emergency room","203","53","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-64","Access to Care","usc","Usual source of care","No usual source of health care","53,364","1,677","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-64","Access to Care","usc","Usual source of care","Office-based","104,234","3,052","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-64","Access to Care","usc","Usual source of care","Hospital (not ER)","33,885","1,554","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-64","Access to Care","usc","Usual source of care","Emergency room","1,048","172","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","Access to Care","usc","Usual source of care","No usual source of health care","2,748","259","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","Access to Care","usc","Usual source of care","Office-based","33,604","1,404","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","Access to Care","usc","Usual source of care","Hospital (not ER)","9,493","596","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","Access to Care","usc","Usual source of care","Emergency room","135*","49","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","difficulty","Difficulty receiving needed care","Any care","33,137","1,286","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","difficulty","Difficulty receiving needed care","Medical care","13,389","627","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","difficulty","Difficulty receiving needed care","Dental care","17,777","865","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","difficulty","Difficulty receiving needed care","Prescription medicines","10,857","617","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","difficulty","Difficulty receiving needed care","Any care","459","89","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","difficulty","Difficulty receiving needed care","Medical care","191*","59","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","difficulty","Difficulty receiving needed care","Dental care","204","51","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","difficulty","Difficulty receiving needed care","Prescription medicines","93*","41","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","difficulty","Difficulty receiving needed care","Any care","2,224","218","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","difficulty","Difficulty receiving needed care","Medical care","882","126","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","difficulty","Difficulty receiving needed care","Dental care","1,257","164","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","difficulty","Difficulty receiving needed care","Prescription medicines","376","85","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
