"stat_var","stat_label","row_group","row_var","row_label","rowLevels","col_group","col_var","col_label","colLevels","coef","se","caption"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_routine","Ability to schedule a routine appointment","Sometimes/Never","19,743","755","Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_routine","Ability to schedule a routine appointment","Don't know/Non-response","4,081","286","Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_illness","Ability to schedule an appointment for illness or injury","Always","39,525","1,324","Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_illness","Ability to schedule an appointment for illness or injury","Usually","13,880","694","Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_illness","Ability to schedule an appointment for illness or injury","Sometimes/Never","7,195","486","Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_illness","Ability to schedule an appointment for illness or injury","Don't know/Non-response","1,827","156","Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_listen","How often doctor listened carefully","Always","104,847","2,840","How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_listen","How often doctor listened carefully","Usually","43,131","1,489","How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_listen","How often doctor listened carefully","Sometimes/Never","10,646","524","How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_listen","How often doctor listened carefully","Don't know/Non-response","1,254","146","How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_explain","How often doctor explained things","Always","105,560","2,843","How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_explain","How often doctor explained things","Usually","45,470","1,506","How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_explain","How often doctor explained things","Sometimes/Never","8,083","464","How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_explain","How often doctor explained things","Don't know/Non-response","765","120","How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_respect","How often doctor showed respect","Always","111,303","2,997","How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_respect","How often doctor showed respect","Usually","38,842","1,410","How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_respect","How often doctor showed respect","Sometimes/Never","8,904","482","How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_respect","How often doctor showed respect","Don't know/Non-response","828","111","How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_time","How often doctor spent enough time","Always","90,528","2,508","How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_time","How often doctor spent enough time","Usually","53,136","1,657","How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_time","How often doctor spent enough time","Sometimes/Never","15,231","679","How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_time","How often doctor spent enough time","Don't know/Non-response","982","112","How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_rating","Rating for care","0-6 rating","17,519","817","Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_rating","Rating for care","7-8 rating","54,338","1,649","Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_rating","Rating for care","9-10 rating","86,389","2,517","Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Adults","adult_rating","Rating for care","Don't know/Non-response","1,630","173","Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_routine","Ability to schedule a routine appointment","Always","41,681","1,464","Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_routine","Ability to schedule a routine appointment","Usually","6,393","539","Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_routine","Ability to schedule a routine appointment","Sometimes/Never","2,665","214","Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_routine","Ability to schedule a routine appointment","Don't know/Non-response","160","41","Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_illness","Ability to schedule an appointment for illness or injury","Always","14,087","675","Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_illness","Ability to schedule an appointment for illness or injury","Usually","1,447","212","Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_illness","Ability to schedule an appointment for illness or injury","Sometimes/Never","572","85","Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_illness","Ability to schedule an appointment for illness or injury","Don't know/Non-response",NA,NA,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_listen","How often doctor listened carefully","Always","48,526","1,719","How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_listen","How often doctor listened carefully","Usually","7,597","500","How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_listen","How often doctor listened carefully","Sometimes/Never","1,814","193","How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_listen","How often doctor listened carefully","Don't know/Non-response","410","74","How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_explain","How often doctor explained things","Always","48,824","1,726","How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_explain","How often doctor explained things","Usually","7,556","504","How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_explain","How often doctor explained things","Sometimes/Never","1,640","178","How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_explain","How often doctor explained things","Don't know/Non-response","326","72","How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_respect","How often doctor showed respect","Always","50,204","1,731","How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_respect","How often doctor showed respect","Usually","6,081","407","How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_respect","How often doctor showed respect","Sometimes/Never","1,686","199","How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_respect","How often doctor showed respect","Don't know/Non-response","376","71","How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_time","How often doctor spent enough time","Always","46,132","1,672","How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_time","How often doctor spent enough time","Usually","8,645","475","How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_time","How often doctor spent enough time","Sometimes/Never","3,202","296","How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_time","How often doctor spent enough time","Don't know/Non-response","368","81","How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_rating","Rating for care","0-6 rating","2,407","233","Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_rating","Rating for care","7-8 rating","12,149","635","Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_rating","Rating for care","9-10 rating","43,665","1,570","Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","","ind","(none)","Total","Quality of Care: Children","child_rating","Rating for care","Don't know/Non-response","127*","39","Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","usc","Usual source of care","No usual source of health care","61,550","1,969","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","usc","Usual source of care","Office-based","179,165","5,109","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","usc","Usual source of care","Hospital (not ER)","69,751","2,863","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","usc","Usual source of care","Emergency room","1,145","153","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","usc","Usual source of care","No usual source of health care","768","114","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","usc","Usual source of care","Office-based","12,639","620","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","usc","Usual source of care","Hospital (not ER)","5,006","381","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","usc","Usual source of care","Emergency room",NA,NA,"Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","usc","Usual source of care","No usual source of health care","4,224","327","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","usc","Usual source of care","Office-based","35,144","1,464","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","usc","Usual source of care","Hospital (not ER)","13,763","694","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","usc","Usual source of care","Emergency room","119","34","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-44","Access to Care","usc","Usual source of care","No usual source of health care","38,775","1,350","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-44","Access to Care","usc","Usual source of care","Office-based","50,036","2,013","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-44","Access to Care","usc","Usual source of care","Hospital (not ER)","21,070","1,047","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-44","Access to Care","usc","Usual source of care","Emergency room","741","121","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-64","Access to Care","usc","Usual source of care","No usual source of health care","14,281","674","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-64","Access to Care","usc","Usual source of care","Office-based","48,822","1,622","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-64","Access to Care","usc","Usual source of care","Hospital (not ER)","18,875","896","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-64","Access to Care","usc","Usual source of care","Emergency room","194","44","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 18","Access to Care","usc","Usual source of care","No usual source of health care","4,992","368","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 18","Access to Care","usc","Usual source of care","Office-based","47,782","1,884","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 18","Access to Care","usc","Usual source of care","Hospital (not ER)","18,769","917","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 18","Access to Care","usc","Usual source of care","Emergency room","140","41","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-64","Access to Care","usc","Usual source of care","No usual source of health care","53,056","1,713","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-64","Access to Care","usc","Usual source of care","Office-based","98,858","3,087","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-64","Access to Care","usc","Usual source of care","Hospital (not ER)","39,945","1,731","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-64","Access to Care","usc","Usual source of care","Emergency room","935","134","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","Access to Care","usc","Usual source of care","No usual source of health care","3,502","260","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","Access to Care","usc","Usual source of care","Office-based","32,525","1,343","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","Access to Care","usc","Usual source of care","Hospital (not ER)","11,038","726","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","Access to Care","usc","Usual source of care","Emergency room","70*","25","Usual source of care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","difficulty","Difficulty receiving needed care","Any care","33,340","1,361","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","difficulty","Difficulty receiving needed care","Medical care","13,635","630","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","difficulty","Difficulty receiving needed care","Dental care","17,416","878","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","Access to Care","difficulty","Difficulty receiving needed care","Prescription medicines","11,152","601","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","difficulty","Difficulty receiving needed care","Any care","448","101","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","difficulty","Difficulty receiving needed care","Medical care","204","49","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","difficulty","Difficulty receiving needed care","Dental care","219*","70","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","Access to Care","difficulty","Difficulty receiving needed care","Prescription medicines","68*","26","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","difficulty","Difficulty receiving needed care","Any care","2,104","216","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","difficulty","Difficulty receiving needed care","Medical care","763","139","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","difficulty","Difficulty receiving needed care","Dental care","1,059","139","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","Access to Care","difficulty","Difficulty receiving needed care","Prescription medicines","504","96","Difficulty receiving needed care, number of people in thousands (standard errors) by age groups, United States"
