"stat_var","stat_label","row_group","row_var","row_label","rowLevels","col_var","col_label","colLevels","coef","se","caption"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","insurance","Insurance coverage, all ages","Public only, all ages","82,755","1,939","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","insurance","Insurance coverage, all ages","Uninsured, all ages","21,498","811","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","insurance","Insurance coverage, all ages","Any private, all ages","32,631","1,264","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-44","insurance","Insurance coverage, all ages","Any private, all ages","82,759","2,043","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-64","insurance","Insurance coverage, all ages","Any private, all ages","64,894","1,636","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","insurance","Insurance coverage, all ages","Public only, all ages","19,760","774","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-44","insurance","Insurance coverage, all ages","Public only, all ages","18,683","709","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-64","insurance","Insurance coverage, all ages","Public only, all ages","12,454","443","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","insurance","Insurance coverage, all ages","Uninsured, all ages","1,430","178","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-44","insurance","Insurance coverage, all ages","Uninsured, all ages","13,055","569","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-64","insurance","Insurance coverage, all ages","Uninsured, all ages","6,529","326","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 18","insurance","Insurance coverage, all ages","Any private, all ages","44,365","1,558","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-64","insurance","Insurance coverage, all ages","Any private, all ages","147,653","3,100","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 18","insurance","Insurance coverage, all ages","Public only, all ages","27,603","981","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-64","insurance","Insurance coverage, all ages","Public only, all ages","31,137","934","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 18","insurance","Insurance coverage, all ages","Uninsured, all ages","1,723","189","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-64","insurance","Insurance coverage, all ages","Uninsured, all ages","19,584","717","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","insurance","Insurance coverage, all ages","Any private, all ages","11,734","643","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-6","insurance","Insurance coverage, all ages","Any private, all ages","4,512","317","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","7-12","insurance","Insurance coverage, all ages","Any private, all ages","14,659","728","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","13-17","insurance","Insurance coverage, all ages","Any private, all ages","13,460","676","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18","insurance","Insurance coverage, all ages","Any private, all ages","2,687","221","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","19-24","insurance","Insurance coverage, all ages","Any private, all ages","18,181","783","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","25-29","insurance","Insurance coverage, all ages","Any private, all ages","16,754","748","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","30-34","insurance","Insurance coverage, all ages","Any private, all ages","15,226","609","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","35-44","insurance","Insurance coverage, all ages","Any private, all ages","29,911","979","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-54","insurance","Insurance coverage, all ages","Any private, all ages","32,465","1,017","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","55-64","insurance","Insurance coverage, all ages","Any private, all ages","32,429","1,044","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","insurance","Insurance coverage, all ages","Any private, all ages","28,510","910","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","insurance","Insurance coverage, all ages","Public only, all ages","7,844","379","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-6","insurance","Insurance coverage, all ages","Public only, all ages","3,584","230","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","7-12","insurance","Insurance coverage, all ages","Public only, all ages","9,011","430","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","13-17","insurance","Insurance coverage, all ages","Public only, all ages","7,165","365","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18","insurance","Insurance coverage, all ages","Public only, all ages","1,252","120","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","19-24","insurance","Insurance coverage, all ages","Public only, all ages","4,753","278","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","25-29","insurance","Insurance coverage, all ages","Public only, all ages","3,393","238","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","30-34","insurance","Insurance coverage, all ages","Public only, all ages","3,427","270","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","35-44","insurance","Insurance coverage, all ages","Public only, all ages","5,858","350","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-54","insurance","Insurance coverage, all ages","Public only, all ages","5,559","291","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","55-64","insurance","Insurance coverage, all ages","Public only, all ages","6,895","329","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","insurance","Insurance coverage, all ages","Public only, all ages","24,014","829","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","insurance","Insurance coverage, all ages","Uninsured, all ages","294","74","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-6","insurance","Insurance coverage, all ages","Uninsured, all ages","191","46","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","7-12","insurance","Insurance coverage, all ages","Uninsured, all ages","553","100","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","13-17","insurance","Insurance coverage, all ages","Uninsured, all ages","686","109","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18","insurance","Insurance coverage, all ages","Uninsured, all ages","211*","64","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","19-24","insurance","Insurance coverage, all ages","Uninsured, all ages","2,265","191","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","25-29","insurance","Insurance coverage, all ages","Uninsured, all ages","2,985","226","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","30-34","insurance","Insurance coverage, all ages","Uninsured, all ages","2,911","214","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","35-44","insurance","Insurance coverage, all ages","Uninsured, all ages","4,684","310","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-54","insurance","Insurance coverage, all ages","Uninsured, all ages","3,718","240","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","55-64","insurance","Insurance coverage, all ages","Uninsured, all ages","2,810","215","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","insurance","Insurance coverage, all ages","Uninsured, all ages","190","41","Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","ins_lt65","Insurance coverage, < 65","<65, Any private","192,017","4,321","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","ins_lt65","Insurance coverage, < 65","<65, Public only","58,741","1,675","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","ins_lt65","Insurance coverage, < 65","<65, Uninsured","21,307","806","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","ins_lt65","Insurance coverage, < 65","<65, Any private","32,631","1,264","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-44","ins_lt65","Insurance coverage, < 65","<65, Any private","82,759","2,043","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-64","ins_lt65","Insurance coverage, < 65","<65, Any private","64,894","1,636","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","ins_lt65","Insurance coverage, < 65","<65, Public only","19,760","774","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-44","ins_lt65","Insurance coverage, < 65","<65, Public only","18,683","709","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-64","ins_lt65","Insurance coverage, < 65","<65, Public only","12,454","443","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-17","ins_lt65","Insurance coverage, < 65","<65, Uninsured","1,430","178","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-44","ins_lt65","Insurance coverage, < 65","<65, Uninsured","13,055","569","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-64","ins_lt65","Insurance coverage, < 65","<65, Uninsured","6,529","326","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 18","ins_lt65","Insurance coverage, < 65","<65, Any private","44,365","1,558","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-64","ins_lt65","Insurance coverage, < 65","<65, Any private","147,653","3,100","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 18","ins_lt65","Insurance coverage, < 65","<65, Public only","27,603","981","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-64","ins_lt65","Insurance coverage, < 65","<65, Public only","31,137","934","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 18","ins_lt65","Insurance coverage, < 65","<65, Uninsured","1,723","189","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18-64","ins_lt65","Insurance coverage, < 65","<65, Uninsured","19,584","717","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","ins_lt65","Insurance coverage, < 65","<65, Any private","11,734","643","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-6","ins_lt65","Insurance coverage, < 65","<65, Any private","4,512","317","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","7-12","ins_lt65","Insurance coverage, < 65","<65, Any private","14,659","728","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","13-17","ins_lt65","Insurance coverage, < 65","<65, Any private","13,460","676","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18","ins_lt65","Insurance coverage, < 65","<65, Any private","2,687","221","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","19-24","ins_lt65","Insurance coverage, < 65","<65, Any private","18,181","783","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","25-29","ins_lt65","Insurance coverage, < 65","<65, Any private","16,754","748","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","30-34","ins_lt65","Insurance coverage, < 65","<65, Any private","15,226","609","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","35-44","ins_lt65","Insurance coverage, < 65","<65, Any private","29,911","979","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-54","ins_lt65","Insurance coverage, < 65","<65, Any private","32,465","1,017","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","55-64","ins_lt65","Insurance coverage, < 65","<65, Any private","32,429","1,044","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","ins_lt65","Insurance coverage, < 65","<65, Public only","7,844","379","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-6","ins_lt65","Insurance coverage, < 65","<65, Public only","3,584","230","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","7-12","ins_lt65","Insurance coverage, < 65","<65, Public only","9,011","430","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","13-17","ins_lt65","Insurance coverage, < 65","<65, Public only","7,165","365","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18","ins_lt65","Insurance coverage, < 65","<65, Public only","1,252","120","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","19-24","ins_lt65","Insurance coverage, < 65","<65, Public only","4,753","278","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","25-29","ins_lt65","Insurance coverage, < 65","<65, Public only","3,393","238","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","30-34","ins_lt65","Insurance coverage, < 65","<65, Public only","3,427","270","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","35-44","ins_lt65","Insurance coverage, < 65","<65, Public only","5,858","350","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-54","ins_lt65","Insurance coverage, < 65","<65, Public only","5,559","291","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","55-64","ins_lt65","Insurance coverage, < 65","<65, Public only","6,895","329","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","Under 5","ins_lt65","Insurance coverage, < 65","<65, Uninsured","294","74","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","5-6","ins_lt65","Insurance coverage, < 65","<65, Uninsured","191","46","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","7-12","ins_lt65","Insurance coverage, < 65","<65, Uninsured","553","100","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","13-17","ins_lt65","Insurance coverage, < 65","<65, Uninsured","686","109","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","18","ins_lt65","Insurance coverage, < 65","<65, Uninsured","211*","64","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","19-24","ins_lt65","Insurance coverage, < 65","<65, Uninsured","2,265","191","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","25-29","ins_lt65","Insurance coverage, < 65","<65, Uninsured","2,985","226","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","30-34","ins_lt65","Insurance coverage, < 65","<65, Uninsured","2,911","214","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","35-44","ins_lt65","Insurance coverage, < 65","<65, Uninsured","4,684","310","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","45-54","ins_lt65","Insurance coverage, < 65","<65, Uninsured","3,718","240","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","55-64","ins_lt65","Insurance coverage, < 65","<65, Uninsured","2,810","215","Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","ins_ge65","Insurance coverage, 65+","65+, Medicare only","18,249","713","Number of people in thousands (standard errors) by age groups and insurance coverage, 65+, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","ins_ge65","Insurance coverage, 65+","65+, Medicare and private","27,804","892","Number of people in thousands (standard errors) by age groups and insurance coverage, 65+, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","ins_ge65","Insurance coverage, 65+","65+, Medicare and other public","5,765","343","Number of people in thousands (standard errors) by age groups and insurance coverage, 65+, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","All persons","ins_ge65","Insurance coverage, 65+","65+, No medicare","896","140","Number of people in thousands (standard errors) by age groups and insurance coverage, 65+, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","ins_ge65","Insurance coverage, 65+","65+, Medicare only","18,249","713","Number of people in thousands (standard errors) by age groups and insurance coverage, 65+, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","ins_ge65","Insurance coverage, 65+","65+, Medicare and private","27,804","892","Number of people in thousands (standard errors) by age groups and insurance coverage, 65+, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","ins_ge65","Insurance coverage, 65+","65+, Medicare and other public","5,765","343","Number of people in thousands (standard errors) by age groups and insurance coverage, 65+, United States"
"totPOP","Number of people","Demographics","agegrps","Age groups","65+","ins_ge65","Insurance coverage, 65+","65+, No medicare","896","140","Number of people in thousands (standard errors) by age groups and insurance coverage, 65+, United States"
"totPOP","Number of people","Demographics","region","Census region","All persons","insurance","Insurance coverage, all ages","Any private, all ages","220,527","4,602","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","All persons","insurance","Insurance coverage, all ages","Public only, all ages","82,755","1,939","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","All persons","insurance","Insurance coverage, all ages","Uninsured, all ages","21,498","811","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","Northeast","insurance","Insurance coverage, all ages","Any private, all ages","39,199","1,859","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","Midwest","insurance","Insurance coverage, all ages","Any private, all ages","49,679","2,247","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","South","insurance","Insurance coverage, all ages","Any private, all ages","81,645","2,412","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","West","insurance","Insurance coverage, all ages","Any private, all ages","50,004","2,364","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","Northeast","insurance","Insurance coverage, all ages","Public only, all ages","15,081","836","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","Midwest","insurance","Insurance coverage, all ages","Public only, all ages","15,047","844","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","South","insurance","Insurance coverage, all ages","Public only, all ages","29,756","984","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","West","insurance","Insurance coverage, all ages","Public only, all ages","22,871","1,071","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","Northeast","insurance","Insurance coverage, all ages","Uninsured, all ages","2,141","265","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","Midwest","insurance","Insurance coverage, all ages","Uninsured, all ages","3,334","328","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","South","insurance","Insurance coverage, all ages","Uninsured, all ages","11,411","569","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","West","insurance","Insurance coverage, all ages","Uninsured, all ages","4,612","385","Number of people in thousands (standard errors) by census region and insurance coverage, all ages, United States"
"totPOP","Number of people","Demographics","region","Census region","All persons","ins_lt65","Insurance coverage, < 65","<65, Any private","192,017","4,321","Number of people in thousands (standard errors) by census region and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","region","Census region","All persons","ins_lt65","Insurance coverage, < 65","<65, Public only","58,741","1,675","Number of people in thousands (standard errors) by census region and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","region","Census region","All persons","ins_lt65","Insurance coverage, < 65","<65, Uninsured","21,307","806","Number of people in thousands (standard errors) by census region and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","region","Census region","Northeast","ins_lt65","Insurance coverage, < 65","<65, Any private","34,004","1,728","Number of people in thousands (standard errors) by census region and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","region","Census region","Midwest","ins_lt65","Insurance coverage, < 65","<65, Any private","42,365","2,054","Number of people in thousands (standard errors) by census region and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","region","Census region","South","ins_lt65","Insurance coverage, < 65","<65, Any private","71,344","2,318","Number of people in thousands (standard errors) by census region and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","region","Census region","West","ins_lt65","Insurance coverage, < 65","<65, Any private","44,305","2,267","Number of people in thousands (standard errors) by census region and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","region","Census region","Northeast","ins_lt65","Insurance coverage, < 65","<65, Public only","10,523","698","Number of people in thousands (standard errors) by census region and insurance coverage, < 65, United States"
"totPOP","Number of people","Demographics","region","Census region","Midwest","ins_lt65","Insurance coverage, < 65","<65, Public only","10,966","733","Number of people in thousands (standard errors) by census region and insurance coverage, < 65, United States"
