"rowGrp","colGrp","rowLevels","colLevels","medEXP","medEXP_se"
"event","agegrps","OBO","5-17",71,5.35724129770887
"event","agegrps","OBO","18-44",123,6.88788166848283
"event","agegrps","OBO","45-64",145,8.67362876771912
"event","agegrps","OBO","65+",95,6.12256148309585
"event","agegrps","OPT","Under 5",236,81.6341531079446
"event","agegrps","OPT","5-17",291,55.8683735332496
"event","agegrps","OPT","18-44",519,64.2868955725064
"event","agegrps","OPT","45-64",564,46.6845313086058
"event","agegrps","OPT","65+",607,59.4398677317222
"event","agegrps","OPY","Under 5",290,240.05543148305
"event","agegrps","OPY","5-17",347,85.4607540348795
"event","agegrps","OPY","18-44",654,100.767157742619
"event","agegrps","OPY","45-64",809,75.7666983533111
"event","agegrps","OPY","65+",834,66.5828561286673
"event","agegrps","OPZ","Under 5",114,86.2260742202665
"event","agegrps","OPZ","5-17",212,46.4294245801435
"event","agegrps","OPZ","18-44",288,30.3577006870169
"event","agegrps","OPZ","45-64",304,26.531099760082
"event","agegrps","OPZ","65+",271,31.6332343293285
"event","agegrps","ERT","Under 5",197,16.5819373500513
"event","agegrps","ERT","5-17",254,15.3064037077396
"event","agegrps","ERT","18-44",289,11.734909509267
"event","agegrps","ERT","45-64",341,18.3676844492875
"event","agegrps","ERT","65+",293,20.4085382769862
"event","agegrps","IPT","Under 5",3688,567.102257371753
"event","agegrps","IPT","5-17",2831,598.735491701082
"event","agegrps","IPT","18-44",3669,187.248338691348
"event","agegrps","IPT","45-64",6447,666.593881472061
"event","agegrps","IPT","65+",7052,542.61201143937
"event","agegrps","HHT","Under 5",162,100.767157742619
"event","agegrps","HHT","5-17",1179,954.099164449103
"event","agegrps","HHT","18-44",218,121.941016204992
"event","agegrps","HHT","45-64",1100,293.627844460138
"event","agegrps","HHT","65+",2315,371.180289912686
"event","agegrps","OMA","Under 5",26,19.1330046346745
"event","agegrps","OMA","5-17",138,6.88788166848283
"event","agegrps","OMA","18-44",138,3.82660092693491
"event","agegrps","OMA","45-64",190,5.10213456924654
"event","agegrps","OMA","65+",180,8.16341531079446
"sop","agegrps","EXP","Under 5",233,11.9900162377294
"sop","agegrps","EXP","5-17",273,8.41852203925679
"sop","agegrps","EXP","18-44",476,14.5410835223526
"sop","agegrps","EXP","45-64",1018,37.7557958124244
"sop","agegrps","EXP","65+",1965,96.4303433587596
"sop","agegrps","SLF","Under 5",64,4.08170765539723
"sop","agegrps","SLF","5-17",95,5.35724129770887
"sop","agegrps","SLF","18-44",160,5.10213456924654
"sop","agegrps","SLF","45-64",302,8.67362876771912
"sop","agegrps","SLF","65+",462,19.3881113631369
"sop","agegrps","PTR","Under 5",186,10.7144825954177
"sop","agegrps","PTR","5-17",194,6.88788166848283
"sop","agegrps","PTR","18-44",321,12.2451229661917
"sop","agegrps","PTR","45-64",586,23.2147122900718
"sop","agegrps","PTR","65+",584,28.061740130856
"sop","agegrps","MCR","Under 5",100,37.2455823554997
"sop","agegrps","MCR","5-17",32,10.4593758669554
"sop","agegrps","MCR","18-44",189,64.5420023009687
"sop","agegrps","MCR","45-64",400,67.093069585592
"sop","agegrps","MCR","65+",633,43.3681438385956
"sop","agegrps","MCD","Under 5",126,11.4798027808047
"sop","agegrps","MCD","5-17",141,10.2042691384931
"sop","agegrps","MCD","18-44",398,45.4089976662942
"sop","agegrps","MCD","45-64",579,83.6750069356433
"sop","agegrps","MCD","65+",274,54.592839890938
"sop","agegrps","OTZ","Under 5",70,9.18384222464377
"sop","agegrps","OTZ","5-17",91,10.7144825954177
"sop","agegrps","OTZ","18-44",130,7.39809512540748
"sop","agegrps","OTZ","45-64",196,14.796190250815
"sop","agegrps","OTZ","65+",179,23.7249257469964
"ind","region","Total","Northeast",593,28.061740130856
"ind","region","Total","Midwest",581,32.3985545147155
"ind","region","Total","South",561,18.3676844492875
"ind","region","Total","West",545,29.3372737731676
"ind","married","Total","Married",818,23.7249257469964
"ind","married","Total","Widowed",2174,156.125317818944
"ind","married","Total","Divorced",1011,85.2056473064172
"ind","married","Total","Separated",590,68.623709956366
"ind","married","Total","Never married",438,19.1330046346745
"ind","married","Total","Inapplicable (age < 16)",255,6.37766821155818
"ind","race","Total","Hispanic",320,15.3064037077396
"ind","race","Total","Black",352,20.4085382769862
"ind","race","Total","White and other",638,19.3881113631369
"ind","sex","Total","Male",468,15.0512969792773
"ind","sex","Total","Female",688,19.6432180915992
"ind","education","Total","Less than high school",960,42.6028236532086
"ind","education","Total","High school",729,27.0413132170067
"ind","education","Total","Some college",770,20.9187517339108
"ind","education","Total","Inapplicable (age < 18)",260,6.6327749400205
"ind","education","Total","Missing",6277,1633.19327561582
"ind","employed","Total","Employed",589,14.5410835223526
"ind","employed","Total","Not employed",1291,43.6232505670579
"ind","employed","Total","Inapplicable (age < 16)",254,6.88788166848283
"ind","employed","Total","Missing",250,1550.53869559402
"ind","insurance","Total","Any private, all ages",614,15.8166171646643
"ind","insurance","Total","Public only, all ages",685,44.1334640239826
"ind","insurance","Total","Uninsured, all ages",228,14.030870065428
"ind","poverty","Total","Negative or poor",400,23.4698190185341
"ind","poverty","Total","Near-poor",556,79.8484060087084
"ind","poverty","Total","Low income",521,27.8066334023936
"ind","poverty","Total","Middle income",515,15.8166171646643
"ind","poverty","Total","High income",708,23.9800324754587
"ind","health","Total","Excellent",355,8.67362876771912
"ind","health","Total","Very good",530,19.3881113631369
"ind","health","Total","Good",756,29.8474872300923
"ind","health","Total","Fair",1787,121.68590947653
"ind","health","Total","Poor",4353,433.171224929031
"ind","health","Total","Missing",1550,1069.917619171
"ind","mnhlth","Total","Excellent",442,12.2451229661917
"ind","mnhlth","Total","Very good",567,20.1534315485238
"ind","mnhlth","Total","Good",780,38.7762227262737
"ind","mnhlth","Total","Fair",1693,133.931032442722
"ind","mnhlth","Total","Poor",2692,364.037301515741
"ind","mnhlth","Total","Missing",1477,1069.917619171
"ind","agegrps_v2X","Total","Under 18",260,6.6327749400205
"ind","agegrps_v2X","Total","18-64",626,16.5819373500513
"ind","agegrps_v2X","Total","65+",1965,96.4303433587596
"ind","insurance_v2X","Total","<65, Any private",522,13.0104431515787
"ind","insurance_v2X","Total","<65, Public only",382,21.6840719192978
"ind","insurance_v2X","Total","<65, Uninsured",228,14.030870065428
"ind","insurance_v2X","Total","65+, Medicare only",1576,156.125317818944
"ind","insurance_v2X","Total","65+, Medicare and private",2016,108.165252868027
"ind","insurance_v2X","Total","65+, Medicare and other public",2748,401.537990599703
"ind","insurance_v2X","Total","65+, No medicare",754,418.119927949754
"event","region","TOT","Northeast",593,28.061740130856
"event","region","TOT","Midwest",581,32.3985545147155
"event","region","TOT","South",561,18.3676844492875
"event","region","TOT","West",545,29.3372737731676
"event","region","DVT","Northeast",148,6.88788166848283
"event","region","DVT","Midwest",124,3.06128074154792
"event","region","DVT","South",125,3.82660092693491
"event","region","DVT","West",164,6.37766821155818
"event","region","RX","Northeast",102,8.41852203925679
"event","region","RX","Midwest",120,8.67362876771912
"event","region","RX","South",131,5.61234802617119
"event","region","RX","West",87,6.12256148309585
"event","region","OBV","Northeast",233,13.7757633369657
"event","region","OBV","Midwest",201,9.18384222464377
"event","region","OBV","South",201,5.86745475463352
"event","region","OBV","West",211,8.67362876771912
"event","region","OBD","Northeast",204,8.67362876771912
"event","region","OBD","Midwest",172,6.37766821155818
"event","region","OBD","South",179,6.37766821155818
"event","region","OBD","West",182,7.65320185386981
"event","region","OBO","Northeast",137,12.7553364231164
"event","region","OBO","Midwest",114,8.92873549618145
"event","region","OBO","South",87,3.31638747001025
"event","region","OBO","West",117,7.39809512540748
"event","region","OPT","Northeast",425,36.4802621701128
"event","region","OPT","Midwest",512,57.3990139040236
"event","region","OPT","South",586,63.7766821155817
"event","region","OPT","West",495,73.2156310686879
"event","region","OPY","Northeast",652,89.2873549618145
"event","region","OPY","Midwest",802,114.287814351123
"event","region","OPY","South",777,71.6849906979139
"event","region","OPY","West",515,126.277830588852
"event","region","OPZ","Northeast",202,26.2759930316197
"event","region","OPZ","Midwest",267,22.9596055616094
"event","region","OPZ","South",315,45.4089976662942
"event","region","OPZ","West",333,78.827979094859
"event","region","ERT","Northeast",274,14.5410835223526
"event","region","ERT","Midwest",281,11.734909509267
"event","region","ERT","South",270,15.0512969792773
"event","region","ERT","West",308,18.3676844492875
"event","region","IPT","Northeast",5847,581.898447622568
"event","region","IPT","Midwest",5660,535.724129770887
"event","region","IPT","South",4776,303.832113598631
"event","region","IPT","West",4233,344.138976695679
"event","region","HHT","Northeast",2073,560.21437570327
"event","region","HHT","Midwest",2182,517.356445321599
"event","region","HHT","South",1381,247.453526608457
"event","region","HHT","West",1198,343.883869967217
"event","region","OMA","Northeast",167,7.65320185386981
"event","region","OMA","Midwest",166,6.88788166848283
"event","region","OMA","South",148,5.61234802617119
"event","region","OMA","West",165,7.65320185386981
"event","married","TOT","Married",818,23.7249257469964
"event","married","TOT","Widowed",2174,156.125317818944
"event","married","TOT","Divorced",1011,85.2056473064172
"event","married","TOT","Separated",590,68.623709956366
"event","married","TOT","Never married",438,19.1330046346745
"event","married","TOT","Inapplicable (age < 16)",255,6.37766821155818
"event","married","DVT","Married",147,3.57149419847258
"event","married","DVT","Widowed",188,19.8983248200615
"event","married","DVT","Divorced",166,13.7757633369657
"event","married","DVT","Separated",150,20.1534315485238
"event","married","DVT","Never married",130,5.61234802617119
"event","married","DVT","Inapplicable (age < 16)",113,4.59192111232189
"event","married","RX","Married",168,7.14298839694516
"event","married","RX","Widowed",472,28.5719535877806
"event","married","RX","Divorced",187,17.6023642639006
"event","married","RX","Separated",128,16.8370440785136
"event","married","RX","Never married",81,4.59192111232189
"event","married","RX","Inapplicable (age < 16)",36,1.27553364231164
"event","married","OBV","Married",277,7.65320185386981
"event","married","OBV","Widowed",415,19.1330046346745
"event","married","OBV","Divorced",275,18.8778979062122
"event","married","OBV","Separated",198,18.8778979062122
"event","married","OBV","Never married",179,7.65320185386981
"event","married","OBV","Inapplicable (age < 16)",122,3.31638747001025
"event","married","OBD","Married",234,7.65320185386981
"event","married","OBD","Widowed",375,19.6432180915992
"event","married","OBD","Divorced",245,17.0921508069759
"event","married","OBD","Separated",168,18.1125777208252
"event","married","OBD","Never married",155,5.35724129770887
"event","married","OBD","Inapplicable (age < 16)",115,3.31638747001025
"event","married","OBO","Married",125,6.6327749400205
"event","married","OBO","Widowed",103,8.67362876771912
"event","married","OBO","Divorced",112,15.0512969792773
"event","married","OBO","Separated",128,30.1025939585546
"event","married","OBO","Never married",125,10.7144825954177
"event","married","OBO","Inapplicable (age < 16)",60,3.06128074154792
"event","married","OPT","Married",586,44.8987842093696
"event","married","OPT","Widowed",570,72.1952041548385
"event","married","OPT","Divorced",678,89.5424616902768
"event","married","OPT","Separated",711,178.829816652091
"event","married","OPT","Never married",340,55.1030533478626
"event","married","OPT","Inapplicable (age < 16)",259,51.0213456924654
"event","married","OPY","Married",834,66.8379628571297
"event","married","OPY","Widowed",828,122.706336390379
"event","married","OPY","Divorced",773,162.24787930204
"event","married","OPY","Separated",777,335.720454656422
"event","married","OPY","Never married",379,121.68590947653
"event","married","OPY","Inapplicable (age < 16)",319,60.2051879171092
"event","married","OPZ","Married",291,20.4085382769862
"event","married","OPZ","Widowed",313,63.2664686586571
"event","married","OPZ","Divorced",402,70.9196705125269
"event","married","OPZ","Separated",400,148.217009236612
"event","married","OPZ","Never married",244,39.031329454736
"event","married","OPZ","Inapplicable (age < 16)",144,33.9291948854895
"event","married","ERT","Married",318,14.5410835223526
"event","married","ERT","Widowed",293,20.4085382769862
"event","married","ERT","Divorced",351,38.7762227262737
"event","married","ERT","Separated",290,96.6854500872219
"event","married","ERT","Never married",274,12.2451229661917
"event","married","ERT","Inapplicable (age < 16)",226,10.9695893238801
"event","married","IPT","Married",4938,300.515726128621
"event","married","IPT","Widowed",7196,917.108688822066
"event","married","IPT","Divorced",5099,936.24169345674
"event","married","IPT","Separated",5054,1597.47833363109
"event","married","IPT","Never married",4929,671.440909312845
"event","married","IPT","Inapplicable (age < 16)",3189,307.403607797104
"event","married","HHT","Married",1101,255.872048647714
"event","married","HHT","Widowed",2076,408.170765539723
"event","married","HHT","Divorced",1751,991.599853533065
"event","married","HHT","Separated",8986,6594.25382402269
"event","married","HHT","Never married",1179,992.365173718452
"event","married","HHT","Inapplicable (age < 16)",294,277.811227295474
"event","married","OMA","Married",173,3.82660092693491
"event","married","OMA","Widowed",160,9.4389489531061
"event","married","OMA","Divorced",166,13.7757633369657
"event","married","OMA","Separated",157,26.531099760082
"event","married","OMA","Never married",132,7.65320185386981
"event","married","OMA","Inapplicable (age < 16)",132,8.16341531079446
"event","race","TOT","Hispanic",320,15.3064037077396
"event","race","TOT","Black",352,20.4085382769862
"event","race","TOT","White and other",638,19.3881113631369
"event","race","DVT","Hispanic",107,5.61234802617119
"event","race","DVT","Black",103,6.37766821155818
"event","race","DVT","White and other",143,2.8061740130856
"event","race","RX","Hispanic",59,3.82660092693491
"event","race","RX","Black",97,7.65320185386981
"event","race","RX","White and other",124,3.82660092693491
"event","race","OBV","Hispanic",132,6.37766821155818
"event","race","OBV","Black",143,7.14298839694516
"event","race","OBV","White and other",228,5.61234802617119
"event","race","OBD","Hispanic",124,5.10213456924654
"event","race","OBD","Black",136,6.12256148309585
"event","race","OBD","White and other",197,4.08170765539723
"event","race","OBO","Hispanic",88,9.18384222464377
"event","race","OBO","Black",74,6.37766821155818
"event","race","OBO","White and other",110,4.33681438385956
"event","race","OPT","Hispanic",327,61.4807215594208
"event","race","OPT","Black",309,52.5519860632394
"event","race","OPT","White and other",560,38.266009269349
"event","race","OPY","Hispanic",336,76.2769118102358
"event","race","OPY","Black",289,48.9804918647668
"event","race","OPY","White and other",822,48.7253851363045
"event","race","OPZ","Hispanic",236,51.7866658778524
"event","race","OPZ","Black",210,104.083545212629
"event","race","OPZ","White and other",285,17.3472575354382
"event","race","ERT","Hispanic",236,18.6227911777499
"event","race","ERT","Black",206,13.7757633369657
"event","race","ERT","White and other",289,8.41852203925679
"event","race","IPT","Hispanic",3762,268.117171613906
"event","race","IPT","Black",5303,546.438612366304
"event","race","IPT","White and other",5344,221.4326403053
"event","race","HHT","Hispanic",1100,866.0873431296
"event","race","HHT","Black",3195,1253.84957039234
"event","race","HHT","White and other",1527,227.555201788396
"event","race","OMA","Hispanic",138,8.16341531079446
"event","race","OMA","Black",132,11.4798027808047
"event","race","OMA","White and other",160,4.08170765539723
"event","sex","TOT","Male",468,15.0512969792773
"event","sex","TOT","Female",688,19.6432180915992
"event","sex","DVT","Male",135,4.08170765539723
"event","sex","DVT","Female",139,3.06128074154792
"event","sex","RX","Male",91,3.82660092693491
"event","sex","RX","Female",134,3.82660092693491
"event","sex","OBV","Male",181,5.10213456924654
"event","sex","OBV","Female",235,6.12256148309585
"event","sex","OBD","Male",160,3.31638747001025
"event","sex","OBD","Female",202,4.84702784078421
"event","sex","OBO","Male",100,5.61234802617119
"event","sex","OBO","Female",110,4.59192111232189
"event","sex","OPT","Male",576,49.2355985932291
"event","sex","OPT","Female",458,32.1434477862532
"event","sex","OPY","Male",717,68.3686032279036
"event","sex","OPY","Female",737,53.827519705551
"event","sex","OPZ","Male",315,42.8579303816709
"event","sex","OPZ","Female",259,19.8983248200615
"event","sex","ERT","Male",281,9.18384222464377
"event","sex","ERT","Female",277,8.92873549618145
"event","sex","IPT","Male",6966,365.312835158052
"event","sex","IPT","Female",4327,156.125317818944
"event","sex","HHT","Male",1545,334.189814285648
"event","sex","HHT","Female",1496,289.291030076279
"event","sex","OMA","Male",160,5.10213456924654
"event","sex","OMA","Female",157,3.57149419847258
"event","education","TOT","Less than high school",960,42.6028236532086
"event","education","TOT","High school",729,27.0413132170067
"event","education","TOT","Some college",770,20.9187517339108
"event","education","TOT","Inapplicable (age < 18)",260,6.6327749400205
"event","education","TOT","Missing",6277,1633.19327561582
"event","education","DVT","Less than high school",130,9.4389489531061
"event","education","DVT","High school",143,5.61234802617119
"event","education","DVT","Some college",153,4.08170765539723
"event","education","DVT","Inapplicable (age < 18)",115,3.82660092693491
"event","education","DVT","Missing",65,17.3472575354382
"event","education","RX","Less than high school",238,17.0921508069759
"event","education","RX","High school",156,6.37766821155818
"event","education","RX","Some college",144,5.86745475463352
"event","education","RX","Inapplicable (age < 18)",37,1.78574709923629
"event","education","RX","Missing",290,67.3481763140543
"event","education","OBV","Less than high school",272,12.2451229661917
"event","education","OBV","High school",250,9.94916241003075
"event","education","OBV","Some college",280,8.41852203925679
"event","education","OBV","Inapplicable (age < 18)",122,3.06128074154792
"event","education","OBV","Missing",208,40.8170765539723
"event","education","OBD","Less than high school",236,9.69405568156843
"event","education","OBD","High school",216,8.67362876771912
"event","education","OBD","Some college",230,8.41852203925679
"event","education","OBD","Inapplicable (age < 18)",114,3.06128074154792
"event","education","OBD","Missing",195,37.7557958124244
"event","education","OBO","Less than high school",86,5.86745475463352
"event","education","OBO","High school",112,6.6327749400205
"event","education","OBO","Some college",139,7.65320185386981
"event","education","OBO","Inapplicable (age < 18)",61,2.8061740130856
"event","education","OBO","Missing",100,17.6023642639006
"event","education","OPT","Less than high school",436,55.8683735332496
"event","education","OPT","High school",657,55.358160076325
"event","education","OPT","Some college",550,48.7253851363045
"event","education","OPT","Inapplicable (age < 18)",277,46.1743178516812
"event","education","OPT","Missing",611,213.014118266043
"event","education","OPY","Less than high school",542,90.0526751472014
"event","education","OPY","High school",878,118.624628734982
"event","education","OPY","Some college",812,76.2769118102358
"event","education","OPY","Inapplicable (age < 18)",327,58.9296542747975
"event","education","OPY","Missing",911,696.951582159077
"event","education","OPZ","Less than high school",275,30.3577006870169
"event","education","OPZ","High school",301,27.5515266739313
"event","education","OPZ","Some college",285,25.000459389308
"event","education","OPZ","Inapplicable (age < 18)",170,36.2251554416504
"event","education","OPZ","Missing",461,174.748108996694
"event","education","ERT","Less than high school",275,15.3064037077396
"event","education","ERT","High school",308,15.3064037077396
"event","education","ERT","Some college",320,16.3268306215889
"event","education","ERT","Inapplicable (age < 18)",240,12.2451229661917
"event","education","ERT","Missing",266,117.34909509267
"event","education","IPT","Less than high school",4885,367.353688985751
"event","education","IPT","High school",5350,349.496217993388
"event","education","IPT","Some college",5022,346.43493725184
"event","education","IPT","Inapplicable (age < 18)",3215,332.14896045795
"event","education","IPT","Missing",10743,2271.47031022856
"event","education","HHT","Less than high school",3015,518.631978963911
"event","education","HHT","High school",1570,552.5611738494
"event","education","HHT","Some college",745,201.279208756776
"event","education","HHT","Inapplicable (age < 18)",320,259.443542846187
"event","education","HHT","Missing",1154,421.946528876689
"event","education","OMA","Less than high school",162,8.16341531079446
"event","education","OMA","High school",164,7.14298839694516
"event","education","OMA","Some college",166,4.84702784078421
"event","education","OMA","Inapplicable (age < 18)",130,7.39809512540748
"event","education","OMA","Missing",142,60.4602946455715
"event","employed","TOT","Employed",589,14.5410835223526
"event","employed","TOT","Not employed",1291,43.6232505670579
"event","employed","TOT","Inapplicable (age < 16)",254,6.88788166848283
"event","employed","TOT","Missing",250,1550.53869559402
"event","employed","DVT","Employed",147,3.06128074154792
"event","employed","DVT","Not employed",147,4.84702784078421
"event","employed","DVT","Inapplicable (age < 16)",112,4.33681438385956
"event","employed","DVT","Missing",250,0
"event","employed","RX","Employed",114,3.31638747001025
"event","employed","RX","Not employed",299,11.4798027808047
"event","employed","RX","Inapplicable (age < 16)",36,1.53064037077396
"event","employed","RX","Missing",480,0
"event","employed","OBV","Employed",218,5.61234802617119
"event","employed","OBV","Not employed",336,12.500229694654
"event","employed","OBV","Inapplicable (age < 16)",122,3.31638747001025
"event","employed","OBV","Missing",65,0
"event","employed","OBD","Employed",184,5.10213456924654
"event","employed","OBD","Not employed",290,8.16341531079446
"event","employed","OBD","Inapplicable (age < 16)",115,3.31638747001025
"event","employed","OBD","Missing",65,0
"event","employed","OBO","Employed",128,6.37766821155818
"event","employed","OBO","Not employed",111,6.37766821155818
"event","employed","OBO","Inapplicable (age < 16)",59,3.31638747001025
"event","employed","OPT","Employed",524,48.7253851363045
"event","employed","OPT","Not employed",597,51.5315591493901
"event","employed","OPT","Inapplicable (age < 16)",259,51.2764524209277
"event","employed","OPY","Employed",777,95.154809716448
"event","employed","OPY","Not employed",777,45.6641043947565
"event","employed","OPY","Inapplicable (age < 16)",319,60.2051879171092
"event","employed","OPZ","Employed",299,24.7453526608457
"event","employed","OPZ","Not employed",285,23.7249257469964
"event","employed","OPZ","Inapplicable (age < 16)",135,31.8883410577909
"event","employed","ERT","Employed",308,11.9900162377294
"event","employed","ERT","Not employed",285,14.2859767938903
"event","employed","ERT","Inapplicable (age < 16)",226,10.9695893238801
"event","employed","ERT","Missing",62,0
"event","employed","IPT","Employed",4307,224.238814318385
"event","employed","IPT","Not employed",5928,343.11854978183
"event","employed","IPT","Inapplicable (age < 16)",3189,300.005512671697
"event","employed","HHT","Employed",381,179.850243565941
"event","employed","HHT","Not employed",1986,253.576088091553
"event","employed","HHT","Inapplicable (age < 16)",294,277.811227295474
"event","employed","OMA","Employed",160,4.33681438385956
"event","employed","OMA","Not employed",165,7.39809512540748
"event","employed","OMA","Inapplicable (age < 16)",131,9.18384222464377
"event","insurance","TOT","Any private, all ages",614,15.8166171646643
"event","insurance","TOT","Public only, all ages",685,44.1334640239826
"event","insurance","TOT","Uninsured, all ages",228,14.030870065428
"event","insurance","DVT","Any private, all ages",143,3.06128074154792
