"rowGrp","colGrp","rowLevels","n","n_se"
"agegrps_v3X","insurance","5-6",1262,0
"agegrps_v3X","insurance","7-12",3594,0
"agegrps_v3X","insurance","13-17",2841,0
"agegrps_v3X","insurance","18",552,0
"agegrps_v3X","insurance","19-24",3127,0
"agegrps_v3X","insurance","25-29",2561,0
"agegrps_v3X","insurance","30-34",2556,0
"agegrps_v3X","insurance","35-44",4710,0
"agegrps_v3X","insurance","45-54",4883,0
"agegrps_v3X","insurance","55-64",4054,0
"agegrps_v3X","insurance","65+",4319,0
"agegrps_v3X","ins_lt65","Under 5",2723,0
"agegrps_v3X","ins_lt65","5-6",1262,0
"agegrps_v3X","ins_lt65","7-12",3594,0
"agegrps_v3X","ins_lt65","13-17",2841,0
"agegrps_v3X","ins_lt65","18",552,0
"agegrps_v3X","ins_lt65","19-24",3127,0
"agegrps_v3X","ins_lt65","25-29",2561,0
"agegrps_v3X","ins_lt65","30-34",2556,0
"agegrps_v3X","ins_lt65","35-44",4710,0
"agegrps_v3X","ins_lt65","45-54",4883,0
"agegrps_v3X","ins_lt65","55-64",4054,0
"agegrps_v3X","ins_ge65","65+",4319,0
