"rowGrp","colGrp","rowLevels","n","n_se"
"race","difficulty","Amer. Indian, AK Native, or mult. races",725,0
"race","difficulty","Asian, Hawaiian, or Pacific Islander",1431,0
"race","rsn_MD","Hispanic",358,0
"race","rsn_MD","White",936,0
"race","rsn_MD","Black",207,0
"race","rsn_MD","Amer. Indian, AK Native, or mult. races",67,0
"race","rsn_MD","Asian, Hawaiian, or Pacific Islander",37,0
"race","rsn_DN","Hispanic",482,0
"race","rsn_DN","White",1022,0
"race","rsn_DN","Black",344,0
"race","rsn_DN","Amer. Indian, AK Native, or mult. races",66,0
"race","rsn_DN","Asian, Hawaiian, or Pacific Islander",43,0
"race","rsn_PM","Hispanic",235,0
"race","rsn_PM","White",729,0
"race","rsn_PM","Black",199,0
"race","rsn_PM","Amer. Indian, AK Native, or mult. races",54,0
"race","rsn_PM","Asian, Hawaiian, or Pacific Islander",11,0
"race","adult_nosmok","Hispanic",262,0
"race","adult_nosmok","White",1339,0
"race","adult_nosmok","Black",385,0
"race","adult_nosmok","Amer. Indian, AK Native, or mult. races",70,0
"race","adult_nosmok","Asian, Hawaiian, or Pacific Islander",32,0
"race","child_dental","Hispanic",3182,0
"race","child_dental","White",3438,0
"race","child_dental","Black",1636,0
"race","child_dental","Amer. Indian, AK Native, or mult. races",260,0
"race","child_dental","Asian, Hawaiian, or Pacific Islander",337,0
"race","diab_a1c","Hispanic",368,0
"race","diab_a1c","White",852,0
"race","diab_a1c","Black",308,0
"race","diab_a1c","Amer. Indian, AK Native, or mult. races",44,0
"race","diab_a1c","Asian, Hawaiian, or Pacific Islander",48,0
"race","diab_chol","Hispanic",368,0
"race","diab_chol","White",852,0
"race","diab_chol","Black",308,0
"race","diab_chol","Amer. Indian, AK Native, or mult. races",44,0
"race","diab_chol","Asian, Hawaiian, or Pacific Islander",48,0
"race","diab_eye","Hispanic",368,0
"race","diab_eye","White",852,0
"race","diab_eye","Black",308,0
"race","diab_eye","Amer. Indian, AK Native, or mult. races",44,0
"race","diab_eye","Asian, Hawaiian, or Pacific Islander",48,0
"race","diab_foot","Hispanic",368,0
"race","diab_foot","White",852,0
"race","diab_foot","Black",308,0
"race","diab_foot","Amer. Indian, AK Native, or mult. races",44,0
"race","diab_foot","Asian, Hawaiian, or Pacific Islander",48,0
"race","diab_flu","Hispanic",368,0
"race","diab_flu","White",852,0
"race","diab_flu","Black",308,0
"race","diab_flu","Amer. Indian, AK Native, or mult. races",44,0
"race","diab_flu","Asian, Hawaiian, or Pacific Islander",48,0
"race","adult_routine","Hispanic",2095,0
"race","adult_routine","White",8193,0
"race","adult_routine","Black",1550,0
"race","adult_routine","Amer. Indian, AK Native, or mult. races",258,0
"race","adult_routine","Asian, Hawaiian, or Pacific Islander",504,0
"race","adult_illness","Hispanic",1145,0
"race","adult_illness","White",3589,0
"race","adult_illness","Black",911,0
"race","adult_illness","Amer. Indian, AK Native, or mult. races",157,0
"race","adult_illness","Asian, Hawaiian, or Pacific Islander",179,0
"race","adult_listen","Hispanic",2432,0
"race","adult_listen","White",8736,0
"race","adult_listen","Black",1882,0
"race","adult_listen","Amer. Indian, AK Native, or mult. races",283,0
"race","adult_listen","Asian, Hawaiian, or Pacific Islander",577,0
"race","adult_explain","Hispanic",2432,0
"race","adult_explain","White",8736,0
"race","adult_explain","Black",1882,0
"race","adult_explain","Amer. Indian, AK Native, or mult. races",283,0
"race","adult_explain","Asian, Hawaiian, or Pacific Islander",577,0
"race","adult_respect","Hispanic",2432,0
"race","adult_respect","White",8736,0
"race","adult_respect","Black",1882,0
"race","adult_respect","Amer. Indian, AK Native, or mult. races",283,0
"race","adult_respect","Asian, Hawaiian, or Pacific Islander",577,0
"race","adult_time","Hispanic",2432,0
"race","adult_time","White",8736,0
"race","adult_time","Black",1882,0
"race","adult_time","Amer. Indian, AK Native, or mult. races",283,0
"race","adult_time","Asian, Hawaiian, or Pacific Islander",577,0
"race","adult_rating","Hispanic",2432,0
"race","adult_rating","White",8736,0
"race","adult_rating","Black",1882,0
"race","adult_rating","Amer. Indian, AK Native, or mult. races",283,0
"race","adult_rating","Asian, Hawaiian, or Pacific Islander",577,0
"race","child_routine","Hispanic",1840,0
"race","child_routine","White",2721,0
"race","child_routine","Black",1052,0
"race","child_routine","Amer. Indian, AK Native, or mult. races",192,0
"race","child_routine","Asian, Hawaiian, or Pacific Islander",232,0
"race","child_illness","Hispanic",554,0
"race","child_illness","White",949,0
"race","child_illness","Black",335,0
"race","child_illness","Amer. Indian, AK Native, or mult. races",76,0
"race","child_illness","Asian, Hawaiian, or Pacific Islander",54,0
"race","child_listen","Hispanic",2287,0
"race","child_listen","White",2968,0
"race","child_listen","Black",1234,0
"race","child_listen","Amer. Indian, AK Native, or mult. races",215,0
"race","child_listen","Asian, Hawaiian, or Pacific Islander",269,0
"race","child_explain","Hispanic",2287,0
"race","child_explain","White",2968,0
"race","child_explain","Black",1234,0
"race","child_explain","Amer. Indian, AK Native, or mult. races",215,0
"race","child_explain","Asian, Hawaiian, or Pacific Islander",269,0
"race","child_respect","Hispanic",2287,0
"race","child_respect","White",2968,0
"race","child_respect","Black",1234,0
"race","child_respect","Amer. Indian, AK Native, or mult. races",215,0
"race","child_respect","Asian, Hawaiian, or Pacific Islander",269,0
"race","child_time","Hispanic",2287,0
"race","child_time","White",2968,0
"race","child_time","Black",1234,0
"race","child_time","Amer. Indian, AK Native, or mult. races",215,0
"race","child_time","Asian, Hawaiian, or Pacific Islander",269,0
"race","child_rating","Hispanic",2287,0
"race","child_rating","White",2968,0
"race","child_rating","Black",1234,0
"race","child_rating","Amer. Indian, AK Native, or mult. races",215,0
"race","child_rating","Asian, Hawaiian, or Pacific Islander",269,0
"sex","usc","Male",15063,0
"sex","usc","Female",17008,0
"sex","difficulty","Male",15208,0
"sex","difficulty","Female",17125,0
"sex","rsn_MD","Male",576,0
"sex","rsn_MD","Female",1029,0
"sex","rsn_DN","Male",810,0
"sex","rsn_DN","Female",1147,0
"sex","rsn_PM","Male",422,0
"sex","rsn_PM","Female",806,0
"sex","adult_nosmok","Male",894,0
"sex","adult_nosmok","Female",1194,0
"sex","child_dental","Male",4519,0
"sex","child_dental","Female",4334,0
"sex","diab_a1c","Male",680,0
"sex","diab_a1c","Female",940,0
"sex","diab_chol","Male",680,0
"sex","diab_chol","Female",940,0
"sex","diab_eye","Male",680,0
"sex","diab_eye","Female",940,0
"sex","diab_foot","Male",680,0
"sex","diab_foot","Female",940,0
"sex","diab_flu","Male",680,0
"sex","diab_flu","Female",940,0
"sex","adult_routine","Male",4825,0
"sex","adult_routine","Female",7775,0
"sex","adult_illness","Male",2309,0
"sex","adult_illness","Female",3672,0
"sex","adult_listen","Male",5410,0
"sex","adult_listen","Female",8500,0
"sex","adult_explain","Male",5410,0
"sex","adult_explain","Female",8500,0
"sex","adult_respect","Male",5410,0
"sex","adult_respect","Female",8500,0
"sex","adult_time","Male",5410,0
"sex","adult_time","Female",8500,0
"sex","adult_rating","Male",5410,0
"sex","adult_rating","Female",8500,0
"sex","child_routine","Male",3080,0
"sex","child_routine","Female",2957,0
"sex","child_illness","Male",1035,0
"sex","child_illness","Female",933,0
"sex","child_listen","Male",3526,0
"sex","child_listen","Female",3447,0
"sex","child_explain","Male",3526,0
"sex","child_explain","Female",3447,0
"sex","child_respect","Male",3526,0
"sex","child_respect","Female",3447,0
"sex","child_time","Male",3526,0
"sex","child_time","Female",3447,0
"sex","child_rating","Male",3526,0
"sex","child_rating","Female",3447,0
"education","usc","Less than high school",6268,0
"education","usc","High school",7039,0
"education","usc","Some college",8988,0
"education","usc","Inapplicable (age < 18)",9596,0
"education","usc","Missing",180,0
"education","difficulty","Less than high school",6302,0
"education","difficulty","High school",7124,0
"education","difficulty","Some college",9063,0
"education","difficulty","Inapplicable (age < 18)",9653,0
"education","difficulty","Missing",191,0
"education","rsn_MD","Less than high school",490,0
"education","rsn_MD","High school",411,0
"education","rsn_MD","Some college",503,0
"education","rsn_MD","Inapplicable (age < 18)",197,0
"education","rsn_MD","Missing",4,0
"education","rsn_DN","Less than high school",565,0
"education","rsn_DN","High school",557,0
"education","rsn_DN","Some college",528,0
"education","rsn_DN","Inapplicable (age < 18)",299,0
"education","rsn_DN","Missing",8,0
"education","rsn_PM","Less than high school",369,0
"education","rsn_PM","High school",371,0
"education","rsn_PM","Some college",392,0
"education","rsn_PM","Inapplicable (age < 18)",94,0
"education","rsn_PM","Missing",2,0
"education","adult_nosmok","Less than high school",640,0
"education","adult_nosmok","High school",773,0
"education","adult_nosmok","Some college",662,0
"education","adult_nosmok","Missing",13,0
"education","child_dental","Inapplicable (age < 18)",8853,0
"education","diab_a1c","Less than high school",620,0
"education","diab_a1c","High school",512,0
"education","diab_a1c","Some college",472,0
"education","diab_a1c","Missing",16,0
"education","diab_chol","Less than high school",620,0
"education","diab_chol","High school",512,0
"education","diab_chol","Some college",472,0
"education","diab_chol","Missing",16,0
"education","diab_eye","Less than high school",620,0
"education","diab_eye","High school",512,0
"education","diab_eye","Some college",472,0
"education","diab_eye","Missing",16,0
"education","diab_foot","Less than high school",620,0
"education","diab_foot","High school",512,0
"education","diab_foot","Some college",472,0
"education","diab_foot","Missing",16,0
"education","diab_flu","Less than high school",620,0
"education","diab_flu","High school",512,0
"education","diab_flu","Some college",472,0
"education","diab_flu","Missing",16,0
"education","adult_routine","Less than high school",2804,0
"education","adult_routine","High school",3852,0
"education","adult_routine","Some college",5866,0
"education","adult_routine","Missing",78,0
"education","adult_illness","Less than high school",1675,0
"education","adult_illness","High school",1918,0
"education","adult_illness","Some college",2344,0
"education","adult_illness","Missing",44,0
"education","adult_listen","Less than high school",3264,0
"education","adult_listen","High school",4320,0
"education","adult_listen","Some college",6243,0
"education","adult_listen","Missing",83,0
"education","adult_explain","Less than high school",3264,0
"education","adult_explain","High school",4320,0
"education","adult_explain","Some college",6243,0
"education","adult_explain","Missing",83,0
"education","adult_respect","Less than high school",3264,0
"education","adult_respect","High school",4320,0
"education","adult_respect","Some college",6243,0
"education","adult_respect","Missing",83,0
"education","adult_time","Less than high school",3264,0
"education","adult_time","High school",4320,0
"education","adult_time","Some college",6243,0
"education","adult_time","Missing",83,0
"education","adult_rating","Less than high school",3264,0
"education","adult_rating","High school",4320,0
"education","adult_rating","Some college",6243,0
"education","adult_rating","Missing",83,0
"education","child_routine","Inapplicable (age < 18)",6037,0
"education","child_illness","Inapplicable (age < 18)",1968,0
"education","child_listen","Inapplicable (age < 18)",6973,0
"education","child_explain","Inapplicable (age < 18)",6973,0
"education","child_respect","Inapplicable (age < 18)",6973,0
"education","child_time","Inapplicable (age < 18)",6973,0
"education","child_rating","Inapplicable (age < 18)",6973,0
"employed","usc","Employed",13952,0
"employed","usc","Not employed",9596,0
"employed","usc","Inapplicable (age < 16)",8521,0
"employed","usc","Missing",2,0
"employed","difficulty","Employed",14078,0
"employed","difficulty","Not employed",9683,0
"employed","difficulty","Inapplicable (age < 16)",8567,0
"employed","difficulty","Missing",5,0
"employed","rsn_MD","Employed",755,0
"employed","rsn_MD","Not employed",687,0
"employed","rsn_MD","Inapplicable (age < 16)",163,0
"employed","rsn_DN","Employed",958,0
"employed","rsn_DN","Not employed",752,0
"employed","rsn_DN","Inapplicable (age < 16)",247,0
"employed","rsn_PM","Employed",540,0
"employed","rsn_PM","Not employed",608,0
"employed","rsn_PM","Inapplicable (age < 16)",80,0
"employed","adult_nosmok","Employed",1161,0
"employed","adult_nosmok","Not employed",927,0
"employed","child_dental","Employed",200,0
"employed","child_dental","Not employed",891,0
"employed","child_dental","Inapplicable (age < 16)",7762,0
"employed","diab_a1c","Employed",539,0
"employed","diab_a1c","Not employed",1081,0
"employed","diab_chol","Employed",539,0
"employed","diab_chol","Not employed",1081,0
"employed","diab_eye","Employed",539,0
"employed","diab_eye","Not employed",1081,0
"employed","diab_foot","Employed",539,0
"employed","diab_foot","Not employed",1081,0
"employed","diab_flu","Employed",539,0
"employed","diab_flu","Not employed",1081,0
"employed","adult_routine","Employed",7198,0
"employed","adult_routine","Not employed",5401,0
"employed","adult_routine","Missing",1,0
"employed","adult_illness","Employed",3203,0
"employed","adult_illness","Not employed",2778,0
"employed","adult_listen","Employed",7996,0
"employed","adult_listen","Not employed",5913,0
"employed","adult_listen","Missing",1,0
"employed","adult_explain","Employed",7996,0
"employed","adult_explain","Not employed",5913,0
"employed","adult_explain","Missing",1,0
"employed","adult_respect","Employed",7996,0
"employed","adult_respect","Not employed",5913,0
"employed","adult_respect","Missing",1,0
"employed","adult_time","Employed",7996,0
"employed","adult_time","Not employed",5913,0
"employed","adult_time","Missing",1,0
"employed","adult_rating","Employed",7996,0
"employed","adult_rating","Not employed",5913,0
"employed","adult_rating","Missing",1,0
"employed","child_routine","Employed",126,0
"employed","child_routine","Not employed",461,0
"employed","child_routine","Inapplicable (age < 16)",5450,0
"employed","child_illness","Employed",62,0
"employed","child_illness","Not employed",171,0
"employed","child_illness","Inapplicable (age < 16)",1735,0
"employed","child_listen","Employed",144,0
"employed","child_listen","Not employed",546,0
"employed","child_listen","Inapplicable (age < 16)",6283,0
"employed","child_explain","Employed",144,0
"employed","child_explain","Not employed",546,0
"employed","child_explain","Inapplicable (age < 16)",6283,0
"employed","child_respect","Employed",144,0
"employed","child_respect","Not employed",546,0
"employed","child_respect","Inapplicable (age < 16)",6283,0
"employed","child_time","Employed",144,0
"employed","child_time","Not employed",546,0
"employed","child_time","Inapplicable (age < 16)",6283,0
"employed","child_rating","Employed",144,0
"employed","child_rating","Not employed",546,0
"employed","child_rating","Inapplicable (age < 16)",6283,0
"insurance","usc","Any private, all ages",18457,0
"insurance","usc","Public only, all ages",8577,0
"insurance","usc","Uninsured, all ages",5037,0
"insurance","difficulty","Any private, all ages",18613,0
"insurance","difficulty","Public only, all ages",8625,0
"insurance","difficulty","Uninsured, all ages",5095,0
"insurance","rsn_MD","Any private, all ages",666,0
"insurance","rsn_MD","Public only, all ages",440,0
"insurance","rsn_MD","Uninsured, all ages",499,0
"insurance","rsn_DN","Any private, all ages",807,0
"insurance","rsn_DN","Public only, all ages",573,0
"insurance","rsn_DN","Uninsured, all ages",577,0
"insurance","rsn_PM","Any private, all ages",568,0
"insurance","rsn_PM","Public only, all ages",380,0
"insurance","rsn_PM","Uninsured, all ages",280,0
"insurance","adult_nosmok","Any private, all ages",1206,0
"insurance","adult_nosmok","Public only, all ages",602,0
"insurance","adult_nosmok","Uninsured, all ages",280,0
"insurance","child_dental","Any private, all ages",4185,0
"insurance","child_dental","Public only, all ages",3886,0
"insurance","child_dental","Uninsured, all ages",782,0
"insurance","diab_a1c","Any private, all ages",860,0
"insurance","diab_a1c","Public only, all ages",616,0
"insurance","diab_a1c","Uninsured, all ages",144,0
"insurance","diab_chol","Any private, all ages",860,0
"insurance","diab_chol","Public only, all ages",616,0
"insurance","diab_chol","Uninsured, all ages",144,0
"insurance","diab_eye","Any private, all ages",860,0
"insurance","diab_eye","Public only, all ages",616,0
"insurance","diab_eye","Uninsured, all ages",144,0
"insurance","diab_foot","Any private, all ages",860,0
"insurance","diab_foot","Public only, all ages",616,0
"insurance","diab_foot","Uninsured, all ages",144,0
"insurance","diab_flu","Any private, all ages",860,0
