"rowGrp","colGrp","rowLevels","n","n_se"
"agegrps_v3X","insurance","7-12",3363,0
"agegrps_v3X","insurance","13-17",2822,0
"agegrps_v3X","insurance","18",499,0
"agegrps_v3X","insurance","19-24",2961,0
"agegrps_v3X","insurance","25-29",2414,0
"agegrps_v3X","insurance","30-34",2376,0
"agegrps_v3X","insurance","35-44",4501,0
"agegrps_v3X","insurance","45-54",4566,0
"agegrps_v3X","insurance","55-64",3864,0
"agegrps_v3X","insurance","65+",3987,0
"agegrps_v3X","ins_lt65","Under 5",2531,0
"agegrps_v3X","ins_lt65","5-6",1184,0
"agegrps_v3X","ins_lt65","7-12",3363,0
"agegrps_v3X","ins_lt65","13-17",2822,0
"agegrps_v3X","ins_lt65","18",499,0
"agegrps_v3X","ins_lt65","19-24",2961,0
"agegrps_v3X","ins_lt65","25-29",2414,0
"agegrps_v3X","ins_lt65","30-34",2376,0
"agegrps_v3X","ins_lt65","35-44",4501,0
"agegrps_v3X","ins_lt65","45-54",4566,0
"agegrps_v3X","ins_lt65","55-64",3864,0
"agegrps_v3X","ins_ge65","65+",3987,0
